date,알리바바주가
2023-05-30,12.51407
2023-05-31,15.08442
2023-06-01,12.42026
2023-06-02,16.3227
2023-06-03,7.91744
2023-06-04,3.33958
2023-06-05,8.34896
2023-06-06,9.66228
2023-06-07,13.60225
2023-06-08,11.51969
2023-06-09,12.73921
2023-06-10,6.8105
2023-06-11,3.18949
2023-06-12,7.87992
2023-06-13,13.69606
2023-06-14,14.07129
2023-06-15,15.60975
2023-06-16,17.71106
2023-06-17,8.85553
2023-06-18,3.60225
2023-06-19,8.38649
2023-06-20,13.30206
2023-06-21,18.55534
2023-06-22,12.30769
2023-06-23,11.57598
2023-06-24,5.25328
2023-06-25,2.68292
2023-06-26,8.81801
2023-06-27,12.08255
2023-06-28,11.55722
2023-06-29,10.84427
2023-06-30,10.58161
2023-07-01,6.64165
2023-07-02,2.79549
2023-07-03,8.63039
2023-07-04,9.77485
2023-07-05,8.38649
2023-07-06,9.49343
2023-07-07,11.70731
2023-07-08,15.5347
2023-07-09,5.42213
2023-07-10,14.70919
2023-07-11,15.14071
2023-07-12,15.40337
2023-07-13,18.9681
2023-07-14,19.49343
2023-07-15,7.59849
2023-07-16,3.48968
2023-07-17,10.0
2023-07-18,14.57786
2023-07-19,15.15947
2023-07-20,13.24577
2023-07-21,12.4015
2023-07-22,5.89118
2023-07-23,2.62664
2023-07-24,9.212
2023-07-25,18.98686
2023-07-26,15.66604
2023-07-27,16.62288
2023-07-28,15.90994
2023-07-29,11.08818
2023-07-30,3.9212
2023-07-31,15.51594
2023-08-01,18.23639
2023-08-02,19.13696
2023-08-03,16.3227
2023-08-04,14.55909
2023-08-05,7.46716
2023-08-06,3.45215
2023-08-07,8.64915
2023-08-08,11.03189
2023-08-09,11.33208
2023-08-10,15.34709
2023-08-11,16.39774
2023-08-12,6.37898
2023-08-13,2.83302
2023-08-14,8.5741
2023-08-15,10.41275
2023-08-16,12.28893
2023-08-17,12.62664
2023-08-18,12.53283
2023-08-19,6.26641
2023-08-20,2.77673
2023-08-21,10.43151
2023-08-22,12.98311
2023-08-23,11.44465
2023-08-24,11.98874
2023-08-25,9.39962
2023-08-26,4.63414
2023-08-27,2.30769
2023-08-28,8.76172
2023-08-29,11.66979
2023-08-30,12.19512
2023-08-31,10.58161
2023-09-01,9.92495
2023-09-02,6.04127
2023-09-03,2.51407
2023-09-04,7.41088
2023-09-05,9.39962
2023-09-06,9.98123
2023-09-07,8.93058
2023-09-08,8.63039
2023-09-09,4.22138
2023-09-10,2.06378
2023-09-11,7.01688
2023-09-12,9.94371
2023-09-13,8.4803
2023-09-14,8.55534
2023-09-15,9.13696
2023-09-16,3.71482
2023-09-17,1.66979
2023-09-18,5.81613
2023-09-19,7.07317
2023-09-20,6.51031
2023-09-21,6.62288
2023-09-22,7.42964
2023-09-23,4.18386
2023-09-24,1.65103
2023-09-25,5.60975
2023-09-26,7.24202
2023-09-27,5.72232
2023-09-28,4.97185
2023-09-29,5.60975
2023-09-30,3.50844
2023-10-01,1.6135
2023-10-02,3.07692
2023-10-03,5.81613
2023-10-04,5.62851
2023-10-05,5.89118
2023-10-06,5.81613
2023-10-07,3.50844
2023-10-08,1.59474
2023-10-09,3.65853
2023-10-10,6.15384
2023-10-11,8.36772
2023-10-12,7.24202
2023-10-13,6.58536
2023-10-14,2.92682
2023-10-15,1.06941
2023-10-16,4.14634
2023-10-17,6.3227
2023-10-18,5.98499
2023-10-19,5.74108
2023-10-20,5.64727
2023-10-21,2.77673
2023-10-22,1.27579
2023-10-23,4.14634
2023-10-24,6.49155
2023-10-25,6.52908
2023-10-26,6.04127
2023-10-27,6.51031
2023-10-28,3.54596
2023-10-29,0.99437
2023-10-30,4.22138
2023-10-31,5.96622
2023-11-01,6.21013
2023-11-02,6.47279
2023-11-03,6.62288
2023-11-04,4.46529
2023-11-05,1.72607
2023-11-06,6.06003
2023-11-07,7.01688
2023-11-08,6.28517
2023-11-09,6.22889
2023-11-10,5.90994
2023-11-11,3.95872
2023-11-12,1.89493
2023-11-13,4.93433
2023-11-14,7.24202
2023-11-15,9.68105
2023-11-16,19.15572
2023-11-17,27.07317
2023-11-18,8.34896
2023-11-19,4.52157
2023-11-20,10.45028
2023-11-21,12.51407
2023-11-22,9.606
2023-11-23,11.89493
2023-11-24,6.88555
2023-11-25,4.91557
2023-11-26,2.62664
2023-11-27,7.03564
2023-11-28,11.16322
2023-11-29,15.47842
2023-11-30,13.00187
2023-12-01,12.12007
2023-12-02,7.22326
2023-12-03,3.45215
2023-12-04,8.42401
2023-12-05,12.66416
2023-12-06,13.80863
2023-12-07,13.86491
2023-12-08,10.54409
2023-12-09,7.27954
2023-12-10,3.88367
2023-12-11,10.45028
2023-12-12,10.91932
2023-12-13,10.82551
2023-12-14,13.1332
2023-12-15,13.47091
2023-12-16,7.78611
2023-12-17,4.409
2023-12-18,8.31144
2023-12-19,10.78799
2023-12-20,13.82739
2023-12-21,12.08255
2023-12-22,13.09568
2023-12-23,6.84803
2023-12-24,2.81425
2023-12-25,3.05816
2023-12-26,7.35459
2023-12-27,10.60037
2023-12-28,10.93808
2023-12-29,8.93058
2023-12-30,6.06003
2023-12-31,3.18949
2024-01-01,3.17073
2024-01-02,9.3621
2024-01-03,9.86866
2024-01-04,10.78799
2024-01-05,9.88742
2024-01-06,5.4409
2024-01-07,3.11444
2024-01-08,7.97373
2024-01-09,11.68855
2024-01-10,9.92495
2024-01-11,10.52532
2024-01-12,8.5741
2024-01-13,5.19699
2024-01-14,3.48968
2024-01-15,5.42213
2024-01-16,6.88555
2024-01-17,13.45215
2024-01-18,9.77485
2024-01-19,12.17636
2024-01-20,6.97936
2024-01-21,3.17073
2024-01-22,9.11819
2024-01-23,15.0469
2024-01-24,23.22701
2024-01-25,16.82926
2024-01-26,13.48968
2024-01-27,6.94183
2024-01-28,3.75234
2024-01-29,9.04315
2024-01-30,12.23264
2024-01-31,10.84427
2024-02-01,11.05065
2024-02-02,12.10131
2024-02-03,7.4484
2024-02-04,3.41463
2024-02-05,8.44277
2024-02-06,17.56097
2024-02-07,22.0075
2024-02-08,19.43714
2024-02-09,11.01313
2024-02-10,7.39212
2024-02-11,4.12757
2024-02-12,6.90431
2024-02-13,12.6454
2024-02-14,11.08818
2024-02-15,14.29643
2024-02-16,12.45778
2024-02-17,9.19324
2024-02-18,3.93996
2024-02-19,7.26078
2024-02-20,9.04315
2024-02-21,11.38836
2024-02-22,11.91369
2024-02-23,11.42589
2024-02-24,5.85365
2024-02-25,2.98311
2024-02-26,6.77298
2024-02-27,9.86866
2024-02-28,11.16322
2024-02-29,10.4878
2024-03-01,8.93058
2024-03-02,6.34146
2024-03-03,2.55159
2024-03-04,7.03564
2024-03-05,11.81988
2024-03-06,10.07504
2024-03-07,10.60037
2024-03-08,9.94371
2024-03-09,6.13508
2024-03-10,3.62101
2024-03-11,9.17448
2024-03-12,13.41463
2024-03-13,12.12007
2024-03-14,19.23076
2024-03-15,13.97748
2024-03-16,7.54221
2024-03-17,5.55347
2024-03-18,9.75609
2024-03-19,11.18198
2024-03-20,12.68292
