date,자산관리사
2023-05-30,9.06029
2023-05-31,8.4175
2023-06-01,7.65228
2023-06-02,6.94827
2023-06-03,6.24426
2023-06-04,6.30547
2023-06-05,6.94827
2023-06-06,6.79522
2023-06-07,10.52953
2023-06-08,8.60116
2023-06-09,9.67248
2023-06-10,6.09121
2023-06-11,8.11141
2023-06-12,11.53963
2023-06-13,17.99816
2023-06-14,11.04989
2023-06-15,11.20293
2023-06-16,10.13161
2023-06-17,6.94827
2023-06-18,6.48913
2023-06-19,12.82522
2023-06-20,13.34557
2023-06-21,9.7337
2023-06-22,10.46831
2023-06-23,8.23385
2023-06-24,5.63207
2023-06-25,5.47903
2023-06-26,10.46831
2023-06-27,10.31527
2023-06-28,11.87633
2023-06-29,8.50933
2023-06-30,7.4074
2023-07-01,5.69329
2023-07-02,6.82583
2023-07-03,9.06029
2023-07-04,9.02969
2023-07-05,8.57055
2023-07-06,8.14202
2023-07-07,7.34618
2023-07-08,5.78512
2023-07-09,5.60146
2023-07-10,7.98898
2023-07-11,7.86654
2023-07-12,8.78481
2023-07-13,9.06029
2023-07-14,7.59106
2023-07-15,4.86685
2023-07-16,6.0606
2023-07-17,8.69299
2023-07-18,9.18273
2023-07-19,8.23385
2023-07-20,8.57055
2023-07-21,8.60116
2023-07-22,11.32537
2023-07-23,9.88674
2023-07-24,10.98867
2023-07-25,9.45821
2023-07-26,7.19314
2023-07-27,6.67278
2023-07-28,7.28497
2023-07-29,5.20355
2023-07-30,5.78512
2023-07-31,8.90725
2023-08-01,7.68288
2023-08-02,7.34618
2023-08-03,7.77471
2023-08-04,15.58004
2023-08-05,6.70339
2023-08-06,5.78512
2023-08-07,8.05019
2023-08-08,8.23385
2023-08-09,7.10131
2023-08-10,6.88705
2023-08-11,7.62167
2023-08-12,4.62197
2023-08-13,5.23415
2023-08-14,7.4074
2023-08-15,6.64217
2023-08-16,6.85644
2023-08-17,7.59106
2023-08-18,7.16253
2023-08-19,5.41781
2023-08-20,6.88705
2023-08-21,9.30517
2023-08-22,7.80532
2023-08-23,8.44811
2023-08-24,7.0707
2023-08-25,7.49923
2023-08-26,5.26476
2023-08-27,7.0707
2023-08-28,8.01958
2023-08-29,8.57055
2023-08-30,7.56045
2023-08-31,7.04009
2023-09-01,6.97887
2023-09-02,5.26476
2023-09-03,5.99938
2023-09-04,7.19314
2023-09-05,8.29507
2023-09-06,7.71349
2023-09-07,7.77471
2023-09-08,6.51974
2023-09-09,5.32598
2023-09-10,6.51974
2023-09-11,8.96847
2023-09-12,7.4074
2023-09-13,7.28497
2023-09-14,7.62167
2023-09-15,6.88705
2023-09-16,5.0505
2023-09-17,5.57086
2023-09-18,9.30517
2023-09-19,8.4175
2023-09-20,7.98898
2023-09-21,6.79522
2023-09-22,6.12182
2023-09-23,3.94857
2023-09-24,5.26476
2023-09-25,7.28497
2023-09-26,7.49923
2023-09-27,5.26476
2023-09-28,4.28527
2023-09-29,3.67309
2023-09-30,4.56075
2023-10-01,4.31588
2023-10-02,4.25466
2023-10-03,6.36669
2023-10-04,12.64156
2023-10-05,8.4175
2023-10-06,7.95837
2023-10-07,5.29537
2023-10-08,6.82583
2023-10-09,8.63177
2023-10-10,11.57024
2023-10-11,9.58065
2023-10-12,7.16253
2023-10-13,7.86654
2023-10-14,6.91766
2023-10-15,6.88705
2023-10-16,10.10101
2023-10-17,9.18273
2023-10-18,9.36639
2023-10-19,7.77471
2023-10-20,6.97887
2023-10-21,5.99938
2023-10-22,6.88705
2023-10-23,7.80532
2023-10-24,9.55004
2023-10-25,7.46862
2023-10-26,8.14202
2023-10-27,7.62167
2023-10-28,5.7239
2023-10-29,6.27486
2023-10-30,8.81542
2023-10-31,7.43801
2023-11-01,7.80532
2023-11-02,6.91766
2023-11-03,6.67278
2023-11-04,5.32598
2023-11-05,6.61157
2023-11-06,8.93786
2023-11-07,7.92776
2023-11-08,9.21334
2023-11-09,7.71349
2023-11-10,8.69299
2023-11-11,11.26415
2023-11-12,4.95867
2023-11-13,7.7441
2023-11-14,7.62167
2023-11-15,8.69299
2023-11-16,6.70339
2023-11-17,6.51974
2023-11-18,5.14233
2023-11-19,5.29537
2023-11-20,7.46862
2023-11-21,7.95837
2023-11-22,8.60116
2023-11-23,8.32568
2023-11-24,18.05938
2023-11-25,6.58096
2023-11-26,5.99938
2023-11-27,8.11141
2023-11-28,8.20324
2023-11-29,8.35629
2023-11-30,7.59106
2023-12-01,7.13192
2023-12-02,5.08111
2023-12-03,5.23415
2023-12-04,7.77471
2023-12-05,7.22375
2023-12-06,7.98898
2023-12-07,8.96847
2023-12-08,6.734
2023-12-09,4.92806
2023-12-10,5.69329
2023-12-11,8.35629
2023-12-12,7.31558
2023-12-13,7.52984
2023-12-14,7.46862
2023-12-15,6.64217
2023-12-16,4.98928
2023-12-17,5.08111
2023-12-18,7.13192
2023-12-19,7.10131
2023-12-20,7.80532
2023-12-21,6.88705
2023-12-22,5.87695
2023-12-23,4.25466
2023-12-24,4.65258
2023-12-25,5.78512
2023-12-26,8.01958
2023-12-27,7.83593
2023-12-28,7.34618
2023-12-29,5.69329
2023-12-30,5.54025
2023-12-31,5.66268
2024-01-01,7.19314
2024-01-02,9.12151
2024-01-03,8.47872
2024-01-04,8.66238
2024-01-05,8.38689
2024-01-06,6.3973
2024-01-07,7.49923
2024-01-08,8.60116
2024-01-09,10.03979
2024-01-10,9.55004
2024-01-11,8.50933
2024-01-12,8.32568
2024-01-13,5.69329
2024-01-14,6.70339
2024-01-15,9.27456
2024-01-16,8.38689
2024-01-17,8.99908
2024-01-18,8.11141
2024-01-19,7.19314
2024-01-20,5.35659
2024-01-21,6.55035
2024-01-22,8.44811
2024-01-23,7.25436
2024-01-24,8.32568
2024-01-25,7.43801
2024-01-26,7.19314
2024-01-27,5.69329
2024-01-28,5.87695
2024-01-29,8.38689
2024-01-30,8.7542
2024-01-31,7.56045
2024-02-01,7.92776
2024-02-02,7.68288
2024-02-03,4.49954
2024-02-04,5.75451
2024-02-05,7.22375
2024-02-06,7.65228
2024-02-07,6.09121
2024-02-08,5.84634
2024-02-09,4.3771
2024-02-10,4.53014
2024-02-11,5.17294
2024-02-12,6.45852
2024-02-13,10.68258
2024-02-14,10.86623
2024-02-15,9.88674
2024-02-16,10.0704
2024-02-17,6.58096
2024-02-18,6.97887
2024-02-19,9.61126
2024-02-20,10.4071
2024-02-21,9.15212
2024-02-22,9.70309
2024-02-23,8.35629
2024-02-24,7.37679
2024-02-25,7.65228
2024-02-26,9.27456
2024-02-27,9.30517
2024-02-28,9.67248
2024-02-29,8.05019
2024-03-01,6.88705
2024-03-02,6.64217
2024-03-03,9.02969
2024-03-04,12.79461
2024-03-05,16.89623
2024-03-06,11.81512
2024-03-07,9.85613
2024-03-08,9.82552
2024-03-09,9.21334
2024-03-10,9.24395
2024-03-11,11.38659
2024-03-12,13.03948
2024-03-13,10.25405
2024-03-14,9.45821
2024-03-15,9.18273
2024-03-16,5.14233
2024-03-17,6.48913
2024-03-18,10.92745
2024-03-19,10.10101
2024-03-20,8.96847
