date,3기신도시
2023-05-30,0.27659
2023-05-31,0.30485
2023-06-01,0.28008
2023-06-02,0.24171
2023-06-03,0.16672
2023-06-04,0.18765
2023-06-05,0.25915
2023-06-06,0.22916
2023-06-07,0.38158
2023-06-08,0.3624
2023-06-09,0.3174
2023-06-10,0.18905
2023-06-11,0.19602
2023-06-12,0.37252
2023-06-13,0.27834
2023-06-14,0.28741
2023-06-15,0.2738
2023-06-16,0.31775
2023-06-17,0.19009
2023-06-18,0.19463
2023-06-19,0.29578
2023-06-20,0.26474
2023-06-21,0.5654
2023-06-22,0.2888
2023-06-23,0.2609
2023-06-24,0.18451
2023-06-25,0.17823
2023-06-26,0.36066
2023-06-27,0.28252
2023-06-28,0.26683
2023-06-29,0.22183
2023-06-30,0.24137
2023-07-01,0.16533
2023-07-02,0.18905
2023-07-03,0.22148
2023-07-04,0.23997
2023-07-05,0.26369
2023-07-06,0.21765
2023-07-07,0.20928
2023-07-08,0.14858
2023-07-09,0.19916
2023-07-10,0.25985
2023-07-11,0.21067
2023-07-12,0.26892
2023-07-13,0.29438
2023-07-14,0.22846
2023-07-15,0.13463
2023-07-16,0.16114
2023-07-17,0.21834
2023-07-18,0.21381
2023-07-19,0.22288
2023-07-20,0.25288
2023-07-21,0.21207
2023-07-22,0.20753
2023-07-23,0.20474
2023-07-24,0.22358
2023-07-25,0.30066
2023-07-26,0.27136
2023-07-27,0.22218
2023-07-28,0.22323
2023-07-29,0.21765
2023-07-30,0.17509
2023-07-31,0.24102
2023-08-01,0.20858
2023-08-02,0.20125
2023-08-03,0.1873
2023-08-04,0.16707
2023-08-05,0.12452
2023-08-06,0.15312
2023-08-07,0.21869
2023-08-08,0.19498
2023-08-09,0.21032
2023-08-10,0.17893
2023-08-11,0.19637
2023-08-12,0.13917
2023-08-13,0.14858
2023-08-14,0.21974
2023-08-15,0.18242
2023-08-16,0.23125
2023-08-17,0.22986
2023-08-18,0.20683
2023-08-19,0.16289
2023-08-20,0.19184
2023-08-21,0.26648
2023-08-22,0.23404
2023-08-23,0.23613
2023-08-24,0.22567
2023-08-25,0.22358
2023-08-26,0.16498
2023-08-27,0.17056
2023-08-28,0.22811
2023-08-29,0.22951
2023-08-30,0.25322
2023-08-31,0.22776
2023-09-01,0.23509
2023-09-02,0.17684
2023-09-03,0.203
2023-09-04,0.2902
2023-09-05,0.30624
2023-09-06,0.28462
2023-09-07,0.26508
2023-09-08,0.23997
2023-09-09,0.20962
2023-09-10,0.21555
2023-09-11,0.38158
2023-09-12,0.34566
2023-09-13,0.41507
2023-09-14,0.35298
2023-09-15,0.29473
2023-09-16,0.218
2023-09-17,0.23753
2023-09-18,0.36554
2023-09-19,0.29369
2023-09-20,0.34217
2023-09-21,0.3474
2023-09-22,0.47576
2023-09-23,0.25497
2023-09-24,2.28918
2023-09-25,2.13013
2023-09-26,2.02897
2023-09-27,1.20685
2023-09-28,0.61807
2023-09-29,0.47925
2023-09-30,0.37356
2023-10-01,0.41332
2023-10-02,0.42693
2023-10-03,0.42274
2023-10-04,0.49076
2023-10-05,0.47332
2023-10-06,0.40007
2023-10-07,0.22916
2023-10-08,0.2888
2023-10-09,0.33101
2023-10-10,0.46948
2023-10-11,0.37077
2023-10-12,0.31636
2023-10-13,0.39379
2023-10-14,0.26892
2023-10-15,0.44262
2023-10-16,0.77259
2023-10-17,0.55354
2023-10-18,0.47367
2023-10-19,0.33798
2023-10-20,0.28008
2023-10-21,0.2009
2023-10-22,0.21172
2023-10-23,0.28985
2023-10-24,0.28706
2023-10-25,0.26125
2023-10-26,0.23544
2023-10-27,0.23613
2023-10-28,0.17614
2023-10-29,0.18591
2023-10-30,0.26299
2023-10-31,0.23858
2023-11-01,0.26369
2023-11-02,0.26543
2023-11-03,0.31287
2023-11-04,0.17335
2023-11-05,0.18765
2023-11-06,0.27764
2023-11-07,0.2452
2023-11-08,0.39763
2023-11-09,0.27171
2023-11-10,0.20997
2023-11-11,0.14893
2023-11-12,0.16184
2023-11-13,0.22009
2023-11-14,0.25078
2023-11-15,0.44681
2023-11-16,0.37635
2023-11-17,0.22776
2023-11-18,0.21486
2023-11-19,0.21207
2023-11-20,0.23753
2023-11-21,0.24904
2023-11-22,0.23823
2023-11-23,0.20858
2023-11-24,0.22114
2023-11-25,0.18695
2023-11-26,0.17161
2023-11-27,0.26194
2023-11-28,0.34601
2023-11-29,0.27171
2023-11-30,0.25462
2023-12-01,0.20928
2023-12-02,0.20404
2023-12-03,0.24241
2023-12-04,0.3031
2023-12-05,0.51448
2023-12-06,0.3181
2023-12-07,0.23439
2023-12-08,0.2173
2023-12-09,0.19846
2023-12-10,0.19951
2023-12-11,0.23788
2023-12-12,0.26194
2023-12-13,0.24032
2023-12-14,0.2452
2023-12-15,0.21486
2023-12-16,0.18451
2023-12-17,0.18939
2023-12-18,0.2466
2023-12-19,0.26264
2023-12-20,0.47995
2023-12-21,0.40147
2023-12-22,0.27346
2023-12-23,0.22079
2023-12-24,0.18835
2023-12-25,0.22497
2023-12-26,0.29648
2023-12-27,0.36659
2023-12-28,0.33833
2023-12-29,0.2895
2023-12-30,0.20579
2023-12-31,0.21137
2024-01-01,0.23718
2024-01-02,0.29369
2024-01-03,0.31775
2024-01-04,0.31008
2024-01-05,0.26125
2024-01-06,0.22637
2024-01-07,0.25602
2024-01-08,0.25462
2024-01-09,0.33833
2024-01-10,0.57691
2024-01-11,0.52773
2024-01-12,0.30066
2024-01-13,0.20928
2024-01-14,0.23788
2024-01-15,0.33973
2024-01-16,0.28531
2024-01-17,0.27799
2024-01-18,0.25357
2024-01-19,0.27101
2024-01-20,0.20056
2024-01-21,0.22079
2024-01-22,0.45134
2024-01-23,0.32508
2024-01-24,0.32961
2024-01-25,0.30485
2024-01-26,0.19986
2024-01-27,0.18312
2024-01-28,0.18381
2024-01-29,0.23404
2024-01-30,0.21834
2024-01-31,0.22916
2024-02-01,0.22009
2024-02-02,0.18556
2024-02-03,0.13812
2024-02-04,0.14126
2024-02-05,0.18312
2024-02-06,0.18067
2024-02-07,0.19846
2024-02-08,0.14231
2024-02-09,0.13114
2024-02-10,0.13463
2024-02-11,0.14963
2024-02-12,0.1744
2024-02-13,0.22881
2024-02-14,0.21451
2024-02-15,0.19044
2024-02-16,0.16428
2024-02-17,0.14963
2024-02-18,0.16602
2024-02-19,0.21904
2024-02-20,0.23648
2024-02-21,0.26508
2024-02-22,0.21311
2024-02-23,0.17963
2024-02-24,0.1587
2024-02-25,0.2009
2024-02-26,0.25078
2024-02-27,0.22253
2024-02-28,0.21974
2024-02-29,0.21834
2024-03-01,0.26334
2024-03-02,0.21451
2024-03-03,0.18486
2024-03-04,0.23613
2024-03-05,0.21974
2024-03-06,0.19881
2024-03-07,0.21381
2024-03-08,0.19079
2024-03-09,0.15556
2024-03-10,0.17858
2024-03-11,0.21032
2024-03-12,0.2309
2024-03-13,0.21904
2024-03-14,0.21555
2024-03-15,0.23753
2024-03-16,0.1573
2024-03-17,0.18346
2024-03-18,0.25636
2024-03-19,0.24939
2024-03-20,0.35507
