date,시초가매매
2023-07-10,3.8071
2023-07-11,2.79187
2023-07-12,5.32994
2023-07-13,3.04568
2023-07-14,4.31472
2023-07-15,4.06091
2023-07-16,3.04568
2023-07-17,3.55329
2023-07-18,6.09137
2023-07-19,8.62944
2023-07-20,11.92893
2023-07-21,5.07614
2023-07-22,2.03045
2023-07-23,3.29949
2023-07-24,4.06091
2023-07-25,3.04568
2023-07-26,7.10659
2023-07-27,7.86802
2023-07-28,5.32994
2023-07-30,1.77664
2023-07-31,4.82233
2023-08-01,2.79187
2023-08-02,3.04568
2023-08-03,3.55329
2023-08-04,6.34517
2023-08-05,2.53807
2023-08-06,3.8071
2023-08-07,4.31472
2023-08-08,4.31472
2023-08-09,1.77664
2023-08-10,8.62944
2023-08-11,4.06091
2023-08-12,2.03045
2023-08-13,2.28426
2023-08-14,3.8071
2023-08-15,3.29949
2023-08-16,2.28426
2023-08-17,4.06091
2023-08-18,3.55329
2023-08-19,3.8071
2023-08-20,4.56852
2023-08-21,2.53807
2023-08-22,3.04568
2023-08-23,3.04568
2023-08-24,3.29949
2023-08-25,1.77664
2023-08-26,2.03045
2023-08-27,3.29949
2023-08-28,2.79187
2023-08-29,3.8071
2023-08-30,5.32994
2023-08-31,2.28426
2023-09-01,3.04568
2023-09-03,1.52284
2023-09-04,4.06091
2023-09-05,4.31472
2023-09-06,3.8071
2023-09-07,3.8071
2023-09-08,1.77664
2023-09-09,3.55329
2023-09-10,4.06091
2023-09-11,4.31472
2023-09-12,5.07614
2023-09-13,2.03045
2023-09-14,5.58375
2023-09-15,2.53807
2023-09-16,1.77664
2023-09-17,3.55329
2023-09-18,3.8071
2023-09-19,3.55329
2023-09-20,3.04568
2023-09-21,7.86802
2023-09-22,1.52284
2023-09-23,1.77664
2023-09-25,4.06091
2023-09-26,3.29949
2023-09-27,5.58375
2023-09-28,1.77664
2023-09-29,2.03045
2023-09-30,1.52284
2023-10-01,2.79187
2023-10-02,1.26903
2023-10-03,1.52284
2023-10-04,8.37563
2023-10-05,10.40609
2023-10-06,4.56852
2023-10-07,1.52284
2023-10-09,3.29949
2023-10-10,6.09137
2023-10-11,5.07614
2023-10-12,6.09137
2023-10-13,2.28426
2023-10-14,2.53807
2023-10-15,1.77664
2023-10-17,5.32994
2023-10-18,7.10659
2023-10-19,5.58375
2023-10-20,5.07614
2023-10-22,3.8071
2023-10-23,3.55329
2023-10-24,2.28426
2023-10-25,5.58375
2023-10-26,3.04568
2023-10-27,2.53807
2023-10-28,5.32994
2023-10-29,2.79187
2023-10-30,3.8071
2023-10-31,3.29949
2023-11-01,8.12182
2023-11-02,7.86802
2023-11-03,2.28426
2023-11-04,2.28426
2023-11-05,3.29949
2023-11-06,8.12182
2023-11-07,7.10659
2023-11-08,2.79187
2023-11-09,6.09137
2023-11-10,2.79187
2023-11-11,2.28426
2023-11-12,1.77664
2023-11-13,6.59898
2023-11-14,5.58375
2023-11-15,6.09137
2023-11-16,7.10659
2023-11-17,8.62944
2023-11-18,6.09137
2023-11-19,2.28426
2023-11-20,4.31472
2023-11-21,6.34517
2023-11-22,6.09137
2023-11-23,5.58375
2023-11-24,3.55329
2023-11-25,3.8071
2023-11-26,1.77664
2023-11-27,5.07614
2023-11-28,7.10659
2023-11-29,3.55329
2023-11-30,3.29949
2023-12-01,4.31472
2023-12-02,2.53807
2023-12-03,3.29949
2023-12-04,5.07614
2023-12-05,4.82233
2023-12-06,9.13705
2023-12-07,6.85279
2023-12-08,4.06091
2023-12-09,3.29949
2023-12-10,4.31472
2023-12-11,7.86802
2023-12-12,10.9137
2023-12-13,7.10659
2023-12-14,4.56852
2023-12-15,4.06091
2023-12-16,4.56852
2023-12-17,2.79187
2023-12-18,5.58375
2023-12-19,5.58375
2023-12-20,5.07614
2023-12-21,6.09137
2023-12-22,6.09137
2023-12-23,2.79187
2023-12-24,3.29949
2023-12-25,5.07614
2023-12-26,5.07614
2023-12-27,11.92893
2023-12-28,3.8071
2023-12-29,4.82233
2023-12-30,3.55329
2023-12-31,2.53807
2024-01-01,3.29949
2024-01-02,3.55329
2024-01-03,6.59898
2024-01-04,6.34517
2024-01-05,6.85279
2024-01-07,4.56852
2024-01-08,4.31472
2024-01-09,9.39086
2024-01-10,3.55329
2024-01-11,8.12182
2024-01-12,8.37563
2024-01-13,2.79187
2024-01-14,3.29949
2024-01-15,6.09137
2024-01-16,5.83756
2024-01-17,5.07614
2024-01-18,5.58375
2024-01-19,5.32994
2024-01-20,2.53807
2024-01-21,6.09137
2024-01-22,7.86802
2024-01-23,10.9137
2024-01-24,11.67512
2024-01-25,8.37563
2024-01-26,6.85279
2024-01-27,4.06091
2024-01-28,1.52284
2024-01-29,6.34517
2024-01-30,8.37563
2024-01-31,7.10659
2024-02-01,3.55329
2024-02-02,2.79187
2024-02-03,2.53807
2024-02-04,3.04568
2024-02-05,4.06091
2024-02-06,4.31472
2024-02-07,3.29949
2024-02-08,2.03045
2024-02-09,2.03045
2024-02-10,1.77664
2024-02-11,2.79187
2024-02-12,3.04568
2024-02-13,6.09137
2024-02-14,6.59898
2024-02-15,4.82233
2024-02-16,1.52284
2024-02-17,2.53807
2024-02-18,3.8071
2024-02-19,4.56852
2024-02-20,7.61421
2024-02-21,4.06091
2024-02-22,10.15228
2024-02-23,8.37563
2024-02-24,2.79187
2024-02-25,5.83756
2024-02-26,6.59898
2024-02-27,7.10659
2024-02-28,9.64467
2024-02-29,6.59898
2024-03-01,3.04568
2024-03-02,2.53807
2024-03-03,4.82233
2024-03-04,2.53807
2024-03-05,6.59898
2024-03-06,7.10659
2024-03-07,5.83756
2024-03-08,9.64467
2024-03-09,3.55329
2024-03-10,4.56852
2024-03-11,5.07614
2024-03-12,5.83756
2024-03-13,8.62944
2024-03-14,4.56852
2024-03-15,5.32994
2024-03-16,5.83756
2024-03-17,4.31472
2024-03-18,3.29949
2024-03-19,4.56852
2024-03-20,5.32994
