date,건강보험료계산
2023-05-30,1.02994
2023-05-31,1.29297
2023-06-01,1.07435
2023-06-02,0.85743
2023-06-03,0.4475
2023-06-04,0.50216
2023-06-05,0.9155
2023-06-06,0.49191
2023-06-07,0.90354
2023-06-08,0.79252
2023-06-09,0.95308
2023-06-10,0.4475
2023-06-11,0.37747
2023-06-12,0.9582
2023-06-13,0.7891
2023-06-14,0.73103
2023-06-15,0.84376
2023-06-16,0.6815
2023-06-17,0.31769
2023-06-18,0.25962
2023-06-19,0.74982
2023-06-20,0.84205
2023-06-21,0.84376
2023-06-22,0.91891
2023-06-23,0.94283
2023-06-24,0.42017
2023-06-25,0.38089
2023-06-26,0.76519
2023-06-27,0.75665
2023-06-28,0.81131
2023-06-29,0.87963
2023-06-30,0.94966
2023-07-01,0.4697
2023-07-02,0.4048
2023-07-03,1.33226
2023-07-04,1.00261
2023-07-05,1.16146
2023-07-06,0.90183
2023-07-07,0.75836
2023-07-08,0.34502
2023-07-09,0.34502
2023-07-10,1.08118
2023-07-11,0.84889
2023-07-12,0.73445
2023-07-13,0.73786
2023-07-14,0.68491
2023-07-15,0.36039
2023-07-16,0.29378
2023-07-17,0.77544
2023-07-18,0.67296
2023-07-19,0.78227
2023-07-20,0.76519
2023-07-21,0.69516
2023-07-22,0.34331
2023-07-23,0.55681
2023-07-24,0.80277
2023-07-25,1.0214
2023-07-26,0.71224
2023-07-27,0.76861
2023-07-28,0.85059
2023-07-29,0.46629
2023-07-30,0.47483
2023-07-31,1.02481
2023-08-01,0.94112
2023-08-02,0.83351
2023-08-03,0.71395
2023-08-04,0.71395
2023-08-05,0.36039
2023-08-06,0.37235
2023-08-07,0.74811
2023-08-08,0.77544
2023-08-09,1.0231
2023-08-10,1.25369
2023-08-11,0.92062
2023-08-12,0.4697
2023-08-13,0.37235
2023-08-14,0.71054
2023-08-15,0.468
2023-08-16,0.69004
2023-08-17,0.7669
2023-08-18,0.77886
2023-08-19,0.35527
2023-08-20,0.30573
2023-08-21,0.81473
2023-08-22,0.71054
2023-08-23,0.75324
2023-08-24,0.90696
2023-08-25,0.87963
2023-08-26,0.34672
2023-08-27,0.3416
2023-08-28,0.65417
2023-08-29,0.7891
2023-08-30,0.82497
2023-08-31,0.92745
2023-09-01,0.83181
2023-09-02,0.47824
2023-09-03,0.35014
2023-09-04,0.81302
2023-09-05,0.89671
2023-09-06,0.88134
2023-09-07,0.77544
2023-09-08,0.81643
2023-09-09,0.33989
2023-09-10,0.3843
2023-09-11,0.94624
2023-09-12,0.75324
2023-09-13,0.74128
2023-09-14,0.66271
2023-09-15,0.65246
2023-09-16,0.32964
2023-09-17,0.3843
2023-09-18,0.5961
2023-09-19,0.80106
2023-09-20,0.7891
2023-09-21,0.83351
2023-09-22,0.66783
2023-09-23,0.38089
2023-09-24,0.38601
2023-09-25,0.86084
2023-09-26,0.74811
2023-09-27,0.72591
2023-09-28,0.33989
2023-09-29,0.39113
2023-09-30,0.28182
2023-10-01,0.31256
2023-10-02,0.35356
2023-10-03,0.3211
2023-10-04,0.81814
2023-10-05,0.90525
2023-10-06,0.66613
2023-10-07,0.36722
2023-10-08,0.35356
2023-10-09,0.37064
2023-10-10,0.95649
2023-10-11,0.90183
2023-10-12,0.7037
2023-10-13,0.62172
2023-10-14,0.30744
2023-10-15,0.2989
2023-10-16,0.65759
2023-10-17,0.63538
2023-10-18,0.67125
2023-10-19,0.69516
2023-10-20,0.67296
2023-10-21,0.32623
2023-10-22,0.30402
2023-10-23,0.67296
2023-10-24,0.95649
2023-10-25,1.04531
2023-10-26,0.76519
2023-10-27,0.75836
2023-10-28,0.38259
2023-10-29,0.35356
2023-10-30,0.81814
2023-10-31,1.05385
2023-11-01,1.04873
2023-11-02,0.87109
2023-11-03,0.78398
2023-11-04,0.35527
2023-11-05,0.3843
2023-11-06,0.85401
2023-11-07,0.83522
2023-11-08,0.79081
2023-11-09,0.84035
2023-11-10,0.92062
2023-11-11,0.44067
2023-11-12,0.35868
2023-11-13,0.78227
2023-11-14,0.82156
2023-11-15,1.22294
2023-11-16,0.9787
2023-11-17,0.85743
2023-11-18,0.37064
2023-11-19,0.41675
2023-11-20,1.11534
2023-11-21,1.16487
2023-11-22,1.55089
2023-11-23,2.08379
2023-11-24,1.61237
2023-11-25,0.64392
2023-11-26,0.57218
2023-11-27,1.24002
2023-11-28,1.26564
2023-11-29,1.40229
2023-11-30,1.32884
2023-12-01,1.04018
2023-12-02,0.58414
2023-12-03,0.53119
2023-12-04,1.01456
2023-12-05,1.07776
2023-12-06,1.2144
2023-12-07,0.91037
2023-12-08,0.89159
2023-12-09,0.47654
2023-12-10,0.44408
2023-12-11,1.18537
2023-12-12,1.18708
2023-12-13,0.86255
2023-12-14,0.81643
2023-12-15,0.7891
2023-12-16,0.43383
2023-12-17,0.44408
2023-12-18,0.81302
2023-12-19,0.895
2023-12-20,0.89329
2023-12-21,0.85743
2023-12-22,0.9804
2023-12-23,0.48849
2023-12-24,0.39113
2023-12-25,0.38943
2023-12-26,0.936
2023-12-27,0.98553
2023-12-28,1.03164
2023-12-29,1.07093
2023-12-30,0.66271
2023-12-31,0.56364
2024-01-01,0.58756
2024-01-02,1.35788
2024-01-03,1.42791
2024-01-04,1.19562
2024-01-05,1.81051
2024-01-06,0.95991
2024-01-07,0.79252
2024-01-08,1.2554
2024-01-09,1.28102
2024-01-10,1.7661
2024-01-11,1.39887
2024-01-12,0.9787
2024-01-13,0.50557
2024-01-14,0.54315
2024-01-15,1.68753
2024-01-16,1.55259
2024-01-17,1.3408
2024-01-18,1.57651
2024-01-19,1.53039
2024-01-20,0.70712
2024-01-21,0.61489
2024-01-22,1.65166
2024-01-23,2.00864
2024-01-24,1.86858
2024-01-25,1.85662
2024-01-26,1.41083
2024-01-27,0.78569
2024-01-28,0.81985
2024-01-29,1.76097
2024-01-30,1.87029
2024-01-31,1.98814
2024-02-01,1.62262
2024-02-02,1.57309
2024-02-03,0.64905
2024-02-04,0.66442
2024-02-05,1.48769
2024-02-06,1.4057
2024-02-07,1.20245
2024-02-08,1.03677
2024-02-09,0.54486
2024-02-10,0.53802
2024-02-11,0.47312
2024-02-12,0.52607
2024-02-13,1.31176
2024-02-14,1.31005
2024-02-15,1.09484
2024-02-16,0.86938
2024-02-17,0.5551
2024-02-18,0.43725
2024-02-19,0.93087
2024-02-20,1.0231
2024-02-21,0.9787
2024-02-22,1.03848
2024-02-23,1.22465
2024-02-24,0.54998
2024-02-25,0.47824
2024-02-26,0.98724
2024-02-27,0.94283
2024-02-28,1.00432
2024-02-29,1.05043
2024-03-01,0.60293
2024-03-02,0.47483
2024-03-03,0.45091
2024-03-04,1.0863
2024-03-05,1.2554
2024-03-06,1.19391
2024-03-07,1.07605
2024-03-08,0.98382
2024-03-09,0.51753
2024-03-10,0.53119
2024-03-11,1.13754
2024-03-12,1.03506
2024-03-13,0.98894
2024-03-14,0.80789
2024-03-15,0.73103
2024-03-16,0.40992
2024-03-17,0.39455
2024-03-18,0.94112
2024-03-19,0.99407
2024-03-20,0.90354
