date,기대출과다자추가대출
2023-05-29,30.84415
2023-05-30,59.74025
2023-05-31,68.01948
2023-06-01,64.93506
2023-06-02,57.46753
2023-06-03,19.31818
2023-06-04,27.27272
2023-06-05,61.52597
2023-06-06,33.76623
2023-06-07,62.66233
2023-06-08,52.75974
2023-06-09,47.56493
2023-06-10,22.88961
2023-06-11,23.21428
2023-06-12,77.5974
2023-06-13,72.24025
2023-06-14,74.18831
2023-06-15,51.62337
2023-06-16,46.42857
2023-06-17,31.81818
2023-06-18,23.53896
2023-06-19,59.41558
2023-06-20,52.11038
2023-06-21,60.06493
2023-06-22,53.8961
2023-06-23,52.11038
2023-06-24,27.92207
2023-06-25,24.02597
2023-06-26,56.33116
2023-06-27,65.90909
2023-06-28,57.95454
2023-06-29,55.84415
2023-06-30,42.20779
2023-07-01,21.5909
2023-07-02,18.01948
2023-07-03,66.3961
2023-07-04,55.1948
2023-07-05,57.46753
2023-07-06,43.18181
2023-07-07,36.03896
2023-07-08,13.96103
2023-07-09,18.01948
2023-07-10,62.5
2023-07-11,56.65584
2023-07-12,48.05194
2023-07-13,73.21428
2023-07-14,56.33116
2023-07-15,16.88311
2023-07-16,25.81168
2023-07-17,74.35064
2023-07-18,64.12337
2023-07-19,75.81168
2023-07-20,76.78571
2023-07-21,44.96753
2023-07-22,21.26623
2023-07-23,21.75324
2023-07-24,74.02597
2023-07-25,62.66233
2023-07-26,60.55194
2023-07-27,44.15584
2023-07-28,45.12987
2023-07-29,16.55844
2023-07-30,20.12987
2023-07-31,59.57792
2023-08-01,50.64935
2023-08-02,42.37012
2023-08-03,38.96103
2023-08-04,38.31168
2023-08-05,13.63636
2023-08-06,17.53246
2023-08-07,57.30519
2023-08-08,50.48701
2023-08-09,53.57142
2023-08-10,56.16883
2023-08-11,46.91558
2023-08-12,18.9935
2023-08-13,29.54545
2023-08-14,62.01298
2023-08-15,28.08441
2023-08-16,56.81818
2023-08-17,58.27922
2023-08-18,43.9935
2023-08-19,20.45454
2023-08-20,23.21428
2023-08-21,73.70129
2023-08-22,66.88311
2023-08-23,52.5974
2023-08-24,52.75974
2023-08-25,44.48051
2023-08-26,16.72077
2023-08-27,19.48051
2023-08-28,52.27272
2023-08-29,51.13636
2023-08-30,42.04545
2023-08-31,41.55844
2023-09-01,40.25974
2023-09-02,14.61038
2023-09-03,18.66883
2023-09-04,46.91558
2023-09-05,47.72727
2023-09-06,39.61038
2023-09-07,43.50649
2023-09-08,37.98701
2023-09-09,16.07142
2023-09-10,20.2922
2023-09-11,63.7987
2023-09-12,65.90909
2023-09-13,49.18831
2023-09-14,46.5909
2023-09-15,45.94155
2023-09-16,15.0974
2023-09-17,27.75974
2023-09-18,73.86363
2023-09-19,60.06493
2023-09-20,50.48701
2023-09-21,51.62337
2023-09-22,40.90909
2023-09-23,19.64285
2023-09-24,22.24025
2023-09-25,68.83116
2023-09-26,49.35064
2023-09-27,37.66233
2023-09-28,10.06493
2023-09-29,11.03896
2023-09-30,10.38961
2023-10-01,9.25324
2023-10-02,18.18181
2023-10-03,27.43506
2023-10-04,59.57792
2023-10-05,58.11688
2023-10-06,43.50649
2023-10-07,17.04545
2023-10-08,22.72727
2023-10-09,33.76623
2023-10-10,63.7987
2023-10-11,73.70129
2023-10-12,62.82467
2023-10-13,58.76623
2023-10-14,19.80519
2023-10-15,25.64935
2023-10-16,75.81168
2023-10-17,68.50649
2023-10-18,53.57142
2023-10-19,51.94805
2023-10-20,57.46753
2023-10-21,21.91558
2023-10-22,20.45454
2023-10-23,63.14935
2023-10-24,74.67532
2023-10-25,62.66233
2023-10-26,49.83766
2023-10-27,47.07792
2023-10-28,17.6948
2023-10-29,22.88961
2023-10-30,54.87012
2023-10-31,47.24025
2023-11-01,46.10389
2023-11-02,37.33766
2023-11-03,42.37012
2023-11-04,19.64285
2023-11-05,20.77922
2023-11-06,58.27922
2023-11-07,55.03246
2023-11-08,45.2922
2023-11-09,47.07792
2023-11-10,44.96753
2023-11-11,18.50649
2023-11-12,21.75324
2023-11-13,70.45454
2023-11-14,72.56493
2023-11-15,59.90259
2023-11-16,49.02597
2023-11-17,50.97402
2023-11-18,18.66883
2023-11-19,19.48051
2023-11-20,70.77922
2023-11-21,63.47402
2023-11-22,60.71428
2023-11-23,54.87012
2023-11-24,48.70129
2023-11-25,17.6948
2023-11-26,25.81168
2023-11-27,75.0
2023-11-28,70.2922
2023-11-29,61.68831
2023-11-30,52.27272
2023-12-01,48.37662
2023-12-02,21.10389
2023-12-03,25.81168
2023-12-04,81.4935
2023-12-05,60.22727
2023-12-06,57.30519
2023-12-07,52.92207
2023-12-08,58.60389
2023-12-09,19.64285
2023-12-10,30.51948
2023-12-11,80.35714
2023-12-12,56.4935
2023-12-13,60.87662
2023-12-14,60.06493
2023-12-15,43.18181
2023-12-16,25.48701
2023-12-17,29.05844
2023-12-18,63.7987
2023-12-19,60.55194
2023-12-20,52.5974
2023-12-21,58.76623
2023-12-22,46.5909
2023-12-23,15.90909
2023-12-24,19.48051
2023-12-25,34.90259
2023-12-26,64.61038
2023-12-27,56.00649
2023-12-28,51.62337
2023-12-29,38.47402
2023-12-30,17.37012
2023-12-31,15.74675
2024-01-01,22.72727
2024-01-02,58.27922
2024-01-03,54.70779
2024-01-04,51.62337
2024-01-05,46.26623
2024-01-06,22.40259
2024-01-07,22.24025
2024-01-08,50.97402
2024-01-09,48.86363
2024-01-10,58.76623
2024-01-11,52.92207
2024-01-12,45.12987
2024-01-13,17.20779
2024-01-14,26.46103
2024-01-15,56.81818
2024-01-16,60.71428
2024-01-17,48.86363
2024-01-18,56.4935
2024-01-19,70.94155
2024-01-20,38.96103
2024-01-21,46.5909
2024-01-22,87.17532
2024-01-23,79.38311
2024-01-24,75.64935
2024-01-25,71.10389
2024-01-26,74.35064
2024-01-27,40.42207
2024-01-28,41.72077
2024-01-29,85.06493
2024-01-30,77.5974
2024-01-31,74.35064
2024-02-01,72.56493
2024-02-02,63.96103
2024-02-03,47.24025
2024-02-04,48.70129
2024-02-05,79.22077
2024-02-06,71.5909
2024-02-07,75.0
2024-02-08,51.13636
2024-02-09,39.44805
2024-02-10,37.33766
2024-02-11,38.96103
2024-02-12,49.51298
2024-02-13,100.0
2024-02-14,95.77922
2024-02-15,79.38311
2024-02-16,64.93506
2024-02-17,40.90909
2024-02-18,61.03896
2024-02-19,87.82467
2024-02-20,78.08441
2024-02-21,66.55844
2024-02-22,65.25974
2024-02-23,65.58441
2024-02-24,43.83116
2024-02-25,38.96103
2024-02-26,86.36363
2024-02-27,64.77272
2024-02-28,63.7987
2024-02-29,62.5
2024-03-01,36.68831
2024-03-02,36.20129
2024-03-03,38.47402
2024-03-04,69.48051
2024-03-05,57.46753
2024-03-06,64.93506
2024-03-07,64.44805
2024-03-08,50.64935
2024-03-09,43.01948
2024-03-10,41.72077
2024-03-11,80.84415
2024-03-12,81.98051
2024-03-13,81.16883
2024-03-14,82.30519
2024-03-15,82.30519
2024-03-16,41.72077
2024-03-17,42.04545
2024-03-18,81.65584
2024-03-19,84.41558
2024-03-20,81.00649
