date,거실액자
2023-05-30,28.12051
2023-05-31,29.84218
2023-06-01,26.1119
2023-06-02,21.66427
2023-06-03,25.82496
2023-06-04,34.57675
2023-06-05,27.25968
2023-06-06,34.14634
2023-06-07,26.97274
2023-06-08,24.24677
2023-06-09,23.52941
2023-06-10,20.94691
2023-06-11,29.55523
2023-06-12,21.95121
2023-06-13,23.38593
2023-06-14,25.68149
2023-06-15,22.66857
2023-06-16,17.934
2023-06-17,18.22094
2023-06-18,22.38163
2023-06-19,26.39885
2023-06-20,20.51649
2023-06-21,19.79913
2023-06-22,21.66427
2023-06-23,21.09038
2023-06-24,20.94691
2023-06-25,23.38593
2023-06-26,21.95121
2023-06-27,17.21664
2023-06-28,23.24246
2023-06-29,18.22094
2023-06-30,20.37302
2023-07-01,23.81635
2023-07-02,26.1119
2023-07-03,20.94691
2023-07-04,25.68149
2023-07-05,28.26398
2023-07-06,23.09899
2023-07-07,23.38593
2023-07-08,23.38593
2023-07-09,33.42898
2023-07-10,28.55093
2023-07-11,24.82065
2023-07-12,18.07747
2023-07-13,18.36441
2023-07-14,25.39454
2023-07-15,24.82065
2023-07-16,32.2812
2023-07-17,29.6987
2023-07-18,24.96413
2023-07-19,26.1119
2023-07-20,20.65997
2023-07-21,18.22094
2023-07-22,23.24246
2023-07-23,31.2769
2023-07-24,24.10329
2023-07-25,26.39885
2023-07-26,19.22525
2023-07-27,23.81635
2023-07-28,19.51219
2023-07-29,19.94261
2023-07-30,23.24246
2023-07-31,22.81205
2023-08-01,22.5251
2023-08-02,20.94691
2023-08-03,20.80344
2023-08-04,25.82496
2023-08-05,24.96413
2023-08-06,31.13342
2023-08-07,27.97704
2023-08-08,22.81205
2023-08-09,23.38593
2023-08-10,22.5251
2023-08-11,21.95121
2023-08-12,20.08608
2023-08-13,26.68579
2023-08-14,22.95552
2023-08-15,25.82496
2023-08-16,22.23816
2023-08-17,26.39885
2023-08-18,21.37733
2023-08-19,28.26398
2023-08-20,29.41176
2023-08-21,27.54662
2023-08-22,25.96843
2023-08-23,25.25107
2023-08-24,21.37733
2023-08-25,22.66857
2023-08-26,24.82065
2023-08-27,28.12051
2023-08-28,30.98995
2023-08-29,24.96413
2023-08-30,20.80344
2023-08-31,29.26829
2023-09-01,19.94261
2023-09-02,24.82065
2023-09-03,31.42037
2023-09-04,24.96413
2023-09-05,27.25968
2023-09-06,27.40315
2023-09-07,31.13342
2023-09-08,18.07747
2023-09-09,34.8637
2023-09-10,27.54662
2023-09-11,23.67288
2023-09-12,24.67718
2023-09-13,25.68149
2023-09-14,27.25968
2023-09-15,22.38163
2023-09-16,22.23816
2023-09-17,24.82065
2023-09-18,27.25968
2023-09-19,25.53802
2023-09-20,19.94261
2023-09-21,18.9383
2023-09-22,21.23385
2023-09-23,27.83357
2023-09-24,25.96843
2023-09-25,21.5208
2023-09-26,17.50358
2023-09-27,16.06886
2023-09-28,15.92539
2023-09-29,12.05164
2023-09-30,21.09038
2023-10-01,20.08608
2023-10-02,24.53371
2023-10-03,26.39885
2023-10-04,17.36011
2023-10-05,16.21233
2023-10-06,16.49928
2023-10-07,14.77761
2023-10-08,22.09469
2023-10-09,26.54232
2023-10-10,26.82926
2023-10-11,22.09469
2023-10-12,22.38163
2023-10-13,19.65566
2023-10-14,24.10329
2023-10-15,25.82496
2023-10-16,18.65136
2023-10-17,22.23816
2023-10-18,18.79483
2023-10-19,19.08177
2023-10-20,20.65997
2023-10-21,23.24246
2023-10-22,27.54662
2023-10-23,21.95121
2023-10-24,22.81205
2023-10-25,19.08177
2023-10-26,18.79483
2023-10-27,19.51219
2023-10-28,21.95121
2023-10-29,27.11621
2023-10-30,22.09469
2023-10-31,22.5251
2023-11-01,22.09469
2023-11-02,23.24246
2023-11-03,20.37302
2023-11-04,24.24677
2023-11-05,27.54662
2023-11-06,28.98134
2023-11-07,24.67718
2023-11-08,22.95552
2023-11-09,22.81205
2023-11-10,22.23816
2023-11-11,19.36872
2023-11-12,25.96843
2023-11-13,22.5251
2023-11-14,29.26829
2023-11-15,20.65997
2023-11-16,25.25107
2023-11-17,22.95552
2023-11-18,25.53802
2023-11-19,27.97704
2023-11-20,25.25107
2023-11-21,24.67718
2023-11-22,27.11621
2023-11-23,20.65997
2023-11-24,17.36011
2023-11-25,18.65136
2023-11-26,27.54662
2023-11-27,26.68579
2023-11-28,27.11621
2023-11-29,26.97274
2023-11-30,26.1119
2023-12-01,24.82065
2023-12-02,34.28981
2023-12-03,35.00717
2023-12-04,30.84648
2023-12-05,32.56814
2023-12-06,33.71592
2023-12-07,26.39885
2023-12-08,25.25107
2023-12-09,30.98995
2023-12-10,32.56814
2023-12-11,27.54662
2023-12-12,27.54662
2023-12-13,26.68579
2023-12-14,26.25538
2023-12-15,29.55523
2023-12-16,24.96413
2023-12-17,30.55954
2023-12-18,24.39024
2023-12-19,23.24246
2023-12-20,21.95121
2023-12-21,19.65566
2023-12-22,18.36441
2023-12-23,24.96413
2023-12-24,24.82065
2023-12-25,28.26398
2023-12-26,24.39024
2023-12-27,23.09899
2023-12-28,24.39024
2023-12-29,22.5251
2023-12-30,22.23816
2023-12-31,25.96843
2024-01-01,33.42898
2024-01-02,25.82496
2024-01-03,25.82496
2024-01-04,25.1076
2024-01-05,27.25968
2024-01-06,28.98134
2024-01-07,36.29842
2024-01-08,28.12051
2024-01-09,29.26829
2024-01-10,23.95982
2024-01-11,30.41606
2024-01-12,23.81635
2024-01-13,29.98565
2024-01-14,39.31133
2024-01-15,35.43758
2024-01-16,36.29842
2024-01-17,24.39024
2024-01-18,24.67718
2024-01-19,30.70301
2024-01-20,29.84218
2024-01-21,35.72453
2024-01-22,32.99856
2024-01-23,29.55523
2024-01-24,24.82065
2024-01-25,22.95552
2024-01-26,25.82496
2024-01-27,25.96843
2024-01-28,42.18077
2024-01-29,31.42037
2024-01-30,31.13342
2024-01-31,27.11621
2024-02-01,26.97274
2024-02-02,25.25107
2024-02-03,28.98134
2024-02-04,32.2812
2024-02-05,28.55093
2024-02-06,29.55523
2024-02-07,21.37733
2024-02-08,22.5251
2024-02-09,23.09899
2024-02-10,19.79913
2024-02-11,30.12912
2024-02-12,37.87661
2024-02-13,28.83787
2024-02-14,21.66427
2024-02-15,26.97274
2024-02-16,23.67288
2024-02-17,29.55523
2024-02-18,34.8637
2024-02-19,30.55954
2024-02-20,32.71162
2024-02-21,30.98995
2024-02-22,21.66427
2024-02-23,26.97274
2024-02-24,31.42037
2024-02-25,32.42467
2024-02-26,31.2769
2024-02-27,26.54232
2024-02-28,26.54232
2024-02-29,22.81205
2024-03-01,28.55093
2024-03-02,37.87661
2024-03-03,31.42037
2024-03-04,30.27259
2024-03-05,25.53802
2024-03-06,29.98565
2024-03-07,24.67718
2024-03-08,24.82065
2024-03-09,27.54662
2024-03-10,40.60258
2024-03-11,30.98995
2024-03-12,25.96843
2024-03-13,34.57675
2024-03-14,27.54662
2024-03-15,25.39454
2024-03-16,27.40315
2024-03-17,36.29842
2024-03-18,29.55523
2024-03-19,29.55523
2024-03-20,26.97274
