date,비트코인시세그래프
2023-05-30,2.95309
2023-05-31,3.41632
2023-06-01,3.93746
2023-06-02,2.37405
2023-06-03,3.24261
2023-06-04,3.53213
2023-06-05,5.03763
2023-06-06,7.75911
2023-06-07,7.75911
2023-06-08,6.25361
2023-06-09,6.42733
2023-06-10,8.33815
2023-06-11,6.022
2023-06-12,6.89056
2023-06-13,5.38506
2023-06-14,4.28488
2023-06-15,4.63231
2023-06-16,3.47423
2023-06-17,2.08453
2023-06-18,2.77938
2023-06-19,2.89519
2023-06-20,3.59004
2023-06-21,4.74811
2023-06-22,5.26925
2023-06-23,3.87955
2023-06-24,3.53213
2023-06-25,3.41632
2023-06-26,3.82165
2023-06-27,2.89519
2023-06-28,2.60567
2023-06-29,2.77938
2023-06-30,3.011
2023-07-01,2.37405
2023-07-02,2.31615
2023-07-03,2.89519
2023-07-04,3.47423
2023-07-05,1.96873
2023-07-06,2.89519
2023-07-07,2.37405
2023-07-08,1.38969
2023-07-09,2.02663
2023-07-10,2.54777
2023-07-11,2.54777
2023-07-12,3.87955
2023-07-13,3.53213
2023-07-14,2.83729
2023-07-15,2.25825
2023-07-16,2.48986
2023-07-17,2.54777
2023-07-18,3.011
2023-07-19,2.54777
2023-07-20,2.43196
2023-07-21,2.31615
2023-07-22,2.02663
2023-07-23,1.6213
2023-07-24,2.08453
2023-07-25,2.83729
2023-07-26,2.31615
2023-07-27,2.43196
2023-07-28,1.73711
2023-07-29,2.31615
2023-07-30,1.5634
2023-07-31,2.72148
2023-08-01,2.02663
2023-08-02,2.25825
2023-08-03,1.38969
2023-08-04,2.72148
2023-08-05,2.43196
2023-08-06,2.20034
2023-08-07,3.47423
2023-08-08,2.72148
2023-08-09,3.99536
2023-08-10,2.95309
2023-08-11,2.14244
2023-08-12,2.83729
2023-08-13,2.20034
2023-08-14,2.48986
2023-08-15,2.66357
2023-08-16,3.011
2023-08-17,3.30052
2023-08-18,4.97973
2023-08-19,2.83729
2023-08-20,2.83729
2023-08-21,4.16907
2023-08-22,2.95309
2023-08-23,2.60567
2023-08-24,3.30052
2023-08-25,2.72148
2023-08-26,1.85292
2023-08-27,2.72148
2023-08-28,2.83729
2023-08-29,2.31615
2023-08-30,3.76375
2023-08-31,4.28488
2023-09-01,3.18471
2023-09-02,3.53213
2023-09-03,4.34279
2023-09-04,5.03763
2023-09-05,3.011
2023-09-06,5.84829
2023-09-07,4.5165
2023-09-08,4.45859
2023-09-09,4.34279
2023-09-10,3.87955
2023-09-11,3.87955
2023-09-12,4.80602
2023-09-13,4.45859
2023-09-14,4.40069
2023-09-15,4.45859
2023-09-16,3.53213
2023-09-17,3.93746
2023-09-18,4.40069
2023-09-19,5.09554
2023-09-20,3.30052
2023-09-21,4.22698
2023-09-22,3.93746
2023-09-23,2.54777
2023-09-24,1.85292
2023-09-25,2.20034
2023-09-26,2.95309
2023-09-27,1.73711
2023-09-28,1.44759
2023-09-29,1.67921
2023-09-30,1.27388
2023-10-01,1.6213
2023-10-02,1.73711
2023-10-03,2.89519
2023-10-04,2.72148
2023-10-05,2.25825
2023-10-06,2.31615
2023-10-07,1.79502
2023-10-08,2.14244
2023-10-09,3.1268
2023-10-10,2.31615
2023-10-11,1.96873
2023-10-12,2.48986
2023-10-13,2.08453
2023-10-14,2.08453
2023-10-15,2.08453
2023-10-16,4.05327
2023-10-17,3.82165
2023-10-18,3.59004
2023-10-19,2.95309
2023-10-20,2.54777
2023-10-21,2.54777
2023-10-22,3.24261
2023-10-23,5.32715
2023-10-24,7.93283
2023-10-25,5.79038
2023-10-26,8.39606
2023-10-27,5.26925
2023-10-28,3.87955
2023-10-29,2.66357
2023-10-30,5.79038
2023-10-31,4.5744
2023-11-01,5.32715
2023-11-02,4.40069
2023-11-03,3.76375
2023-11-04,2.02663
2023-11-05,1.6213
2023-11-06,3.24261
2023-11-07,3.87955
2023-11-08,2.02663
2023-11-09,10.71221
2023-11-10,8.39606
2023-11-11,4.22698
2023-11-12,4.11117
2023-11-13,7.41169
2023-11-14,9.26462
2023-11-15,6.71685
2023-11-16,7.70121
2023-11-17,4.28488
2023-11-18,3.30052
2023-11-19,2.83729
2023-11-20,3.53213
2023-11-21,3.82165
2023-11-22,4.92182
2023-11-23,3.76375
2023-11-24,3.76375
2023-11-25,4.63231
2023-11-26,2.54777
2023-11-27,3.41632
2023-11-28,3.24261
2023-11-29,4.86392
2023-11-30,4.80602
2023-12-01,5.26925
2023-12-02,5.21134
2023-12-03,9.14881
2023-12-04,17.02374
2023-12-05,13.5495
2023-12-06,24.49334
2023-12-07,20.55587
2023-12-08,13.4337
2023-12-09,13.25998
2023-12-10,12.79675
2023-12-11,16.79212
2023-12-12,14.59177
2023-12-13,11.23335
2023-12-14,14.64968
2023-12-15,10.5385
2023-12-16,7.00636
2023-12-17,5.84829
2023-12-18,6.42733
2023-12-19,6.19571
2023-12-20,6.71685
2023-12-21,6.65894
2023-12-22,10.24898
2023-12-23,6.022
2023-12-24,3.82165
2023-12-25,4.22698
2023-12-26,5.67458
2023-12-27,4.63231
2023-12-28,4.86392
2023-12-29,5.32715
2023-12-30,4.40069
2023-12-31,4.45859
2024-01-01,5.26925
2024-01-02,12.97046
2024-01-03,15.11291
2024-01-04,10.42269
2024-01-05,8.16444
2024-01-06,6.71685
2024-01-07,7.75911
2024-01-08,9.32252
2024-01-09,10.94383
2024-01-10,8.04863
2024-01-11,21.13491
2024-01-12,21.36653
2024-01-13,21.13491
2024-01-14,15.22872
2024-01-15,12.21771
2024-01-16,10.88592
2024-01-17,7.75911
2024-01-18,7.4696
2024-01-19,6.31152
2024-01-20,5.79038
2024-01-21,5.32715
2024-01-22,7.23798
2024-01-23,6.89056
2024-01-24,9.78575
2024-01-25,6.54313
2024-01-26,7.23798
2024-01-27,6.65894
2024-01-28,4.5744
2024-01-29,6.31152
2024-01-30,8.10654
2024-01-31,9.0909
2024-02-01,10.07527
2024-02-02,7.12217
2024-02-03,6.19571
2024-02-04,5.21134
2024-02-05,7.41169
2024-02-06,6.54313
2024-02-07,6.13781
2024-02-08,6.94846
2024-02-09,6.36942
2024-02-10,7.93283
2024-02-11,8.10654
2024-02-12,9.55414
2024-02-13,18.47133
2024-02-14,16.21308
2024-02-15,23.27735
2024-02-16,19.33989
2024-02-17,9.38042
2024-02-18,13.31789
2024-02-19,17.71858
2024-02-20,16.15518
2024-02-21,17.89229
2024-02-22,16.09727
2024-02-23,13.02837
2024-02-24,10.77012
2024-02-25,12.73885
2024-02-26,17.13954
2024-02-27,39.25883
2024-02-28,40.64852
2024-02-29,64.44701
2024-03-01,32.54198
2024-03-02,30.51534
2024-03-03,26.28836
2024-03-04,46.20729
2024-03-05,67.92125
2024-03-06,67.74753
2024-03-07,41.98031
2024-03-08,36.30573
2024-03-09,31.78922
2024-03-10,30.34163
2024-03-11,72.84308
2024-03-12,77.07006
2024-03-13,58.65662
2024-03-14,43.83323
2024-03-15,37.4059
2024-03-16,27.09901
2024-03-17,26.8674
2024-03-18,28.60451
2024-03-19,27.67805
2024-03-20,30.28372
