date,주식증여
2023-06-08,13.0909
2023-06-09,18.72727
2023-06-10,7.63636
2023-06-11,7.0909
2023-06-12,16.0
2023-06-13,17.63636
2023-06-14,19.81818
2023-06-15,15.0909
2023-06-16,16.36363
2023-06-17,7.27272
2023-06-18,8.72727
2023-06-19,16.72727
2023-06-20,16.72727
2023-06-21,18.18181
2023-06-22,15.0909
2023-06-23,13.0909
2023-06-24,6.54545
2023-06-25,4.90909
2023-06-26,16.18181
2023-06-27,14.72727
2023-06-28,14.72727
2023-06-29,14.54545
2023-06-30,14.36363
2023-07-01,7.45454
2023-07-02,7.0909
2023-07-03,18.54545
2023-07-04,21.45454
2023-07-05,16.72727
2023-07-06,20.54545
2023-07-07,15.81818
2023-07-08,7.27272
2023-07-09,8.90909
2023-07-10,14.18181
2023-07-11,18.18181
2023-07-12,14.18181
2023-07-13,15.63636
2023-07-14,19.63636
2023-07-15,11.81818
2023-07-16,11.45454
2023-07-17,15.0909
2023-07-18,22.54545
2023-07-19,25.63636
2023-07-20,18.36363
2023-07-21,15.81818
2023-07-22,14.72727
2023-07-23,10.36363
2023-07-24,23.27272
2023-07-25,22.90909
2023-07-26,25.63636
2023-07-27,17.0909
2023-07-28,18.36363
2023-07-29,13.27272
2023-07-30,8.54545
2023-07-31,21.0909
2023-08-01,16.0
2023-08-02,17.81818
2023-08-03,12.72727
2023-08-04,11.0909
2023-08-05,8.54545
2023-08-06,8.72727
2023-08-07,16.54545
2023-08-08,14.18181
2023-08-09,17.63636
2023-08-10,13.0909
2023-08-11,11.81818
2023-08-12,8.72727
2023-08-13,8.36363
2023-08-14,13.81818
2023-08-15,10.72727
2023-08-16,13.63636
2023-08-17,13.0909
2023-08-18,10.72727
2023-08-19,7.27272
2023-08-20,9.45454
2023-08-21,17.0909
2023-08-22,14.36363
2023-08-23,14.72727
2023-08-24,14.36363
2023-08-25,15.63636
2023-08-26,8.18181
2023-08-27,8.18181
2023-08-28,16.72727
2023-08-29,14.54545
2023-08-30,14.0
2023-08-31,13.45454
2023-09-01,13.0909
2023-09-02,9.81818
2023-09-03,6.0
2023-09-04,16.0
2023-09-05,15.0909
2023-09-06,18.72727
2023-09-07,12.18181
2023-09-08,12.36363
2023-09-09,7.63636
2023-09-10,9.81818
2023-09-11,12.72727
2023-09-12,12.90909
2023-09-13,13.63636
2023-09-14,15.63636
2023-09-15,12.90909
2023-09-16,10.54545
2023-09-17,6.18181
2023-09-18,12.18181
2023-09-19,14.36363
2023-09-20,10.36363
2023-09-21,10.0
2023-09-22,10.18181
2023-09-23,7.0909
2023-09-24,5.0909
2023-09-25,10.18181
2023-09-26,11.27272
2023-09-27,9.0909
2023-09-28,5.63636
2023-09-29,6.90909
2023-09-30,9.27272
2023-10-01,8.0
2023-10-02,4.72727
2023-10-03,9.27272
2023-10-04,14.54545
2023-10-05,16.18181
2023-10-06,13.81818
2023-10-07,4.18181
2023-10-08,6.90909
2023-10-09,8.0
2023-10-10,12.90909
2023-10-11,15.45454
2023-10-12,14.36363
2023-10-13,10.18181
2023-10-14,5.45454
2023-10-15,4.72727
2023-10-16,14.90909
2023-10-17,20.36363
2023-10-18,16.90909
2023-10-19,15.27272
2023-10-20,12.72727
2023-10-21,8.36363
2023-10-22,7.27272
2023-10-23,17.27272
2023-10-24,14.0
2023-10-25,15.27272
2023-10-26,14.90909
2023-10-27,12.18181
2023-10-28,5.27272
2023-10-29,6.54545
2023-10-30,14.36363
2023-10-31,18.18181
2023-11-01,11.81818
2023-11-02,13.63636
2023-11-03,10.0
2023-11-04,9.27272
2023-11-05,9.27272
2023-11-06,13.63636
2023-11-07,12.0
2023-11-08,14.54545
2023-11-09,13.63636
2023-11-10,10.90909
2023-11-11,6.0
2023-11-12,7.0909
2023-11-13,13.27272
2023-11-14,15.0909
2023-11-15,21.81818
2023-11-16,16.36363
2023-11-17,14.90909
2023-11-18,6.72727
2023-11-19,8.36363
2023-11-20,15.45454
2023-11-21,18.18181
2023-11-22,15.45454
2023-11-23,14.90909
2023-11-24,12.18181
2023-11-25,6.90909
2023-11-26,6.72727
2023-11-27,16.90909
2023-11-28,15.27272
2023-11-29,16.0
2023-11-30,16.90909
2023-12-01,13.0909
2023-12-02,10.0
2023-12-03,8.18181
2023-12-04,12.72727
2023-12-05,18.36363
2023-12-06,13.63636
2023-12-07,15.27272
2023-12-08,14.0
2023-12-09,10.0
2023-12-10,10.0
2023-12-11,16.90909
2023-12-12,17.0909
2023-12-13,20.54545
2023-12-14,22.54545
2023-12-15,23.45454
2023-12-16,12.36363
2023-12-17,14.90909
2023-12-18,20.72727
2023-12-19,20.36363
2023-12-20,21.81818
2023-12-21,21.27272
2023-12-22,21.27272
2023-12-23,14.18181
2023-12-24,10.0
2023-12-25,10.36363
2023-12-26,20.36363
2023-12-27,16.90909
2023-12-28,21.0909
2023-12-29,14.18181
2023-12-30,8.72727
2023-12-31,7.27272
2024-01-01,9.81818
2024-01-02,22.0
2024-01-03,15.45454
2024-01-04,13.0909
2024-01-05,13.81818
2024-01-06,6.36363
2024-01-07,9.27272
2024-01-08,11.27272
2024-01-09,15.0909
2024-01-10,12.54545
2024-01-11,16.90909
2024-01-12,11.0909
2024-01-13,5.27272
2024-01-14,6.72727
2024-01-15,16.72727
2024-01-16,14.90909
2024-01-17,16.18181
2024-01-18,16.0
2024-01-19,17.0909
2024-01-20,12.72727
2024-01-21,10.72727
2024-01-22,19.45454
2024-01-23,18.54545
2024-01-24,18.18181
2024-01-25,23.63636
2024-01-26,18.0
2024-01-27,10.72727
2024-01-28,10.0
2024-01-29,22.54545
2024-01-30,18.90909
2024-01-31,20.0
2024-02-01,13.81818
2024-02-02,23.81818
2024-02-03,16.0
2024-02-04,16.90909
2024-02-05,23.45454
2024-02-06,22.54545
2024-02-07,22.36363
2024-02-08,20.90909
2024-02-09,15.81818
2024-02-10,20.18181
2024-02-11,13.27272
2024-02-12,14.72727
2024-02-13,30.72727
2024-02-14,21.81818
2024-02-15,23.81818
2024-02-16,21.27272
2024-02-17,10.36363
2024-02-18,9.0909
2024-02-19,16.72727
2024-02-20,21.45454
2024-02-21,18.90909
2024-02-22,20.36363
2024-02-23,22.90909
2024-02-24,14.18181
2024-02-25,10.36363
2024-02-26,20.54545
2024-02-27,18.36363
2024-02-28,19.63636
2024-02-29,19.27272
2024-03-01,12.72727
2024-03-02,14.0
2024-03-03,15.0909
2024-03-04,20.0
2024-03-05,20.72727
2024-03-06,17.81818
2024-03-07,19.0909
2024-03-08,22.36363
2024-03-09,8.72727
2024-03-10,6.72727
2024-03-11,16.72727
2024-03-12,12.54545
2024-03-13,18.54545
2024-03-14,17.45454
2024-03-15,10.54545
2024-03-16,8.72727
2024-03-17,8.0
2024-03-18,12.36363
2024-03-19,16.18181
2024-03-20,17.45454
