date,피엔티주가
2023-05-30,12.31642
2023-05-31,13.6404
2023-06-01,14.96995
2023-06-02,19.15331
2023-06-03,6.04138
2023-06-04,4.14997
2023-06-05,17.87939
2023-06-06,7.47107
2023-06-07,26.86359
2023-06-08,21.33956
2023-06-09,20.74432
2023-06-10,4.93991
2023-06-11,4.30574
2023-06-12,25.02225
2023-06-13,22.37983
2023-06-14,22.44103
2023-06-15,18.89185
2023-06-16,17.30084
2023-06-17,3.29327
2023-06-18,2.67578
2023-06-19,15.34267
2023-06-20,14.72518
2023-06-21,12.66688
2023-06-22,13.73497
2023-06-23,11.81019
2023-06-24,2.31975
2023-06-25,1.73564
2023-06-26,12.2441
2023-06-27,12.68357
2023-06-28,13.75166
2023-06-29,13.05073
2023-06-30,15.40943
2023-07-01,5.05674
2023-07-02,3.37672
2023-07-03,25.51735
2023-07-04,22.34089
2023-07-05,20.96128
2023-07-06,18.33555
2023-07-07,16.77792
2023-07-08,4.78415
2023-07-09,4.30574
2023-07-10,65.11459
2023-07-11,52.53671
2023-07-12,45.9279
2023-07-13,39.88095
2023-07-14,35.03004
2023-07-15,7.4655
2023-07-16,7.39875
2023-07-17,39.09101
2023-07-18,42.56786
2023-07-19,36.96039
2023-07-20,50.37828
2023-07-21,41.14931
2023-07-22,10.16911
2023-07-23,10.82554
2023-07-24,50.3894
2023-07-25,44.25901
2023-07-26,46.35068
2023-07-27,33.60035
2023-07-28,33.09412
2023-07-29,8.38896
2023-07-30,7.56564
2023-07-31,36.15376
2023-08-01,31.48086
2023-08-02,25.93457
2023-08-03,30.89675
2023-08-04,25.76769
2023-08-05,4.96773
2023-08-06,4.8064
2023-08-07,25.25033
2023-08-08,23.7817
2023-08-09,21.12817
2023-08-10,21.00022
2023-08-11,18.75278
2023-08-12,3.14864
2023-08-13,3.31553
2023-08-14,18.13529
2023-08-15,4.58945
2023-08-16,19.39808
2023-08-17,19.30351
2023-08-18,17.72363
2023-08-19,3.93858
2023-08-20,3.99421
2023-08-21,23.29773
2023-08-22,19.04761
2023-08-23,15.7599
2023-08-24,17.52892
2023-08-25,16.02692
2023-08-26,6.55318
2023-08-27,7.34868
2023-08-28,26.71339
2023-08-29,23.79839
2023-08-30,28.50467
2023-08-31,23.38117
2023-09-01,23.12527
2023-09-02,5.14574
2023-09-03,5.81886
2023-09-04,28.87182
2023-09-05,25.53404
2023-09-06,20.87783
2023-09-07,19.30907
2023-09-08,17.40097
2023-09-09,6.90921
2023-09-10,6.36404
2023-09-11,21.5287
2023-09-12,18.95861
2023-09-13,18.0129
2023-09-14,23.37004
2023-09-15,23.57587
2023-09-16,4.76746
2023-09-17,3.62149
2023-09-18,19.6206
2023-09-19,16.92812
2023-09-20,16.88362
2023-09-21,16.03805
2023-09-22,13.69047
2023-09-23,2.60347
2023-09-24,2.36982
2023-09-25,13.1898
2023-09-26,12.26079
2023-09-27,12.33311
2023-09-28,1.68558
2023-09-29,1.65776
2023-09-30,1.67445
2023-10-01,1.41299
2023-10-02,1.57988
2023-10-03,2.04161
2023-10-04,12.29417
2023-10-05,13.81286
2023-10-06,11.50979
2023-10-07,1.76902
2023-10-08,1.50756
2023-10-09,1.9526
2023-10-10,12.92834
2023-10-11,12.86715
2023-10-12,15.46506
2023-10-13,11.67111
2023-10-14,2.26412
2023-10-15,1.85803
2023-10-16,10.5919
2023-10-17,11.99376
2023-10-18,12.97841
2023-10-19,12.05496
2023-10-20,10.56408
2023-10-21,1.86359
2023-10-22,1.83578
2023-10-23,9.92434
2023-10-24,11.48197
2023-10-25,12.60013
2023-10-26,10.8923
2023-10-27,11.21495
2023-10-28,2.47552
2023-10-29,2.45883
2023-10-30,12.25522
2023-10-31,12.66132
2023-11-01,11.97151
2023-11-02,12.21628
2023-11-03,11.44859
2023-11-04,2.1473
2023-11-05,2.13618
2023-11-06,23.06964
2023-11-07,16.26613
2023-11-08,11.7323
2023-11-09,11.99376
2023-11-10,9.5238
2023-11-11,2.43101
2023-11-12,1.78571
2023-11-13,12.55562
2023-11-14,11.0425
2023-11-15,13.23431
2023-11-16,10.75322
2023-11-17,9.60169
2023-11-18,2.23631
2023-11-19,2.05273
2023-11-20,12.04383
2023-11-21,11.2817
2023-11-22,10.79773
2023-11-23,11.45972
2023-11-24,10.02447
2023-11-25,2.33088
2023-11-26,1.71895
2023-11-27,10.11348
2023-11-28,9.70182
2023-11-29,10.46395
2023-11-30,12.50556
2023-12-01,10.65865
2023-12-02,2.1028
2023-12-03,1.97485
2023-12-04,12.14953
2023-12-05,10.26924
2023-12-06,10.36381
2023-12-07,9.21784
2023-12-08,9.15109
2023-12-09,1.61882
2023-12-10,1.31842
2023-12-11,8.75611
2023-12-12,10.05229
2023-12-13,8.1275
2023-12-14,10.93124
2023-12-15,9.65732
2023-12-16,1.43524
2023-12-17,1.1404
2023-12-18,9.3736
2023-12-19,8.60591
2023-12-20,11.32621
2023-12-21,10.0801
2023-12-22,9.41811
2023-12-23,1.54094
2023-12-24,1.12928
2023-12-25,1.16822
2023-12-26,9.20115
2023-12-27,9.45705
2023-12-28,8.31664
2023-12-29,3.12639
2023-12-30,1.20716
2023-12-31,0.94014
2024-01-01,0.90676
2024-01-02,8.63929
2024-01-03,7.39319
2024-01-04,6.99821
2024-01-05,7.81597
2024-01-06,1.22385
2024-01-07,1.07365
2024-01-08,6.48086
2024-01-09,7.41544
2024-01-10,8.88963
2024-01-11,7.68246
2024-01-12,7.6769
2024-01-13,1.36292
2024-01-14,1.31842
2024-01-15,8.51691
2024-01-16,9.07877
2024-01-17,7.33199
2024-01-18,9.17334
2024-01-19,7.96061
2024-01-20,1.41855
2024-01-21,1.21829
2024-01-22,8.36114
2024-01-23,8.56141
2024-01-24,7.86048
2024-01-25,8.56697
2024-01-26,8.86737
2024-01-27,2.18068
2024-01-28,1.59657
2024-01-29,9.06764
2024-01-30,8.1275
2024-01-31,8.04405
2024-02-01,8.58923
2024-02-02,8.7283
2024-02-03,1.56319
2024-02-04,1.45193
2024-02-05,7.99955
2024-02-06,6.88139
2024-02-07,7.39875
2024-02-08,8.37227
2024-02-09,1.81909
2024-02-10,1.25723
2024-02-11,1.36849
2024-02-12,1.60769
2024-02-13,9.585
2024-02-14,8.4724
2024-02-15,10.9813
2024-02-16,9.23453
2024-02-17,1.57432
2024-02-18,1.34067
2024-02-19,8.79506
2024-02-20,11.30952
2024-02-21,21.69003
2024-02-22,14.12438
2024-02-23,9.56275
2024-02-24,1.62995
2024-02-25,1.36292
2024-02-26,8.66154
2024-02-27,7.82153
2024-02-28,8.28326
2024-02-29,7.14842
2024-03-01,1.40743
2024-03-02,1.02914
2024-03-03,1.15153
2024-03-04,8.86737
2024-03-05,16.56653
2024-03-06,20.04895
2024-03-07,13.13974
2024-03-08,12.42768
2024-03-09,2.28638
2024-03-10,2.3587
2024-03-11,11.56542
2024-03-12,13.28994
2024-03-13,9.03983
2024-03-14,9.10102
2024-03-15,7.14842
2024-03-16,1.37961
2024-03-17,1.1404
2024-03-18,9.85758
2024-03-19,8.7283
2024-03-20,8.04405
