date,ETF
2023-05-30,5.83317
2023-05-31,5.4424
2023-06-01,5.48976
2023-06-02,6.06763
2023-06-03,2.88935
2023-06-04,2.74962
2023-06-05,4.37665
2023-06-06,3.21618
2023-06-07,5.51108
2023-06-08,4.98057
2023-06-09,5.8308
2023-06-10,3.14513
2023-06-11,3.09302
2023-06-12,5.31688
2023-06-13,6.42288
2023-06-14,5.75502
2023-06-15,6.50341
2023-06-16,7.35363
2023-06-17,4.03798
2023-06-18,3.79878
2023-06-19,7.56678
2023-06-20,7.24469
2023-06-21,8.31991
2023-06-22,7.50994
2023-06-23,6.23342
2023-06-24,4.13035
2023-06-25,3.26354
2023-06-26,5.66976
2023-06-27,6.24526
2023-06-28,5.94922
2023-06-29,5.91369
2023-06-30,6.61945
2023-07-01,4.63954
2023-07-02,3.93851
2023-07-03,7.22101
2023-07-04,7.66151
2023-07-05,7.03865
2023-07-06,6.38973
2023-07-07,6.02264
2023-07-08,3.24696
2023-07-09,3.37959
2023-07-10,6.36131
2023-07-11,6.97233
2023-07-12,6.65024
2023-07-13,7.6923
2023-07-14,7.76572
2023-07-15,3.45538
2023-07-16,3.75378
2023-07-17,6.47262
2023-07-18,8.35306
2023-07-19,8.56384
2023-07-20,7.63783
2023-07-21,7.33942
2023-07-22,3.87694
2023-07-23,4.20377
2023-07-24,8.16597
2023-07-25,9.76222
2023-07-26,11.61424
2023-07-27,9.20566
2023-07-28,7.7823
2023-07-29,5.04926
2023-07-30,4.37902
2023-07-31,7.31811
2023-08-01,8.86462
2023-08-02,8.22517
2023-08-03,7.0718
2023-08-04,7.48152
2023-08-05,4.28429
2023-08-06,4.13982
2023-08-07,6.2571
2023-08-08,6.71655
2023-08-09,6.45841
2023-08-10,6.63129
2023-08-11,6.87286
2023-08-12,3.85799
2023-08-13,3.72063
2023-08-14,6.55077
2023-08-15,4.3956
2023-08-16,6.68103
2023-08-17,6.9676
2023-08-18,6.80418
2023-08-19,3.69458
2023-08-20,3.26354
2023-08-21,5.93027
2023-08-22,7.55731
2023-08-23,6.89181
2023-08-24,6.98181
2023-08-25,6.29026
2023-08-26,3.38669
2023-08-27,3.06934
2023-08-28,6.04158
2023-08-29,7.4081
2023-08-30,9.40223
2023-08-31,7.35363
2023-09-01,7.0268
2023-09-02,3.50274
2023-09-03,3.3938
2023-09-04,6.14816
2023-09-05,6.81839
2023-09-06,6.15763
2023-09-07,6.41815
2023-09-08,5.33819
2023-09-09,2.87987
2023-09-10,2.90829
2023-09-11,5.85922
2023-09-12,7.42942
2023-09-13,6.90839
2023-09-14,6.24289
2023-09-15,5.86396
2023-09-16,3.05276
2023-09-17,2.88698
2023-09-18,5.14399
2023-09-19,5.44003
2023-09-20,5.73133
2023-09-21,4.99005
2023-09-22,4.09009
2023-09-23,2.29727
2023-09-24,2.61225
2023-09-25,4.4406
2023-09-26,4.7769
2023-09-27,3.94799
2023-09-28,2.43937
2023-09-29,2.62646
2023-09-30,2.34226
2023-10-01,2.24753
2023-10-02,2.88935
2023-10-03,2.9604
2023-10-04,5.13688
2023-10-05,5.07531
2023-10-06,4.63954
2023-10-07,2.42042
2023-10-08,2.24753
2023-10-09,2.69751
2023-10-10,5.05399
2023-10-11,4.50217
2023-10-12,4.74611
2023-10-13,4.61112
2023-10-14,2.65251
2023-10-15,2.73541
2023-10-16,8.16834
2023-10-17,8.30096
2023-10-18,5.70765
2023-10-19,6.25473
2023-10-20,5.39503
2023-10-21,2.93671
2023-10-22,2.99592
2023-10-23,6.21447
2023-10-24,12.11159
2023-10-25,7.60941
2023-10-26,9.23408
2023-10-27,6.43472
2023-10-28,3.20197
2023-10-29,3.09776
2023-10-30,5.91133
2023-10-31,5.88291
2023-11-01,5.59871
2023-11-02,6.29262
2023-11-03,5.49213
2023-11-04,3.19249
2023-11-05,2.98171
2023-11-06,8.48569
2023-11-07,6.59103
2023-11-08,6.10316
2023-11-09,7.12627
2023-11-10,6.65498
2023-11-11,3.10013
2023-11-12,3.01724
2023-11-13,5.35477
2023-11-14,6.6384
2023-11-15,7.44126
2023-11-16,7.38442
2023-11-17,6.67629
2023-11-18,3.65668
2023-11-19,3.76563
2023-11-20,5.88764
2023-11-21,6.5934
2023-11-22,5.87343
2023-11-23,5.70528
2023-11-24,5.53713
2023-11-25,3.17355
2023-11-26,3.20907
2023-11-27,6.25947
2023-11-28,6.05579
2023-11-29,5.76686
2023-11-30,5.6366
2023-12-01,4.87874
2023-12-02,3.4909
2023-12-03,3.65668
2023-12-04,7.446
2023-12-05,8.02624
2023-12-06,9.32408
2023-12-07,7.9694
2023-12-08,6.59814
2023-12-09,4.59217
2023-12-10,4.26297
2023-12-11,7.17838
2023-12-12,7.4081
2023-12-13,6.73076
2023-12-14,7.98597
2023-12-15,7.14285
2023-12-16,4.03798
2023-12-17,3.68037
2023-12-18,6.67156
2023-12-19,7.55968
2023-12-20,8.01439
2023-12-21,7.05522
2023-12-22,6.93681
2023-12-23,4.33639
2023-12-24,3.87931
2023-12-25,4.56375
2023-12-26,7.86519
2023-12-27,8.65621
2023-12-28,8.72963
2023-12-29,7.32995
2023-12-30,5.08241
2023-12-31,4.84795
2024-01-01,5.8687
2024-01-02,13.43311
2024-01-03,21.67014
2024-01-04,17.44031
2024-01-05,15.73749
2024-01-06,10.09378
2024-01-07,8.44543
2024-01-08,20.83885
2024-01-09,30.91369
2024-01-10,53.92667
2024-01-11,100.0
2024-01-12,31.51762
2024-01-13,12.50947
2024-01-14,10.99137
2024-01-15,13.14181
2024-01-16,10.8848
2024-01-17,10.6456
2024-01-18,9.46618
2024-01-19,9.08014
2024-01-20,6.69287
2024-01-21,6.27841
2024-01-22,13.25549
2024-01-23,13.26023
2024-01-24,10.13641
2024-01-25,9.63196
2024-01-26,8.77699
2024-01-27,5.62002
2024-01-28,5.88054
2024-01-29,9.03514
2024-01-30,9.56801
2024-01-31,8.91436
2024-02-01,8.65858
2024-02-02,8.78647
2024-02-03,5.14162
2024-02-04,5.11794
2024-02-05,8.28912
2024-02-06,8.95225
2024-02-07,7.99071
2024-02-08,8.24175
2024-02-09,5.80238
2024-02-10,6.02974
2024-02-11,5.40924
2024-02-12,6.73787
2024-02-13,14.24545
2024-02-14,10.76402
2024-02-15,11.12874
2024-02-16,10.38982
2024-02-17,5.94448
2024-02-18,6.00843
2024-02-19,10.64323
2024-02-20,11.76345
2024-02-21,14.02046
2024-02-22,14.39939
2024-02-23,14.23834
2024-02-24,7.76335
2024-02-25,8.16834
2024-02-26,12.78183
2024-02-27,13.89967
2024-02-28,14.1744
2024-02-29,14.79253
2024-03-01,8.72489
2024-03-02,8.4928
2024-03-03,7.1689
2024-03-04,12.73683
2024-03-05,19.23313
2024-03-06,14.09151
2024-03-07,13.72442
2024-03-08,13.59653
2024-03-09,7.6473
2024-03-10,7.62362
2024-03-11,14.77122
2024-03-12,16.50719
2024-03-13,14.03704
2024-03-14,12.66104
2024-03-15,10.58165
2024-03-16,6.43472
2024-03-17,6.65735
2024-03-18,10.04405
2024-03-19,11.42951
2024-03-20,11.52425
