date,다이렉트자동차보험비교
2023-05-28,22.03579
2023-05-29,29.64205
2023-05-30,43.28859
2023-05-31,44.18344
2023-06-01,37.13646
2023-06-02,30.76062
2023-06-03,19.35123
2023-06-04,25.39149
2023-06-05,32.32662
2023-06-06,16.77852
2023-06-07,27.85234
2023-06-08,26.84563
2023-06-09,21.70022
2023-06-10,11.74496
2023-06-11,14.54138
2023-06-12,31.20805
2023-06-13,30.42505
2023-06-14,30.64876
2023-06-15,28.07606
2023-06-16,24.94407
2023-06-17,14.7651
2023-06-18,15.77181
2023-06-19,31.76733
2023-06-20,31.87919
2023-06-21,28.18791
2023-06-22,28.52348
2023-06-23,26.06263
2023-06-24,13.9821
2023-06-25,15.54809
2023-06-26,35.68232
2023-06-27,34.78747
2023-06-28,30.20134
2023-06-29,33.6689
2023-06-30,29.41834
2023-07-01,15.65995
2023-07-02,15.10067
2023-07-03,30.42505
2023-07-04,32.21476
2023-07-05,28.63534
2023-07-06,32.55033
2023-07-07,29.30648
2023-07-08,11.18568
2023-07-09,10.51454
2023-07-10,29.5302
2023-07-11,27.51677
2023-07-12,26.28635
2023-07-13,25.27964
2023-07-14,30.87248
2023-07-15,17.56152
2023-07-16,11.85682
2023-07-17,37.91946
2023-07-18,31.09619
2023-07-19,26.84563
2023-07-20,26.39821
2023-07-21,22.14765
2023-07-22,10.96196
2023-07-23,14.65324
2023-07-24,26.73378
2023-07-25,27.51677
2023-07-26,28.18791
2023-07-27,28.97091
2023-07-28,28.29977
2023-07-29,16.77852
2023-07-30,10.96196
2023-07-31,32.8859
2023-08-01,32.77404
2023-08-02,27.06935
2023-08-03,28.97091
2023-08-04,23.15436
2023-08-05,12.30425
2023-08-06,14.87695
2023-08-07,33.10961
2023-08-08,29.30648
2023-08-09,26.51006
2023-08-10,21.58836
2023-08-11,22.37136
2023-08-12,10.96196
2023-08-13,12.86353
2023-08-14,21.92393
2023-08-15,14.09395
2023-08-16,28.52348
2023-08-17,27.51677
2023-08-18,24.6085
2023-08-19,10.73825
2023-08-20,15.21252
2023-08-21,27.51677
2023-08-22,28.7472
2023-08-23,22.59507
2023-08-24,20.24608
2023-08-25,20.80536
2023-08-26,14.65324
2023-08-27,16.33109
2023-08-28,30.20134
2023-08-29,26.95749
2023-08-30,21.70022
2023-08-31,23.93736
2023-09-01,27.85234
2023-09-02,20.46979
2023-09-03,13.9821
2023-09-04,38.5906
2023-09-05,38.25503
2023-09-06,39.3736
2023-09-07,36.57718
2023-09-08,38.81431
2023-09-09,20.69351
2023-09-10,18.34451
2023-09-11,38.5906
2023-09-12,44.2953
2023-09-13,43.06487
2023-09-14,36.91275
2023-09-15,36.57718
2023-09-16,21.36465
2023-09-17,18.56823
2023-09-18,35.23489
2023-09-19,34.4519
2023-09-20,38.92617
2023-09-21,36.91275
2023-09-22,35.57046
2023-09-23,19.91051
2023-09-24,21.14093
2023-09-25,36.46532
2023-09-26,29.64205
2023-09-27,20.24608
2023-09-28,8.61297
2023-09-29,9.0604
2023-09-30,10.62639
2023-10-01,12.52796
2023-10-02,13.53467
2023-10-03,16.21923
2023-10-04,38.36689
2023-10-05,37.47203
2023-10-06,25.05592
2023-10-07,13.87024
2023-10-08,11.52125
2023-10-09,12.97539
2023-10-10,31.09619
2023-10-11,28.29977
2023-10-12,26.51006
2023-10-13,20.91722
2023-10-14,11.29753
2023-10-15,16.77852
2023-10-16,30.20134
2023-10-17,34.11633
2023-10-18,46.53243
2023-10-19,37.13646
2023-10-20,37.0246
2023-10-21,22.93064
2023-10-22,26.39821
2023-10-23,33.6689
2023-10-24,26.06263
2023-10-25,25.61521
2023-10-26,23.93736
2023-10-27,19.23937
2023-10-28,14.65324
2023-10-29,13.9821
2023-10-30,29.5302
2023-10-31,24.38478
2023-11-01,25.05592
2023-11-02,25.95078
2023-11-03,21.25279
2023-11-04,9.17225
2023-11-05,10.62639
2023-11-06,26.51006
2023-11-07,23.71364
2023-11-08,24.16107
2023-11-09,23.26621
2023-11-10,19.79865
2023-11-11,11.52125
2023-11-12,13.31096
2023-11-13,25.95078
2023-11-14,24.38478
2023-11-15,23.60178
2023-11-16,22.14765
2023-11-17,17.56152
2023-11-18,12.75167
2023-11-19,15.21252
2023-11-20,25.95078
2023-11-21,27.1812
2023-11-22,22.14765
2023-11-23,24.16107
2023-11-24,23.0425
2023-11-25,11.18568
2023-11-26,10.40268
2023-11-27,26.39821
2023-11-28,26.28635
2023-11-29,25.05592
2023-11-30,28.29977
2023-12-01,20.46979
2023-12-02,10.17897
2023-12-03,14.20581
2023-12-04,34.89932
2023-12-05,25.95078
2023-12-06,25.16778
2023-12-07,19.46308
2023-12-08,18.68008
2023-12-09,12.86353
2023-12-10,12.52796
2023-12-11,30.76062
2023-12-12,29.30648
2023-12-13,26.84563
2023-12-14,30.53691
2023-12-15,23.71364
2023-12-16,15.65995
2023-12-17,14.98881
2023-12-18,29.19463
2023-12-19,34.00447
2023-12-20,27.40492
2023-12-21,26.95749
2023-12-22,20.02237
2023-12-23,10.06711
2023-12-24,11.74496
2023-12-25,11.29753
2023-12-26,27.74049
2023-12-27,25.39149
2023-12-28,23.15436
2023-12-29,20.24608
2023-12-30,11.96868
2023-12-31,12.52796
2024-01-01,10.73825
2024-01-02,26.73378
2024-01-03,35.12304
2024-01-04,29.97762
2024-01-05,25.50335
2024-01-06,14.31767
2024-01-07,26.84563
2024-01-08,31.65548
2024-01-09,36.80089
2024-01-10,36.24161
2024-01-11,33.6689
2024-01-12,43.28859
2024-01-13,29.30648
2024-01-14,26.39821
2024-01-15,46.08501
2024-01-16,44.85458
2024-01-17,32.43847
2024-01-18,37.91946
2024-01-19,88.25503
2024-01-20,60.40268
2024-01-21,71.14093
2024-01-22,79.64205
2024-01-23,66.44295
2024-01-24,56.7114
2024-01-25,70.35794
2024-01-26,60.40268
2024-01-27,58.50111
2024-01-28,69.79865
2024-01-29,85.12304
2024-01-30,100.0
2024-01-31,81.65548
2024-02-01,78.97091
2024-02-02,71.58836
2024-02-03,65.65995
2024-02-04,64.20581
2024-02-05,68.68008
2024-02-06,75.72706
2024-02-07,68.68008
2024-02-08,63.08724
2024-02-09,69.46308
2024-02-10,61.07382
2024-02-11,67.00223
2024-02-12,70.35794
2024-02-13,80.98434
2024-02-14,78.41163
2024-02-15,83.22147
2024-02-16,73.48993
2024-02-17,66.66666
2024-02-18,61.96868
2024-02-19,82.32662
2024-02-20,81.43176
2024-02-21,83.10961
2024-02-22,75.16778
2024-02-23,72.81879
2024-02-24,66.77852
2024-02-25,67.78523
2024-02-26,76.06263
2024-02-27,76.28635
2024-02-28,70.13422
2024-02-29,70.13422
2024-03-01,66.89038
2024-03-02,60.06711
2024-03-03,55.92841
2024-03-04,72.48322
2024-03-05,75.72706
2024-03-06,75.95078
2024-03-07,71.92393
2024-03-08,70.91722
2024-03-09,56.26398
2024-03-10,63.53467
2024-03-11,58.72483
2024-03-12,59.8434
2024-03-13,54.47427
2024-03-14,52.79642
2024-03-15,64.09395
2024-03-16,63.08724
2024-03-17,57.71812
2024-03-18,64.42953
2024-03-19,62.52796
2024-03-20,65.65995
