date,고용유지지원금
2023-05-29,0.12426
2023-05-30,0.41421
2023-05-31,0.42648
2023-06-01,0.35744
2023-06-02,0.27767
2023-06-03,0.05983
2023-06-04,0.06596
2023-06-05,0.25312
2023-06-06,0.0767
2023-06-07,0.35131
2023-06-08,0.30222
2023-06-09,0.32676
2023-06-10,0.05829
2023-06-11,0.02608
2023-06-12,0.38813
2023-06-13,0.35744
2023-06-14,0.37279
2023-06-15,0.32983
2023-06-16,0.29608
2023-06-17,0.05216
2023-06-18,0.23778
2023-06-19,0.42801
2023-06-20,0.32369
2023-06-21,0.3912
2023-06-22,0.31909
2023-06-23,0.31449
2023-06-24,0.06289
2023-06-25,0.05062
2023-06-26,0.35438
2023-06-27,0.4096
2023-06-28,0.37739
2023-06-29,0.3912
2023-06-30,0.33904
2023-07-01,0.07977
2023-07-02,0.05983
2023-07-03,0.3421
2023-07-04,0.38199
2023-07-05,0.3421
2023-07-06,0.37279
2023-07-07,0.28074
2023-07-08,0.0767
2023-07-09,0.06136
2023-07-10,0.42034
2023-07-11,0.32369
2023-07-12,0.28534
2023-07-13,0.34057
2023-07-14,0.28227
2023-07-15,0.07977
2023-07-16,0.07517
2023-07-17,0.34671
2023-07-18,0.33904
2023-07-19,0.34057
2023-07-20,0.31909
2023-07-21,0.21477
2023-07-22,0.05062
2023-07-23,0.04909
2023-07-24,0.29455
2023-07-25,0.34517
2023-07-26,0.31756
2023-07-27,0.34057
2023-07-28,0.28688
2023-07-29,0.05983
2023-07-30,0.04448
2023-07-31,0.28074
2023-08-01,0.23778
2023-08-02,0.19636
2023-08-03,0.22551
2023-08-04,0.19483
2023-08-05,0.05676
2023-08-06,0.04909
2023-08-07,0.21017
2023-08-08,0.2792
2023-08-09,0.23011
2023-08-10,0.25773
2023-08-11,0.21937
2023-08-12,0.05369
2023-08-13,0.04448
2023-08-14,0.16568
2023-08-15,0.05062
2023-08-16,0.28688
2023-08-17,0.2608
2023-08-18,0.23932
2023-08-19,0.0675
2023-08-20,0.07517
2023-08-21,0.2746
2023-08-22,0.31142
2023-08-23,0.2746
2023-08-24,0.26386
2023-08-25,0.26233
2023-08-26,0.04909
2023-08-27,0.0721
2023-08-28,0.31296
2023-08-29,0.30528
2023-08-30,0.34824
2023-08-31,0.38659
2023-09-01,0.30682
2023-09-02,0.07056
2023-09-03,0.06289
2023-09-04,0.25006
2023-09-05,0.32676
2023-09-06,0.30989
2023-09-07,0.26693
2023-09-08,0.2792
2023-09-09,0.05983
2023-09-10,0.05369
2023-09-11,0.24392
2023-09-12,0.30222
2023-09-13,0.32676
2023-09-14,0.29455
2023-09-15,0.20403
2023-09-16,0.04142
2023-09-17,0.02914
2023-09-18,0.25466
2023-09-19,0.24699
2023-09-20,0.28841
2023-09-21,0.22704
2023-09-22,0.25619
2023-09-23,0.05062
2023-09-24,0.03988
2023-09-25,0.2608
2023-09-26,0.27
2023-09-27,0.15187
2023-09-28,0.02147
2023-09-29,0.0184
2023-09-30,0.02147
2023-10-01,0.02914
2023-10-02,0.03988
2023-10-03,0.02761
2023-10-04,0.21937
2023-10-05,0.23778
2023-10-06,0.23472
2023-10-07,0.03835
2023-10-08,0.04448
2023-10-09,0.04295
2023-10-10,0.24085
2023-10-11,0.28074
2023-10-12,0.26233
2023-10-13,0.2025
2023-10-14,0.04142
2023-10-15,0.03681
2023-10-16,0.22398
2023-10-17,0.25466
2023-10-18,0.19636
2023-10-19,0.24085
2023-10-20,0.28074
2023-10-21,0.04142
2023-10-22,0.03221
2023-10-23,0.31449
2023-10-24,0.29301
2023-10-25,0.31449
2023-10-26,0.35131
2023-10-27,0.26693
2023-10-28,0.03681
2023-10-29,0.0721
2023-10-30,0.39426
2023-10-31,0.34057
2023-11-01,0.30989
2023-11-02,0.29148
2023-11-03,0.2792
2023-11-04,0.06596
2023-11-05,0.03681
2023-11-06,0.28227
2023-11-07,0.31142
2023-11-08,0.30682
2023-11-09,0.2792
2023-11-10,0.24545
2023-11-11,0.03681
2023-11-12,0.02761
2023-11-13,0.27614
2023-11-14,0.33443
2023-11-15,0.32523
2023-11-16,0.25926
2023-11-17,0.21784
2023-11-18,0.03528
2023-11-19,0.04448
2023-11-20,0.31756
2023-11-21,0.40347
2023-11-22,0.30682
2023-11-23,0.35131
2023-11-24,0.24699
2023-11-25,0.06596
2023-11-26,0.05522
2023-11-27,0.36205
2023-11-28,0.30835
2023-11-29,0.35438
2023-11-30,0.35438
2023-12-01,0.25006
2023-12-02,0.03681
2023-12-03,0.06443
2023-12-04,0.32523
2023-12-05,0.31909
2023-12-06,0.25159
2023-12-07,0.25006
2023-12-08,0.2071
2023-12-09,0.07363
2023-12-10,0.05369
2023-12-11,0.27153
2023-12-12,0.28534
2023-12-13,0.29455
2023-12-14,0.3329
2023-12-15,0.18869
2023-12-16,0.0675
2023-12-17,0.04755
2023-12-18,0.24699
2023-12-19,0.27307
2023-12-20,0.22704
2023-12-21,0.25006
2023-12-22,0.24699
2023-12-23,0.04909
2023-12-24,0.03988
2023-12-25,0.04142
2023-12-26,0.26847
2023-12-27,0.33136
2023-12-28,0.28534
2023-12-29,0.22858
2023-12-30,0.06903
2023-12-31,0.03988
2024-01-01,0.06903
2024-01-02,0.26847
2024-01-03,0.27
2024-01-04,0.26693
2024-01-05,0.28227
2024-01-06,0.0675
2024-01-07,0.05522
2024-01-08,0.21631
2024-01-09,0.29761
2024-01-10,0.33443
2024-01-11,0.28534
2024-01-12,0.26693
2024-01-13,0.06136
2024-01-14,0.05522
2024-01-15,0.33597
2024-01-16,0.28841
2024-01-17,0.25006
2024-01-18,0.24699
2024-01-19,0.18869
2024-01-20,0.02761
2024-01-21,0.03375
2024-01-22,0.23778
2024-01-23,0.25619
2024-01-24,0.24545
2024-01-25,0.21631
2024-01-26,0.24085
2024-01-27,0.06443
2024-01-28,0.04909
2024-01-29,0.31909
2024-01-30,0.30222
2024-01-31,0.30222
2024-02-01,0.25006
2024-02-02,0.24699
2024-02-03,0.05522
2024-02-04,0.02608
2024-02-05,0.23472
2024-02-06,0.24852
2024-02-07,0.21017
2024-02-08,0.11812
2024-02-09,0.03221
2024-02-10,0.0184
2024-02-11,0.01534
2024-02-12,0.03375
2024-02-13,0.23472
2024-02-14,0.25466
2024-02-15,0.26233
2024-02-16,0.18102
2024-02-17,0.05829
2024-02-18,0.03221
2024-02-19,0.23165
2024-02-20,0.2071
2024-02-21,0.22551
2024-02-22,0.23472
2024-02-23,0.2071
2024-02-24,0.05676
2024-02-25,0.07056
2024-02-26,0.25773
2024-02-27,0.31296
2024-02-28,0.25312
2024-02-29,0.25773
2024-03-01,0.06289
2024-03-02,0.03835
2024-03-03,0.04448
2024-03-04,0.2117
2024-03-05,0.23165
2024-03-06,0.21784
2024-03-07,0.20096
2024-03-08,0.21784
2024-03-09,0.04602
2024-03-10,0.03681
2024-03-11,0.21324
2024-03-12,0.23165
2024-03-13,0.20864
2024-03-14,0.22704
2024-03-15,0.15494
2024-03-16,0.04295
2024-03-17,0.03835
2024-03-18,0.22244
2024-03-19,0.2025
2024-03-20,0.24085
