date,롯데케미칼주가
2023-05-29,2.47913
2023-05-30,19.827
2023-05-31,17.34787
2023-06-01,16.35499
2023-06-02,19.22397
2023-06-03,2.2903
2023-06-04,1.93092
2023-06-05,23.098
2023-06-06,3.33191
2023-06-07,20.74678
2023-06-08,21.80057
2023-06-09,21.83712
2023-06-10,2.58877
2023-06-11,2.16848
2023-06-12,19.19961
2023-06-13,18.76713
2023-06-14,25.49186
2023-06-15,20.77115
2023-06-16,19.08996
2023-06-17,2.07102
2023-06-18,1.69945
2023-06-19,24.77919
2023-06-20,34.31808
2023-06-21,24.82183
2023-06-22,23.5853
2023-06-23,24.03606
2023-06-24,3.05171
2023-06-25,2.61923
2023-06-26,23.67667
2023-06-27,21.34372
2023-06-28,28.53749
2023-06-29,24.2858
2023-06-30,24.10306
2023-07-01,2.84461
2023-07-02,2.19894
2023-07-03,24.12133
2023-07-04,21.60565
2023-07-05,22.2635
2023-07-06,20.11938
2023-07-07,19.10215
2023-07-08,2.31467
2023-07-09,1.72991
2023-07-10,19.30316
2023-07-11,19.49808
2023-07-12,19.24224
2023-07-13,21.06353
2023-07-14,21.0148
2023-07-15,2.3634
2023-07-16,1.9431
2023-07-17,18.6453
2023-07-18,22.28178
2023-07-19,23.56703
2023-07-20,23.1711
2023-07-21,19.30316
2023-07-22,3.17353
2023-07-23,2.99689
2023-07-24,21.57519
2023-07-25,21.52646
2023-07-26,22.5437
2023-07-27,25.63196
2023-07-28,20.89906
2023-07-29,2.5705
2023-07-30,1.90656
2023-07-31,22.02594
2023-08-01,28.91514
2023-08-02,23.4452
2023-08-03,19.97319
2023-08-04,18.82195
2023-08-05,1.86392
2023-08-06,2.0162
2023-08-07,19.83309
2023-08-08,19.59554
2023-08-09,31.69275
2023-08-10,22.65334
2023-08-11,21.13662
2023-08-12,3.03953
2023-08-13,2.39386
2023-08-14,23.27465
2023-08-15,4.04458
2023-08-16,22.30614
2023-08-17,20.49095
2023-08-18,21.05744
2023-08-19,2.55832
2023-08-20,1.8091
2023-08-21,20.53968
2023-08-22,19.40671
2023-08-23,21.85539
2023-08-24,20.69196
2023-08-25,19.47371
2023-08-26,2.17457
2023-08-27,1.8761
2023-08-28,20.6676
2023-08-29,21.78229
2023-08-30,20.92952
2023-08-31,21.40464
2023-09-01,19.11433
2023-09-02,2.06493
2023-09-03,1.56545
2023-09-04,26.5822
2023-09-05,21.53864
2023-09-06,20.6676
2023-09-07,18.63312
2023-09-08,21.03307
2023-09-09,2.82024
2023-09-10,1.93701
2023-09-11,18.82804
2023-09-12,18.27374
2023-09-13,20.06456
2023-09-14,21.71529
2023-09-15,25.52841
2023-09-16,3.08826
2023-09-17,2.3634
2023-09-18,20.60059
2023-09-19,21.0148
2023-09-20,17.61588
2023-09-21,16.84838
2023-09-22,16.0687
2023-09-23,1.92483
2023-09-24,1.35225
2023-09-25,16.58646
2023-09-26,15.00274
2023-09-27,13.40683
2023-09-28,1.57154
2023-09-29,0.91368
2023-09-30,1.0416
2023-10-01,1.08424
2023-10-02,1.49844
2023-10-03,1.1817
2023-10-04,15.8616
2023-10-05,15.00883
2023-10-06,15.53877
2023-10-07,1.86392
2023-10-08,1.15124
2023-10-09,1.58981
2023-10-10,17.78034
2023-10-11,17.51233
2023-10-12,20.5945
2023-10-13,15.35603
2023-10-14,1.54108
2023-10-15,1.08424
2023-10-16,17.2565
2023-10-17,16.40981
2023-10-18,14.00377
2023-10-19,13.55911
2023-10-20,11.59164
2023-10-21,1.44971
2023-10-22,0.98678
2023-10-23,13.3581
2023-10-24,13.32155
2023-10-25,20.43613
2023-10-26,16.52555
2023-10-27,16.18444
2023-10-28,1.72382
2023-10-29,1.43753
2023-10-30,25.6076
2023-10-31,20.91734
2023-11-01,17.57324
2023-11-02,19.97928
2023-11-03,20.48486
2023-11-04,2.27812
2023-11-05,1.64463
2023-11-06,27.61162
2023-11-07,22.73253
2023-11-08,20.77115
2023-11-09,21.49601
2023-11-10,22.83608
2023-11-11,2.31467
2023-11-12,1.65072
2023-11-13,16.1418
2023-11-14,17.05549
2023-11-15,23.07364
2023-11-16,18.77322
2023-11-17,20.13766
2023-11-18,2.30249
2023-11-19,1.51062
2023-11-20,19.97319
2023-11-21,19.12042
2023-11-22,17.29304
2023-11-23,17.1834
2023-11-24,16.36108
2023-11-25,1.58372
2023-11-26,1.22434
2023-11-27,18.88286
2023-11-28,19.01078
2023-11-29,17.46969
2023-11-30,17.3966
2023-12-01,16.96412
2023-12-02,1.92483
2023-12-03,1.65072
2023-12-04,19.31534
2023-12-05,22.35487
2023-12-06,20.64323
2023-12-07,20.61277
2023-12-08,17.1164
2023-12-09,1.72382
2023-12-10,1.24261
2023-12-11,16.40981
2023-12-12,16.48291
2023-12-13,15.53267
2023-12-14,19.45544
2023-12-15,17.03721
2023-12-16,1.96138
2023-12-17,1.41316
2023-12-18,17.47578
2023-12-19,15.41694
2023-12-20,18.16409
2023-12-21,16.40372
2023-12-22,15.46567
2023-12-23,1.57763
2023-12-24,1.10251
2023-12-25,1.3157
2023-12-26,15.63013
2023-12-27,15.61795
2023-12-28,16.67783
2023-12-29,6.45672
2023-12-30,1.41316
2023-12-31,1.1086
2024-01-01,1.68118
2024-01-02,21.75793
2024-01-03,16.25753
2024-01-04,17.03721
2024-01-05,17.09812
2024-01-06,2.86897
2024-01-07,2.07102
2024-01-08,15.29512
2024-01-09,18.5783
2024-01-10,18.83413
2024-01-11,17.4636
2024-01-12,18.12755
2024-01-13,2.48522
2024-01-14,1.91265
2024-01-15,17.32959
2024-01-16,17.01894
2024-01-17,19.10215
2024-01-18,18.65139
2024-01-19,22.65334
2024-01-20,4.15423
2024-01-21,2.73496
2024-01-22,20.7346
2024-01-23,22.37924
2024-01-24,30.02375
2024-01-25,28.97606
2024-01-26,22.6107
2024-01-27,2.4304
2024-01-28,1.77255
2024-01-29,21.31936
2024-01-30,20.16811
2024-01-31,17.9509
2024-02-01,27.94054
2024-02-02,27.31924
2024-02-03,3.22836
2024-02-04,2.39386
2024-02-05,19.4798
2024-02-06,19.15697
2024-02-07,21.71529
2024-02-08,17.9509
2024-02-09,2.03447
2024-02-10,1.68727
2024-02-11,1.46799
2024-02-12,2.1563
2024-02-13,19.33361
2024-02-14,15.78851
2024-02-15,17.40878
2024-02-16,21.81884
2024-02-17,2.63141
2024-02-18,2.37558
2024-02-19,22.87872
2024-02-20,18.49911
2024-02-21,17.38441
2024-02-22,18.8524
2024-02-23,17.98745
2024-02-24,2.13802
2024-02-25,1.74209
2024-02-26,16.97021
2024-02-27,16.73265
2024-02-28,17.68898
2024-02-29,16.88493
2024-03-01,3.73393
2024-03-02,2.66187
2024-03-03,2.23548
2024-03-04,22.95181
2024-03-05,18.7854
2024-03-06,17.63415
2024-03-07,19.30925
2024-03-08,18.12145
2024-03-09,3.22226
2024-03-10,2.24157
2024-03-11,18.06663
2024-03-12,18.94986
2024-03-13,17.64025
2024-03-14,19.37625
2024-03-15,17.40269
2024-03-16,1.94919
2024-03-17,1.46189
2024-03-18,17.02503
2024-03-19,16.44636
2024-03-20,18.54784
