date,재산조회
2023-05-31,26.66666
2023-06-01,22.82051
2023-06-02,24.61538
2023-06-03,8.71794
2023-06-04,10.25641
2023-06-05,24.87179
2023-06-06,11.28205
2023-06-07,25.89743
2023-06-08,29.74358
2023-06-09,17.43589
2023-06-10,12.30769
2023-06-11,13.84615
2023-06-12,24.35897
2023-06-13,31.79487
2023-06-14,30.51282
2023-06-15,25.89743
2023-06-16,24.61538
2023-06-17,9.74358
2023-06-18,11.53846
2023-06-19,24.35897
2023-06-20,29.23076
2023-06-21,28.46153
2023-06-22,28.71794
2023-06-23,20.76923
2023-06-24,8.71794
2023-06-25,7.6923
2023-06-26,29.23076
2023-06-27,48.20512
2023-06-28,25.1282
2023-06-29,23.07692
2023-06-30,25.1282
2023-07-01,11.28205
2023-07-02,9.48717
2023-07-03,25.89743
2023-07-04,23.84615
2023-07-05,31.53846
2023-07-06,20.51282
2023-07-07,20.0
2023-07-08,10.51282
2023-07-09,9.48717
2023-07-10,26.66666
2023-07-11,24.35897
2023-07-12,27.94871
2023-07-13,26.41025
2023-07-14,23.33333
2023-07-15,13.07692
2023-07-16,8.97435
2023-07-17,24.87179
2023-07-18,24.87179
2023-07-19,19.23076
2023-07-20,24.35897
2023-07-21,19.74358
2023-07-22,11.53846
2023-07-23,10.51282
2023-07-24,23.07692
2023-07-25,27.43589
2023-07-26,22.05128
2023-07-27,24.10256
2023-07-28,24.35897
2023-07-29,7.43589
2023-07-30,8.20512
2023-07-31,23.84615
2023-08-01,18.97435
2023-08-02,21.28205
2023-08-03,15.64102
2023-08-04,19.23076
2023-08-05,8.97435
2023-08-06,7.6923
2023-08-07,27.6923
2023-08-08,28.97435
2023-08-09,22.5641
2023-08-10,17.6923
2023-08-11,21.28205
2023-08-12,10.51282
2023-08-13,11.79487
2023-08-14,22.5641
2023-08-15,10.51282
2023-08-16,28.20512
2023-08-17,22.30769
2023-08-18,27.17948
2023-08-19,11.79487
2023-08-20,12.30769
2023-08-21,26.66666
2023-08-22,27.94871
2023-08-23,26.41025
2023-08-24,26.92307
2023-08-25,25.1282
2023-08-26,12.30769
2023-08-27,13.07692
2023-08-28,33.58974
2023-08-29,87.17948
2023-08-30,36.41025
2023-08-31,32.30769
2023-09-01,27.94871
2023-09-02,14.87179
2023-09-03,13.84615
2023-09-04,32.05128
2023-09-05,29.23076
2023-09-06,30.76923
2023-09-07,18.20512
2023-09-08,23.58974
2023-09-09,12.30769
2023-09-10,11.53846
2023-09-11,29.23076
2023-09-12,27.6923
2023-09-13,28.71794
2023-09-14,28.97435
2023-09-15,19.48717
2023-09-16,10.0
2023-09-17,10.51282
2023-09-18,26.41025
2023-09-19,23.33333
2023-09-20,27.6923
2023-09-21,24.10256
2023-09-22,20.25641
2023-09-23,11.28205
2023-09-24,8.46153
2023-09-25,22.5641
2023-09-26,20.51282
2023-09-27,13.84615
2023-09-28,9.23076
2023-09-29,6.41025
2023-09-30,10.0
2023-10-01,7.17948
2023-10-02,7.17948
2023-10-03,10.25641
2023-10-04,22.05128
2023-10-05,21.53846
2023-10-06,25.1282
2023-10-07,8.20512
2023-10-08,9.48717
2023-10-09,8.20512
2023-10-10,25.38461
2023-10-11,25.1282
2023-10-12,24.35897
2023-10-13,19.48717
2023-10-14,9.48717
2023-10-15,7.6923
2023-10-16,24.35897
2023-10-17,23.33333
2023-10-18,28.20512
2023-10-19,22.05128
2023-10-20,18.46153
2023-10-21,7.43589
2023-10-22,8.71794
2023-10-23,17.6923
2023-10-24,31.53846
2023-10-25,23.07692
2023-10-26,22.05128
2023-10-27,31.28205
2023-10-28,10.0
2023-10-29,8.97435
2023-10-30,25.89743
2023-10-31,20.76923
2023-11-01,31.28205
2023-11-02,28.20512
2023-11-03,17.94871
2023-11-04,9.48717
2023-11-05,9.74358
2023-11-06,24.87179
2023-11-07,23.84615
2023-11-08,24.10256
2023-11-09,26.92307
2023-11-10,19.74358
2023-11-11,11.02564
2023-11-12,6.92307
2023-11-13,24.61538
2023-11-14,24.61538
2023-11-15,24.61538
2023-11-16,21.02564
2023-11-17,20.76923
2023-11-18,12.05128
2023-11-19,12.82051
2023-11-20,22.5641
2023-11-21,17.6923
2023-11-22,23.07692
2023-11-23,25.89743
2023-11-24,21.28205
2023-11-25,9.48717
2023-11-26,10.76923
2023-11-27,23.58974
2023-11-28,25.64102
2023-11-29,25.38461
2023-11-30,25.64102
2023-12-01,17.94871
2023-12-02,12.05128
2023-12-03,10.76923
2023-12-04,25.64102
2023-12-05,30.51282
2023-12-06,23.58974
2023-12-07,25.1282
2023-12-08,22.82051
2023-12-09,11.79487
2023-12-10,11.02564
2023-12-11,30.25641
2023-12-12,24.61538
2023-12-13,25.89743
2023-12-14,25.1282
2023-12-15,21.79487
2023-12-16,11.28205
2023-12-17,12.30769
2023-12-18,28.71794
2023-12-19,24.10256
2023-12-20,23.33333
2023-12-21,20.25641
2023-12-22,20.25641
2023-12-23,12.05128
2023-12-24,7.43589
2023-12-25,7.94871
2023-12-26,28.46153
2023-12-27,25.64102
2023-12-28,23.07692
2023-12-29,21.53846
2023-12-30,9.48717
2023-12-31,12.30769
2024-01-01,14.10256
2024-01-02,25.64102
2024-01-03,29.23076
2024-01-04,29.23076
2024-01-05,27.94871
2024-01-06,11.53846
2024-01-07,12.30769
2024-01-08,26.66666
2024-01-09,27.17948
2024-01-10,31.28205
2024-01-11,27.43589
2024-01-12,34.35897
2024-01-13,11.53846
2024-01-14,7.17948
2024-01-15,32.05128
2024-01-16,31.53846
2024-01-17,34.61538
2024-01-18,25.64102
2024-01-19,26.41025
2024-01-20,13.33333
2024-01-21,10.0
2024-01-22,33.58974
2024-01-23,32.5641
2024-01-24,30.51282
2024-01-25,36.15384
2024-01-26,28.20512
2024-01-27,12.05128
2024-01-28,10.0
2024-01-29,29.23076
2024-01-30,27.43589
2024-01-31,23.84615
2024-02-01,27.94871
2024-02-02,30.51282
2024-02-03,14.35897
2024-02-04,10.76923
2024-02-05,30.25641
2024-02-06,25.89743
2024-02-07,22.82051
2024-02-08,18.71794
2024-02-09,11.53846
2024-02-10,12.05128
2024-02-11,11.28205
2024-02-12,15.64102
2024-02-13,32.05128
2024-02-14,32.82051
2024-02-15,26.15384
2024-02-16,26.41025
2024-02-17,13.84615
2024-02-18,13.84615
2024-02-19,28.97435
2024-02-20,34.35897
2024-02-21,30.0
2024-02-22,28.20512
2024-02-23,18.71794
2024-02-24,8.97435
2024-02-25,12.05128
2024-02-26,37.17948
2024-02-27,31.53846
2024-02-28,30.25641
2024-02-29,27.43589
2024-03-01,13.33333
2024-03-02,14.35897
2024-03-03,10.51282
2024-03-04,30.51282
2024-03-05,30.25641
2024-03-06,28.71794
2024-03-07,26.41025
2024-03-08,28.46153
2024-03-09,15.1282
2024-03-10,13.07692
2024-03-11,40.0
2024-03-12,30.51282
2024-03-13,25.64102
2024-03-14,29.74358
2024-03-15,27.17948
2024-03-16,10.76923
2024-03-17,13.07692
2024-03-18,26.66666
2024-03-19,33.07692
2024-03-20,33.58974
