date,농심주가
2023-05-30,10.09052
2023-05-31,13.73955
2023-06-01,14.16434
2023-06-02,13.23816
2023-06-03,2.93175
2023-06-04,2.46518
2023-06-05,13.25208
2023-06-06,5.13231
2023-06-07,16.42757
2023-06-08,15.41086
2023-06-09,12.86211
2023-06-10,3.32172
2023-06-11,3.00139
2023-06-12,10.7103
2023-06-13,11.02367
2023-06-14,11.72005
2023-06-15,10.82172
2023-06-16,14.53342
2023-06-17,4.16434
2023-06-18,4.98607
2023-06-19,34.28272
2023-06-20,28.11977
2023-06-21,21.10027
2023-06-22,17.61838
2023-06-23,14.58913
2023-06-24,3.08495
2023-06-25,3.33565
2023-06-26,15.50835
2023-06-27,28.88579
2023-06-28,25.90529
2023-06-29,18.32172
2023-06-30,15.40389
2023-07-01,3.94846
2023-07-02,3.60027
2023-07-03,17.74373
2023-07-04,17.45821
2023-07-05,19.19916
2023-07-06,15.53621
2023-07-07,13.19637
2023-07-08,3.2103
2023-07-09,2.68105
2023-07-10,11.69916
2023-07-11,11.93593
2023-07-12,10.91225
2023-07-13,13.76044
2023-07-14,12.21448
2023-07-15,3.62813
2023-07-16,2.5766
2023-07-17,11.97771
2023-07-18,10.81476
2023-07-19,12.51392
2023-07-20,11.66434
2023-07-21,11.0376
2023-07-22,3.07799
2023-07-23,4.26183
2023-07-24,11.4415
2023-07-25,10.71727
2023-07-26,11.28133
2023-07-27,11.12116
2023-07-28,10.28551
2023-07-29,4.03203
2023-07-30,2.67409
2023-07-31,10.2298
2023-08-01,9.99303
2023-08-02,10.64066
2023-08-03,8.58635
2023-08-04,8.43314
2023-08-05,1.81754
2023-08-06,1.56685
2023-08-07,12.46518
2023-08-08,10.29247
2023-08-09,8.87883
2023-08-10,8.82311
2023-08-11,25.01392
2023-08-12,6.33704
2023-08-13,3.50278
2023-08-14,27.45821
2023-08-15,9.9025
2023-08-16,21.00278
2023-08-17,14.96518
2023-08-18,15.17409
2023-08-19,3.17548
2023-08-20,5.74512
2023-08-21,12.74373
2023-08-22,11.8454
2023-08-23,10.55013
2023-08-24,10.40389
2023-08-25,10.61281
2023-08-26,2.39554
2023-08-27,2.55571
2023-08-28,9.48467
2023-08-29,10.09749
2023-08-30,9.08774
2023-08-31,8.89972
2023-09-01,15.29247
2023-09-02,4.35933
2023-09-03,3.11281
2023-09-04,10.10445
2023-09-05,11.34401
2023-09-06,9.98607
2023-09-07,10.32729
2023-09-08,8.85097
2023-09-09,2.38161
2023-09-10,3.07103
2023-09-11,10.10445
2023-09-12,10.12534
2023-09-13,8.6908
2023-09-14,8.78133
2023-09-15,10.31337
2023-09-16,2.20752
2023-09-17,1.63649
2023-09-18,8.26601
2023-09-19,8.58635
2023-09-20,7.15877
2023-09-21,7.63927
2023-09-22,6.77576
2023-09-23,1.83147
2023-09-24,2.02646
2023-09-25,6.54596
2023-09-26,10.87047
2023-09-27,11.95682
2023-09-28,2.93871
2023-09-29,1.81754
2023-09-30,1.72701
2023-10-01,1.67827
2023-10-02,2.10306
2023-10-03,1.97771
2023-10-04,11.86629
2023-10-05,9.69359
2023-10-06,13.84401
2023-10-07,2.36072
2023-10-08,1.78969
2023-10-09,2.55571
2023-10-10,10.27855
2023-10-11,9.33147
2023-10-12,8.83008
2023-10-13,8.42618
2023-10-14,2.22144
2023-10-15,1.74791
2023-10-16,8.34261
2023-10-17,9.06685
2023-10-18,7.52785
2023-10-19,8.48885
2023-10-20,7.83426
2023-10-21,1.70612
2023-10-22,1.88718
2023-10-23,8.12674
2023-10-24,7.45125
2023-10-25,8.34261
2023-10-26,8.85097
2023-10-27,7.31894
2023-10-28,1.74791
2023-10-29,2.61142
2023-10-30,7.77855
2023-10-31,8.34958
2023-11-01,11.24651
2023-11-02,9.22005
2023-11-03,8.22423
2023-11-04,2.00557
2023-11-05,1.61559
2023-11-06,10.40389
2023-11-07,10.16016
2023-11-08,8.37047
2023-11-09,9.70752
2023-11-10,8.93454
2023-11-11,1.88718
2023-11-12,1.99164
2023-11-13,10.11838
2023-11-14,10.51532
2023-11-15,30.02785
2023-11-16,21.18384
2023-11-17,14.47771
2023-11-18,3.1337
2023-11-19,3.07103
2023-11-20,17.38857
2023-11-21,19.21309
2023-11-22,15.41086
2023-11-23,14.5961
2023-11-24,11.10027
2023-11-25,3.64206
2023-11-26,4.37325
2023-11-27,11.65738
2023-11-28,12.13788
2023-11-29,12.43036
2023-11-30,11.47632
2023-12-01,10.65459
2023-12-02,2.40947
2023-12-03,3.14066
2023-12-04,10.06267
2023-12-05,10.35515
2023-12-06,10.47353
2023-12-07,9.11559
2023-12-08,10.73119
2023-12-09,2.54178
2023-12-10,2.54178
2023-12-11,10.76601
2023-12-12,9.76323
2023-12-13,9.75626
2023-12-14,9.54735
2023-12-15,10.27158
2023-12-16,2.28412
2023-12-17,1.82451
2023-12-18,8.99025
2023-12-19,9.1922
2023-12-20,9.48467
2023-12-21,8.05013
2023-12-22,7.01253
2023-12-23,1.8454
2023-12-24,1.94289
2023-12-25,1.90807
2023-12-26,7.52089
2023-12-27,7.4791
2023-12-28,7.26323
2023-12-29,3.34958
2023-12-30,5.49442
2023-12-31,5.02089
2024-01-01,6.10027
2024-01-02,14.0947
2024-01-03,11.43454
2024-01-04,9.83983
2024-01-05,9.32451
2024-01-06,2.1727
2024-01-07,11.62256
2024-01-08,18.94846
2024-01-09,14.2688
2024-01-10,10.72423
2024-01-11,11.94986
2024-01-12,12.47214
2024-01-13,2.95264
2024-01-14,4.18523
2024-01-15,11.22562
2024-01-16,10.40389
2024-01-17,10.49442
2024-01-18,9.51253
2024-01-19,11.53899
2024-01-20,4.49164
2024-01-21,3.04317
2024-01-22,9.47075
2024-01-23,10.16016
2024-01-24,13.92061
2024-01-25,12.77855
2024-01-26,8.94846
2024-01-27,2.45821
2024-01-28,2.63231
2024-01-29,11.5181
2024-01-30,9.78412
2024-01-31,9.5961
2024-02-01,11.45543
2024-02-02,12.08217
2024-02-03,4.83286
2024-02-04,4.01114
2024-02-05,10.39693
2024-02-06,11.05849
2024-02-07,12.05431
2024-02-08,11.14206
2024-02-09,2.79944
2024-02-10,1.94289
2024-02-11,4.44986
2024-02-12,3.40529
2024-02-13,11.92896
2024-02-14,10.47353
2024-02-15,12.71587
2024-02-16,11.6922
2024-02-17,2.66016
2024-02-18,2.5
2024-02-19,14.3454
2024-02-20,12.7298
2024-02-21,11.10027
2024-02-22,10.48746
2024-02-23,10.98885
2024-02-24,2.4791
2024-02-25,1.94289
2024-02-26,10.00696
2024-02-27,10.56406
2024-02-28,11.7688
2024-02-29,11.39275
2024-03-01,5.22284
2024-03-02,3.19637
2024-03-03,2.49303
2024-03-04,13.52367
2024-03-05,11.14206
2024-03-06,10.41086
2024-03-07,10.36211
2024-03-08,10.36908
2024-03-09,2.76462
2024-03-10,2.74373
2024-03-11,10.56406
2024-03-12,10.02089
2024-03-13,9.97214
2024-03-14,14.02506
2024-03-15,12.26323
2024-03-16,2.91086
2024-03-17,2.56963
2024-03-18,10.57799
2024-03-19,10.80779
2024-03-20,9.52646
