date,공모전
2023-05-30,68.65294
2023-05-31,78.15095
2023-06-01,63.16359
2023-06-02,60.92452
2023-06-03,34.77789
2023-06-04,37.0892
2023-06-05,61.1412
2023-06-06,40.44781
2023-06-07,62.94691
2023-06-08,59.94944
2023-06-09,56.98808
2023-06-10,37.23365
2023-06-11,36.69194
2023-06-12,67.75009
2023-06-13,64.64427
2023-06-14,61.93571
2023-06-15,58.72156
2023-06-16,59.37161
2023-06-17,37.16143
2023-06-18,39.6533
2023-06-19,59.22715
2023-06-20,61.71903
2023-06-21,56.08522
2023-06-22,59.47995
2023-06-23,57.96316
2023-06-24,38.85879
2023-06-25,46.69555
2023-06-26,65.4749
2023-06-27,65.72769
2023-06-28,68.039
2023-06-29,66.59443
2023-06-30,61.10509
2023-07-01,38.8949
2023-07-02,45.57602
2023-07-03,73.02275
2023-07-04,70.81979
2023-07-05,65.90827
2023-07-06,66.01661
2023-07-07,59.01047
2023-07-08,39.36439
2023-07-09,39.94221
2023-07-10,66.66666
2023-07-11,66.84723
2023-07-12,63.9581
2023-07-13,62.51354
2023-07-14,54.2434
2023-07-15,37.70314
2023-07-16,37.70314
2023-07-17,64.53593
2023-07-18,63.4525
2023-07-19,60.45503
2023-07-20,55.72408
2023-07-21,53.48501
2023-07-22,39.58107
2023-07-23,40.33947
2023-07-24,60.92452
2023-07-25,62.33297
2023-07-26,58.3243
2023-07-27,61.86348
2023-07-28,56.37414
2023-07-29,33.58613
2023-07-30,38.78656
2023-07-31,59.47995
2023-08-01,59.62441
2023-08-02,50.27085
2023-08-03,54.38786
2023-08-04,45.72047
2023-08-05,31.92488
2023-08-06,37.55868
2023-08-07,51.39039
2023-08-08,58.10762
2023-08-09,54.96569
2023-08-10,47.02058
2023-08-11,52.36547
2023-08-12,33.36944
2023-08-13,33.29721
2023-08-14,51.89599
2023-08-15,37.55868
2023-08-16,59.01047
2023-08-17,60.49115
2023-08-18,53.48501
2023-08-19,33.98338
2023-08-20,34.99458
2023-08-21,61.97183
2023-08-22,56.37414
2023-08-23,61.75514
2023-08-24,56.55471
2023-08-25,52.50993
2023-08-26,34.52509
2023-08-27,36.76417
2023-08-28,61.24954
2023-08-29,66.19718
2023-08-30,63.81365
2023-08-31,63.01914
2023-09-01,60.13001
2023-09-02,40.66449
2023-09-03,40.91729
2023-09-04,77.60924
2023-09-05,73.63669
2023-09-06,72.04767
2023-09-07,66.63055
2023-09-08,65.29433
2023-09-09,43.19248
2023-09-10,44.81762
2023-09-11,75.22571
2023-09-12,74.90068
2023-09-13,72.01155
2023-09-14,69.80859
2023-09-15,63.30805
2023-09-16,39.43661
2023-09-17,42.61466
2023-09-18,68.65294
2023-09-19,70.63921
2023-09-20,66.48609
2023-09-21,59.98555
2023-09-22,57.60202
2023-09-23,36.22246
2023-09-24,39.86998
2023-09-25,63.9581
2023-09-26,68.00288
2023-09-27,53.19609
2023-09-28,29.32466
2023-09-29,27.15781
2023-09-30,30.1914
2023-10-01,29.54135
2023-10-02,35.35572
2023-10-03,40.88118
2023-10-04,62.76634
2023-10-05,60.09389
2023-10-06,55.43517
2023-10-07,33.11664
2023-10-08,35.50018
2023-10-09,43.26471
2023-10-10,64.28313
2023-10-11,62.62188
2023-10-12,60.6356
2023-10-13,54.38786
2023-10-14,34.85012
2023-10-15,37.05308
2023-10-16,57.99927
2023-10-17,57.24088
2023-10-18,57.38533
2023-10-19,54.4962
2023-10-20,51.78764
2023-10-21,30.697
2023-10-22,35.86132
2023-10-23,58.14373
2023-10-24,57.92704
2023-10-25,60.92452
2023-10-26,58.21596
2023-10-27,50.48754
2023-10-28,38.10039
2023-10-29,38.20873
2023-10-30,70.81979
2023-10-31,72.33658
2023-11-01,71.46984
2023-11-02,68.86962
2023-11-03,60.56338
2023-11-04,40.19501
2023-11-05,47.81509
2023-11-06,69.88082
2023-11-07,70.63921
2023-11-08,64.64427
2023-11-09,57.63813
2023-11-10,54.38786
2023-11-11,32.79162
2023-11-12,38.28096
2023-11-13,69.66413
2023-11-14,66.30552
2023-11-15,61.57457
2023-11-16,61.46623
2023-11-17,57.02419
2023-11-18,39.72553
2023-11-19,42.43409
2023-11-20,73.9256
2023-11-21,68.65294
2023-11-22,63.16359
2023-11-23,60.85229
2023-11-24,51.13759
2023-11-25,34.85012
2023-11-26,40.66449
2023-11-27,68.2918
2023-11-28,63.66919
2023-11-29,61.8996
2023-11-30,62.11628
2023-12-01,55.07403
2023-12-02,38.20873
2023-12-03,41.13398
2023-12-04,65.79992
2023-12-05,57.49368
2023-12-06,56.15745
2023-12-07,52.14879
2023-12-08,53.99061
2023-12-09,36.65583
2023-12-10,39.61719
2023-12-11,60.27446
2023-12-12,58.28819
2023-12-13,58.36041
2023-12-14,55.43517
2023-12-15,53.73781
2023-12-16,39.50884
2023-12-17,45.32322
2023-12-18,61.21343
2023-12-19,56.62694
2023-12-20,56.26579
2023-12-21,47.05669
2023-12-22,52.61827
2023-12-23,36.87251
2023-12-24,30.58866
2023-12-25,30.697
2023-12-26,60.52726
2023-12-27,59.69664
2023-12-28,55.54351
2023-12-29,51.75153
2023-12-30,38.8949
2023-12-31,36.72806
2024-01-01,41.9646
2024-01-02,72.95052
2024-01-03,64.82484
2024-01-04,66.95557
2024-01-05,58.5771
2024-01-06,43.04803
2024-01-07,46.15384
2024-01-08,60.31058
2024-01-09,65.83604
2024-01-10,61.1412
2024-01-11,63.63308
2024-01-12,56.12134
2024-01-13,39.47273
2024-01-14,41.17009
2024-01-15,63.01914
2024-01-16,56.62694
2024-01-17,57.78259
2024-01-18,58.86601
2024-01-19,50.88479
2024-01-20,35.46406
2024-01-21,40.12278
2024-01-22,59.0827
2024-01-23,60.41892
2024-01-24,57.8187
2024-01-25,55.36294
2024-01-26,48.75406
2024-01-27,35.50018
2024-01-28,36.90863
2024-01-29,56.73528
2024-01-30,57.27699
2024-01-31,51.60707
2024-02-01,51.53485
2024-02-02,47.20115
2024-02-03,32.28602
2024-02-04,35.5724
2024-02-05,51.9321
2024-02-06,52.00433
2024-02-07,45.35933
2024-02-08,39.72553
2024-02-09,24.70205
2024-02-10,24.88262
2024-02-11,25.02708
2024-02-12,33.7667
2024-02-13,55.65185
2024-02-14,52.76273
2024-02-15,48.89851
2024-02-16,44.56482
2024-02-17,29.36078
2024-02-18,32.43048
2024-02-19,51.53485
2024-02-20,53.23221
2024-02-21,50.84868
2024-02-22,44.81762
2024-02-23,43.55362
2024-02-24,32.89996
2024-02-25,33.15276
2024-02-26,48.68183
2024-02-27,50.81256
2024-02-28,46.15384
2024-02-29,48.32069
2024-03-01,31.85265
2024-03-02,31.09425
2024-03-03,35.68075
2024-03-04,62.51354
2024-03-05,69.05019
2024-03-06,67.67786
2024-03-07,66.81112
2024-03-08,58.64933
2024-03-09,35.3196
2024-03-10,42.723
2024-03-11,74.75622
2024-03-12,77.13976
2024-03-13,74.25063
2024-03-14,65.36655
2024-03-15,57.67425
2024-03-16,38.31708
2024-03-17,40.19501
2024-03-18,71.18093
2024-03-19,72.69772
2024-03-20,71.07258
