date,옹심이
2023-05-31,15.42461
2023-06-01,15.98786
2023-06-02,17.37435
2023-06-03,20.40727
2023-06-04,26.86308
2023-06-05,22.14038
2023-06-06,23.48353
2023-06-07,17.9376
2023-06-08,17.11438
2023-06-09,16.16117
2023-06-10,19.1941
2023-06-11,20.19064
2023-06-12,16.94107
2023-06-13,17.33102
2023-06-14,17.76429
2023-06-15,16.55112
2023-06-16,17.59098
2023-06-17,18.54419
2023-06-18,21.53379
2023-06-19,17.07105
2023-06-20,18.11091
2023-06-21,23.05025
2023-06-22,16.9844
2023-06-23,20.23396
2023-06-24,22.487
2023-06-25,24.91334
2023-06-26,22.53032
2023-06-27,20.10398
2023-06-28,18.80415
2023-06-29,25.0
2023-06-30,18.54419
2023-07-01,19.23743
2023-07-02,22.53032
2023-07-03,16.89774
2023-07-04,20.62391
2023-07-05,21.18717
2023-07-06,19.06412
2023-07-07,20.10398
2023-07-08,27.12305
2023-07-09,30.71923
2023-07-10,20.66724
2023-07-11,20.49393
2023-07-12,20.06065
2023-07-13,22.70363
2023-07-14,21.44714
2023-07-15,25.4766
2023-07-16,25.73656
2023-07-17,21.14384
2023-07-18,20.84055
2023-07-19,17.63431
2023-07-20,18.41421
2023-07-21,20.71057
2023-07-22,25.08665
2023-07-23,31.84575
2023-07-24,24.43674
2023-07-25,24.6967
2023-07-26,20.06065
2023-07-27,24.00346
2023-07-28,18.84748
2023-07-29,28.81282
2023-07-30,28.63951
2023-07-31,24.43674
2023-08-01,25.17331
2023-08-02,23.87348
2023-08-03,23.7435
2023-08-04,22.70363
2023-08-05,24.82668
2023-08-06,28.72616
2023-08-07,21.66377
2023-08-08,20.53726
2023-08-09,20.53726
2023-08-10,20.49393
2023-08-11,19.36741
2023-08-12,26.77642
2023-08-13,31.19584
2023-08-14,28.07625
2023-08-15,30.37261
2023-08-16,19.58405
2023-08-17,24.04679
2023-08-18,20.58058
2023-08-19,24.04679
2023-08-20,25.99653
2023-08-21,20.49393
2023-08-22,21.7071
2023-08-23,18.15424
2023-08-24,20.01733
2023-08-25,20.01733
2023-08-26,22.31369
2023-08-27,26.21317
2023-08-28,21.31715
2023-08-29,24.2201
2023-08-30,19.54072
2023-08-31,17.28769
2023-09-01,16.76776
2023-09-02,21.31715
2023-09-03,24.2201
2023-09-04,18.11091
2023-09-05,18.11091
2023-09-06,17.50433
2023-09-07,16.85441
2023-09-08,18.58752
2023-09-09,21.05719
2023-09-10,24.04679
2023-09-11,18.63084
2023-09-12,18.84748
2023-09-13,21.18717
2023-09-14,19.32409
2023-09-15,21.18717
2023-09-16,33.1889
2023-09-17,33.79549
2023-09-18,26.47313
2023-09-19,20.88388
2023-09-20,23.48353
2023-09-21,21.92374
2023-09-22,18.06759
2023-09-23,21.83708
2023-09-24,21.83708
2023-09-25,17.15771
2023-09-26,21.83708
2023-09-27,16.29116
2023-09-28,23.31022
2023-09-29,23.61351
2023-09-30,35.39861
2023-10-01,34.40207
2023-10-02,33.53552
2023-10-03,25.69324
2023-10-04,15.29462
2023-10-05,20.14731
2023-10-06,19.32409
2023-10-07,21.83708
2023-10-08,31.4558
2023-10-09,30.84922
2023-10-10,18.63084
2023-10-11,19.45407
2023-10-12,17.98093
2023-10-13,18.06759
2023-10-14,22.79029
2023-10-15,23.26689
2023-10-16,23.05025
2023-10-17,22.09705
2023-10-18,19.80069
2023-10-19,22.487
2023-10-20,18.37088
2023-10-21,26.47313
2023-10-22,24.35008
2023-10-23,21.83708
2023-10-24,22.1837
2023-10-25,21.40381
2023-10-26,24.91334
2023-10-27,22.44367
2023-10-28,26.60311
2023-10-29,26.4298
2023-10-30,20.88388
2023-10-31,17.63431
2023-11-01,28.16291
2023-11-02,22.27036
2023-11-03,21.18717
2023-11-04,22.22703
2023-11-05,26.77642
2023-11-06,23.61351
2023-11-07,20.49393
2023-11-08,20.58058
2023-11-09,20.10398
2023-11-10,22.09705
2023-11-11,26.34315
2023-11-12,26.7331
2023-11-13,21.79376
2023-11-14,19.93067
2023-11-15,23.57019
2023-11-16,21.36048
2023-11-17,18.32755
2023-11-18,24.48006
2023-11-19,24.17677
2023-11-20,22.01039
2023-11-21,17.461
2023-11-22,18.50086
2023-11-23,17.20103
2023-11-24,21.75043
2023-11-25,22.92027
2023-11-26,26.94974
2023-11-27,20.36395
2023-11-28,20.84055
2023-11-29,22.66031
2023-11-30,21.79376
2023-12-01,21.18717
2023-12-02,20.9272
2023-12-03,24.26343
2023-12-04,20.06065
2023-12-05,25.38994
2023-12-06,22.40034
2023-12-07,20.58058
2023-12-08,19.41074
2023-12-09,24.13344
2023-12-10,25.51993
2023-12-11,25.64991
2023-12-12,27.9896
2023-12-13,22.74696
2023-12-14,21.44714
2023-12-15,20.53726
2023-12-16,24.65337
2023-12-17,28.72616
2023-12-18,25.51993
2023-12-19,26.77642
2023-12-20,28.72616
2023-12-21,40.94454
2023-12-22,54.98266
2023-12-23,31.71577
2023-12-24,32.84228
2023-12-25,32.27902
2023-12-26,22.74696
2023-12-27,22.44367
2023-12-28,23.13691
2023-12-29,21.83708
2023-12-30,33.92547
2023-12-31,39.25476
2024-01-01,38.73483
2024-01-02,19.62738
2024-01-03,24.17677
2024-01-04,20.36395
2024-01-05,18.19757
2024-01-06,26.81975
2024-01-07,43.93414
2024-01-08,24.04679
2024-01-09,26.03986
2024-01-10,20.88388
2024-01-11,22.66031
2024-01-12,20.40727
2024-01-13,25.86655
2024-01-14,30.71923
2024-01-15,23.70017
2024-01-16,22.44367
2024-01-17,21.44714
2024-01-18,20.97053
2024-01-19,19.88734
2024-01-20,27.2097
2024-01-21,29.02946
2024-01-22,22.44367
2024-01-23,22.9636
2024-01-24,22.05372
2024-01-25,21.7071
2024-01-26,20.97053
2024-01-27,25.64991
2024-01-28,32.06239
2024-01-29,20.32062
2024-01-30,21.44714
2024-01-31,19.58405
2024-02-01,18.06759
2024-02-02,21.40381
2024-02-03,24.91334
2024-02-04,25.60658
2024-02-05,19.84402
2024-02-06,18.19757
2024-02-07,16.85441
2024-02-08,19.10745
2024-02-09,23.61351
2024-02-10,21.83708
2024-02-11,30.37261
2024-02-12,24.87001
2024-02-13,20.10398
2024-02-14,18.58752
2024-02-15,19.45407
2024-02-16,19.58405
2024-02-17,25.12998
2024-02-18,26.25649
2024-02-19,22.79029
2024-02-20,20.27729
2024-02-21,22.61698
2024-02-22,18.28422
2024-02-23,21.18717
2024-02-24,25.4766
2024-02-25,26.7331
2024-02-26,19.93067
2024-02-27,19.1941
2024-02-28,16.85441
2024-02-29,19.84402
2024-03-01,30.6759
2024-03-02,34.92201
2024-03-03,27.51299
2024-03-04,17.9376
2024-03-05,16.55112
2024-03-06,20.53726
2024-03-07,19.54072
2024-03-08,17.80762
2024-03-09,25.69324
2024-03-10,26.60311
2024-03-11,19.93067
2024-03-12,21.96707
2024-03-13,17.41767
2024-03-14,22.14038
2024-03-15,16.63778
2024-03-16,22.40034
2024-03-17,25.38994
2024-03-18,19.1941
2024-03-19,17.85095
2024-03-20,17.63431
