date,국내주식
2023-05-31,9.29732
2023-06-01,8.64216
2023-06-02,8.20205
2023-06-03,2.72568
2023-06-04,2.45061
2023-06-05,9.6024
2023-06-06,3.66091
2023-06-07,8.75718
2023-06-08,9.35233
2023-06-09,8.75218
2023-06-10,2.71567
2023-06-11,1.94548
2023-06-12,9.6374
2023-06-13,9.96749
2023-06-14,13.36334
2023-06-15,10.49762
2023-06-16,9.40735
2023-06-17,2.61065
2023-06-18,1.98049
2023-06-19,9.34733
2023-06-20,9.81245
2023-06-21,9.70242
2023-06-22,9.07226
2023-06-23,8.75218
2023-06-24,1.94548
2023-06-25,1.64541
2023-06-26,8.06201
2023-06-27,8.05701
2023-06-28,8.8122
2023-06-29,9.05726
2023-06-30,8.27706
2023-07-01,2.18054
2023-07-02,1.42535
2023-07-03,8.84721
2023-07-04,8.86721
2023-07-05,8.53213
2023-07-06,10.8177
2023-07-07,9.79744
2023-07-08,2.53063
2023-07-09,1.92048
2023-07-10,9.44736
2023-07-11,9.34733
2023-07-12,10.07251
2023-07-13,9.69742
2023-07-14,10.0275
2023-07-15,2.93073
2023-07-16,1.92548
2023-07-17,9.13728
2023-07-18,10.76769
2023-07-19,10.34258
2023-07-20,9.66741
2023-07-21,9.80745
2023-07-22,3.00075
2023-07-23,2.46561
2023-07-24,11.06776
2023-07-25,11.66291
2023-07-26,32.69817
2023-07-27,14.99874
2023-07-28,11.56789
2023-07-29,3.14578
2023-07-30,2.36059
2023-07-31,16.20905
2023-08-01,11.29782
2023-08-02,13.69842
2023-08-03,11.77294
2023-08-04,9.52238
2023-08-05,3.34583
2023-08-06,2.61565
2023-08-07,10.09752
2023-08-08,10.46261
2023-08-09,9.17229
2023-08-10,10.16254
2023-08-11,9.34733
2023-08-12,2.53063
2023-08-13,2.27056
2023-08-14,10.33258
2023-08-15,4.38609
2023-08-16,12.45311
2023-08-17,11.54788
2023-08-18,10.63765
2023-08-19,3.47586
2023-08-20,2.97574
2023-08-21,9.2173
2023-08-22,9.6224
2023-08-23,10.31257
2023-08-24,10.46261
2023-08-25,9.71242
2023-08-26,3.02575
2023-08-27,2.79069
2023-08-28,9.80245
2023-08-29,10.0075
2023-08-30,9.48737
2023-08-31,10.0175
2023-09-01,10.0075
2023-09-02,3.29082
2023-09-03,2.79069
2023-09-04,10.29257
2023-09-05,10.18254
2023-09-06,9.46236
2023-09-07,9.76744
2023-09-08,9.02225
2023-09-09,2.95073
2023-09-10,2.4256
2023-09-11,9.28732
2023-09-12,10.62765
2023-09-13,9.69242
2023-09-14,9.44236
2023-09-15,9.31232
2023-09-16,2.76569
2023-09-17,2.26056
2023-09-18,8.72718
2023-09-19,8.77219
2023-09-20,8.24706
2023-09-21,10.49262
2023-09-22,8.90722
2023-09-23,2.37559
2023-09-24,1.85046
2023-09-25,9.27731
2023-09-26,10.20755
2023-09-27,8.54713
2023-09-28,2.87571
2023-09-29,1.97049
2023-09-30,2.38059
2023-10-01,3.41085
2023-10-02,6.34158
2023-10-03,3.02075
2023-10-04,14.78369
2023-10-05,10.4226
2023-10-06,8.36209
2023-10-07,2.55563
2023-10-08,1.75543
2023-10-09,3.07576
2023-10-10,10.56764
2023-10-11,9.74743
2023-10-12,9.14228
2023-10-13,8.37209
2023-10-14,2.69567
2023-10-15,2.06051
2023-10-16,9.09727
2023-10-17,8.68217
2023-10-18,8.60715
2023-10-19,11.43785
2023-10-20,11.79294
2023-10-21,3.37084
2023-10-22,2.45061
2023-10-23,9.92748
2023-10-24,10.13253
2023-10-25,10.33258
2023-10-26,15.10377
2023-10-27,10.4326
2023-10-28,2.64066
2023-10-29,1.95048
2023-10-30,8.71717
2023-10-31,11.17779
2023-11-01,9.25231
2023-11-02,10.59264
2023-11-03,10.44761
2023-11-04,2.88572
2023-11-05,2.73068
2023-11-06,19.11977
2023-11-07,16.66416
2023-11-08,11.93798
2023-11-09,12.27306
2023-11-10,12.8082
2023-11-11,3.03075
2023-11-12,2.15553
2023-11-13,11.92298
2023-11-14,11.51287
2023-11-15,12.38809
2023-11-16,47.99699
2023-11-17,13.80345
2023-11-18,2.87071
2023-11-19,2.23055
2023-11-20,12.92823
2023-11-21,13.71842
2023-11-22,12.76319
2023-11-23,12.16804
2023-11-24,11.09277
2023-11-25,2.65566
2023-11-26,1.90547
2023-11-27,11.74793
2023-11-28,11.65291
2023-11-29,11.77794
2023-11-30,12.16804
2023-12-01,10.73768
2023-12-02,2.87571
2023-12-03,2.0355
2023-12-04,11.04276
2023-12-05,11.36284
2023-12-06,11.88797
2023-12-07,11.13778
2023-12-08,10.66766
2023-12-09,3.2358
2023-12-10,2.39059
2023-12-11,10.97774
2023-12-12,12.028
2023-12-13,12.08802
2023-12-14,14.46361
2023-12-15,13.17329
2023-12-16,3.25581
2023-12-17,2.39059
2023-12-18,12.05801
2023-12-19,12.52313
2023-12-20,13.26331
2023-12-21,13.53338
2023-12-22,13.87846
2023-12-23,3.79094
2023-12-24,2.56064
2023-12-25,3.52588
2023-12-26,14.23855
2023-12-27,17.45936
2023-12-28,24.26606
2023-12-29,73.46336
2023-12-30,3.34583
2023-12-31,2.62065
2024-01-01,4.73618
2024-01-02,78.79469
2024-01-03,15.66391
2024-01-04,13.41835
2024-01-05,12.35308
2024-01-06,3.49087
2024-01-07,2.48562
2024-01-08,11.18779
2024-01-09,12.8232
2024-01-10,12.45311
2024-01-11,12.48812
2024-01-12,11.59789
2024-01-13,2.8357
2024-01-14,2.58564
2024-01-15,11.83295
2024-01-16,12.74318
2024-01-17,20.8002
2024-01-18,13.80345
2024-01-19,12.72818
2024-01-20,3.6109
2024-01-21,2.4356
2024-01-22,11.92298
2024-01-23,12.21305
2024-01-24,11.87796
2024-01-25,12.37809
2024-01-26,11.79294
2024-01-27,2.97574
2024-01-28,2.64066
2024-01-29,11.82295
2024-01-30,12.63815
2024-01-31,11.37784
2024-02-01,12.95823
2024-02-02,15.2238
2024-02-03,4.45611
2024-02-04,3.27581
2024-02-05,14.05351
2024-02-06,12.92823
2024-02-07,12.63315
2024-02-08,12.78819
2024-02-09,4.67616
2024-02-10,3.2358
2024-02-11,3.49587
2024-02-12,4.74118
2024-02-13,13.15828
2024-02-14,13.15828
2024-02-15,11.37784
2024-02-16,11.36284
2024-02-17,3.73093
2024-02-18,3.02075
2024-02-19,11.42785
2024-02-20,11.71792
2024-02-21,12.66816
2024-02-22,12.09802
2024-02-23,12.38309
2024-02-24,3.92098
2024-02-25,3.37584
2024-02-26,11.73293
2024-02-27,13.13828
2024-02-28,11.85796
2024-02-29,11.46786
2024-03-01,4.76119
2024-03-02,3.35083
2024-03-03,2.77069
2024-03-04,11.55288
2024-03-05,12.84321
2024-03-06,11.77294
2024-03-07,12.52313
2024-03-08,12.53813
2024-03-09,3.94098
2024-03-10,2.90072
2024-03-11,11.30782
2024-03-12,12.77319
2024-03-13,12.94323
2024-03-14,12.61815
2024-03-15,12.32808
2024-03-16,3.64591
2024-03-17,2.86571
2024-03-18,12.008
2024-03-19,13.30832
2024-03-20,13.16829
