date,달러전망
2023-05-30,22.10175
2023-05-31,19.34945
2023-06-01,15.92994
2023-06-02,29.6914
2023-06-03,12.42702
2023-06-04,9.17431
2023-06-05,21.68473
2023-06-06,15.17931
2023-06-07,29.77481
2023-06-08,18.26522
2023-06-09,32.77731
2023-06-10,13.34445
2023-06-11,10.67556
2023-06-12,33.77814
2023-06-13,53.37781
2023-06-14,37.19766
2023-06-15,32.02668
2023-06-16,28.10675
2023-06-17,10.84236
2023-06-18,9.0909
2023-06-19,20.7673
2023-06-20,18.84904
2023-06-21,23.26939
2023-06-22,21.60133
2023-06-23,25.35446
2023-06-24,11.8432
2023-06-25,9.50792
2023-06-26,19.43286
2023-06-27,17.01417
2023-06-28,18.76563
2023-06-29,24.77064
2023-06-30,20.01668
2023-07-01,8.50708
2023-07-02,9.42452
2023-07-03,23.7698
2023-07-04,22.18515
2023-07-05,20.01668
2023-07-06,15.17931
2023-07-07,14.17848
2023-07-08,7.58965
2023-07-09,6.0884
2023-07-10,14.01167
2023-07-11,26.77231
2023-07-12,28.44036
2023-07-13,53.1276
2023-07-14,52.62718
2023-07-15,11.50959
2023-07-16,11.17597
2023-07-17,34.94578
2023-07-18,43.70308
2023-07-19,27.68974
2023-07-20,25.02085
2023-07-21,26.77231
2023-07-22,8.8407
2023-07-23,8.9241
2023-07-24,17.9316
2023-07-25,19.93327
2023-07-26,18.93244
2023-07-27,26.18849
2023-07-28,18.26522
2023-07-29,9.59132
2023-07-30,7.58965
2023-07-31,22.43536
2023-08-01,18.26522
2023-08-02,26.85571
2023-08-03,27.02251
2023-08-04,23.18598
2023-08-05,7.58965
2023-08-06,10.75896
2023-08-07,22.60216
2023-08-08,32.77731
2023-08-09,27.35613
2023-08-10,21.85154
2023-08-11,29.10758
2023-08-12,18.26522
2023-08-13,13.51125
2023-08-14,36.69724
2023-08-15,24.60383
2023-08-16,43.86989
2023-08-17,48.45704
2023-08-18,30.52543
2023-08-19,16.18015
2023-08-20,13.76146
2023-08-21,29.6914
2023-08-22,26.35529
2023-08-23,22.93577
2023-08-24,36.61384
2023-08-25,25.60467
2023-08-26,9.34111
2023-08-27,10.67556
2023-08-28,23.603
2023-08-29,21.35112
2023-08-30,26.77231
2023-08-31,20.8507
2023-09-01,23.18598
2023-09-02,11.67639
2023-09-03,9.50792
2023-09-04,23.51959
2023-09-05,27.60633
2023-09-06,26.35529
2023-09-07,25.10425
2023-09-08,14.51209
2023-09-09,7.83986
2023-09-10,7.75646
2023-09-11,17.51459
2023-09-12,16.59716
2023-09-13,12.67723
2023-09-14,15.76313
2023-09-15,12.17681
2023-09-16,6.58882
2023-09-17,5.58798
2023-09-18,17.51459
2023-09-19,17.59799
2023-09-20,14.34528
2023-09-21,25.68807
2023-09-22,16.76396
2023-09-23,7.33944
2023-09-24,8.00667
2023-09-25,17.7648
2023-09-26,28.27356
2023-09-27,27.02251
2023-09-28,11.34278
2023-09-29,9.0075
2023-09-30,8.75729
2023-10-01,9.75813
2023-10-02,9.50792
2023-10-03,15.76313
2023-10-04,34.27856
2023-10-05,20.51709
2023-10-06,19.59966
2023-10-07,7.75646
2023-10-08,7.83986
2023-10-09,13.84487
2023-10-10,22.93577
2023-10-11,27.77314
2023-10-12,15.42952
2023-10-13,16.68056
2023-10-14,5.9216
2023-10-15,8.34028
2023-10-16,14.51209
2023-10-17,17.18098
2023-10-18,16.68056
2023-10-19,22.10175
2023-10-20,16.93077
2023-10-21,9.0909
2023-10-22,6.75562
2023-10-23,14.17848
2023-10-24,19.93327
2023-10-25,15.34612
2023-10-26,20.10008
2023-10-27,14.09507
2023-10-28,5.83819
2023-10-29,6.25521
2023-10-30,16.59716
2023-10-31,15.42952
2023-11-01,14.42869
2023-11-02,22.60216
2023-11-03,40.78398
2023-11-04,16.01334
2023-11-05,15.26271
2023-11-06,63.30275
2023-11-07,33.02752
2023-11-08,23.603
2023-11-09,21.76814
2023-11-10,15.17931
2023-11-11,7.33944
2023-11-12,4.33694
2023-11-13,20.10008
2023-11-14,18.84904
2023-11-15,32.86071
2023-11-16,32.11009
2023-11-17,27.10592
2023-11-18,10.50875
2023-11-19,9.0075
2023-11-20,29.608
2023-11-21,34.61217
2023-11-22,19.84987
2023-11-23,14.7623
2023-11-24,13.17764
2023-11-25,6.25521
2023-11-26,5.17097
2023-11-27,17.18098
2023-11-28,21.43452
2023-11-29,24.77064
2023-11-30,18.59883
2023-12-01,15.51292
2023-12-02,6.005
2023-12-03,7.00583
2023-12-04,16.59716
2023-12-05,20.10008
2023-12-06,17.34778
2023-12-07,25.10425
2023-12-08,15.42952
2023-12-09,8.17347
2023-12-10,7.42285
2023-12-11,14.26188
2023-12-12,17.18098
2023-12-13,12.76063
2023-12-14,31.10925
2023-12-15,24.27022
2023-12-16,5.75479
2023-12-17,6.58882
2023-12-18,16.01334
2023-12-19,18.68223
2023-12-20,14.42869
2023-12-21,13.42785
2023-12-22,12.34361
2023-12-23,4.42035
2023-12-24,3.75312
2023-12-25,7.50625
2023-12-26,18.43202
2023-12-27,23.10258
2023-12-28,28.69057
2023-12-29,22.10175
2023-12-30,6.25521
2023-12-31,4.83736
2024-01-01,9.92493
2024-01-02,22.60216
2024-01-03,28.02335
2024-01-04,20.18348
2024-01-05,15.92994
2024-01-06,8.00667
2024-01-07,9.25771
2024-01-08,15.92994
2024-01-09,19.59966
2024-01-10,22.51876
2024-01-11,19.51626
2024-01-12,13.17764
2024-01-13,5.75479
2024-01-14,5.08757
2024-01-15,18.18181
2024-01-16,33.19432
2024-01-17,38.69891
2024-01-18,22.60216
2024-01-19,20.26688
2024-01-20,7.42285
2024-01-21,6.92243
2024-01-22,19.68306
2024-01-23,18.01501
2024-01-24,15.67973
2024-01-25,14.59549
2024-01-26,14.26188
2024-01-27,5.50458
2024-01-28,10.25854
2024-01-29,17.8482
2024-01-30,16.51376
2024-01-31,12.34361
2024-02-01,11.34278
2024-02-02,16.18015
2024-02-03,6.67222
2024-02-04,4.75396
2024-02-05,13.59466
2024-02-06,13.76146
2024-02-07,14.17848
2024-02-08,9.50792
2024-02-09,4.75396
2024-02-10,4.50375
2024-02-11,4.58715
2024-02-12,6.42201
2024-02-13,18.09841
2024-02-14,15.34612
2024-02-15,16.01334
2024-02-16,12.92743
2024-02-17,7.50625
2024-02-18,8.09007
2024-02-19,15.26271
2024-02-20,13.51125
2024-02-21,15.09591
2024-02-22,18.84904
2024-02-23,12.34361
2024-02-24,7.67306
2024-02-25,7.17264
2024-02-26,18.51542
2024-02-27,12.26021
2024-02-28,13.59466
2024-02-29,11.42618
2024-03-01,7.17264
2024-03-02,6.33861
2024-03-03,7.92326
2024-03-04,21.26772
2024-03-05,17.09758
2024-03-06,17.59799
2024-03-07,19.18265
2024-03-08,31.35946
2024-03-09,12.01
2024-03-10,8.8407
2024-03-11,33.44453
2024-03-12,26.43869
2024-03-13,20.51709
2024-03-14,13.84487
2024-03-15,16.59716
2024-03-16,4.83736
2024-03-17,4.42035
2024-03-18,15.67973
2024-03-19,23.26939
2024-03-20,19.93327
