date,환전우대
2023-05-30,59.66968
2023-05-31,50.39957
2023-06-01,47.78902
2023-06-02,46.9366
2023-06-03,24.98668
2023-06-04,32.23228
2023-06-05,57.48534
2023-06-06,36.97389
2023-06-07,60.14917
2023-06-08,70.91102
2023-06-09,72.02983
2023-06-10,35.26904
2023-06-11,37.187
2023-06-12,71.07085
2023-06-13,87.00053
2023-06-14,79.16888
2023-06-15,66.27597
2023-06-16,60.57538
2023-06-17,31.2733
2023-06-18,38.41236
2023-06-19,85.61534
2023-06-20,81.45977
2023-06-21,60.25572
2023-06-22,57.5919
2023-06-23,55.35428
2023-06-24,25.62599
2023-06-25,31.85935
2023-06-26,60.46883
2023-06-27,58.4976
2023-06-28,54.28875
2023-06-29,45.76451
2023-06-30,44.05966
2023-07-01,22.05647
2023-07-02,31.64624
2023-07-03,63.18593
2023-07-04,75.59936
2023-07-05,71.97655
2023-07-06,49.76025
2023-07-07,42.30154
2023-07-08,22.4294
2023-07-09,31.43313
2023-07-10,57.64517
2023-07-11,55.9936
2023-07-12,51.89131
2023-07-13,54.44858
2023-07-14,48.80127
2023-07-15,25.14651
2023-07-16,33.56419
2023-07-17,65.10388
2023-07-18,56.84603
2023-07-19,56.41981
2023-07-20,49.06766
2023-07-21,44.27277
2023-07-22,20.72456
2023-07-23,30.1545
2023-07-24,59.19019
2023-07-25,56.04688
2023-07-26,47.57591
2023-07-27,46.83004
2023-07-28,39.79754
2023-07-29,23.60149
2023-07-30,30.58071
2023-07-31,80.55407
2023-08-01,63.0261
2023-08-02,48.32179
2023-08-03,46.19072
2023-08-04,34.41662
2023-08-05,20.99094
2023-08-06,27.91688
2023-08-07,50.18646
2023-08-08,47.41608
2023-08-09,41.76877
2023-08-10,43.79328
2023-08-11,40.06393
2023-08-12,19.87213
2023-08-13,26.53169
2023-08-14,48.64144
2023-08-15,34.41662
2023-08-16,49.92008
2023-08-17,48.53489
2023-08-18,36.76078
2023-08-19,18.8066
2023-08-20,26.95791
2023-08-21,48.32179
2023-08-22,44.27277
2023-08-23,38.19925
2023-08-24,44.48588
2023-08-25,40.38359
2023-08-26,17.74107
2023-08-27,25.41289
2023-08-28,45.65796
2023-08-29,44.4326
2023-08-30,39.42461
2023-08-31,38.78529
2023-09-01,36.38785
2023-09-02,19.60575
2023-09-03,26.53169
2023-09-04,50.98561
2023-09-05,43.04741
2023-09-06,41.23601
2023-09-07,40.22376
2023-09-08,33.0847
2023-09-09,19.23281
2023-09-10,25.73255
2023-09-11,47.73574
2023-09-12,45.49813
2023-09-13,37.98614
2023-09-14,46.244
2023-09-15,40.38359
2023-09-16,18.22056
2023-09-17,25.46616
2023-09-18,60.04262
2023-09-19,67.07511
2023-09-20,50.66595
2023-09-21,43.42035
2023-09-22,36.17474
2023-09-23,20.08524
2023-09-24,27.54395
2023-09-25,56.10015
2023-09-26,44.00639
2023-09-27,36.01491
2023-09-28,13.79861
2023-09-29,12.25359
2023-09-30,14.17155
2023-10-01,13.90516
2023-10-02,20.83111
2023-10-03,31.9659
2023-10-04,52.53063
2023-10-05,49.17421
2023-10-06,33.83058
2023-10-07,15.13052
2023-10-08,16.35588
2023-10-09,27.06446
2023-10-10,45.92434
2023-10-11,46.77677
2023-10-12,48.9611
2023-10-13,32.28556
2023-10-14,16.19605
2023-10-15,21.15077
2023-10-16,44.4326
2023-10-17,38.9984
2023-10-18,37.61321
2023-10-19,38.0927
2023-10-20,31.0602
2023-10-21,14.01172
2023-10-22,21.3106
2023-10-23,43.04741
2023-10-24,42.51465
2023-10-25,39.10495
2023-10-26,33.51092
2023-10-27,30.79381
2023-10-28,11.7741
2023-10-29,18.11401
2023-10-30,38.62546
2023-10-31,42.24826
2023-11-01,42.46137
2023-11-02,54.23548
2023-11-03,71.44379
2023-11-04,28.12999
2023-11-05,33.72402
2023-11-06,70.53809
2023-11-07,59.24347
2023-11-08,55.88705
2023-11-09,47.46936
2023-11-10,37.45338
2023-11-11,18.11401
2023-11-12,23.01545
2023-11-13,44.21949
2023-11-14,41.55567
2023-11-15,53.64944
2023-11-16,48.85455
2023-11-17,38.51891
2023-11-18,17.31486
2023-11-19,25.03995
2023-11-20,49.8668
2023-11-21,45.44485
2023-11-22,38.51891
2023-11-23,37.55993
2023-11-24,30.90037
2023-11-25,15.87639
2023-11-26,20.56473
2023-11-27,42.14171
2023-11-28,39.74427
2023-11-29,39.69099
2023-11-30,37.13372
2023-12-01,29.83484
2023-12-02,16.46244
2023-12-03,25.19978
2023-12-04,46.45711
2023-12-05,42.14171
2023-12-06,37.29355
2023-12-07,36.33457
2023-12-08,37.77304
2023-12-09,16.72882
2023-12-10,27.06446
2023-12-11,48.9611
2023-12-12,42.19499
2023-12-13,37.50665
2023-12-14,42.19499
2023-12-15,32.01917
2023-12-16,16.72882
2023-12-17,26.21204
2023-12-18,45.3383
2023-12-19,40.86307
2023-12-20,36.60095
2023-12-21,31.64624
2023-12-22,30.63399
2023-12-23,16.56899
2023-12-24,15.1838
2023-12-25,24.56046
2023-12-26,47.68247
2023-12-27,45.92434
2023-12-28,41.87533
2023-12-29,38.78529
2023-12-30,16.78209
2023-12-31,15.76984
2024-01-01,26.21204
2024-01-02,49.44059
2024-01-03,43.58018
2024-01-04,44.4326
2024-01-05,37.02717
2024-01-06,22.4294
2024-01-07,29.51518
2024-01-08,45.01864
2024-01-09,46.13745
2024-01-10,47.25625
2024-01-11,47.30953
2024-01-12,39.74427
2024-01-13,19.23281
2024-01-14,29.51518
2024-01-15,50.02663
2024-01-16,43.84656
2024-01-17,47.20298
2024-01-18,47.30953
2024-01-19,41.60895
2024-01-20,21.20404
2024-01-21,27.86361
2024-01-22,50.02663
2024-01-23,41.7155
2024-01-24,40.22376
2024-01-25,38.94512
2024-01-26,31.85935
2024-01-27,19.07298
2024-01-28,26.42514
2024-01-29,43.68673
2024-01-30,40.01065
2024-01-31,38.25253
2024-02-01,33.61747
2024-02-02,35.37559
2024-02-03,18.8066
2024-02-04,24.61374
2024-02-05,49.12093
2024-02-06,54.55514
2024-02-07,41.34256
2024-02-08,35.90836
2024-02-09,14.11827
2024-02-10,15.29035
2024-02-11,17.52797
2024-02-12,30.90037
2024-02-13,56.79275
2024-02-14,44.85881
2024-02-15,39.31806
2024-02-16,35.00266
2024-02-17,17.20831
2024-02-18,25.35961
2024-02-19,43.79328
2024-02-20,37.98614
2024-02-21,35.21576
2024-02-22,40.17048
2024-02-23,35.00266
2024-02-24,15.76984
2024-02-25,22.4294
2024-02-26,39.26478
2024-02-27,34.09696
2024-02-28,33.0847
2024-02-29,28.28982
2024-03-01,15.3969
2024-03-02,15.55673
2024-03-03,20.67128
2024-03-04,45.55141
2024-03-05,37.87959
2024-03-06,32.23228
2024-03-07,31.85935
2024-03-08,33.24453
2024-03-09,16.0895
2024-03-10,20.618
2024-03-11,42.35482
2024-03-12,37.61321
2024-03-13,33.72402
2024-03-14,31.0602
2024-03-15,27.91688
2024-03-16,12.51997
2024-03-17,18.8066
2024-03-18,34.84283
2024-03-19,34.52317
2024-03-20,34.94938
