date,IRP계좌개설
2023-05-29,19.33797
2023-05-30,44.22183
2023-05-31,46.42857
2023-06-01,43.06039
2023-06-02,37.45644
2023-06-03,14.11149
2023-06-04,13.96631
2023-06-05,36.295
2023-06-06,16.31823
2023-06-07,41.23112
2023-06-08,38.53077
2023-06-09,35.5691
2023-06-10,12.83391
2023-06-11,13.90824
2023-06-12,39.28571
2023-06-13,37.57259
2023-06-14,37.10801
2023-06-15,36.23693
2023-06-16,33.62369
2023-06-17,13.18234
2023-06-18,14.25667
2023-06-19,35.04645
2023-06-20,39.25667
2023-06-21,39.14053
2023-06-22,36.295
2023-06-23,33.97212
2023-06-24,13.38559
2023-06-25,12.7468
2023-06-26,39.69221
2023-06-27,39.75029
2023-06-28,39.75029
2023-06-29,36.84668
2023-06-30,36.81765
2023-07-01,12.83391
2023-07-02,12.48548
2023-07-03,43.23461
2023-07-04,39.69221
2023-07-05,41.23112
2023-07-06,39.08246
2023-07-07,34.1173
2023-07-08,12.10801
2023-07-09,12.54355
2023-07-10,40.62137
2023-07-11,38.85017
2023-07-12,37.10801
2023-07-13,34.46573
2023-07-14,31.15563
2023-07-15,13.09523
2023-07-16,11.87572
2023-07-17,37.0209
2023-07-18,32.78164
2023-07-19,32.63646
2023-07-20,32.43321
2023-07-21,28.07781
2023-07-22,10.48199
2023-07-23,13.0662
2023-07-24,35.8885
2023-07-25,38.15331
2023-07-26,34.61091
2023-07-27,34.08826
2023-07-28,31.12659
2023-07-29,12.25319
2023-07-30,12.83391
2023-07-31,40.15679
2023-08-01,35.74332
2023-08-02,37.0209
2023-08-03,34.40766
2023-08-04,29.29732
2023-08-05,11.23693
2023-08-06,12.51451
2023-08-07,36.90476
2023-08-08,33.85598
2023-08-09,34.20441
2023-08-10,30.0813
2023-08-11,28.7166
2023-08-12,10.77235
2023-08-13,11.41114
2023-08-14,30.83623
2023-08-15,15.33101
2023-08-16,36.90476
2023-08-17,36.49825
2023-08-18,32.43321
2023-08-19,11.81765
2023-08-20,14.11149
2023-08-21,35.33681
2023-08-22,38.41463
2023-08-23,35.48199
2023-08-24,34.17537
2023-08-25,32.72357
2023-08-26,12.25319
2023-08-27,12.7468
2023-08-28,38.58885
2023-08-29,36.75958
2023-08-30,39.45993
2023-08-31,39.98257
2023-09-01,35.94657
2023-09-02,11.38211
2023-09-03,12.92102
2023-09-04,41.6957
2023-09-05,38.38559
2023-09-06,35.9756
2023-09-07,36.67247
2023-09-08,32.20092
2023-09-09,12.04994
2023-09-10,12.13704
2023-09-11,36.23693
2023-09-12,34.72706
2023-09-13,34.05923
2023-09-14,31.09756
2023-09-15,29.67479
2023-09-16,10.27874
2023-09-17,12.71777
2023-09-18,34.32055
2023-09-19,33.82694
2023-09-20,31.6202
2023-09-21,31.27177
2023-09-22,26.71312
2023-09-23,9.23344
2023-09-24,11.46922
2023-09-25,36.78861
2023-09-26,34.93031
2023-09-27,33.27526
2023-09-28,9.87224
2023-09-29,8.072
2023-09-30,8.36236
2023-10-01,9.34959
2023-10-02,12.0209
2023-10-03,14.63414
2023-10-04,44.68641
2023-10-05,42.24738
2023-10-06,36.295
2023-10-07,10.9756
2023-10-08,12.22415
2023-10-09,14.02439
2023-10-10,43.23461
2023-10-11,38.44367
2023-10-12,35.59814
2023-10-13,30.74912
2023-10-14,10.51103
2023-10-15,11.6144
2023-10-16,34.8432
2023-10-17,35.33681
2023-10-18,33.56562
2023-10-19,33.04297
2023-10-20,29.58768
2023-10-21,10.9756
2023-10-22,11.44018
2023-10-23,38.12427
2023-10-24,40.94076
2023-10-25,38.21138
2023-10-26,36.41114
2023-10-27,33.21718
2023-10-28,11.41114
2023-10-29,12.92102
2023-10-30,41.92799
2023-10-31,43.17653
2023-11-01,40.44715
2023-11-02,35.48199
2023-11-03,34.4367
2023-11-04,12.68873
2023-11-05,13.12427
2023-11-06,38.00813
2023-11-07,34.98838
2023-11-08,39.1986
2023-11-09,32.83972
2023-11-10,31.6202
2023-11-11,11.06271
2023-11-12,11.96283
2023-11-13,37.28222
2023-11-14,34.46573
2023-11-15,35.36585
2023-11-16,36.55632
2023-11-17,34.26248
2023-11-18,12.83391
2023-11-19,18.06039
2023-11-20,37.60162
2023-11-21,38.21138
2023-11-22,36.295
2023-11-23,36.09175
2023-11-24,33.47851
2023-11-25,13.64692
2023-11-26,15.59233
2023-11-27,41.14401
2023-11-28,39.98257
2023-11-29,45.84785
2023-11-30,44.10569
2023-12-01,38.73403
2023-12-02,17.1022
2023-12-03,19.33797
2023-12-04,46.74796
2023-12-05,49.21602
2023-12-06,41.6957
2023-12-07,42.45063
2023-12-08,42.30545
2023-12-09,18.67015
2023-12-10,18.78629
2023-12-11,45.99303
2023-12-12,50.05807
2023-12-13,46.37049
2023-12-14,44.54123
2023-12-15,45.47038
2023-12-16,20.87688
2023-12-17,21.57375
2023-12-18,45.49941
2023-12-19,48.28687
2023-12-20,63.21138
2023-12-21,55.34262
2023-12-22,53.25203
2023-12-23,27.38095
2023-12-24,27.03252
2023-12-25,33.68176
2023-12-26,88.32752
2023-12-27,94.10569
2023-12-28,100.0
2023-12-29,77.11962
2023-12-30,19.80255
2023-12-31,19.04761
2024-01-01,15.09872
2024-01-02,51.71312
2024-01-03,50.92915
2024-01-04,49.27409
2024-01-05,41.11498
2024-01-06,14.57607
2024-01-07,16.17305
2024-01-08,40.04065
2024-01-09,40.04065
2024-01-10,44.74448
2024-01-11,38.70499
2024-01-12,31.6202
2024-01-13,13.12427
2024-01-14,13.73403
2024-01-15,53.74564
2024-01-16,52.00348
2024-01-17,49.01277
2024-01-18,49.94192
2024-01-19,47.47386
2024-01-20,24.21602
2024-01-21,27.29384
2024-01-22,64.66318
2024-01-23,64.25667
2024-01-24,66.89895
2024-01-25,67.59581
2024-01-26,56.91056
2024-01-27,28.04878
2024-01-28,29.67479
2024-01-29,63.61788
2024-01-30,62.57259
2024-01-31,64.95354
2024-02-01,56.38792
2024-02-02,53.45528
2024-02-03,22.15447
2024-02-04,27.03252
2024-02-05,62.04994
2024-02-06,62.86295
2024-02-07,54.32636
2024-02-08,49.73867
2024-02-09,19.19279
2024-02-10,18.43786
2024-02-11,21.48664
2024-02-12,28.33914
2024-02-13,71.54471
2024-02-14,76.10336
2024-02-15,69.91869
2024-02-16,61.17886
2024-02-17,25.05807
2024-02-18,27.06155
2024-02-19,71.02206
2024-02-20,77.38095
2024-02-21,79.73286
2024-02-22,72.44483
2024-02-23,72.67711
2024-02-24,28.60046
2024-02-25,33.68176
2024-02-26,81.99767
2024-02-27,83.10104
2024-02-28,79.38443
2024-02-29,80.31358
2024-03-01,33.88501
2024-03-02,26.74216
2024-03-03,28.48432
2024-03-04,83.53658
2024-03-05,80.95238
2024-03-06,71.28339
2024-03-07,68.64111
2024-03-08,58.82694
2024-03-09,22.5029
2024-03-10,22.67711
2024-03-11,64.89547
2024-03-12,58.73983
2024-03-13,53.65853
2024-03-14,50.17421
2024-03-15,43.00232
2024-03-16,21.25435
2024-03-17,20.12195
2024-03-18,49.44831
2024-03-19,50.37746
2024-03-20,51.97444
