date,나스닥
2023-05-30,7.1429
2023-05-31,9.19453
2023-06-01,8.51864
2023-06-02,8.3327
2023-06-03,4.7027
2023-06-04,1.03341
2023-06-05,2.9858
2023-06-06,7.2078
2023-06-07,7.32702
2023-06-08,9.29857
2023-06-09,7.65217
2023-06-10,4.58529
2023-06-11,1.00071
2023-06-12,3.43992
2023-06-13,9.08604
2023-06-14,8.81274
2023-06-15,9.8919
2023-06-16,7.92993
2023-06-17,4.2968
2023-06-18,0.91666
2023-06-19,2.62927
2023-06-20,5.78186
2023-06-21,8.1778
2023-06-22,9.12039
2023-06-23,7.16536
2023-06-24,4.08427
2023-06-25,0.90477
2023-06-26,2.99736
2023-06-27,7.7539
2023-06-28,7.61469
2023-06-29,7.09352
2023-06-30,6.32994
2023-07-01,3.96637
2023-07-02,0.82055
2023-07-03,3.13508
2023-07-04,5.91512
2023-07-05,4.72681
2023-07-06,7.5493
2023-07-07,7.20053
2023-07-08,3.90923
2023-07-09,0.83194
2023-07-10,2.98993
2023-07-11,6.55717
2023-07-12,7.1178
2023-07-13,7.60363
2023-07-14,6.87208
2023-07-15,4.24313
2023-07-16,0.84912
2023-07-17,2.9209
2023-07-18,6.71553
2023-07-19,7.05191
2023-07-20,7.44526
2023-07-21,9.24804
2023-07-22,3.69389
2023-07-23,0.85952
2023-07-24,2.99835
2023-07-25,6.14664
2023-07-26,6.55205
2023-07-27,7.70849
2023-07-28,6.98586
2023-07-29,3.66714
2023-07-30,0.73551
2023-07-31,2.5467
2023-08-01,6.00859
2023-08-02,7.83993
2023-08-03,10.10492
2023-08-04,6.66285
2023-08-05,3.99361
2023-08-06,0.83194
2023-08-07,2.98382
2023-08-08,7.15495
2023-08-09,7.06215
2023-08-10,7.82441
2023-08-11,6.64221
2023-08-12,3.56459
2023-08-13,0.77613
2023-08-14,2.45472
2023-08-15,5.45407
2023-08-16,7.26444
2023-08-17,9.01751
2023-08-18,9.58673
2023-08-19,4.82556
2023-08-20,1.00682
2023-08-21,3.22442
2023-08-22,7.38201
2023-08-23,6.94573
2023-08-24,8.25822
2023-08-25,10.45501
2023-08-26,5.3279
2023-08-27,0.86827
2023-08-28,2.85633
2023-08-29,6.73865
2023-08-30,8.23906
2023-08-31,6.7517
2023-09-01,6.25563
2023-09-02,3.50135
2023-09-03,0.7715
2023-09-04,2.2952
2023-09-05,4.68635
2023-09-06,6.27115
2023-09-07,7.67909
2023-09-08,6.33985
2023-09-09,3.25761
2023-09-10,0.72576
2023-09-11,2.67551
2023-09-12,6.18148
2023-09-13,6.65988
2023-09-14,6.29295
2023-09-15,5.58898
2023-09-16,4.67001
2023-09-17,0.86679
2023-09-18,2.84262
2023-09-19,6.13426
2023-09-20,6.05318
2023-09-21,9.5395
2023-09-22,8.71779
2023-09-23,4.73722
2023-09-24,0.93251
2023-09-25,3.25761
2023-09-26,7.19112
2023-09-27,6.92178
2023-09-28,4.39027
2023-09-29,4.14901
2023-09-30,3.1577
2023-10-01,1.00253
2023-10-02,2.05444
2023-10-03,5.76122
2023-10-04,9.62587
2023-10-05,8.69484
2023-10-06,7.1107
2023-10-07,4.73755
2023-10-08,0.96835
2023-10-09,4.03605
2023-10-10,7.87643
2023-10-11,7.20383
2023-10-12,7.02697
2023-10-13,6.45396
2023-10-14,4.14042
2023-10-15,0.92954
2023-10-16,2.97358
2023-10-17,6.69472
2023-10-18,6.29823
2023-10-19,8.3393
2023-10-20,9.25051
2023-10-21,5.24781
2023-10-22,0.95299
2023-10-23,3.52248
2023-10-24,6.60654
2023-10-25,6.39566
2023-10-26,12.80752
2023-10-27,10.1396
2023-10-28,4.32603
2023-10-29,1.03539
2023-10-30,3.06836
2023-10-31,7.096
2023-11-01,6.68762
2023-11-02,7.89278
2023-11-03,6.92377
2023-11-04,4.07024
2023-11-05,0.89057
2023-11-06,3.78455
2023-11-07,7.16139
2023-11-08,6.45858
2023-11-09,5.92305
2023-11-10,6.19866
2023-11-11,4.52238
2023-11-12,0.8795
2023-11-13,2.54555
2023-11-14,6.81957
2023-11-15,8.60533
2023-11-16,7.55375
2023-11-17,6.04079
2023-11-18,3.31095
2023-11-19,0.8146
2023-11-20,2.21181
2023-11-21,6.27908
2023-11-22,6.46073
2023-11-23,5.59311
2023-11-24,3.45263
2023-11-25,2.36241
2023-11-26,0.66037
2023-11-27,2.01249
2023-11-28,4.83184
2023-11-29,5.03991
2023-11-30,5.54192
2023-12-01,5.31585
2023-12-02,3.28007
2023-12-03,0.71453
2023-12-04,2.12313
2023-12-05,6.23548
2023-12-06,5.7807
2023-12-07,5.58006
2023-12-08,5.26416
2023-12-09,3.33952
2023-12-10,0.75499
2023-12-11,2.05642
2023-12-12,5.94336
2023-12-13,5.81984
2023-12-14,7.99021
2023-12-15,6.18875
2023-12-16,3.43628
2023-12-17,0.80503
2023-12-18,2.03545
2023-12-19,5.54984
2023-12-20,5.8565
2023-12-21,9.01586
2023-12-22,5.65504
2023-12-23,3.17124
2023-12-24,0.64336
2023-12-25,0.8653
2023-12-26,2.27919
2023-12-27,4.86453
2023-12-28,4.74811
2023-12-29,3.59729
2023-12-30,2.42005
2023-12-31,0.51918
2024-01-01,0.83079
2024-01-02,3.16167
2024-01-03,9.82221
2024-01-04,8.78417
2024-01-05,7.15826
2024-01-06,3.81444
2024-01-07,0.81262
2024-01-08,2.17647
2024-01-09,7.1064
2024-01-10,6.12749
2024-01-11,6.26075
2024-01-12,6.54594
2024-01-13,3.48946
2024-01-14,0.75284
2024-01-15,1.9395
2024-01-16,4.37821
2024-01-17,7.06231
2024-01-18,7.17494
2024-01-19,6.38262
2024-01-20,4.48638
2024-01-21,0.89007
2024-01-22,2.66114
2024-01-23,6.17653
2024-01-24,5.767
2024-01-25,6.28502
2024-01-26,5.59509
2024-01-27,3.3088
2024-01-28,0.73749
2024-01-29,1.94049
2024-01-30,5.50014
2024-01-31,6.38377
2024-02-01,7.65961
2024-02-02,5.93494
2024-02-03,4.19277
2024-02-04,0.81609
2024-02-05,2.19761
2024-02-06,5.8096
2024-02-07,5.33632
2024-02-08,4.73391
2024-02-09,3.48516
2024-02-10,2.87301
2024-02-11,0.85837
2024-02-12,1.80723
2024-02-13,6.54296
2024-02-14,8.61805
2024-02-15,6.63313
2024-02-16,5.89167
2024-02-17,3.98767
2024-02-18,0.90262
2024-02-19,2.1484
2024-02-20,4.69263
2024-02-21,7.55194
2024-02-22,7.14488
2024-02-23,6.95085
2024-02-24,3.61628
2024-02-25,0.7644
2024-02-26,1.99482
2024-02-27,5.38702
2024-02-28,5.15881
2024-02-29,5.14526
2024-03-01,4.09765
2024-03-02,3.41713
2024-03-03,0.88099
2024-03-04,2.40386
2024-03-05,6.18181
2024-03-06,8.14114
2024-03-07,6.46519
2024-03-08,5.85155
2024-03-09,5.09804
2024-03-10,1.05174
2024-03-11,3.27759
2024-03-12,6.76425
2024-03-13,6.47906
2024-03-14,6.32945
2024-03-15,6.41317
2024-03-16,3.64072
2024-03-17,0.90064
2024-03-18,3.09957
2024-03-19,6.30385
2024-03-20,5.82248
