date,채권양도
2023-06-05,60.58823
2023-06-06,39.41176
2023-06-07,78.82352
2023-06-08,52.94117
2023-06-09,55.29411
2023-06-10,35.88235
2023-06-11,27.64705
2023-06-12,62.94117
2023-06-13,94.11764
2023-06-14,93.52941
2023-06-15,80.58823
2023-06-16,62.94117
2023-06-17,18.82352
2023-06-18,28.23529
2023-06-19,65.29411
2023-06-20,68.23529
2023-06-21,72.35294
2023-06-22,68.23529
2023-06-23,62.35294
2023-06-24,22.35294
2023-06-25,20.58823
2023-06-26,65.29411
2023-06-27,71.7647
2023-06-28,61.17647
2023-06-29,58.82352
2023-06-30,57.05882
2023-07-01,21.7647
2023-07-02,22.35294
2023-07-03,69.41176
2023-07-04,51.17647
2023-07-05,68.82352
2023-07-06,59.41176
2023-07-07,64.70588
2023-07-08,17.64705
2023-07-09,24.11764
2023-07-10,64.70588
2023-07-11,51.17647
2023-07-12,64.70588
2023-07-13,61.7647
2023-07-14,55.29411
2023-07-15,31.17647
2023-07-16,19.41176
2023-07-17,77.05882
2023-07-18,67.64705
2023-07-19,64.11764
2023-07-20,70.58823
2023-07-21,63.52941
2023-07-22,28.23529
2023-07-23,22.94117
2023-07-24,62.94117
2023-07-25,60.58823
2023-07-26,74.70588
2023-07-27,72.94117
2023-07-28,62.35294
2023-07-29,16.47058
2023-07-30,12.94117
2023-07-31,49.41176
2023-08-01,66.47058
2023-08-02,51.17647
2023-08-03,51.17647
2023-08-04,51.17647
2023-08-05,20.0
2023-08-06,14.11764
2023-08-07,59.41176
2023-08-08,71.17647
2023-08-09,54.11764
2023-08-10,54.70588
2023-08-11,47.05882
2023-08-12,38.23529
2023-08-13,21.17647
2023-08-14,58.23529
2023-08-15,34.70588
2023-08-16,67.05882
2023-08-17,61.7647
2023-08-18,55.88235
2023-08-19,25.88235
2023-08-20,30.58823
2023-08-21,62.35294
2023-08-22,65.88235
2023-08-23,62.94117
2023-08-24,60.58823
2023-08-25,85.29411
2023-08-26,23.52941
2023-08-27,25.88235
2023-08-28,58.23529
2023-08-29,77.64705
2023-08-30,69.41176
2023-08-31,65.88235
2023-09-01,54.11764
2023-09-02,25.88235
2023-09-03,31.7647
2023-09-04,70.58823
2023-09-05,64.70588
2023-09-06,65.29411
2023-09-07,72.35294
2023-09-08,54.70588
2023-09-09,22.35294
2023-09-10,22.35294
2023-09-11,61.7647
2023-09-12,47.05882
2023-09-13,65.29411
2023-09-14,57.64705
2023-09-15,57.64705
2023-09-16,25.29411
2023-09-17,25.29411
2023-09-18,93.52941
2023-09-19,74.11764
2023-09-20,62.94117
2023-09-21,60.0
2023-09-22,54.70588
2023-09-23,21.7647
2023-09-24,22.94117
2023-09-25,58.23529
2023-09-26,58.82352
2023-09-27,45.88235
2023-09-28,20.58823
2023-09-29,8.82352
2023-09-30,12.94117
2023-10-01,10.0
2023-10-02,22.94117
2023-10-03,25.88235
2023-10-04,75.29411
2023-10-05,61.17647
2023-10-06,65.29411
2023-10-07,25.88235
2023-10-08,25.88235
2023-10-09,27.64705
2023-10-10,70.58823
2023-10-11,76.47058
2023-10-12,74.11764
2023-10-13,67.64705
2023-10-14,28.23529
2023-10-15,27.05882
2023-10-16,85.88235
2023-10-17,78.82352
2023-10-18,80.0
2023-10-19,77.05882
2023-10-20,68.23529
2023-10-21,25.29411
2023-10-22,26.47058
2023-10-23,58.23529
2023-10-24,68.23529
2023-10-25,73.52941
2023-10-26,75.88235
2023-10-27,68.23529
2023-10-28,32.35294
2023-10-29,26.47058
2023-10-30,72.94117
2023-10-31,81.17647
2023-11-01,65.88235
2023-11-02,59.41176
2023-11-03,61.17647
2023-11-04,30.0
2023-11-05,23.52941
2023-11-06,61.17647
2023-11-07,61.17647
2023-11-08,70.58823
2023-11-09,58.82352
2023-11-10,41.17647
2023-11-11,26.47058
2023-11-12,19.41176
2023-11-13,76.47058
2023-11-14,63.52941
2023-11-15,67.05882
2023-11-16,57.64705
2023-11-17,44.11764
2023-11-18,26.47058
2023-11-19,19.41176
2023-11-20,70.0
2023-11-21,57.05882
2023-11-22,62.35294
2023-11-23,60.58823
2023-11-24,62.35294
2023-11-25,20.58823
2023-11-26,21.7647
2023-11-27,62.94117
2023-11-28,66.47058
2023-11-29,72.35294
2023-11-30,72.94117
2023-12-01,45.29411
2023-12-02,23.52941
2023-12-03,30.0
2023-12-04,58.23529
2023-12-05,54.11764
2023-12-06,62.94117
2023-12-07,63.52941
2023-12-08,68.82352
2023-12-09,20.58823
2023-12-10,26.47058
2023-12-11,48.82352
2023-12-12,67.05882
2023-12-13,52.35294
2023-12-14,55.29411
2023-12-15,61.7647
2023-12-16,24.70588
2023-12-17,18.82352
2023-12-18,49.41176
2023-12-19,57.05882
2023-12-20,68.23529
2023-12-21,78.23529
2023-12-22,50.0
2023-12-23,23.52941
2023-12-24,17.64705
2023-12-25,16.47058
2023-12-26,54.11764
2023-12-27,51.7647
2023-12-28,67.05882
2023-12-29,47.05882
2023-12-30,15.29411
2023-12-31,17.05882
2024-01-01,16.47058
2024-01-02,46.47058
2024-01-03,55.29411
2024-01-04,61.17647
2024-01-05,51.7647
2024-01-06,18.82352
2024-01-07,27.64705
2024-01-08,77.64705
2024-01-09,85.88235
2024-01-10,89.41176
2024-01-11,62.35294
2024-01-12,58.23529
2024-01-13,24.11764
2024-01-14,20.58823
2024-01-15,55.88235
2024-01-16,65.88235
2024-01-17,60.0
2024-01-18,62.35294
2024-01-19,50.58823
2024-01-20,37.64705
2024-01-21,28.23529
2024-01-22,60.58823
2024-01-23,51.7647
2024-01-24,53.52941
2024-01-25,57.05882
2024-01-26,59.41176
2024-01-27,28.23529
2024-01-28,21.17647
2024-01-29,61.17647
2024-01-30,64.11764
2024-01-31,52.35294
2024-02-01,79.41176
2024-02-02,65.29411
2024-02-03,25.88235
2024-02-04,22.35294
2024-02-05,61.7647
2024-02-06,55.88235
2024-02-07,55.88235
2024-02-08,47.64705
2024-02-09,22.94117
2024-02-10,12.35294
2024-02-11,10.0
2024-02-12,19.41176
2024-02-13,65.88235
2024-02-14,64.70588
2024-02-15,61.17647
2024-02-16,50.58823
2024-02-17,23.52941
2024-02-18,19.41176
2024-02-19,62.94117
2024-02-20,67.64705
2024-02-21,54.70588
2024-02-22,58.23529
2024-02-23,48.23529
2024-02-24,20.0
2024-02-25,32.94117
2024-02-26,70.0
2024-02-27,79.41176
2024-02-28,70.58823
2024-02-29,64.70588
2024-03-01,25.88235
2024-03-02,17.64705
2024-03-03,20.0
2024-03-04,58.82352
2024-03-05,57.64705
2024-03-06,56.47058
2024-03-07,72.35294
2024-03-08,54.70588
2024-03-09,24.11764
2024-03-10,22.94117
2024-03-11,42.94117
2024-03-12,63.52941
2024-03-13,73.52941
2024-03-14,59.41176
2024-03-15,67.05882
2024-03-16,20.58823
2024-03-17,17.64705
2024-03-18,67.05882
2024-03-19,70.0
2024-03-20,64.11764
