date,기업공시
2023-05-31,21.60168
2023-06-01,20.86406
2023-06-02,20.65331
2023-06-03,3.89884
2023-06-04,4.32033
2023-06-05,12.22339
2023-06-06,6.32244
2023-06-07,16.43835
2023-06-08,20.96944
2023-06-09,19.0727
2023-06-10,6.00632
2023-06-11,6.00632
2023-06-12,25.6059
2023-06-13,25.71127
2023-06-14,21.07481
2023-06-15,23.70916
2023-06-16,20.23182
2023-06-17,8.5353
2023-06-18,5.05795
2023-06-19,19.38883
2023-06-20,21.28556
2023-06-21,24.13066
2023-06-22,20.65331
2023-06-23,19.0727
2023-06-24,6.84931
2023-06-25,4.42571
2023-06-26,18.86195
2023-06-27,23.18229
2023-06-28,20.96944
2023-06-29,21.70706
2023-06-30,19.70495
2023-07-01,7.58693
2023-07-02,6.63856
2023-07-03,18.54583
2023-07-04,23.28767
2023-07-05,23.91991
2023-07-06,20.33719
2023-07-07,22.23393
2023-07-08,6.53319
2023-07-09,6.42781
2023-07-10,20.12644
2023-07-11,18.96733
2023-07-12,26.55426
2023-07-13,23.70916
2023-07-14,19.81032
2023-07-15,5.2687
2023-07-16,6.84931
2023-07-17,20.96944
2023-07-18,23.81454
2023-07-19,21.9178
2023-07-20,19.17808
2023-07-21,19.0727
2023-07-22,5.58482
2023-07-23,7.37618
2023-07-24,24.34141
2023-07-25,22.7608
2023-07-26,22.02318
2023-07-27,21.60168
2023-07-28,19.4942
2023-07-29,6.00632
2023-07-30,6.11169
2023-07-31,15.80611
2023-08-01,17.0706
2023-08-02,19.70495
2023-08-03,16.43835
2023-08-04,17.17597
2023-08-05,4.95258
2023-08-06,4.42571
2023-08-07,22.3393
2023-08-08,24.55216
2023-08-09,20.54794
2023-08-10,22.02318
2023-08-11,24.23603
2023-08-12,8.64067
2023-08-13,6.74394
2023-08-14,38.9884
2023-08-15,12.01264
2023-08-16,30.4531
2023-08-17,25.1844
2023-08-18,21.60168
2023-08-19,6.95468
2023-08-20,5.90094
2023-08-21,21.49631
2023-08-22,22.12855
2023-08-23,20.44257
2023-08-24,23.28767
2023-08-25,18.33508
2023-08-26,6.11169
2023-08-27,5.58482
2023-08-28,19.17808
2023-08-29,23.91991
2023-08-30,19.59957
2023-08-31,21.07481
2023-09-01,17.49209
2023-09-02,6.84931
2023-09-03,7.6923
2023-09-04,17.17597
2023-09-05,20.54794
2023-09-06,21.18018
2023-09-07,20.96944
2023-09-08,18.12434
2023-09-09,7.06006
2023-09-10,7.79768
2023-09-11,19.81032
2023-09-12,21.18018
2023-09-13,18.86195
2023-09-14,20.12644
2023-09-15,16.33298
2023-09-16,6.84931
2023-09-17,7.79768
2023-09-18,20.86406
2023-09-19,19.0727
2023-09-20,18.65121
2023-09-21,20.12644
2023-09-22,17.70284
2023-09-23,6.11169
2023-09-24,5.47945
2023-09-25,18.75658
2023-09-26,18.33508
2023-09-27,15.06849
2023-09-28,6.21707
2023-09-29,4.53108
2023-09-30,4.10958
2023-10-01,5.16332
2023-10-02,4.21496
2023-10-03,6.00632
2023-10-04,20.54794
2023-10-05,18.65121
2023-10-06,18.44046
2023-10-07,6.53319
2023-10-08,4.42571
2023-10-09,5.05795
2023-10-10,22.65542
2023-10-11,21.60168
2023-10-12,19.59957
2023-10-13,18.65121
2023-10-14,7.06006
2023-10-15,6.00632
2023-10-16,20.23182
2023-10-17,21.39093
2023-10-18,19.81032
2023-10-19,22.23393
2023-10-20,21.18018
2023-10-21,6.00632
2023-10-22,5.2687
2023-10-23,19.38883
2023-10-24,17.49209
2023-10-25,21.18018
2023-10-26,19.9157
2023-10-27,20.33719
2023-10-28,4.63645
2023-10-29,6.84931
2023-10-30,22.97154
2023-10-31,18.96733
2023-11-01,18.96733
2023-11-02,21.18018
2023-11-03,19.70495
2023-11-04,5.79557
2023-11-05,6.42781
2023-11-06,23.28767
2023-11-07,19.9157
2023-11-08,22.44467
2023-11-09,24.34141
2023-11-10,21.28556
2023-11-11,7.37618
2023-11-12,8.32455
2023-11-13,28.451
2023-11-14,39.93677
2023-11-15,32.98208
2023-11-16,24.65753
2023-11-17,20.54794
2023-11-18,6.11169
2023-11-19,5.05795
2023-11-20,16.85985
2023-11-21,18.54583
2023-11-22,18.01896
2023-11-23,20.75869
2023-11-24,19.28345
2023-11-25,6.95468
2023-11-26,6.42781
2023-11-27,23.18229
2023-11-28,18.65121
2023-11-29,20.96944
2023-11-30,21.9178
2023-12-01,18.54583
2023-12-02,6.32244
2023-12-03,7.48155
2023-12-04,20.86406
2023-12-05,22.3393
2023-12-06,20.65331
2023-12-07,22.86617
2023-12-08,20.33719
2023-12-09,6.63856
2023-12-10,6.00632
2023-12-11,22.86617
2023-12-12,24.7629
2023-12-13,23.81454
2023-12-14,22.44467
2023-12-15,20.44257
2023-12-16,6.11169
2023-12-17,7.27081
2023-12-18,18.44046
2023-12-19,18.96733
2023-12-20,18.75658
2023-12-21,18.75658
2023-12-22,18.54583
2023-12-23,6.95468
2023-12-24,4.63645
2023-12-25,6.11169
2023-12-26,18.12434
2023-12-27,21.9178
2023-12-28,21.18018
2023-12-29,11.27502
2023-12-30,5.05795
2023-12-31,5.58482
2024-01-01,7.27081
2024-01-02,20.33719
2024-01-03,20.96944
2024-01-04,21.9178
2024-01-05,19.28345
2024-01-06,7.79768
2024-01-07,6.11169
2024-01-08,20.23182
2024-01-09,24.23603
2024-01-10,24.13066
2024-01-11,21.81243
2024-01-12,20.54794
2024-01-13,5.2687
2024-01-14,8.64067
2024-01-15,25.81664
2024-01-16,24.97365
2024-01-17,23.49841
2024-01-18,20.23182
2024-01-19,18.65121
2024-01-20,7.16543
2024-01-21,7.16543
2024-01-22,19.4942
2024-01-23,18.44046
2024-01-24,19.9157
2024-01-25,21.39093
2024-01-26,21.70706
2024-01-27,8.21917
2024-01-28,7.37618
2024-01-29,23.39304
2024-01-30,21.81243
2024-01-31,19.28345
2024-02-01,20.23182
2024-02-02,18.22971
2024-02-03,7.27081
2024-02-04,6.84931
2024-02-05,23.70916
2024-02-06,23.39304
2024-02-07,20.96944
2024-02-08,20.12644
2024-02-09,6.21707
2024-02-10,3.16122
2024-02-11,5.90094
2024-02-12,8.21917
2024-02-13,25.1844
2024-02-14,23.81454
2024-02-15,26.02739
2024-02-16,20.44257
2024-02-17,9.06217
2024-02-18,7.58693
2024-02-19,20.86406
2024-02-20,22.12855
2024-02-21,20.86406
2024-02-22,24.7629
2024-02-23,22.23393
2024-02-24,7.79768
2024-02-25,8.5353
2024-02-26,20.86406
2024-02-27,27.18651
2024-02-28,23.18229
2024-02-29,21.60168
2024-03-01,7.27081
2024-03-02,6.53319
2024-03-03,6.84931
2024-03-04,24.7629
2024-03-05,22.65542
2024-03-06,26.34351
2024-03-07,26.23814
2024-03-08,23.07692
2024-03-09,8.5353
2024-03-10,6.00632
2024-03-11,22.23393
2024-03-12,31.19072
2024-03-13,26.76501
2024-03-14,29.61011
2024-03-15,23.81454
2024-03-16,9.06217
2024-03-17,8.1138
2024-03-18,27.71338
2024-03-19,30.4531
2024-03-20,34.24657
