date,반도체장비주
2023-05-30,8.24699
2023-05-31,4.39287
2023-06-01,17.73725
2023-06-02,22.95897
2023-06-03,6.71363
2023-06-04,6.67219
2023-06-05,15.87235
2023-06-06,34.4799
2023-06-07,19.0634
2023-06-08,11.64525
2023-06-09,10.85785
2023-06-10,7.6668
2023-06-11,8.41276
2023-06-12,9.11728
2023-06-13,11.97679
2023-06-14,8.16411
2023-06-15,10.11189
2023-06-16,9.5317
2023-06-17,5.42892
2023-06-18,5.26315
2023-06-19,5.88479
2023-06-20,5.88479
2023-06-21,4.60008
2023-06-22,4.43431
2023-06-23,4.76585
2023-06-24,3.64691
2023-06-25,3.23249
2023-06-26,4.93162
2023-06-27,4.97306
2023-06-28,4.18566
2023-06-29,4.76585
2023-06-30,4.39287
2023-07-01,3.85412
2023-07-02,2.56941
2023-07-03,6.8794
2023-07-04,9.40737
2023-07-05,8.66141
2023-07-06,8.95151
2023-07-07,7.83257
2023-07-08,4.47575
2023-07-09,4.30998
2023-07-10,5.59469
2023-07-11,5.42892
2023-07-12,6.79651
2023-07-13,14.09034
2023-07-14,16.36966
2023-07-15,8.53709
2023-07-16,8.08122
2023-07-17,14.8363
2023-07-18,16.99129
2023-07-19,9.57314
2023-07-20,8.37132
2023-07-21,7.50103
2023-07-22,6.92084
2023-07-23,7.91545
2023-07-24,9.15872
2023-07-25,9.94612
2023-07-26,11.43804
2023-07-27,14.42188
2023-07-28,13.84169
2023-07-29,8.41276
2023-07-30,8.12266
2023-07-31,10.48487
2023-08-01,8.49564
2023-08-02,5.47036
2023-08-03,3.31537
2023-08-04,2.94239
2023-08-05,2.94239
2023-08-06,2.3622
2023-08-07,3.60547
2023-08-08,4.35142
2023-08-09,2.77662
2023-08-10,9.28305
2023-08-11,6.54786
2023-08-12,10.11189
2023-08-13,7.83257
2023-08-14,2.90095
2023-08-15,2.52797
2023-08-16,3.48114
2023-08-17,3.4397
2023-08-18,3.52258
2023-08-19,4.51719
2023-08-20,3.39825
2023-08-21,3.64691
2023-08-22,2.77662
2023-08-23,2.94239
2023-08-24,6.38209
2023-08-25,3.27393
2023-08-26,3.27393
2023-08-27,3.10816
2023-08-28,2.73518
2023-08-29,4.30998
2023-08-30,7.04517
2023-08-31,8.28843
2023-09-01,11.31371
2023-09-02,6.67219
2023-09-03,5.34604
2023-09-04,6.46498
2023-09-05,5.8019
2023-09-06,6.29921
2023-09-07,5.67757
2023-09-08,5.22171
2023-09-09,6.29921
2023-09-10,3.64691
2023-09-11,2.6523
2023-09-12,5.51181
2023-09-13,3.937
2023-09-14,5.67757
2023-09-15,10.27766
2023-09-16,6.92084
2023-09-17,10.15333
2023-09-18,9.36593
2023-09-19,6.8794
2023-09-20,6.50642
2023-09-21,4.35142
2023-09-22,2.48653
2023-09-23,5.42892
2023-09-24,4.35142
2023-09-25,2.94239
2023-09-26,1.61624
2023-09-27,2.81806
2023-09-28,1.78201
2023-09-29,0.70451
2023-09-30,3.937
2023-10-01,1.24326
2023-10-02,0.99461
2023-10-03,2.23787
2023-10-04,1.61624
2023-10-05,1.32615
2023-10-06,1.82345
2023-10-07,1.86489
2023-10-08,3.02527
2023-10-09,10.19477
2023-10-10,9.90468
2023-10-11,4.97306
2023-10-12,7.16949
2023-10-13,6.63075
2023-10-14,4.01989
2023-10-15,3.52258
2023-10-16,3.56402
2023-10-17,2.94239
2023-10-18,2.52797
2023-10-19,2.23787
2023-10-20,2.52797
2023-10-21,1.32615
2023-10-22,1.2847
2023-10-23,1.5748
2023-10-24,3.02527
2023-10-25,2.27932
2023-10-26,2.52797
2023-10-27,2.32076
2023-10-28,1.2847
2023-10-29,1.82345
2023-10-30,2.40364
2023-10-31,2.48653
2023-11-01,2.44508
2023-11-02,4.60008
2023-11-03,2.81806
2023-11-04,2.56941
2023-11-05,2.40364
2023-11-06,6.05055
2023-11-07,4.43431
2023-11-08,6.75507
2023-11-09,5.59469
2023-11-10,4.80729
2023-11-11,4.35142
2023-11-12,2.61085
2023-11-13,3.60547
2023-11-14,3.02527
2023-11-15,4.84873
2023-11-16,4.64152
2023-11-17,5.67757
2023-11-18,3.89556
2023-11-19,3.35681
2023-11-20,4.10277
2023-11-21,3.85412
2023-11-22,3.4397
2023-11-23,10.81641
2023-11-24,10.65064
2023-11-25,2.61085
2023-11-26,2.32076
2023-11-27,3.06672
2023-11-28,3.39825
2023-11-29,3.35681
2023-11-30,4.18566
2023-12-01,3.81268
2023-12-02,2.77662
2023-12-03,2.44508
2023-12-04,2.15499
2023-12-05,3.56402
2023-12-06,2.6523
2023-12-07,2.6523
2023-12-08,2.44508
2023-12-09,1.24326
2023-12-10,3.19104
2023-12-11,6.13344
2023-12-12,23.70493
2023-12-13,18.35888
2023-12-14,12.72275
2023-12-15,6.79651
2023-12-16,5.3046
2023-12-17,4.84873
2023-12-18,7.91545
2023-12-19,6.79651
2023-12-20,4.35142
2023-12-21,4.43431
2023-12-22,4.51719
2023-12-23,5.51181
2023-12-24,3.64691
2023-12-25,3.81268
2023-12-26,4.68296
2023-12-27,6.29921
2023-12-28,5.63613
2023-12-29,2.85951
2023-12-30,5.3046
2023-12-31,3.60547
2024-01-01,4.7244
2024-01-02,8.4542
2024-01-03,6.46498
2024-01-04,10.07045
2024-01-05,4.93162
2024-01-06,3.60547
2024-01-07,2.56941
2024-01-08,3.02527
2024-01-09,3.48114
2024-01-10,4.84873
2024-01-11,2.77662
2024-01-12,3.81268
2024-01-13,2.03066
2024-01-14,1.20182
2024-01-15,5.8019
2024-01-16,3.52258
2024-01-17,17.4886
2024-01-18,8.41276
2024-01-19,7.12805
2024-01-20,5.26315
2024-01-21,4.93162
2024-01-22,7.62536
2024-01-23,7.29382
2024-01-24,11.93535
2024-01-25,14.87774
2024-01-26,4.80729
2024-01-27,3.19104
2024-01-28,5.47036
2024-01-29,3.56402
2024-01-30,3.52258
2024-01-31,2.85951
2024-02-01,3.937
2024-02-02,2.27932
2024-02-03,4.14421
2024-02-04,1.61624
2024-02-05,3.10816
2024-02-06,3.4397
2024-02-07,3.77123
2024-02-08,7.58392
2024-02-09,2.81806
2024-02-10,3.1496
2024-02-11,2.6523
2024-02-12,3.97845
2024-02-13,7.21094
2024-02-14,6.83796
2024-02-15,6.21632
2024-02-16,5.09738
2024-02-17,5.71902
2024-02-18,6.71363
2024-02-19,6.34065
2024-02-20,3.97845
2024-02-21,5.22171
2024-02-22,4.80729
2024-02-23,8.08122
2024-02-24,3.937
2024-02-25,3.35681
2024-02-26,3.97845
2024-02-27,4.60008
2024-02-28,6.92084
2024-02-29,6.25777
2024-03-01,4.47575
2024-03-02,3.68835
2024-03-03,4.18566
2024-03-04,9.78035
2024-03-05,7.29382
2024-03-06,5.92623
2024-03-07,5.96767
2024-03-08,5.51181
2024-03-09,2.32076
2024-03-10,1.78201
2024-03-11,2.32076
2024-03-12,6.05055
2024-03-13,5.38748
2024-03-14,3.81268
2024-03-15,3.02527
2024-03-16,2.81806
2024-03-17,2.56941
2024-03-18,3.56402
2024-03-19,1.78201
2024-03-20,3.85412
