date,오늘의금시세
2023-05-30,13.48397
2023-05-31,13.34696
2023-06-01,12.70697
2023-06-02,11.86147
2023-06-03,6.92057
2023-06-04,5.50064
2023-06-05,12.24703
2023-06-06,7.72302
2023-06-07,12.47798
2023-06-08,11.37902
2023-06-09,11.29878
2023-06-10,6.61036
2023-06-11,5.21098
2023-06-12,11.66477
2023-06-13,11.6129
2023-06-14,12.93987
2023-06-15,12.90073
2023-06-16,11.85462
2023-06-17,6.78651
2023-06-18,5.31764
2023-06-19,12.05033
2023-06-20,11.32911
2023-06-21,11.04043
2023-06-22,10.73805
2023-06-23,10.51884
2023-06-24,6.2473
2023-06-25,4.85967
2023-06-26,10.88581
2023-06-27,10.75664
2023-06-28,10.46111
2023-06-29,10.29181
2023-06-30,9.91407
2023-07-01,5.91948
2023-07-02,4.69233
2023-07-03,10.14013
2023-07-04,9.90722
2023-07-05,10.32998
2023-07-06,10.06673
2023-07-07,9.40619
2023-07-08,5.58871
2023-07-09,4.38505
2023-07-10,10.00019
2023-07-11,9.04607
2023-07-12,9.22711
2023-07-13,9.46784
2023-07-14,8.78283
2023-07-15,5.7081
2023-07-16,4.34395
2023-07-17,9.58527
2023-07-18,9.32888
2023-07-19,9.64007
2023-07-20,9.88765
2023-07-21,9.80643
2023-07-22,5.95471
2023-07-23,4.78236
2023-07-24,10.40826
2023-07-25,9.97279
2023-07-26,9.79762
2023-07-27,9.76239
2023-07-28,9.07347
2023-07-29,5.3607
2023-07-30,4.03765
2023-07-31,8.63897
2023-08-01,8.88362
2023-08-02,9.1175
2023-08-03,9.05585
2023-08-04,8.65561
2023-08-05,5.29807
2023-08-06,4.23043
2023-08-07,9.24178
2023-08-08,9.53243
2023-08-09,8.97854
2023-08-10,8.32485
2023-08-11,8.53622
2023-08-12,5.15618
2023-08-13,4.26273
2023-08-14,9.00692
2023-08-15,5.91263
2023-08-16,9.82894
2023-08-17,9.27016
2023-08-18,9.05194
2023-08-19,5.3656
2023-08-20,4.44866
2023-08-21,9.10772
2023-08-22,8.85916
2023-08-23,8.99909
2023-08-24,9.14784
2023-08-25,8.36595
2023-08-26,4.9722
2023-08-27,3.8801
2023-08-28,8.36203
2023-08-29,8.45598
2023-08-30,8.87188
2023-08-31,9.27701
2023-09-01,8.54601
2023-09-02,5.16107
2023-09-03,4.13649
2023-09-04,8.92961
2023-09-05,9.09304
2023-09-06,8.80533
2023-09-07,8.63604
2023-09-08,8.36203
2023-09-09,5.03875
2023-09-10,4.01123
2023-09-11,8.62723
2023-09-12,8.01072
2023-09-13,7.8424
2023-09-14,7.76509
2023-09-15,7.65549
2023-09-16,4.69331
2023-09-17,3.60707
2023-09-18,8.09096
2023-09-19,8.39922
2023-09-20,8.09684
2023-09-21,8.60864
2023-09-22,7.9021
2023-09-23,4.48878
2023-09-24,3.73233
2023-09-25,8.94821
2023-09-26,8.47457
2023-09-27,7.05758
2023-09-28,3.55814
2023-09-29,3.07863
2023-09-30,3.50628
2023-10-01,3.45637
2023-10-02,4.81171
2023-10-03,4.91936
2023-10-04,9.56178
2023-10-05,9.4238
2023-10-06,8.70943
2023-10-07,5.34113
2023-10-08,3.9349
2023-10-09,6.42443
2023-10-10,11.72642
2023-10-11,10.3652
2023-10-12,10.26539
2023-10-13,10.09218
2023-10-14,6.72486
2023-10-15,5.17379
2023-10-16,12.35859
2023-10-17,11.23811
2023-10-18,12.00238
2023-10-19,13.27553
2023-10-20,13.92922
2023-10-21,7.62907
2023-10-22,5.63666
2023-10-23,12.61302
2023-10-24,11.65401
2023-10-25,11.35945
2023-10-26,12.78036
2023-10-27,12.10318
2023-10-28,7.04387
2023-10-29,5.34211
2023-10-30,14.67784
2023-10-31,17.98449
2023-11-01,15.44408
2023-11-02,13.27455
2023-11-03,12.02489
2023-11-04,6.73856
2023-11-05,5.59165
2023-11-06,12.11492
2023-11-07,11.85755
2023-11-08,11.16863
2023-11-09,10.65878
2023-11-10,9.79958
2023-11-11,5.65232
2023-11-12,4.40169
2023-11-13,10.7948
2023-11-14,9.9816
2023-11-15,10.01976
2023-11-16,9.23591
2023-11-17,8.83176
2023-11-18,6.96755
2023-11-19,5.70517
2023-11-20,9.86906
2023-11-21,9.8534
2023-11-22,9.98943
2023-11-23,10.72532
2023-11-24,10.29279
2023-11-25,5.69636
2023-11-26,4.53184
2023-11-27,11.11578
2023-11-28,12.20104
2023-11-29,11.99553
2023-11-30,12.53278
2023-12-01,11.25181
2023-12-02,6.78944
2023-12-03,7.76901
2023-12-04,18.67831
2023-12-05,17.95122
2023-12-06,14.2502
2023-12-07,13.40274
2023-12-08,11.76067
2023-12-09,8.22503
2023-12-10,5.98602
2023-12-11,12.11101
2023-12-12,11.05902
2023-12-13,10.85939
2023-12-14,11.84092
2023-12-15,11.24691
2023-12-16,6.47238
2023-12-17,5.14933
2023-12-18,10.45523
2023-12-19,10.12545
2023-12-20,10.29181
2023-12-21,9.95322
2023-12-22,9.72423
2023-12-23,6.31483
2023-12-24,4.87924
2023-12-25,5.72865
2023-12-26,10.77328
2023-12-27,11.42404
2023-12-28,11.64128
2023-12-29,10.08239
2023-12-30,6.61525
2023-12-31,4.90664
2024-01-01,5.61318
2024-01-02,11.67456
2024-01-03,11.90942
2024-01-04,11.35847
2024-01-05,11.48471
2024-01-06,7.00277
2024-01-07,5.21587
2024-01-08,10.2967
2024-01-09,10.7038
2024-01-10,10.85156
2024-01-11,10.76055
2024-01-12,10.70673
2024-01-13,6.86284
2024-01-14,5.4204
2024-01-15,12.7099
2024-01-16,13.92433
2024-01-17,14.22671
2024-01-18,12.64434
2024-01-19,12.26954
2024-01-20,7.4128
2024-01-21,5.63471
2024-01-22,12.13156
2024-01-23,12.06697
2024-01-24,12.03957
2024-01-25,11.16863
2024-01-26,10.86233
2024-01-27,6.35495
2024-01-28,5.13856
2024-01-29,11.12655
2024-01-30,10.8134
2024-01-31,11.17254
2024-02-01,11.28606
2024-02-02,11.00716
2024-02-03,6.4851
2024-02-04,5.17184
2024-02-05,10.9093
2024-02-06,10.04716
2024-02-07,9.34552
2024-02-08,8.27005
2024-02-09,4.54652
2024-02-10,3.90358
2024-02-11,4.159
2024-02-12,5.50847
2024-02-13,10.57462
2024-02-14,10.37988
2024-02-15,10.37205
2024-02-16,9.75554
2024-02-17,6.11422
2024-02-18,4.94872
2024-02-19,10.69107
2024-02-20,10.34465
2024-02-21,9.94539
2024-02-22,9.71738
2024-02-23,8.98246
2024-02-24,5.44975
2024-02-25,4.47704
2024-02-26,9.89157
2024-02-27,9.36998
2024-02-28,9.30441
2024-02-29,9.41597
2024-03-01,6.2933
2024-03-02,5.90969
2024-03-03,4.97905
2024-03-04,13.46048
2024-03-05,23.78067
2024-03-06,21.58374
2024-03-07,20.41727
2024-03-08,19.76846
2024-03-09,12.88996
2024-03-10,10.96116
2024-03-11,20.66093
2024-03-12,19.45923
2024-03-13,18.41703
2024-03-14,18.17238
2024-03-15,19.08736
2024-03-16,11.40642
2024-03-17,9.38662
2024-03-18,18.47966
2024-03-19,19.01886
2024-03-20,18.31232
