date,은행이자
2023-05-30,27.67329
2023-05-31,28.04943
2023-06-01,26.92101
2023-06-02,28.3181
2023-06-03,17.08758
2023-06-04,19.1295
2023-06-05,24.44922
2023-06-06,20.04298
2023-06-07,28.37184
2023-06-08,26.00752
2023-06-09,25.25523
2023-06-10,18.0548
2023-06-11,17.67866
2023-06-12,28.10317
2023-06-13,26.92101
2023-06-14,32.02579
2023-06-15,30.14508
2023-06-16,24.07307
2023-06-17,18.96829
2023-06-18,14.72326
2023-06-19,25.47017
2023-06-20,25.73885
2023-06-21,25.68511
2023-06-22,23.69693
2023-06-23,25.79258
2023-06-24,19.82804
2023-06-25,17.78613
2023-06-26,29.39279
2023-06-27,30.62869
2023-06-28,27.18968
2023-06-29,24.98656
2023-06-30,28.37184
2023-07-01,20.09672
2023-07-02,20.58033
2023-07-03,31.38097
2023-07-04,32.07952
2023-07-05,32.45566
2023-07-06,31.81085
2023-07-07,29.50026
2023-07-08,17.7324
2023-07-09,17.35626
2023-07-10,30.36002
2023-07-11,28.64051
2023-07-12,28.42557
2023-07-13,24.82536
2023-07-14,24.66415
2023-07-15,16.4965
2023-07-16,14.72326
2023-07-17,25.84631
2023-07-18,26.49113
2023-07-19,26.86727
2023-07-20,22.72971
2023-07-21,21.76249
2023-07-22,17.14132
2023-07-23,17.94734
2023-07-24,29.01665
2023-07-25,28.26437
2023-07-26,26.54486
2023-07-27,26.5986
2023-07-28,23.69693
2023-07-29,17.57119
2023-07-30,16.28156
2023-07-31,28.42557
2023-08-01,26.92101
2023-08-02,24.93283
2023-08-03,22.83718
2023-08-04,21.86996
2023-08-05,16.38903
2023-08-06,18.64588
2023-08-07,26.06125
2023-08-08,23.37452
2023-08-09,24.50295
2023-08-10,24.98656
2023-08-11,23.91187
2023-08-12,17.46372
2023-08-13,19.93551
2023-08-14,25.57764
2023-08-15,18.21601
2023-08-16,30.03761
2023-08-17,31.91832
2023-08-18,26.5986
2023-08-19,17.57119
2023-08-20,18.16227
2023-08-21,28.10317
2023-08-22,26.16872
2023-08-23,27.13594
2023-08-24,26.22246
2023-08-25,26.43739
2023-08-26,19.34443
2023-08-27,19.18323
2023-08-28,30.62869
2023-08-29,28.53304
2023-08-30,28.10317
2023-08-31,28.04943
2023-09-01,25.79258
2023-09-02,18.48468
2023-09-03,17.8936
2023-09-04,27.13594
2023-09-05,29.17786
2023-09-06,26.38366
2023-09-07,28.1569
2023-09-08,24.98656
2023-09-09,16.65771
2023-09-10,17.03385
2023-09-11,24.61042
2023-09-12,24.39548
2023-09-13,22.19236
2023-09-14,22.94465
2023-09-15,23.42826
2023-09-16,19.07576
2023-09-17,16.01289
2023-09-18,27.40462
2023-09-19,24.71789
2023-09-20,21.60128
2023-09-21,25.2015
2023-09-22,22.19236
2023-09-23,16.55024
2023-09-24,17.08758
2023-09-25,25.84631
2023-09-26,26.06125
2023-09-27,22.46104
2023-09-28,14.9382
2023-09-29,16.92638
2023-09-30,16.4965
2023-10-01,16.76518
2023-10-02,18.69962
2023-10-03,20.63406
2023-10-04,33.36915
2023-10-05,30.03761
2023-10-06,27.83449
2023-10-07,16.98011
2023-10-08,16.17409
2023-10-09,20.20419
2023-10-10,32.24073
2023-10-11,30.84363
2023-10-12,29.12412
2023-10-13,31.00483
2023-10-14,21.44008
2023-10-15,20.15045
2023-10-16,30.84363
2023-10-17,30.25255
2023-10-18,32.72434
2023-10-19,33.79903
2023-10-20,34.71252
2023-10-21,20.90274
2023-10-22,19.50564
2023-10-23,34.28264
2023-10-24,29.554
2023-10-25,33.74529
2023-10-26,30.78989
2023-10-27,29.28533
2023-10-28,19.93551
2023-10-29,24.98656
2023-10-30,41.10693
2023-10-31,39.27995
2023-11-01,37.34551
2023-11-02,34.98119
2023-11-03,32.18699
2023-11-04,22.56851
2023-11-05,19.39817
2023-11-06,34.49758
2023-11-07,35.24986
2023-11-08,34.0677
2023-11-09,32.40193
2023-11-10,29.33906
2023-11-11,17.19505
2023-11-12,19.88178
2023-11-13,31.32724
2023-11-14,30.41375
2023-11-15,29.50026
2023-11-16,29.12412
2023-11-17,26.06125
2023-11-18,19.07576
2023-11-19,19.93551
2023-11-20,41.85921
2023-11-21,38.79634
2023-11-22,29.98387
2023-11-23,27.45835
2023-11-24,30.19881
2023-11-25,19.34443
2023-11-26,18.96829
2023-11-27,30.46749
2023-11-28,33.31542
2023-11-29,30.25255
2023-11-30,32.34819
2023-12-01,27.78076
2023-12-02,19.77431
2023-12-03,19.88178
2023-12-04,31.38097
2023-12-05,31.00483
2023-12-06,29.28533
2023-12-07,29.07039
2023-12-08,28.74798
2023-12-09,20.41912
2023-12-10,23.05212
2023-12-11,33.04674
2023-12-12,34.2289
2023-12-13,29.98387
2023-12-14,31.97205
2023-12-15,25.79258
2023-12-16,15.0994
2023-12-17,17.83987
2023-12-18,26.06125
2023-12-19,24.98656
2023-12-20,23.21332
2023-12-21,37.66792
2023-12-22,30.52122
2023-12-23,18.80709
2023-12-24,16.81891
2023-12-25,16.44277
2023-12-26,29.33906
2023-12-27,30.9511
2023-12-28,31.21977
2023-12-29,28.21063
2023-12-30,19.23696
2023-12-31,17.83987
2024-01-01,22.94465
2024-01-02,36.8619
2024-01-03,32.24073
2024-01-04,32.5094
2024-01-05,32.40193
2024-01-06,21.49382
2024-01-07,22.89091
2024-01-08,31.81085
2024-01-09,33.10048
2024-01-10,33.74529
2024-01-11,33.9065
2024-01-12,27.72702
2024-01-13,20.6878
2024-01-14,20.47286
2024-01-15,31.97205
2024-01-16,28.58678
2024-01-17,29.12412
2024-01-18,28.85545
2024-01-19,25.68511
2024-01-20,21.49382
2024-01-21,21.86996
2024-01-22,33.9065
2024-01-23,29.66147
2024-01-24,28.80171
2024-01-25,34.39011
2024-01-26,30.84363
2024-01-27,22.72971
2024-01-28,20.849
2024-01-29,34.0677
2024-01-30,31.32724
2024-01-31,32.61687
2024-02-01,33.69156
2024-02-02,31.59591
2024-02-03,20.58033
2024-02-04,17.8936
2024-02-05,31.81085
2024-02-06,31.21977
2024-02-07,26.27619
2024-02-08,24.93283
2024-02-09,17.08758
2024-02-10,22.72971
2024-02-11,20.31166
2024-02-12,20.36539
2024-02-13,35.626
2024-02-14,30.57495
2024-02-15,28.64051
2024-02-16,29.50026
2024-02-17,20.41912
2024-02-18,18.80709
2024-02-19,31.05857
2024-02-20,31.54218
2024-02-21,30.19881
2024-02-22,32.93927
2024-02-23,30.36002
2024-02-24,22.46104
2024-02-25,21.60128
2024-02-26,32.13326
2024-02-27,29.87641
2024-02-28,32.07952
2024-02-29,28.10317
2024-03-01,21.49382
2024-03-02,19.34443
2024-03-03,18.43095
2024-03-04,32.88554
2024-03-05,29.44653
2024-03-06,28.26437
2024-03-07,26.16872
2024-03-08,27.13594
2024-03-09,19.1295
2024-03-10,18.37721
2024-03-11,29.93014
2024-03-12,27.78076
2024-03-13,26.11499
2024-03-14,28.80171
2024-03-15,25.73885
2024-03-16,18.16227
2024-03-17,18.75335
2024-03-18,26.86727
2024-03-19,27.24341
2024-03-20,26.54486
