date,고려아연주가
2023-05-30,29.22379
2023-05-31,24.13258
2023-06-01,24.43066
2023-06-02,25.77798
2023-06-03,3.92273
2023-06-04,3.70811
2023-06-05,24.58566
2023-06-06,4.38774
2023-06-07,26.31453
2023-06-08,29.71265
2023-06-09,26.97031
2023-06-10,4.34005
2023-06-11,3.43388
2023-06-12,26.93454
2023-06-13,25.09836
2023-06-14,32.26421
2023-06-15,26.87492
2023-06-16,27.00608
2023-06-17,3.62465
2023-06-18,3.55311
2023-06-19,25.58721
2023-06-20,23.46488
2023-06-21,22.10563
2023-06-22,23.27411
2023-06-23,20.54369
2023-06-24,3.23119
2023-06-25,3.00465
2023-06-26,23.08334
2023-06-27,22.76141
2023-06-28,23.6795
2023-06-29,22.05794
2023-06-30,22.33218
2023-07-01,3.23119
2023-07-02,3.10003
2023-07-03,22.57064
2023-07-04,23.61988
2023-07-05,31.44151
2023-07-06,28.75879
2023-07-07,32.78883
2023-07-08,5.09121
2023-07-09,3.72004
2023-07-10,25.14605
2023-07-11,24.56182
2023-07-12,24.5022
2023-07-13,29.58149
2023-07-14,28.29378
2023-07-15,5.12698
2023-07-16,4.6262
2023-07-17,25.8376
2023-07-18,27.19685
2023-07-19,23.96566
2023-07-20,26.99415
2023-07-21,25.3726
2023-07-22,4.61428
2023-07-23,4.07773
2023-07-24,28.85417
2023-07-25,62.65649
2023-07-26,56.9095
2023-07-27,38.91737
2023-07-28,32.80076
2023-07-29,4.48312
2023-07-30,3.48157
2023-07-31,29.65303
2023-08-01,30.52342
2023-08-02,32.03767
2023-08-03,32.5146
2023-08-04,25.3249
2023-08-05,4.03004
2023-08-06,2.64695
2023-08-07,24.32335
2023-08-08,28.10301
2023-08-09,26.1476
2023-08-10,25.70645
2023-08-11,24.57374
2023-08-12,3.75581
2023-08-13,3.31465
2023-08-14,23.10718
2023-08-15,5.25813
2023-08-16,26.6603
2023-08-17,26.99415
2023-08-18,23.27411
2023-08-19,3.66042
2023-08-20,2.9808
2023-08-21,23.14295
2023-08-22,22.58256
2023-08-23,22.48718
2023-08-24,26.69607
2023-08-25,31.26266
2023-08-26,4.92428
2023-08-27,3.74388
2023-08-28,35.36425
2023-08-29,27.82878
2023-08-30,51.90175
2023-08-31,69.40503
2023-09-01,37.58197
2023-09-02,7.3447
2023-09-03,5.97353
2023-09-04,40.84893
2023-09-05,37.77274
2023-09-06,31.44151
2023-09-07,28.59186
2023-09-08,27.30416
2023-09-09,4.85274
2023-09-10,7.32085
2023-09-11,27.5307
2023-09-12,25.86145
2023-09-13,33.79038
2023-09-14,28.74687
2023-09-15,33.86192
2023-09-16,5.38929
2023-09-17,4.38774
2023-09-18,26.62453
2023-09-19,24.25181
2023-09-20,21.89102
2023-09-21,21.29486
2023-09-22,19.53022
2023-09-23,3.30273
2023-09-24,3.31465
2023-09-25,19.24406
2023-09-26,18.31405
2023-09-27,17.24096
2023-09-28,2.94503
2023-09-29,2.30118
2023-09-30,2.80195
2023-10-01,2.06271
2023-10-02,2.99272
2023-10-03,2.70656
2023-10-04,21.30678
2023-10-05,20.06677
2023-10-06,18.07559
2023-10-07,2.6708
2023-10-08,2.1581
2023-10-09,2.9808
2023-10-10,20.35292
2023-10-11,22.28448
2023-10-12,19.92369
2023-10-13,17.52712
2023-10-14,2.38464
2023-10-15,1.90771
2023-10-16,17.18135
2023-10-17,19.62561
2023-10-18,20.19792
2023-10-19,20.8537
2023-10-20,19.0056
2023-10-21,3.89889
2023-10-22,2.86157
2023-10-23,20.54369
2023-10-24,18.83867
2023-10-25,17.96828
2023-10-26,20.16215
2023-10-27,17.0025
2023-10-28,2.70656
2023-10-29,2.13425
2023-10-30,21.17562
2023-10-31,19.84022
2023-11-01,27.95993
2023-11-02,21.40217
2023-11-03,19.06521
2023-11-04,2.9808
2023-11-05,3.32657
2023-11-06,27.018
2023-11-07,23.60796
2023-11-08,17.92059
2023-11-09,18.82675
2023-11-10,17.50327
2023-11-11,3.85119
2023-11-12,2.84964
2023-11-13,17.47943
2023-11-14,17.40789
2023-11-15,23.44103
2023-11-16,23.07142
2023-11-17,19.18445
2023-11-18,3.17157
2023-11-19,2.53964
2023-11-20,19.24406
2023-11-21,19.29176
2023-11-22,16.99058
2023-11-23,17.5152
2023-11-24,15.72671
2023-11-25,2.8258
2023-11-26,2.57541
2023-11-27,14.91594
2023-11-28,16.85942
2023-11-29,15.96518
2023-11-30,17.34827
2023-12-01,18.12328
2023-12-02,3.32657
2023-12-03,2.9808
2023-12-04,32.83653
2023-12-05,32.01383
2023-12-06,28.46071
2023-12-07,24.63336
2023-12-08,35.97233
2023-12-09,6.10468
2023-12-10,4.74543
2023-12-11,30.60689
2023-12-12,28.91379
2023-12-13,23.50065
2023-12-14,24.82413
2023-12-15,26.43376
2023-12-16,4.37581
2023-12-17,3.9585
2023-12-18,23.87027
2023-12-19,19.8283
2023-12-20,21.93871
2023-12-21,21.99833
2023-12-22,21.87909
2023-12-23,4.30428
2023-12-24,3.08811
2023-12-25,3.75581
2023-12-26,20.97293
2023-12-27,21.41409
2023-12-28,21.3187
2023-12-29,9.40741
2023-12-30,3.00465
2023-12-31,2.4681
2024-01-01,2.32502
2024-01-02,20.87754
2024-01-03,21.62871
2024-01-04,21.56909
2024-01-05,19.06521
2024-01-06,2.79003
2024-01-07,2.44425
2024-01-08,17.21712
2024-01-09,17.40789
2024-01-10,16.21557
2024-01-11,18.55252
2024-01-12,18.19482
2024-01-13,2.95695
2024-01-14,1.9554
2024-01-15,18.05174
2024-01-16,17.63443
2024-01-17,21.37832
2024-01-18,21.1637
2024-01-19,17.63443
2024-01-20,3.38619
2024-01-21,3.06426
2024-01-22,17.9802
2024-01-23,18.12328
2024-01-24,17.33635
2024-01-25,19.20829
2024-01-26,18.54059
2024-01-27,3.06426
2024-01-28,2.87349
2024-01-29,21.43793
2024-01-30,22.92834
2024-01-31,19.27983
2024-02-01,20.62716
2024-02-02,21.65255
2024-02-03,3.67235
2024-02-04,2.74233
2024-02-05,19.97138
2024-02-06,19.14868
2024-02-07,20.62716
2024-02-08,18.57636
2024-02-09,2.80195
2024-02-10,1.91963
2024-02-11,2.07463
2024-02-12,2.19387
2024-02-13,20.32908
2024-02-14,19.66138
2024-02-15,19.89984
2024-02-16,19.88792
2024-02-17,3.36234
2024-02-18,2.86157
2024-02-19,21.54524
2024-02-20,21.4737
2024-02-21,27.82878
2024-02-22,22.06987
2024-02-23,19.81638
2024-02-24,4.6739
2024-02-25,4.65005
2024-02-26,22.32025
2024-02-27,19.91176
2024-02-28,20.98485
2024-02-29,23.07142
2024-03-01,7.64278
2024-03-02,4.68582
2024-03-03,7.30893
2024-03-04,26.45761
2024-03-05,26.69607
2024-03-06,29.56957
2024-03-07,27.018
2024-03-08,29.04495
2024-03-09,6.37891
2024-03-10,4.30428
2024-03-11,23.20257
2024-03-12,24.71682
2024-03-13,23.3695
2024-03-14,24.62143
2024-03-15,19.94753
2024-03-16,4.08966
2024-03-17,3.85119
2024-03-18,22.36795
2024-03-19,31.58459
2024-03-20,29.22379
