date,공매
2023-05-31,13.99067
2023-06-01,13.24117
2023-06-02,12.57495
2023-06-03,8.81079
2023-06-04,7.69487
2023-06-05,12.7415
2023-06-06,9.56029
2023-06-07,13.24117
2023-06-08,15.25649
2023-06-09,14.00732
2023-06-10,9.01065
2023-06-11,9.81012
2023-06-12,15.92271
2023-06-13,15.85609
2023-06-14,14.57361
2023-06-15,13.6409
2023-06-16,11.992
2023-06-17,7.71152
2023-06-18,7.77814
2023-06-19,13.52431
2023-06-20,14.80679
2023-06-21,13.70752
2023-06-22,13.15789
2023-06-23,13.72418
2023-06-24,7.86142
2023-06-25,8.14457
2023-06-26,13.77415
2023-06-27,15.20652
2023-06-28,13.45769
2023-06-29,13.89073
2023-06-30,12.45836
2023-07-01,8.01132
2023-07-02,7.99467
2023-07-03,13.0413
2023-07-04,13.47435
2023-07-05,13.77415
2023-07-06,13.54097
2023-07-07,11.47568
2023-07-08,7.96135
2023-07-09,7.69487
2023-07-10,20.76948
2023-07-11,15.75616
2023-07-12,15.17321
2023-07-13,19.6369
2023-07-14,17.70486
2023-07-15,9.82678
2023-07-16,10.32644
2023-07-17,18.45436
2023-07-18,17.65489
2023-07-19,16.28914
2023-07-20,15.77281
2023-07-21,13.99067
2023-07-22,8.2445
2023-07-23,9.31045
2023-07-24,14.25716
2023-07-25,16.20586
2023-07-26,23.70086
2023-07-27,17.90473
2023-07-28,14.85676
2023-07-29,7.46169
2023-07-30,7.74483
2023-07-31,12.32511
2023-08-01,12.1419
2023-08-02,13.39107
2023-08-03,12.17521
2023-08-04,10.99267
2023-08-05,7.51165
2023-08-06,9.09393
2023-08-07,13.40772
2023-08-08,15.18987
2023-08-09,11.50899
2023-08-10,14.79013
2023-08-11,12.34177
2023-08-12,7.29513
2023-08-13,6.76215
2023-08-14,12.02531
2023-08-15,9.16055
2023-08-16,14.40706
2023-08-17,15.67288
2023-08-18,12.80812
2023-08-19,8.19453
2023-08-20,7.74483
2023-08-21,13.7908
2023-08-22,16.489
2023-08-23,15.98934
2023-08-24,13.62425
2023-08-25,12.82478
2023-08-26,8.96069
2023-08-27,7.9447
2023-08-28,14.3904
2023-08-29,15.17321
2023-08-30,14.80679
2023-08-31,12.90806
2023-09-01,10.57628
2023-09-02,7.67821
2023-09-03,7.86142
2023-09-04,15.15656
2023-09-05,16.15589
2023-09-06,14.12391
2023-09-07,14.44037
2023-09-08,13.12458
2023-09-09,7.89473
2023-09-10,7.7948
2023-09-11,27.51499
2023-09-12,18.80413
2023-09-13,36.37574
2023-09-14,23.05129
2023-09-15,15.00666
2023-09-16,8.52764
2023-09-17,9.16055
2023-09-18,14.04063
2023-09-19,13.20786
2023-09-20,12.62491
2023-09-21,12.32511
2023-09-22,11.2425
2023-09-23,7.29513
2023-09-24,7.81145
2023-09-25,10.75949
2023-09-26,10.55962
2023-09-27,9.27714
2023-09-28,5.17988
2023-09-29,5.81279
2023-09-30,6.17921
2023-10-01,6.71219
2023-10-02,8.12791
2023-10-03,9.31045
2023-10-04,14.27381
2023-10-05,12.34177
2023-10-06,12.07528
2023-10-07,7.17854
2023-10-08,6.71219
2023-10-09,8.67754
2023-10-10,12.15856
2023-10-11,13.27448
2023-10-12,13.55762
2023-10-13,12.07528
2023-10-14,6.91205
2023-10-15,8.04463
2023-10-16,14.67355
2023-10-17,14.62358
2023-10-18,13.65756
2023-10-19,13.95736
2023-10-20,24.18387
2023-10-21,10.6429
2023-10-22,8.67754
2023-10-23,14.07395
2023-10-24,15.07328
2023-10-25,14.34043
2023-10-26,14.94003
2023-10-27,13.47435
2023-10-28,8.51099
2023-10-29,8.79413
2023-10-30,15.62291
2023-10-31,16.62225
2023-11-01,14.62358
2023-11-02,14.44037
2023-11-03,15.65622
2023-11-04,10.57628
2023-11-05,31.71219
2023-11-06,62.95802
2023-11-07,33.11125
2023-11-08,19.1872
2023-11-09,15.72285
2023-11-10,15.00666
2023-11-11,9.24383
2023-11-12,10.62624
2023-11-13,17.25516
2023-11-14,19.60359
2023-11-15,15.65622
2023-11-16,17.20519
2023-11-17,11.17588
2023-11-18,7.6449
2023-11-19,7.42838
2023-11-20,13.29113
2023-11-21,16.72218
2023-11-22,14.70686
2023-11-23,12.82478
2023-11-24,10.77614
2023-11-25,6.77881
2023-11-26,6.97868
2023-11-27,12.52498
2023-11-28,20.75283
2023-11-29,77.53164
2023-11-30,42.55496
2023-12-01,26.33244
2023-12-02,18.50433
2023-12-03,17.10526
2023-12-04,22.61825
2023-12-05,17.92138
2023-12-06,18.72085
2023-12-07,16.87208
2023-12-08,14.72351
2023-12-09,10.24317
2023-12-10,10.24317
2023-12-11,18.57095
2023-12-12,15.08994
2023-12-13,15.52298
2023-12-14,14.29047
2023-12-15,13.69087
2023-12-16,10.30979
2023-12-17,10.55962
2023-12-18,14.40706
2023-12-19,13.60759
2023-12-20,15.80612
2023-12-21,12.90806
2023-12-22,11.2425
2023-12-23,8.06129
2023-12-24,6.67888
2023-12-25,8.92738
2023-12-26,12.22518
2023-12-27,11.72551
2023-12-28,11.60892
2023-12-29,9.2938
2023-12-30,7.36175
2023-12-31,6.36242
2024-01-01,7.1952
2024-01-02,10.89273
2024-01-03,12.99133
2024-01-04,13.77415
2024-01-05,13.47435
2024-01-06,8.42771
2024-01-07,8.5443
2024-01-08,11.05929
2024-01-09,13.40772
2024-01-10,13.75749
2024-01-11,11.34243
2024-01-12,12.60826
2024-01-13,8.66089
2024-01-14,8.46102
2024-01-15,11.44237
2024-01-16,12.79147
2024-01-17,12.07528
2024-01-18,12.25849
2024-01-19,12.72485
2024-01-20,8.74417
2024-01-21,8.19453
2024-01-22,17.18854
2024-01-23,16.55562
2024-01-24,16.23917
2024-01-25,13.80746
2024-01-26,12.17521
2024-01-27,9.04397
2024-01-28,11.0926
2024-01-29,20.50299
2024-01-30,22.31845
2024-01-31,100.0
2024-02-01,38.80746
2024-02-02,21.56895
2024-02-03,15.32311
2024-02-04,14.70686
2024-02-05,18.53764
2024-02-06,17.78814
2024-02-07,25.58294
2024-02-08,13.27448
2024-02-09,10.32644
2024-02-10,8.97734
2024-02-11,11.79213
2024-02-12,11.67554
2024-02-13,22.91805
2024-02-14,16.32245
2024-02-15,18.52098
2024-02-16,17.10526
2024-02-17,11.95869
2024-02-18,10.99267
2024-02-19,16.43904
2024-02-20,16.60559
2024-02-21,16.0393
2024-02-22,16.58894
2024-02-23,16.47235
2024-02-24,8.66089
2024-02-25,8.994
2024-02-26,14.67355
2024-02-27,13.32445
2024-02-28,12.99133
2024-02-29,13.20786
2024-03-01,8.29447
2024-03-02,8.62758
2024-03-03,8.86075
2024-03-04,12.62491
2024-03-05,14.49033
2024-03-06,14.42371
2024-03-07,13.37441
2024-03-08,11.85876
2024-03-09,8.79413
2024-03-10,8.12791
2024-03-11,14.57361
2024-03-12,15.23984
2024-03-13,14.05729
2024-03-14,14.44037
2024-03-15,11.97534
2024-03-16,7.21185
2024-03-17,7.97801
2024-03-18,14.62358
2024-03-19,15.62291
2024-03-20,13.02465
