date,재개발절차
2023-05-30,38.17701
2023-05-31,39.49801
2023-06-01,34.8745
2023-06-02,39.10171
2023-06-03,27.74108
2023-06-04,23.11756
2023-06-05,36.0634
2023-06-06,29.98678
2023-06-07,38.70541
2023-06-08,37.78071
2023-06-09,36.4597
2023-06-10,29.98678
2023-06-11,26.81638
2023-06-12,39.76221
2023-06-13,37.12021
2023-06-14,34.7424
2023-06-15,35.1387
2023-06-16,30.91149
2023-06-17,24.70277
2023-06-18,23.11756
2023-06-19,36.3276
2023-06-20,35.6671
2023-06-21,34.0819
2023-06-22,40.29062
2023-06-23,35.535
2023-06-24,24.17437
2023-06-25,20.73976
2023-06-26,37.38441
2023-06-27,47.02774
2023-06-28,39.49801
2023-06-29,40.42272
2023-06-30,35.535
2023-07-01,28.40158
2023-07-02,28.13738
2023-07-03,43.19682
2023-07-04,39.89431
2023-07-05,31.70409
2023-07-06,41.34742
2023-07-07,28.00528
2023-07-08,33.5535
2023-07-09,25.62747
2023-07-10,32.62879
2023-07-11,38.96961
2023-07-12,35.1387
2023-07-13,36.85601
2023-07-14,39.89431
2023-07-15,33.28929
2023-07-16,30.91149
2023-07-17,43.32892
2023-07-18,40.55482
2023-07-19,39.10171
2023-07-20,38.30911
2023-07-21,33.5535
2023-07-22,23.11756
2023-07-23,30.25099
2023-07-24,40.55482
2023-07-25,35.7992
2023-07-26,40.15852
2023-07-27,38.04491
2023-07-28,33.4214
2023-07-29,27.87318
2023-07-30,26.81638
2023-07-31,44.25363
2023-08-01,35.535
2023-08-02,36.72391
2023-08-03,40.42272
2023-08-04,26.81638
2023-08-05,27.74108
2023-08-06,22.32496
2023-08-07,33.8177
2023-08-08,37.64861
2023-08-09,34.214
2023-08-10,33.15719
2023-08-11,36.72391
2023-08-12,28.92998
2023-08-13,26.81638
2023-08-14,32.76089
2023-08-15,31.17569
2023-08-16,42.93262
2023-08-17,40.95112
2023-08-18,36.98811
2023-08-19,25.75957
2023-08-20,31.04359
2023-08-21,39.89431
2023-08-22,40.81902
2023-08-23,40.29062
2023-08-24,38.44121
2023-08-25,40.42272
2023-08-26,28.00528
2023-08-27,31.43989
2023-08-28,36.72391
2023-08-29,43.59313
2023-08-30,38.04491
2023-08-31,39.49801
2023-09-01,31.83619
2023-09-02,26.81638
2023-09-03,27.87318
2023-09-04,36.4597
2023-09-05,30.64729
2023-09-06,32.10039
2023-09-07,39.36591
2023-09-08,37.25231
2023-09-09,32.36459
2023-09-10,29.32628
2023-09-11,37.78071
2023-09-12,41.34742
2023-09-13,36.4597
2023-09-14,36.98811
2023-09-15,34.0819
2023-09-16,26.55217
2023-09-17,28.00528
2023-09-18,41.21532
2023-09-19,40.68692
2023-09-20,41.47952
2023-09-21,38.30911
2023-09-22,35.1387
2023-09-23,28.92998
2023-09-24,31.96829
2023-09-25,37.78071
2023-09-26,33.6856
2023-09-27,33.9498
2023-09-28,26.15587
2023-09-29,25.49537
2023-09-30,27.87318
2023-10-01,29.06208
2023-10-02,28.66578
2023-10-03,27.60898
2023-10-04,40.68692
2023-10-05,33.28929
2023-10-06,31.30779
2023-10-07,23.38177
2023-10-08,18.22985
2023-10-09,24.96697
2023-10-10,34.6103
2023-10-11,36.85601
2023-10-12,34.8745
2023-10-13,29.32628
2023-10-14,24.96697
2023-10-15,24.30647
2023-10-16,35.0066
2023-10-17,37.12021
2023-10-18,39.49801
2023-10-19,40.42272
2023-10-20,30.91149
2023-10-21,25.89167
2023-10-22,28.00528
2023-10-23,35.535
2023-10-24,30.38309
2023-10-25,29.06208
2023-10-26,33.4214
2023-10-27,31.83619
2023-10-28,26.68428
2023-10-29,22.98546
2023-10-30,32.89299
2023-10-31,35.1387
2023-11-01,33.5535
2023-11-02,34.7424
2023-11-03,35.9313
2023-11-04,25.62747
2023-11-05,23.91017
2023-11-06,28.00528
2023-11-07,32.62879
2023-11-08,29.72258
2023-11-09,32.23249
2023-11-10,28.79788
2023-11-11,22.85336
2023-11-12,21.26816
2023-11-13,29.98678
2023-11-14,33.5535
2023-11-15,38.96961
2023-11-16,36.4597
2023-11-17,31.17569
2023-11-18,21.66446
2023-11-19,23.11756
2023-11-20,31.17569
2023-11-21,35.1387
2023-11-22,31.43989
2023-11-23,42.00792
2023-11-24,36.4597
2023-11-25,21.92866
2023-11-26,28.53368
2023-11-27,36.85601
2023-11-28,32.23249
2023-11-29,37.38441
2023-11-30,37.12021
2023-12-01,25.89167
2023-12-02,23.77807
2023-12-03,23.64597
2023-12-04,33.9498
2023-12-05,33.6856
2023-12-06,31.83619
2023-12-07,31.83619
2023-12-08,36.5918
2023-12-09,27.87318
2023-12-10,31.83619
2023-12-11,36.0634
2023-12-12,46.63143
2023-12-13,47.29194
2023-12-14,42.27212
2023-12-15,36.3276
2023-12-16,29.59048
2023-12-17,31.04359
2023-12-18,32.76089
2023-12-19,38.17701
2023-12-20,32.49669
2023-12-21,51.91545
2023-12-22,42.53632
2023-12-23,32.49669
2023-12-24,25.62747
2023-12-25,24.57067
2023-12-26,31.83619
2023-12-27,35.7992
2023-12-28,39.89431
2023-12-29,38.44121
2023-12-30,27.47688
2023-12-31,25.62747
2024-01-01,30.91149
2024-01-02,39.36591
2024-01-03,38.57331
2024-01-04,44.25363
2024-01-05,33.5535
2024-01-06,29.06208
2024-01-07,32.76089
2024-01-08,30.77939
2024-01-09,35.4029
2024-01-10,58.25627
2024-01-11,53.76486
2024-01-12,45.70673
2024-01-13,35.7992
2024-01-14,33.9498
2024-01-15,40.95112
2024-01-16,43.06472
2024-01-17,40.29062
2024-01-18,42.93262
2024-01-19,33.9498
2024-01-20,28.66578
2024-01-21,30.51519
2024-01-22,38.96961
2024-01-23,40.68692
2024-01-24,42.40422
2024-01-25,38.96961
2024-01-26,36.3276
2024-01-27,29.98678
2024-01-28,32.10039
2024-01-29,42.27212
2024-01-30,42.40422
2024-01-31,43.46103
2024-02-01,37.64861
2024-02-02,34.6103
2024-02-03,33.9498
2024-02-04,29.59048
2024-02-05,35.9313
2024-02-06,38.83751
2024-02-07,32.89299
2024-02-08,34.0819
2024-02-09,26.28797
2024-02-10,35.4029
2024-02-11,31.04359
2024-02-12,30.51519
2024-02-13,43.19682
2024-02-14,44.51783
2024-02-15,40.55482
2024-02-16,36.85601
2024-02-17,29.19418
2024-02-18,26.15587
2024-02-19,40.81902
2024-02-20,38.04491
2024-02-21,33.5535
2024-02-22,29.72258
2024-02-23,31.70409
2024-02-24,30.64729
2024-02-25,32.49669
2024-02-26,36.3276
2024-02-27,38.30911
2024-02-28,37.91281
2024-02-29,32.49669
2024-03-01,26.42007
2024-03-02,27.87318
2024-03-03,26.55217
2024-03-04,37.38441
2024-03-05,41.21532
2024-03-06,34.3461
2024-03-07,38.30911
2024-03-08,38.17701
2024-03-09,32.23249
2024-03-10,26.02377
2024-03-11,36.4597
2024-03-12,37.12021
2024-03-13,35.0066
2024-03-14,36.72391
2024-03-15,37.25231
2024-03-16,29.06208
2024-03-17,29.32628
2024-03-18,38.44121
2024-03-19,38.30911
2024-03-20,36.4597
