date,사업계획서예시
2023-05-29,33.5958
2023-05-30,49.08136
2023-05-31,44.88188
2023-06-01,45.66929
2023-06-02,41.46981
2023-06-03,22.04724
2023-06-04,26.24671
2023-06-05,38.3202
2023-06-06,38.3202
2023-06-07,49.60629
2023-06-08,38.3202
2023-06-09,30.70866
2023-06-10,28.08398
2023-06-11,30.97112
2023-06-12,45.93175
2023-06-13,52.7559
2023-06-14,45.66929
2023-06-15,35.1706
2023-06-16,27.29658
2023-06-17,21.25984
2023-06-18,26.77165
2023-06-19,36.22047
2023-06-20,31.75853
2023-06-21,38.05774
2023-06-22,28.87139
2023-06-23,25.98425
2023-06-24,11.81102
2023-06-25,17.32283
2023-06-26,31.75853
2023-06-27,26.50918
2023-06-28,26.24671
2023-06-29,24.14698
2023-06-30,24.40944
2023-07-01,14.17322
2023-07-02,13.38582
2023-07-03,24.40944
2023-07-04,28.87139
2023-07-05,28.87139
2023-07-06,34.64566
2023-07-07,24.67191
2023-07-08,15.74803
2023-07-09,13.91076
2023-07-10,33.07086
2023-07-11,29.92125
2023-07-12,34.64566
2023-07-13,34.3832
2023-07-14,22.83464
2023-07-15,12.33595
2023-07-16,17.32283
2023-07-17,32.02099
2023-07-18,33.5958
2023-07-19,24.93438
2023-07-20,24.93438
2023-07-21,23.88451
2023-07-22,13.64829
2023-07-23,14.43569
2023-07-24,30.97112
2023-07-25,28.34645
2023-07-26,23.62204
2023-07-27,25.45931
2023-07-28,17.5853
2023-07-29,7.34908
2023-07-30,10.49868
2023-07-31,23.62204
2023-08-01,20.47244
2023-08-02,25.45931
2023-08-03,25.45931
2023-08-04,17.5853
2023-08-05,12.33595
2023-08-06,10.76115
2023-08-07,25.45931
2023-08-08,21.25984
2023-08-09,28.34645
2023-08-10,24.67191
2023-08-11,19.42257
2023-08-12,9.97375
2023-08-13,12.59842
2023-08-14,19.1601
2023-08-15,17.5853
2023-08-16,23.35958
2023-08-17,23.09711
2023-08-18,22.04724
2023-08-19,11.28608
2023-08-20,16.53543
2023-08-21,26.24671
2023-08-22,26.50918
2023-08-23,25.19685
2023-08-24,25.45931
2023-08-25,19.9475
2023-08-26,12.07349
2023-08-27,16.01049
2023-08-28,19.42257
2023-08-29,22.30971
2023-08-30,27.55905
2023-08-31,26.24671
2023-09-01,19.42257
2023-09-02,13.12335
2023-09-03,13.91076
2023-09-04,22.30971
2023-09-05,24.93438
2023-09-06,27.55905
2023-09-07,24.40944
2023-09-08,23.35958
2023-09-09,11.28608
2023-09-10,13.12335
2023-09-11,25.98425
2023-09-12,34.12073
2023-09-13,32.28346
2023-09-14,30.44619
2023-09-15,25.72178
2023-09-16,11.81102
2023-09-17,19.42257
2023-09-18,22.83464
2023-09-19,28.08398
2023-09-20,31.23359
2023-09-21,24.14698
2023-09-22,24.40944
2023-09-23,9.97375
2023-09-24,19.68503
2023-09-25,27.55905
2023-09-26,27.82152
2023-09-27,17.06036
2023-09-28,9.44881
2023-09-29,7.87401
2023-09-30,9.71128
2023-10-01,9.44881
2023-10-02,13.12335
2023-10-03,13.12335
2023-10-04,29.39632
2023-10-05,30.70866
2023-10-06,23.35958
2023-10-07,13.38582
2023-10-08,15.22309
2023-10-09,15.48556
2023-10-10,42.51968
2023-10-11,29.39632
2023-10-12,32.28346
2023-10-13,23.88451
2023-10-14,20.7349
2023-10-15,19.1601
2023-10-16,36.48293
2023-10-17,32.28346
2023-10-18,35.43307
2023-10-19,39.37007
2023-10-20,31.23359
2023-10-21,19.9475
2023-10-22,22.57217
2023-10-23,41.46981
2023-10-24,34.90813
2023-10-25,34.3832
2023-10-26,32.54593
2023-10-27,29.92125
2023-10-28,21.5223
2023-10-29,22.04724
2023-10-30,36.7454
2023-10-31,36.48293
2023-11-01,37.79527
2023-11-02,45.40682
2023-11-03,35.69553
2023-11-04,18.63517
2023-11-05,20.99737
2023-11-06,38.05774
2023-11-07,46.71916
2023-11-08,40.68241
2023-11-09,42.51968
2023-11-10,33.07086
2023-11-11,17.84776
2023-11-12,18.63517
2023-11-13,40.41994
2023-11-14,40.68241
2023-11-15,43.04461
2023-11-16,43.30708
2023-11-17,32.28346
2023-11-18,17.32283
2023-11-19,18.3727
2023-11-20,38.05774
2023-11-21,43.04461
2023-11-22,44.61942
2023-11-23,41.20734
2023-11-24,34.64566
2023-11-25,21.5223
2023-11-26,29.92125
2023-11-27,49.60629
2023-11-28,47.76902
2023-11-29,46.71916
2023-11-30,43.56955
2023-12-01,34.12073
2023-12-02,22.30971
2023-12-03,25.98425
2023-12-04,46.71916
2023-12-05,41.99475
2023-12-06,54.06824
2023-12-07,53.28083
2023-12-08,33.07086
2023-12-09,20.20997
2023-12-10,28.60892
2023-12-11,49.34383
2023-12-12,43.83202
2023-12-13,43.83202
2023-12-14,44.09448
2023-12-15,34.12073
2023-12-16,18.63517
2023-12-17,25.19685
2023-12-18,39.89501
2023-12-19,41.20734
2023-12-20,38.05774
2023-12-21,36.22047
2023-12-22,24.14698
2023-12-23,8.92388
2023-12-24,13.64829
2023-12-25,10.49868
2023-12-26,32.28346
2023-12-27,28.87139
2023-12-28,28.60892
2023-12-29,25.45931
2023-12-30,10.76115
2023-12-31,7.34908
2024-01-01,11.54855
2024-01-02,33.33333
2024-01-03,40.68241
2024-01-04,42.51968
2024-01-05,27.82152
2024-01-06,18.89763
2024-01-07,17.06036
2024-01-08,30.18372
2024-01-09,42.78215
2024-01-10,35.43307
2024-01-11,29.65879
2024-01-12,30.70866
2024-01-13,17.06036
2024-01-14,18.11023
2024-01-15,37.27034
2024-01-16,39.10761
2024-01-17,31.49606
2024-01-18,34.64566
2024-01-19,32.28346
2024-01-20,15.22309
2024-01-21,24.93438
2024-01-22,32.80839
2024-01-23,40.15748
2024-01-24,35.69553
2024-01-25,35.958
2024-01-26,34.90813
2024-01-27,29.13385
2024-01-28,22.83464
2024-01-29,47.50656
2024-01-30,45.14435
2024-01-31,37.79527
2024-02-01,29.13385
2024-02-02,29.13385
2024-02-03,19.9475
2024-02-04,13.64829
2024-02-05,35.1706
2024-02-06,28.08398
2024-02-07,27.82152
2024-02-08,21.5223
2024-02-09,11.28608
2024-02-10,8.92388
2024-02-11,14.17322
2024-02-12,16.53543
2024-02-13,41.73228
2024-02-14,38.05774
2024-02-15,38.58267
2024-02-16,30.97112
2024-02-17,18.3727
2024-02-18,22.83464
2024-02-19,33.07086
2024-02-20,34.12073
2024-02-21,34.90813
2024-02-22,30.44619
2024-02-23,28.60892
2024-02-24,15.74803
2024-02-25,21.25984
2024-02-26,38.84514
2024-02-27,28.60892
2024-02-28,36.22047
2024-02-29,23.62204
2024-03-01,13.38582
2024-03-02,12.59842
2024-03-03,18.89763
2024-03-04,30.44619
2024-03-05,31.23359
2024-03-06,27.29658
2024-03-07,35.43307
2024-03-08,23.35958
2024-03-09,15.48556
2024-03-10,17.06036
2024-03-11,34.3832
2024-03-12,40.68241
2024-03-13,32.02099
2024-03-14,35.69553
2024-03-15,25.45931
2024-03-16,15.48556
2024-03-17,16.53543
2024-03-18,32.02099
2024-03-19,32.28346
2024-03-20,36.22047
