date,신용정보
2023-05-30,31.49847
2023-05-31,32.26299
2023-06-01,28.28746
2023-06-02,26.6055
2023-06-03,8.40978
2023-06-04,9.78593
2023-06-05,28.59327
2023-06-06,9.32721
2023-06-07,31.34556
2023-06-08,26.45259
2023-06-09,28.13455
2023-06-10,8.56269
2023-06-11,6.26911
2023-06-12,29.81651
2023-06-13,33.33333
2023-06-14,29.96941
2023-06-15,24.77064
2023-06-16,27.06422
2023-06-17,6.88073
2023-06-18,5.65749
2023-06-19,29.96941
2023-06-20,26.91131
2023-06-21,29.05198
2023-06-22,26.45259
2023-06-23,30.58103
2023-06-24,9.32721
2023-06-25,4.89296
2023-06-26,29.5107
2023-06-27,29.20489
2023-06-28,25.53516
2023-06-29,29.35779
2023-06-30,27.52293
2023-07-01,10.70336
2023-07-02,7.95107
2023-07-03,29.35779
2023-07-04,24.31192
2023-07-05,29.20489
2023-07-06,28.28746
2023-07-07,23.24159
2023-07-08,6.72782
2023-07-09,6.26911
2023-07-10,29.20489
2023-07-11,27.67584
2023-07-12,31.34556
2023-07-13,29.6636
2023-07-14,28.89908
2023-07-15,8.71559
2023-07-16,6.57492
2023-07-17,30.88685
2023-07-18,29.81651
2023-07-19,29.35779
2023-07-20,31.19266
2023-07-21,27.67584
2023-07-22,6.88073
2023-07-23,10.85626
2023-07-24,25.53516
2023-07-25,30.58103
2023-07-26,29.35779
2023-07-27,25.99388
2023-07-28,21.86544
2023-07-29,9.93883
2023-07-30,9.78593
2023-07-31,28.13455
2023-08-01,29.96941
2023-08-02,28.89908
2023-08-03,29.81651
2023-08-04,19.41896
2023-08-05,8.8685
2023-08-06,9.63302
2023-08-07,26.7584
2023-08-08,24.77064
2023-08-09,25.68807
2023-08-10,24.15902
2023-08-11,28.13455
2023-08-12,8.8685
2023-08-13,7.33944
2023-08-14,27.37003
2023-08-15,10.39755
2023-08-16,26.14678
2023-08-17,26.7584
2023-08-18,27.52293
2023-08-19,10.55045
2023-08-20,8.56269
2023-08-21,34.70948
2023-08-22,32.5688
2023-08-23,32.11009
2023-08-24,33.63914
2023-08-25,21.86544
2023-08-26,9.48012
2023-08-27,8.10397
2023-08-28,32.4159
2023-08-29,31.95718
2023-08-30,31.65137
2023-08-31,31.80428
2023-09-01,22.78287
2023-09-02,10.24464
2023-09-03,9.48012
2023-09-04,30.58103
2023-09-05,30.73394
2023-09-06,34.55657
2023-09-07,24.61773
2023-09-08,22.93577
2023-09-09,9.48012
2023-09-10,9.78593
2023-09-11,33.33333
2023-09-12,26.91131
2023-09-13,24.15902
2023-09-14,29.96941
2023-09-15,26.29969
2023-09-16,8.8685
2023-09-17,8.40978
2023-09-18,29.6636
2023-09-19,29.81651
2023-09-20,25.53516
2023-09-21,24.77064
2023-09-22,21.55963
2023-09-23,9.0214
2023-09-24,5.65749
2023-09-25,27.37003
2023-09-26,22.47706
2023-09-27,19.72477
2023-09-28,7.49235
2023-09-29,5.9633
2023-09-30,6.88073
2023-10-01,4.74006
2023-10-02,9.78593
2023-10-03,9.63302
2023-10-04,33.18042
2023-10-05,31.95718
2023-10-06,25.22935
2023-10-07,8.10397
2023-10-08,5.50458
2023-10-09,7.03363
2023-10-10,28.44036
2023-10-11,27.82874
2023-10-12,31.95718
2023-10-13,25.53516
2023-10-14,9.78593
2023-10-15,9.63302
2023-10-16,30.42813
2023-10-17,31.49847
2023-10-18,34.09785
2023-10-19,29.5107
2023-10-20,25.68807
2023-10-21,7.79816
2023-10-22,9.48012
2023-10-23,35.77981
2023-10-24,33.79204
2023-10-25,28.44036
2023-10-26,29.35779
2023-10-27,24.15902
2023-10-28,10.85626
2023-10-29,11.46788
2023-10-30,30.12232
2023-10-31,27.52293
2023-11-01,24.92354
2023-11-02,30.27522
2023-11-03,23.24159
2023-11-04,8.8685
2023-11-05,6.88073
2023-11-06,28.59327
2023-11-07,31.19266
2023-11-08,24.61773
2023-11-09,23.7003
2023-11-10,19.11314
2023-11-11,8.40978
2023-11-12,9.78593
2023-11-13,30.42813
2023-11-14,30.58103
2023-11-15,25.22935
2023-11-16,27.06422
2023-11-17,24.61773
2023-11-18,7.49235
2023-11-19,10.24464
2023-11-20,29.6636
2023-11-21,24.61773
2023-11-22,24.77064
2023-11-23,26.91131
2023-11-24,18.96024
2023-11-25,8.25688
2023-11-26,7.95107
2023-11-27,28.89908
2023-11-28,27.98165
2023-11-29,25.84097
2023-11-30,29.20489
2023-12-01,23.39449
2023-12-02,9.93883
2023-12-03,8.71559
2023-12-04,27.82874
2023-12-05,30.27522
2023-12-06,29.6636
2023-12-07,26.6055
2023-12-08,23.08868
2023-12-09,9.93883
2023-12-10,7.03363
2023-12-11,27.98165
2023-12-12,26.45259
2023-12-13,25.38226
2023-12-14,22.17125
2023-12-15,18.96024
2023-12-16,8.10397
2023-12-17,4.58715
2023-12-18,26.14678
2023-12-19,27.52293
2023-12-20,20.33639
2023-12-21,25.07645
2023-12-22,20.03058
2023-12-23,6.88073
2023-12-24,5.65749
2023-12-25,4.89296
2023-12-26,29.5107
2023-12-27,24.46483
2023-12-28,30.12232
2023-12-29,22.93577
2023-12-30,7.64525
2023-12-31,6.26911
2024-01-01,6.26911
2024-01-02,27.21712
2024-01-03,26.14678
2024-01-04,29.35779
2024-01-05,27.98165
2024-01-06,11.00917
2024-01-07,8.40978
2024-01-08,22.32415
2024-01-09,25.22935
2024-01-10,29.96941
2024-01-11,31.19266
2024-01-12,22.62996
2024-01-13,7.64525
2024-01-14,7.33944
2024-01-15,28.13455
2024-01-16,27.82874
2024-01-17,27.67584
2024-01-18,30.12232
2024-01-19,23.5474
2024-01-20,7.18654
2024-01-21,10.70336
2024-01-22,27.37003
2024-01-23,25.84097
2024-01-24,25.53516
2024-01-25,26.7584
2024-01-26,25.53516
2024-01-27,8.71559
2024-01-28,8.25688
2024-01-29,35.93272
2024-01-30,24.61773
2024-01-31,27.67584
2024-02-01,25.53516
2024-02-02,25.99388
2024-02-03,7.64525
2024-02-04,8.56269
2024-02-05,24.31192
2024-02-06,20.18348
2024-02-07,22.17125
2024-02-08,19.41896
2024-02-09,6.72782
2024-02-10,5.35168
2024-02-11,6.57492
2024-02-12,9.17431
2024-02-13,30.58103
2024-02-14,25.68807
2024-02-15,23.85321
2024-02-16,23.5474
2024-02-17,7.95107
2024-02-18,6.72782
2024-02-19,27.52293
2024-02-20,23.5474
2024-02-21,24.77064
2024-02-22,27.82874
2024-02-23,22.62996
2024-02-24,9.93883
2024-02-25,7.03363
2024-02-26,35.62691
2024-02-27,31.65137
2024-02-28,23.24159
2024-02-29,27.21712
2024-03-01,9.63302
2024-03-02,9.0214
2024-03-03,8.25688
2024-03-04,25.22935
2024-03-05,26.91131
2024-03-06,27.21712
2024-03-07,29.05198
2024-03-08,23.39449
2024-03-09,9.0214
2024-03-10,9.63302
2024-03-11,31.34556
2024-03-12,42.04892
2024-03-13,60.85626
2024-03-14,46.17737
2024-03-15,31.49847
2024-03-16,12.23241
2024-03-17,10.70336
2024-03-18,100.0
2024-03-19,52.44648
2024-03-20,61.31498
