date,대원제약주가
2023-06-05,3.90429
2023-06-06,0.55464
2023-06-07,3.40402
2023-06-08,2.89287
2023-06-09,2.80587
2023-06-10,0.41326
2023-06-11,0.29363
2023-06-12,2.78412
2023-06-13,3.03425
2023-06-14,3.13213
2023-06-15,2.64274
2023-06-16,2.49048
2023-06-17,0.50027
2023-06-18,0.36976
2023-06-19,2.3491
2023-06-20,2.51223
2023-06-21,2.13159
2023-06-22,2.13159
2023-06-23,2.21859
2023-06-24,0.33713
2023-06-25,0.23926
2023-06-26,2.38172
2023-06-27,2.75149
2023-06-28,2.86025
2023-06-29,2.4796
2023-06-30,2.45785
2023-07-01,0.29363
2023-07-02,0.25013
2023-07-03,2.3491
2023-07-04,2.27297
2023-07-05,2.61011
2023-07-06,2.50135
2023-07-07,2.3491
2023-07-08,0.36976
2023-07-09,0.28276
2023-07-10,2.58836
2023-07-11,2.59923
2023-07-12,2.50135
2023-07-13,3.00163
2023-07-14,3.04513
2023-07-15,0.36976
2023-07-16,0.20663
2023-07-17,2.44698
2023-07-18,2.4796
2023-07-19,2.62098
2023-07-20,3.02338
2023-07-21,5.13322
2023-07-22,0.96791
2023-07-23,0.87003
2023-07-24,3.57803
2023-07-25,4.08917
2023-07-26,3.14301
2023-07-27,3.37139
2023-07-28,3.4584
2023-07-29,0.56552
2023-07-30,0.33713
2023-07-31,4.2088
2023-08-01,4.27406
2023-08-02,3.83904
2023-08-03,6.22077
2023-08-04,5.3181
2023-08-05,0.69603
2023-08-06,0.48939
2023-08-07,3.73028
2023-08-08,3.98042
2023-08-09,11.13648
2023-08-10,8.93964
2023-08-11,6.24252
2023-08-12,0.78303
2023-08-13,0.85916
2023-08-14,5.49211
2023-08-15,0.95704
2023-08-16,7.06905
2023-08-17,7.67808
2023-08-18,5.42686
2023-08-19,0.89178
2023-08-20,0.68515
2023-08-21,5.15497
2023-08-22,6.37302
2023-08-23,5.98151
2023-08-24,4.6112
2023-08-25,4.43719
2023-08-26,0.60902
2023-08-27,0.68515
2023-08-28,4.82871
2023-08-29,4.86133
2023-08-30,4.6982
2023-08-31,5.74225
2023-09-01,5.11147
2023-09-02,0.46764
2023-09-03,0.51114
2023-09-04,5.39423
2023-09-05,6.07939
2023-09-06,9.71179
2023-09-07,8.80913
2023-09-08,10.73409
2023-09-09,1.17455
2023-09-10,1.55519
2023-09-11,8.36324
2023-09-12,6.97117
2023-09-13,5.63349
2023-09-14,5.43773
2023-09-15,4.46982
2023-09-16,0.67427
2023-09-17,0.6199
2023-09-18,4.06742
2023-09-19,3.36052
2023-09-20,4.27406
2023-09-21,3.53452
2023-09-22,3.21914
2023-09-23,0.40239
2023-09-24,0.53289
2023-09-25,3.70853
2023-09-26,3.15388
2023-09-27,2.89287
2023-09-28,0.64165
2023-09-29,0.20663
2023-09-30,0.29363
2023-10-01,0.29363
2023-10-02,0.46764
2023-10-03,0.36976
2023-10-04,3.24089
2023-10-05,3.51277
2023-10-06,4.24143
2023-10-07,0.55464
2023-10-08,0.44589
2023-10-09,0.55464
2023-10-10,3.33877
2023-10-11,3.81729
2023-10-12,4.00217
2023-10-13,2.87112
2023-10-14,0.5764
2023-10-15,0.39151
2023-10-16,2.54486
2023-10-17,2.54486
2023-10-18,2.54486
2023-10-19,2.56661
2023-10-20,2.89287
2023-10-21,0.48939
2023-10-22,0.48939
2023-10-23,2.83849
2023-10-24,2.78412
2023-10-25,2.75149
2023-10-26,2.61011
2023-10-27,2.59923
2023-10-28,0.47852
2023-10-29,0.27188
2023-10-30,2.54486
2023-10-31,2.71886
2023-11-01,2.51223
2023-11-02,3.03425
2023-11-03,3.84991
2023-11-04,0.60902
2023-11-05,0.46764
2023-11-06,3.82816
2023-11-07,3.31702
2023-11-08,3.0125
2023-11-09,2.62098
2023-11-10,2.3491
2023-11-11,0.43501
2023-11-12,0.44589
2023-11-13,2.91462
2023-11-14,2.87112
2023-11-15,4.60032
2023-11-16,3.41489
2023-11-17,2.91462
2023-11-18,0.47852
2023-11-19,0.26101
2023-11-20,3.07775
2023-11-21,2.78412
2023-11-22,6.63404
2023-11-23,4.02392
2023-11-24,3.56715
2023-11-25,0.44589
2023-11-26,0.42414
2023-11-27,3.31702
2023-11-28,3.67591
2023-11-29,3.82816
2023-11-30,3.28439
2023-12-01,3.34964
2023-12-02,0.51114
2023-12-03,0.34801
2023-12-04,3.42577
2023-12-05,3.95867
2023-12-06,5.12234
2023-12-07,4.79608
2023-12-08,3.59978
2023-12-09,0.90266
2023-12-10,0.58727
2023-12-11,3.38227
2023-12-12,3.36052
2023-12-13,3.83904
2023-12-14,4.1218
2023-12-15,3.59978
2023-12-16,0.88091
2023-12-17,0.6199
2023-12-18,3.04513
2023-12-19,3.48015
2023-12-20,3.33877
2023-12-21,4.24143
2023-12-22,3.4584
2023-12-23,0.98966
2023-12-24,0.48939
2023-12-25,0.5764
2023-12-26,3.74116
2023-12-27,3.30614
2023-12-28,3.88254
2023-12-29,1.79445
2023-12-30,0.72865
2023-12-31,0.53289
2024-01-01,0.53289
2024-01-02,3.75203
2024-01-03,4.0348
2024-01-04,3.62153
2024-01-05,2.9255
2024-01-06,0.7069
2024-01-07,0.55464
2024-01-08,2.58836
2024-01-09,3.38227
2024-01-10,2.54486
2024-01-11,2.69711
2024-01-12,2.49048
2024-01-13,0.63077
2024-01-14,0.54377
2024-01-15,2.50135
2024-01-16,2.4361
2024-01-17,2.91462
2024-01-18,3.55628
2024-01-19,3.04513
2024-01-20,0.47852
2024-01-21,0.34801
2024-01-22,3.39314
2024-01-23,2.83849
2024-01-24,2.17509
2024-01-25,2.4796
2024-01-26,2.49048
2024-01-27,0.48939
2024-01-28,0.39151
2024-01-29,2.14246
2024-01-30,2.22947
2024-01-31,2.02283
2024-02-01,2.53398
2024-02-02,2.3491
2024-02-03,0.47852
2024-02-04,0.31538
2024-02-05,2.37085
2024-02-06,2.4796
2024-02-07,2.59923
2024-02-08,2.3056
2024-02-09,0.35889
2024-02-10,0.38064
2024-02-11,0.23926
2024-02-12,0.26101
2024-02-13,3.03425
2024-02-14,2.9255
2024-02-15,2.59923
2024-02-16,2.69711
2024-02-17,0.51114
2024-02-18,0.55464
2024-02-19,2.70799
2024-02-20,2.70799
2024-02-21,2.61011
2024-02-22,2.32735
2024-02-23,2.09896
2024-02-24,0.30451
2024-02-25,0.28276
2024-02-26,2.27297
2024-02-27,1.87058
2024-02-28,2.04458
2024-02-29,2.4361
2024-03-01,0.35889
2024-03-02,0.19575
2024-03-03,0.33713
2024-03-04,2.17509
2024-03-05,4.66557
2024-03-06,4.25231
2024-03-07,3.5454
2024-03-08,3.38227
2024-03-09,0.63077
2024-03-10,0.68515
2024-03-11,4.08917
2024-03-12,3.19738
2024-03-13,3.27351
2024-03-14,3.43665
2024-03-15,4.29581
2024-03-16,1.31593
2024-03-17,0.89178
2024-03-18,3.90429
2024-03-19,3.23001
2024-03-20,2.97988
