date,1억투자
2023-05-29,30.76923
2023-05-30,30.76923
2023-05-31,36.99633
2023-06-01,20.14652
2023-06-02,28.57142
2023-06-03,17.21611
2023-06-04,23.80952
2023-06-05,34.43223
2023-06-06,32.23443
2023-06-07,31.50183
2023-06-08,33.33333
2023-06-09,24.54212
2023-06-10,27.83882
2023-06-11,23.80952
2023-06-12,35.16483
2023-06-13,34.43223
2023-06-14,43.95604
2023-06-15,28.57142
2023-06-16,32.96703
2023-06-17,22.34432
2023-06-18,23.07692
2023-06-19,34.43223
2023-06-20,31.86813
2023-06-21,37.72893
2023-06-22,30.76923
2023-06-23,28.57142
2023-06-24,14.65201
2023-06-25,25.64102
2023-06-26,40.29304
2023-06-27,33.69963
2023-06-28,36.63003
2023-06-29,34.43223
2023-06-30,23.07692
2023-07-01,22.71062
2023-07-02,28.20512
2023-07-03,23.07692
2023-07-04,30.40293
2023-07-05,26.37362
2023-07-06,29.30402
2023-07-07,32.23443
2023-07-08,18.68131
2023-07-09,30.40293
2023-07-10,23.80952
2023-07-11,26.00732
2023-07-12,34.06593
2023-07-13,22.71062
2023-07-14,21.24542
2023-07-15,17.21611
2023-07-16,22.71062
2023-07-17,26.37362
2023-07-18,30.76923
2023-07-19,28.20512
2023-07-20,30.03663
2023-07-21,17.58241
2023-07-22,19.41391
2023-07-23,24.54212
2023-07-24,29.67032
2023-07-25,29.30402
2023-07-26,32.23443
2023-07-27,28.57142
2023-07-28,21.97802
2023-07-29,22.71062
2023-07-30,23.44322
2023-07-31,23.44322
2023-08-01,21.97802
2023-08-02,21.97802
2023-08-03,25.27472
2023-08-04,23.07692
2023-08-05,18.31501
2023-08-06,24.54212
2023-08-07,27.83882
2023-08-08,27.83882
2023-08-09,19.78021
2023-08-10,28.57142
2023-08-11,24.90842
2023-08-12,23.44322
2023-08-13,15.75091
2023-08-14,26.73992
2023-08-15,34.43223
2023-08-16,24.90842
2023-08-17,32.23443
2023-08-18,35.16483
2023-08-19,22.34432
2023-08-20,28.20512
2023-08-21,32.60073
2023-08-22,36.63003
2023-08-23,25.64102
2023-08-24,34.06593
2023-08-25,29.67032
2023-08-26,20.51282
2023-08-27,23.07692
2023-08-28,35.89743
2023-08-29,35.89743
2023-08-30,37.36263
2023-08-31,25.27472
2023-09-01,28.57142
2023-09-02,33.33333
2023-09-03,31.86813
2023-09-04,40.29304
2023-09-05,32.23443
2023-09-06,28.93772
2023-09-07,40.29304
2023-09-08,22.34432
2023-09-09,24.54212
2023-09-10,30.40293
2023-09-11,32.23443
2023-09-12,30.03663
2023-09-13,32.23443
2023-09-14,25.27472
2023-09-15,32.60073
2023-09-16,24.90842
2023-09-17,31.13553
2023-09-18,30.76923
2023-09-19,29.67032
2023-09-20,30.76923
2023-09-21,30.40293
2023-09-22,24.90842
2023-09-23,16.11721
2023-09-24,24.90842
2023-09-25,23.80952
2023-09-26,30.03663
2023-09-27,23.80952
2023-09-28,23.07692
2023-09-29,19.41391
2023-09-30,21.61172
2023-10-01,24.90842
2023-10-02,32.96703
2023-10-03,27.83882
2023-10-04,30.76923
2023-10-05,29.67032
2023-10-06,25.27472
2023-10-07,19.41391
2023-10-08,23.07692
2023-10-09,29.30402
2023-10-10,29.67032
2023-10-11,30.76923
2023-10-12,27.10622
2023-10-13,20.87912
2023-10-14,20.87912
2023-10-15,33.69963
2023-10-16,32.23443
2023-10-17,37.72893
2023-10-18,36.63003
2023-10-19,30.03663
2023-10-20,25.64102
2023-10-21,16.84981
2023-10-22,28.93772
2023-10-23,27.83882
2023-10-24,32.96703
2023-10-25,28.93772
2023-10-26,26.00732
2023-10-27,28.93772
2023-10-28,20.51282
2023-10-29,17.21611
2023-10-30,31.50183
2023-10-31,33.33333
2023-11-01,30.40293
2023-11-02,26.73992
2023-11-03,26.73992
2023-11-04,23.80952
2023-11-05,19.78021
2023-11-06,27.47252
2023-11-07,24.54212
2023-11-08,25.27472
2023-11-09,21.24542
2023-11-10,21.24542
2023-11-11,16.11721
2023-11-12,17.94871
2023-11-13,29.30402
2023-11-14,25.27472
2023-11-15,25.64102
2023-11-16,21.61172
2023-11-17,19.78021
2023-11-18,24.54212
2023-11-19,31.86813
2023-11-20,29.67032
2023-11-21,30.40293
2023-11-22,34.43223
2023-11-23,26.73992
2023-11-24,28.57142
2023-11-25,25.27472
2023-11-26,35.53113
2023-11-27,34.43223
2023-11-28,27.83882
2023-11-29,28.93772
2023-11-30,28.20512
2023-12-01,31.50183
2023-12-02,32.96703
2023-12-03,29.30402
2023-12-04,30.76923
2023-12-05,30.76923
2023-12-06,27.47252
2023-12-07,35.16483
2023-12-08,35.89743
2023-12-09,26.73992
2023-12-10,27.10622
2023-12-11,27.47252
2023-12-12,32.23443
2023-12-13,30.03663
2023-12-14,29.30402
2023-12-15,25.27472
2023-12-16,19.78021
2023-12-17,17.58241
2023-12-18,30.76923
2023-12-19,28.20512
2023-12-20,32.60073
2023-12-21,37.36263
2023-12-22,24.90842
2023-12-23,24.90842
2023-12-24,24.54212
2023-12-25,32.60073
2023-12-26,32.60073
2023-12-27,35.53113
2023-12-28,42.12454
2023-12-29,28.20512
2023-12-30,34.79853
2023-12-31,30.76923
2024-01-01,41.02564
2024-01-02,46.15384
2024-01-03,34.43223
2024-01-04,42.12454
2024-01-05,32.60073
2024-01-06,34.79853
2024-01-07,28.93772
2024-01-08,46.52014
2024-01-09,33.33333
2024-01-10,36.99633
2024-01-11,35.16483
2024-01-12,34.43223
2024-01-13,28.20512
2024-01-14,40.65934
2024-01-15,38.46153
2024-01-16,38.46153
2024-01-17,34.06593
2024-01-18,34.79853
2024-01-19,34.43223
2024-01-20,34.06593
2024-01-21,29.67032
2024-01-22,36.99633
2024-01-23,31.86813
2024-01-24,33.33333
2024-01-25,31.13553
2024-01-26,31.50183
2024-01-27,31.50183
2024-01-28,38.46153
2024-01-29,38.09523
2024-01-30,31.86813
2024-01-31,29.67032
2024-02-01,34.79853
2024-02-02,34.79853
2024-02-03,30.76923
2024-02-04,33.33333
2024-02-05,36.99633
2024-02-06,26.37362
2024-02-07,34.79853
2024-02-08,34.06593
2024-02-09,25.64102
2024-02-10,22.71062
2024-02-11,23.80952
2024-02-12,32.96703
2024-02-13,41.39194
2024-02-14,41.02564
2024-02-15,38.46153
2024-02-16,33.69963
2024-02-17,27.47252
2024-02-18,37.72893
2024-02-19,43.22344
2024-02-20,46.88644
2024-02-21,40.29304
2024-02-22,37.36263
2024-02-23,44.32234
2024-02-24,29.30402
2024-02-25,38.46153
2024-02-26,46.88644
2024-02-27,46.88644
2024-02-28,51.28205
2024-02-29,52.01465
2024-03-01,34.06593
2024-03-02,34.06593
2024-03-03,48.35164
2024-03-04,53.84615
2024-03-05,46.88644
2024-03-06,48.71794
2024-03-07,38.82783
2024-03-08,35.53113
2024-03-09,38.82783
2024-03-10,37.36263
2024-03-11,44.32234
2024-03-12,59.34065
2024-03-13,46.15384
2024-03-14,39.56043
2024-03-15,43.22344
2024-03-16,41.02564
2024-03-17,41.02564
2024-03-18,46.52014
2024-03-19,48.71794
2024-03-20,45.05494
