date,부부간증여
2023-05-30,21.86234
2023-05-31,20.34412
2023-06-01,18.01619
2023-06-02,13.56275
2023-06-03,10.12145
2023-06-04,11.94331
2023-06-05,18.01619
2023-06-06,11.8421
2023-06-07,19.93927
2023-06-08,16.59919
2023-06-09,16.19433
2023-06-10,10.12145
2023-06-11,11.63967
2023-06-12,18.62348
2023-06-13,18.72469
2023-06-14,15.9919
2023-06-15,19.33198
2023-06-16,12.5506
2023-06-17,11.53846
2023-06-18,11.33603
2023-06-19,18.92712
2023-06-20,17.20647
2023-06-21,16.49797
2023-06-22,15.9919
2023-06-23,13.76518
2023-06-24,9.61538
2023-06-25,10.52631
2023-06-26,22.36842
2023-06-27,15.68825
2023-06-28,14.57489
2023-06-29,17.30769
2023-06-30,13.66396
2023-07-01,11.43724
2023-07-02,10.02024
2023-07-03,18.82591
2023-07-04,19.93927
2023-07-05,19.93927
2023-07-06,20.44534
2023-07-07,15.2834
2023-07-08,11.74089
2023-07-09,12.5506
2023-07-10,20.74898
2023-07-11,17.51012
2023-07-12,16.80161
2023-07-13,17.20647
2023-07-14,15.38461
2023-07-15,10.4251
2023-07-16,11.03238
2023-07-17,20.95141
2023-07-18,17.00404
2023-07-19,15.78947
2023-07-20,15.48582
2023-07-21,15.89068
2023-07-22,13.2591
2023-07-23,11.33603
2023-07-24,19.63562
2023-07-25,19.83805
2023-07-26,17.51012
2023-07-27,25.30364
2023-07-28,19.12955
2023-07-29,12.95546
2023-07-30,12.24696
2023-07-31,16.7004
2023-08-01,17.61133
2023-08-02,14.77732
2023-08-03,15.48582
2023-08-04,15.48582
2023-08-05,14.77732
2023-08-06,13.56275
2023-08-07,24.08906
2023-08-08,18.82591
2023-08-09,21.25506
2023-08-10,14.57489
2023-08-11,16.49797
2023-08-12,11.8421
2023-08-13,14.06882
2023-08-14,19.33198
2023-08-15,15.08097
2023-08-16,20.44534
2023-08-17,21.05263
2023-08-18,20.74898
2023-08-19,12.5506
2023-08-20,13.05668
2023-08-21,22.36842
2023-08-22,20.74898
2023-08-23,15.89068
2023-08-24,16.49797
2023-08-25,19.53441
2023-08-26,12.44939
2023-08-27,12.34817
2023-08-28,17.71255
2023-08-29,18.1174
2023-08-30,19.02834
2023-08-31,19.73684
2023-09-01,18.92712
2023-09-02,11.53846
2023-09-03,13.76518
2023-09-04,17.61133
2023-09-05,18.21862
2023-09-06,18.82591
2023-09-07,13.96761
2023-09-08,18.31983
2023-09-09,12.75303
2023-09-10,11.23481
2023-09-11,22.67206
2023-09-12,22.06477
2023-09-13,16.19433
2023-09-14,18.72469
2023-09-15,18.72469
2023-09-16,12.24696
2023-09-17,11.23481
2023-09-18,20.54655
2023-09-19,18.82591
2023-09-20,15.58704
2023-09-21,16.90283
2023-09-22,14.17004
2023-09-23,11.1336
2023-09-24,12.04453
2023-09-25,18.01619
2023-09-26,16.59919
2023-09-27,11.23481
2023-09-28,9.61538
2023-09-29,9.31174
2023-09-30,8.50202
2023-10-01,8.50202
2023-10-02,10.52631
2023-10-03,12.75303
2023-10-04,21.76113
2023-10-05,20.04048
2023-10-06,17.4089
2023-10-07,10.12145
2023-10-08,10.4251
2023-10-09,12.44939
2023-10-10,20.54655
2023-10-11,21.45748
2023-10-12,19.93927
2023-10-13,16.49797
2023-10-14,12.34817
2023-10-15,13.05668
2023-10-16,16.39676
2023-10-17,18.72469
2023-10-18,19.02834
2023-10-19,18.1174
2023-10-20,15.68825
2023-10-21,11.03238
2023-10-22,13.2591
2023-10-23,18.52226
2023-10-24,17.61133
2023-10-25,19.53441
2023-10-26,17.91497
2023-10-27,17.51012
2023-10-28,9.51417
2023-10-29,11.1336
2023-10-30,22.06477
2023-10-31,19.93927
2023-11-01,22.67206
2023-11-02,18.52226
2023-11-03,16.29554
2023-11-04,15.08097
2023-11-05,14.47368
2023-11-06,18.21862
2023-11-07,18.31983
2023-11-08,15.48582
2023-11-09,17.30769
2023-11-10,16.19433
2023-11-11,8.90688
2023-11-12,10.32388
2023-11-13,17.71255
2023-11-14,18.52226
2023-11-15,16.09311
2023-11-16,19.33198
2023-11-17,13.46153
2023-11-18,10.52631
2023-11-19,9.41295
2023-11-20,21.96356
2023-11-21,18.82591
2023-11-22,19.93927
2023-11-23,19.63562
2023-11-24,16.39676
2023-11-25,9.91902
2023-11-26,13.15789
2023-11-27,18.52226
2023-11-28,21.45748
2023-11-29,16.19433
2023-11-30,19.83805
2023-12-01,19.53441
2023-12-02,12.65182
2023-12-03,15.38461
2023-12-04,19.02834
2023-12-05,16.7004
2023-12-06,18.21862
2023-12-07,16.39676
2023-12-08,17.20647
2023-12-09,12.65182
2023-12-10,14.97975
2023-12-11,19.53441
2023-12-12,23.78542
2023-12-13,20.04048
2023-12-14,18.92712
2023-12-15,19.33198
2023-12-16,11.63967
2023-12-17,9.81781
2023-12-18,21.76113
2023-12-19,22.57085
2023-12-20,21.76113
2023-12-21,20.04048
2023-12-22,17.10526
2023-12-23,10.32388
2023-12-24,11.43724
2023-12-25,11.63967
2023-12-26,25.60728
2023-12-27,18.72469
2023-12-28,23.17813
2023-12-29,19.02834
2023-12-30,12.44939
2023-12-31,11.8421
2024-01-01,15.08097
2024-01-02,22.57085
2024-01-03,25.60728
2024-01-04,20.24291
2024-01-05,20.54655
2024-01-06,13.05668
2024-01-07,11.8421
2024-01-08,21.65991
2024-01-09,20.54655
2024-01-10,20.44534
2024-01-11,24.08906
2024-01-12,19.33198
2024-01-13,13.66396
2024-01-14,13.96761
2024-01-15,20.04048
2024-01-16,20.04048
2024-01-17,19.53441
2024-01-18,19.73684
2024-01-19,23.38056
2024-01-20,12.75303
2024-01-21,16.80161
2024-01-22,22.57085
2024-01-23,23.48178
2024-01-24,24.89878
2024-01-25,23.68421
2024-01-26,21.15384
2024-01-27,15.2834
2024-01-28,15.78947
2024-01-29,22.36842
2024-01-30,25.10121
2024-01-31,25.91093
2024-02-01,21.5587
2024-02-02,20.34412
2024-02-03,12.34817
2024-02-04,14.67611
2024-02-05,25.30364
2024-02-06,21.05263
2024-02-07,19.83805
2024-02-08,17.20647
2024-02-09,14.87854
2024-02-10,14.27125
2024-02-11,12.24696
2024-02-12,17.91497
2024-02-13,25.80971
2024-02-14,22.77327
2024-02-15,20.1417
2024-02-16,17.61133
2024-02-17,15.38461
2024-02-18,19.02834
2024-02-19,22.16599
2024-02-20,26.51821
2024-02-21,23.38056
2024-02-22,23.27935
2024-02-23,22.16599
2024-02-24,14.67611
2024-02-25,16.49797
2024-02-26,25.10121
2024-02-27,21.5587
2024-02-28,21.45748
2024-02-29,17.20647
2024-03-01,15.18218
2024-03-02,13.36032
2024-03-03,17.91497
2024-03-04,25.0
2024-03-05,18.1174
2024-03-06,17.61133
2024-03-07,18.42105
2024-03-08,19.83805
2024-03-09,16.49797
2024-03-10,13.2591
2024-03-11,18.92712
2024-03-12,17.81376
2024-03-13,16.39676
2024-03-14,17.51012
2024-03-15,17.10526
2024-03-16,13.56275
2024-03-17,8.80566
2024-03-18,18.42105
2024-03-19,15.08097
2024-03-20,16.29554
