date,노터스주가
2023-06-03,0.28852
2023-06-04,0.2713
2023-06-05,1.81728
2023-06-06,0.31867
2023-06-07,1.78713
2023-06-08,1.52229
2023-06-09,1.69885
2023-06-10,0.25838
2023-06-11,0.21747
2023-06-12,1.43186
2023-06-13,1.72038
2023-06-14,1.53736
2023-06-15,1.40171
2023-06-16,1.31989
2023-06-17,0.25622
2023-06-18,0.13565
2023-06-19,1.41248
2023-06-20,1.32205
2023-06-21,1.26822
2023-06-22,1.75914
2023-06-23,1.28975
2023-06-24,0.16794
2023-06-25,0.11842
2023-06-26,1.40171
2023-06-27,1.223
2023-06-28,1.32635
2023-06-29,1.11749
2023-06-30,1.1864
2023-07-01,0.17871
2023-07-02,0.12919
2023-07-03,1.3242
2023-07-04,1.13687
2023-07-05,1.17563
2023-07-06,1.00984
2023-07-07,1.06797
2023-07-08,0.13134
2023-07-09,0.1378
2023-07-10,1.11103
2023-07-11,1.14979
2023-07-12,0.9883
2023-07-13,1.16486
2023-07-14,1.07658
2023-07-15,0.1378
2023-07-16,0.12919
2023-07-17,1.33712
2023-07-18,0.94739
2023-07-19,1.00768
2023-07-20,1.12826
2023-07-21,0.8871
2023-07-22,0.11627
2023-07-23,0.10765
2023-07-24,0.98615
2023-07-25,1.00553
2023-07-26,0.81174
2023-07-27,1.07012
2023-07-28,0.92801
2023-07-29,0.09473
2023-07-30,0.1055
2023-07-31,0.91725
2023-08-01,1.0529
2023-08-02,0.94739
2023-08-03,0.88495
2023-08-04,0.79667
2023-08-05,0.15502
2023-08-06,0.07105
2023-08-07,0.90648
2023-08-08,0.75361
2023-08-09,1.04213
2023-08-10,0.97108
2023-08-11,1.01629
2023-08-12,0.07966
2023-08-13,0.08182
2023-08-14,0.77729
2023-08-15,0.15072
2023-08-16,0.73638
2023-08-17,0.86342
2023-08-18,0.90864
2023-08-19,0.09689
2023-08-20,0.10119
2023-08-21,0.80098
2023-08-22,0.7816
2023-08-23,0.88064
2023-08-24,0.88064
2023-08-25,0.8139
2023-08-26,0.08397
2023-08-27,0.04521
2023-08-28,0.97969
2023-08-29,1.11749
2023-08-30,1.02921
2023-08-31,0.96677
2023-09-01,0.87634
2023-09-02,0.04952
2023-09-03,0.06459
2023-09-04,0.97323
2023-09-05,0.90648
2023-09-06,1.01414
2023-09-07,1.30913
2023-09-08,1.30051
2023-09-09,0.15718
2023-09-10,0.14426
2023-09-11,1.61057
2023-09-12,1.37588
2023-09-13,1.11749
2023-09-14,1.22085
2023-09-15,1.01199
2023-09-16,0.08828
2023-09-17,0.07751
2023-09-18,0.91079
2023-09-19,0.84404
2023-09-20,0.82036
2023-09-21,0.77299
2023-09-22,0.7859
2023-09-23,0.0689
2023-09-24,0.04736
2023-09-25,0.71916
2023-09-26,0.69116
2023-09-27,0.62657
2023-09-28,0.0732
2023-09-29,0.04521
2023-09-30,0.04306
2023-10-01,0.03014
2023-10-02,0.06674
2023-10-03,0.04736
2023-10-04,0.71054
2023-10-05,0.82036
2023-10-06,0.74715
2023-10-07,0.05813
2023-10-08,0.05382
2023-10-09,0.05598
2023-10-10,0.69978
2023-10-11,0.78806
2023-10-12,0.7816
2023-10-13,0.66102
2023-10-14,0.08182
2023-10-15,0.04306
2023-10-16,0.57059
2023-10-17,0.62657
2023-10-18,0.65025
2023-10-19,0.51676
2023-10-20,0.5426
2023-10-21,0.04521
2023-10-22,0.04736
2023-10-23,0.60934
2023-10-24,0.60288
2023-10-25,0.56843
2023-10-26,0.49953
2023-10-27,0.60288
2023-10-28,0.07105
2023-10-29,0.06459
2023-10-30,0.61365
2023-10-31,0.57059
2023-11-01,0.59643
2023-11-02,0.65671
2023-11-03,0.63518
2023-11-04,0.04736
2023-11-05,0.03445
2023-11-06,0.96677
2023-11-07,0.71916
2023-11-08,0.63734
2023-11-09,0.64595
2023-11-10,0.46077
2023-11-11,0.04952
2023-11-12,0.02583
2023-11-13,0.58351
2023-11-14,0.60288
2023-11-15,0.76653
2023-11-16,0.64379
2023-11-17,0.5103
2023-11-18,0.04521
2023-11-19,0.03014
2023-11-20,0.71054
2023-11-21,0.60288
2023-11-22,0.55551
2023-11-23,0.60719
2023-11-24,0.60504
2023-11-25,0.05813
2023-11-26,0.05598
2023-11-27,0.57274
2023-11-28,0.54475
2023-11-29,0.55121
2023-11-30,0.49523
2023-12-01,0.45432
2023-12-02,0.05598
2023-12-03,0.04091
2023-12-04,0.53829
2023-12-05,0.49953
2023-12-06,0.59858
2023-12-07,0.71916
2023-12-08,0.82251
2023-12-09,0.20885
2023-12-10,0.13134
2023-12-11,0.72346
2023-12-12,0.66317
2023-12-13,0.58351
2023-12-14,0.84835
2023-12-15,0.84835
2023-12-16,0.09258
2023-12-17,0.07105
2023-12-18,0.74715
2023-12-19,0.9517
2023-12-20,0.88926
2023-12-21,0.77083
2023-12-22,0.75791
2023-12-23,0.09689
2023-12-24,0.06674
2023-12-25,0.05598
2023-12-26,0.72777
2023-12-27,1.04213
2023-12-28,0.87634
2023-12-29,0.32943
2023-12-30,0.06028
2023-12-31,0.04736
2024-01-01,0.04736
2024-01-02,0.86988
2024-01-03,0.7127
2024-01-04,0.65671
2024-01-05,0.64595
2024-01-06,0.0732
2024-01-07,0.03875
2024-01-08,0.65241
2024-01-09,0.6481
2024-01-10,0.51676
2024-01-11,0.53398
2024-01-12,0.51676
2024-01-13,0.04952
2024-01-14,0.02799
2024-01-15,0.55121
2024-01-16,0.50599
2024-01-17,0.43278
2024-01-18,0.62226
2024-01-19,0.54044
2024-01-20,0.05382
2024-01-21,0.03445
2024-01-22,0.49523
2024-01-23,0.85911
2024-01-24,0.79452
2024-01-25,0.70624
2024-01-26,0.80098
2024-01-27,0.1055
2024-01-28,0.07105
2024-01-29,1.19931
2024-01-30,1.03998
2024-01-31,0.77729
2024-02-01,0.77083
2024-02-02,0.94093
2024-02-03,0.08182
2024-02-04,0.07966
2024-02-05,1.23377
2024-02-06,1.13257
2024-02-07,1.00984
2024-02-08,0.87634
2024-02-09,0.0689
2024-02-10,0.04736
2024-02-11,0.05382
2024-02-12,0.07751
2024-02-13,0.97969
2024-02-14,0.7493
2024-02-15,0.77945
2024-02-16,0.71054
2024-02-17,0.07751
2024-02-18,0.04306
2024-02-19,1.00553
2024-02-20,0.94739
2024-02-21,0.87203
2024-02-22,0.72346
2024-02-23,0.717
2024-02-24,0.11196
2024-02-25,0.05167
2024-02-26,0.69332
2024-02-27,0.58781
2024-02-28,0.61796
2024-02-29,0.56413
2024-03-01,0.06674
2024-03-02,0.07105
2024-03-03,0.08182
2024-03-04,0.72131
2024-03-05,0.58997
2024-03-06,0.60719
2024-03-07,0.52322
2024-03-08,0.84835
2024-03-09,0.07966
2024-03-10,0.08397
2024-03-11,0.79452
2024-03-12,0.68901
2024-03-13,0.92801
2024-03-14,0.80528
2024-03-15,0.66102
2024-03-16,0.04952
2024-03-17,0.07105
2024-03-18,0.71916
2024-03-19,0.66102
2024-03-20,0.68471
