date,법무사수수료
2023-06-09,34.72222
2023-06-10,16.66666
2023-06-11,10.76388
2023-06-12,37.5
2023-06-13,33.68055
2023-06-14,39.93055
2023-06-15,31.94444
2023-06-16,34.72222
2023-06-17,12.15277
2023-06-18,10.41666
2023-06-19,47.22222
2023-06-20,36.45833
2023-06-21,42.70833
2023-06-22,35.06944
2023-06-23,31.25
2023-06-24,11.45833
2023-06-25,13.88888
2023-06-26,29.86111
2023-06-27,37.5
2023-06-28,34.02777
2023-06-29,35.76388
2023-06-30,28.125
2023-07-01,14.58333
2023-07-02,15.27777
2023-07-03,40.625
2023-07-04,33.68055
2023-07-05,34.02777
2023-07-06,32.98611
2023-07-07,27.08333
2023-07-08,15.625
2023-07-09,11.45833
2023-07-10,35.06944
2023-07-11,30.55555
2023-07-12,27.08333
2023-07-13,32.63888
2023-07-14,26.04166
2023-07-15,10.76388
2023-07-16,11.45833
2023-07-17,34.375
2023-07-18,36.11111
2023-07-19,32.63888
2023-07-20,29.51388
2023-07-21,35.06944
2023-07-22,11.80555
2023-07-23,10.41666
2023-07-24,34.02777
2023-07-25,45.83333
2023-07-26,35.06944
2023-07-27,35.41666
2023-07-28,33.68055
2023-07-29,11.45833
2023-07-30,7.29166
2023-07-31,38.54166
2023-08-01,35.41666
2023-08-02,29.51388
2023-08-03,30.20833
2023-08-04,32.29166
2023-08-05,17.36111
2023-08-06,13.19444
2023-08-07,39.58333
2023-08-08,31.94444
2023-08-09,33.68055
2023-08-10,30.20833
2023-08-11,26.38888
2023-08-12,8.68055
2023-08-13,12.84722
2023-08-14,32.29166
2023-08-15,12.5
2023-08-16,36.80555
2023-08-17,37.5
2023-08-18,36.45833
2023-08-19,12.5
2023-08-20,12.5
2023-08-21,36.45833
2023-08-22,36.80555
2023-08-23,35.76388
2023-08-24,35.06944
2023-08-25,34.02777
2023-08-26,15.97222
2023-08-27,9.72222
2023-08-28,42.01388
2023-08-29,39.93055
2023-08-30,46.52777
2023-08-31,39.93055
2023-09-01,27.77777
2023-09-02,6.94444
2023-09-03,11.45833
2023-09-04,34.72222
2023-09-05,40.97222
2023-09-06,38.19444
2023-09-07,34.375
2023-09-08,31.25
2023-09-09,14.93055
2023-09-10,11.80555
2023-09-11,38.54166
2023-09-12,35.06944
2023-09-13,40.27777
2023-09-14,35.41666
2023-09-15,27.08333
2023-09-16,12.5
2023-09-17,13.54166
2023-09-18,34.02777
2023-09-19,34.375
2023-09-20,36.80555
2023-09-21,32.98611
2023-09-22,26.04166
2023-09-23,10.76388
2023-09-24,9.02777
2023-09-25,31.25
2023-09-26,33.68055
2023-09-27,20.83333
2023-09-28,7.98611
2023-09-29,7.63888
2023-09-30,6.25
2023-10-01,7.29166
2023-10-02,11.80555
2023-10-03,8.68055
2023-10-04,37.5
2023-10-05,49.30555
2023-10-06,36.11111
2023-10-07,10.76388
2023-10-08,10.41666
2023-10-09,13.54166
2023-10-10,45.13888
2023-10-11,42.36111
2023-10-12,35.06944
2023-10-13,32.63888
2023-10-14,14.23611
2023-10-15,12.15277
2023-10-16,44.09722
2023-10-17,46.52777
2023-10-18,41.31944
2023-10-19,30.20833
2023-10-20,31.25
2023-10-21,9.375
2023-10-22,10.06944
2023-10-23,37.5
2023-10-24,44.79166
2023-10-25,42.01388
2023-10-26,35.41666
2023-10-27,30.55555
2023-10-28,13.19444
2023-10-29,13.54166
2023-10-30,44.44444
2023-10-31,46.18055
2023-11-01,34.375
2023-11-02,37.15277
2023-11-03,28.47222
2023-11-04,12.5
2023-11-05,11.11111
2023-11-06,27.08333
2023-11-07,34.72222
2023-11-08,36.11111
2023-11-09,29.51388
2023-11-10,32.29166
2023-11-11,12.5
2023-11-12,12.84722
2023-11-13,39.23611
2023-11-14,35.76388
2023-11-15,35.06944
2023-11-16,24.65277
2023-11-17,29.16666
2023-11-18,9.02777
2023-11-19,11.80555
2023-11-20,32.98611
2023-11-21,32.98611
2023-11-22,36.45833
2023-11-23,34.72222
2023-11-24,27.08333
2023-11-25,12.15277
2023-11-26,15.97222
2023-11-27,39.23611
2023-11-28,33.68055
2023-11-29,39.93055
2023-11-30,36.11111
2023-12-01,30.90277
2023-12-02,11.45833
2023-12-03,12.15277
2023-12-04,36.11111
2023-12-05,35.76388
2023-12-06,33.68055
2023-12-07,39.23611
2023-12-08,27.43055
2023-12-09,7.98611
2023-12-10,9.02777
2023-12-11,36.80555
2023-12-12,30.90277
2023-12-13,35.06944
2023-12-14,34.02777
2023-12-15,27.43055
2023-12-16,7.98611
2023-12-17,7.29166
2023-12-18,44.09722
2023-12-19,39.58333
2023-12-20,32.63888
2023-12-21,32.98611
2023-12-22,26.04166
2023-12-23,12.5
2023-12-24,9.02777
2023-12-25,6.25
2023-12-26,38.19444
2023-12-27,34.375
2023-12-28,39.93055
2023-12-29,29.51388
2023-12-30,9.375
2023-12-31,5.20833
2024-01-01,15.625
2024-01-02,28.47222
2024-01-03,27.08333
2024-01-04,26.73611
2024-01-05,31.59722
2024-01-06,11.11111
2024-01-07,9.72222
2024-01-08,34.72222
2024-01-09,37.15277
2024-01-10,30.90277
2024-01-11,34.375
2024-01-12,34.375
2024-01-13,12.15277
2024-01-14,14.93055
2024-01-15,30.90277
2024-01-16,34.375
2024-01-17,31.25
2024-01-18,39.93055
2024-01-19,35.76388
2024-01-20,8.33333
2024-01-21,10.41666
2024-01-22,39.58333
2024-01-23,31.59722
2024-01-24,33.33333
2024-01-25,31.59722
2024-01-26,28.81944
2024-01-27,12.84722
2024-01-28,13.88888
2024-01-29,43.40277
2024-01-30,39.23611
2024-01-31,36.80555
2024-02-01,35.41666
2024-02-02,28.125
2024-02-03,11.11111
2024-02-04,10.06944
2024-02-05,35.41666
2024-02-06,39.23611
2024-02-07,29.51388
2024-02-08,22.22222
2024-02-09,6.94444
2024-02-10,4.51388
2024-02-11,9.02777
2024-02-12,15.625
2024-02-13,49.65277
2024-02-14,44.44444
2024-02-15,38.88888
2024-02-16,36.11111
2024-02-17,13.54166
2024-02-18,14.93055
2024-02-19,47.22222
2024-02-20,43.05555
2024-02-21,39.58333
2024-02-22,35.41666
2024-02-23,40.625
2024-02-24,12.84722
2024-02-25,9.375
2024-02-26,42.70833
2024-02-27,40.27777
2024-02-28,36.11111
2024-02-29,33.33333
2024-03-01,15.97222
2024-03-02,13.19444
2024-03-03,14.93055
2024-03-04,39.23611
2024-03-05,37.15277
2024-03-06,37.5
2024-03-07,42.70833
2024-03-08,42.01388
2024-03-09,16.66666
2024-03-10,8.33333
2024-03-11,35.06944
2024-03-12,35.41666
2024-03-13,40.27777
2024-03-14,29.86111
2024-03-15,40.97222
2024-03-16,18.05555
2024-03-17,14.93055
2024-03-18,36.45833
2024-03-19,33.33333
2024-03-20,34.375
