date,저축보험
2023-05-30,9.4784
2023-05-31,9.19798
2023-06-01,9.19798
2023-06-02,7.51542
2023-06-03,4.59899
2023-06-04,4.87941
2023-06-05,9.64666
2023-06-06,7.12282
2023-06-07,7.9641
2023-06-08,8.74929
2023-06-09,9.25406
2023-06-10,4.03813
2023-06-11,4.87941
2023-06-12,8.24453
2023-06-13,8.86146
2023-06-14,9.64666
2023-06-15,8.97363
2023-06-16,7.73976
2023-06-17,4.31856
2023-06-18,4.37464
2023-06-19,8.41278
2023-06-20,8.46887
2023-06-21,9.08581
2023-06-22,7.5715
2023-06-23,8.18844
2023-06-24,4.31856
2023-06-25,4.76724
2023-06-26,8.58104
2023-06-27,9.14189
2023-06-28,9.53449
2023-06-29,9.14189
2023-06-30,8.74929
2023-07-01,3.70162
2023-07-02,4.5429
2023-07-03,6.00112
2023-07-04,7.73976
2023-07-05,8.30061
2023-07-06,7.40325
2023-07-07,7.12282
2023-07-08,4.5429
2023-07-09,5.04767
2023-07-10,6.0572
2023-07-11,7.12282
2023-07-12,7.40325
2023-07-13,9.19798
2023-07-14,10.60011
2023-07-15,3.4212
2023-07-16,4.65507
2023-07-17,8.74929
2023-07-18,10.2636
2023-07-19,8.63712
2023-07-20,9.14189
2023-07-21,9.19798
2023-07-22,4.9355
2023-07-23,12.05832
2023-07-24,19.12507
2023-07-25,11.83398
2023-07-26,9.59057
2023-07-27,9.871
2023-07-28,8.3567
2023-07-29,4.09422
2023-07-30,4.87941
2023-07-31,8.52495
2023-08-01,8.3567
2023-08-02,6.33763
2023-08-03,8.91755
2023-08-04,7.79584
2023-08-05,4.65507
2023-08-06,4.87941
2023-08-07,8.3567
2023-08-08,8.3567
2023-08-09,8.58104
2023-08-10,9.59057
2023-08-11,8.07627
2023-08-12,5.27201
2023-08-13,4.99158
2023-08-14,7.06674
2023-08-15,7.23499
2023-08-16,9.14189
2023-08-17,9.98317
2023-08-18,10.37577
2023-08-19,4.03813
2023-08-20,5.21592
2023-08-21,16.43297
2023-08-22,13.51654
2023-08-23,10.93662
2023-08-24,8.18844
2023-08-25,11.10487
2023-08-26,5.88895
2023-08-27,6.39371
2023-08-28,10.43185
2023-08-29,13.12394
2023-08-30,12.67526
2023-08-31,11.66573
2023-09-01,7.62759
2023-09-02,4.26247
2023-09-03,4.5429
2023-09-04,7.17891
2023-09-05,10.31968
2023-09-06,6.33763
2023-09-07,4.99158
2023-09-08,7.34716
2023-09-09,4.48681
2023-09-10,18.39596
2023-09-11,9.08581
2023-09-12,8.97363
2023-09-13,10.2636
2023-09-14,8.46887
2023-09-15,10.15143
2023-09-16,4.71116
2023-09-17,7.06674
2023-09-18,8.58104
2023-09-19,10.37577
2023-09-20,10.60011
2023-09-21,9.42232
2023-09-22,8.24453
2023-09-23,3.86988
2023-09-24,5.27201
2023-09-25,9.36623
2023-09-26,9.02972
2023-09-27,6.78631
2023-09-28,4.37464
2023-09-29,4.5429
2023-09-30,2.69209
2023-10-01,5.15984
2023-10-02,6.28154
2023-10-03,4.99158
2023-10-04,9.59057
2023-10-05,8.69321
2023-10-06,9.98317
2023-10-07,4.71116
2023-10-08,5.27201
2023-10-09,5.38418
2023-10-10,8.30061
2023-10-11,9.08581
2023-10-12,8.3567
2023-10-13,10.43185
2023-10-14,3.86988
2023-10-15,4.03813
2023-10-16,7.34716
2023-10-17,10.20751
2023-10-18,9.64666
2023-10-19,9.14189
2023-10-20,8.80538
2023-10-21,4.71116
2023-10-22,3.75771
2023-10-23,8.24453
2023-10-24,8.91755
2023-10-25,10.31968
2023-10-26,9.19798
2023-10-27,7.85193
2023-10-28,4.82333
2023-10-29,5.83286
2023-10-30,9.70274
2023-10-31,10.9927
2023-11-01,9.36623
2023-11-02,12.33875
2023-11-03,9.59057
2023-11-04,5.72069
2023-11-05,5.04767
2023-11-06,8.24453
2023-11-07,9.36623
2023-11-08,9.92708
2023-11-09,8.91755
2023-11-10,7.85193
2023-11-11,3.86988
2023-11-12,5.88895
2023-11-13,8.91755
2023-11-14,9.14189
2023-11-15,10.09534
2023-11-16,8.41278
2023-11-17,9.53449
2023-11-18,5.21592
2023-11-19,5.04767
2023-11-20,8.74929
2023-11-21,11.94615
2023-11-22,10.2636
2023-11-23,11.60964
2023-11-24,12.50701
2023-11-25,5.72069
2023-11-26,6.22546
2023-11-27,9.98317
2023-11-28,10.71228
2023-11-29,9.75883
2023-11-30,10.43185
2023-12-01,12.00224
2023-12-02,6.16937
2023-12-03,6.0572
2023-12-04,10.65619
2023-12-05,9.75883
2023-12-06,9.53449
2023-12-07,9.75883
2023-12-08,9.53449
2023-12-09,5.88895
2023-12-10,6.61805
2023-12-11,10.37577
2023-12-12,10.37577
2023-12-13,12.28266
2023-12-14,11.60964
2023-12-15,13.23611
2023-12-16,5.44026
2023-12-17,5.10375
2023-12-18,9.31015
2023-12-19,10.60011
2023-12-20,9.871
2023-12-21,9.871
2023-12-22,10.82445
2023-12-23,5.49635
2023-12-24,4.03813
2023-12-25,5.04767
2023-12-26,12.39484
2023-12-27,12.61918
2023-12-28,12.33875
2023-12-29,9.92708
2023-12-30,5.49635
2023-12-31,5.83286
2024-01-01,5.55243
2024-01-02,10.20751
2024-01-03,13.18003
2024-01-04,12.00224
2024-01-05,12.67526
2024-01-06,6.67414
2024-01-07,6.89848
2024-01-08,9.92708
2024-01-09,12.22658
2024-01-10,12.8996
2024-01-11,13.51654
2024-01-12,13.62871
2024-01-13,6.95457
2024-01-14,6.0572
2024-01-15,12.45092
2024-01-16,12.17049
2024-01-17,13.01177
2024-01-18,14.86259
2024-01-19,12.73135
2024-01-20,8.30061
2024-01-21,8.97363
2024-01-22,12.11441
2024-01-23,15.36735
2024-01-24,13.96522
2024-01-25,17.89119
2024-01-26,16.76948
2024-01-27,10.9927
2024-01-28,10.54402
2024-01-29,18.56421
2024-01-30,18.84464
2024-01-31,19.46158
2024-02-01,13.12394
2024-02-02,10.93662
2024-02-03,9.42232
2024-02-04,6.28154
2024-02-05,14.07739
2024-02-06,11.10487
2024-02-07,11.72181
2024-02-08,9.31015
2024-02-09,6.0572
2024-02-10,5.15984
2024-02-11,5.94503
2024-02-12,7.5715
2024-02-13,13.40437
2024-02-14,13.74088
2024-02-15,15.64778
2024-02-16,12.05832
2024-02-17,7.85193
2024-02-18,8.30061
2024-02-19,11.94615
2024-02-20,12.17049
2024-02-21,13.62871
2024-02-22,11.16096
2024-02-23,10.2636
2024-02-24,8.13236
2024-02-25,6.50588
2024-02-26,11.44139
2024-02-27,17.61076
2024-02-28,12.67526
2024-02-29,12.11441
2024-03-01,6.89848
2024-03-02,6.0572
2024-03-03,5.32809
2024-03-04,9.81491
2024-03-05,10.88053
2024-03-06,11.66573
2024-03-07,11.89007
2024-03-08,11.3853
2024-03-09,5.66461
2024-03-10,5.66461
2024-03-11,8.63712
2024-03-12,9.4784
2024-03-13,10.09534
2024-03-14,9.64666
2024-03-15,8.58104
2024-03-16,5.04767
2024-03-17,5.38418
2024-03-18,10.31968
2024-03-19,8.86146
2024-03-20,10.37577
