date,KT주가
2023-05-29,2.04275
2023-05-30,12.65966
2023-05-31,11.12193
2023-06-01,11.36198
2023-06-02,10.82752
2023-06-03,1.62152
2023-06-04,1.29767
2023-06-05,10.27719
2023-06-06,1.74155
2023-06-07,10.04619
2023-06-08,9.1992
2023-06-09,10.08017
2023-06-10,1.57849
2023-06-11,1.45167
2023-06-12,10.27266
2023-06-13,9.87181
2023-06-14,9.13126
2023-06-15,8.89346
2023-06-16,9.0452
2023-06-17,1.26823
2023-06-18,1.17084
2023-06-19,8.68285
2023-06-20,8.66473
2023-06-21,8.74626
2023-06-22,8.80288
2023-06-23,7.99438
2023-06-24,1.49923
2023-06-25,1.05534
2023-06-26,8.61717
2023-06-27,8.03514
2023-06-28,8.15291
2023-06-29,9.79481
2023-06-30,9.40302
2023-07-01,1.25464
2023-07-02,1.08252
2023-07-03,9.49587
2023-07-04,9.66799
2023-07-05,9.49587
2023-07-06,9.26487
2023-07-07,8.59226
2023-07-08,1.31805
2023-07-09,1.13461
2023-07-10,8.9682
2023-07-11,9.6159
2023-07-12,9.22184
2023-07-13,9.84011
2023-07-14,9.62043
2023-07-15,1.3407
2023-07-16,1.03723
2023-07-17,8.91158
2023-07-18,8.38617
2023-07-19,8.2435
2023-07-20,8.90479
2023-07-21,10.82525
2023-07-22,2.1039
2023-07-23,1.67587
2023-07-24,9.64308
2023-07-25,8.65567
2023-07-26,9.47323
2023-07-27,10.6554
2023-07-28,9.88314
2023-07-29,1.29087
2023-07-30,1.11196
2023-07-31,9.4234
2023-08-01,15.19385
2023-08-02,11.91457
2023-08-03,10.13678
2023-08-04,10.98152
2023-08-05,1.76872
2023-08-06,1.40411
2023-08-07,16.89917
2023-08-08,14.82471
2023-08-09,12.11613
2023-08-10,11.59072
2023-08-11,11.84436
2023-08-12,1.91366
2023-08-13,1.4177
2023-08-14,11.14457
2023-08-15,2.1809
2023-08-16,11.21704
2023-08-17,10.5331
2023-08-18,10.15717
2023-08-19,1.55811
2023-08-20,1.27728
2023-08-21,10.36778
2023-08-22,9.73593
2023-08-23,9.43926
2023-08-24,10.04393
2023-08-25,9.87634
2023-08-26,1.56264
2023-08-27,1.43128
2023-08-28,11.1174
2023-08-29,11.25328
2023-08-30,12.4128
2023-08-31,10.55122
2023-09-01,9.86955
2023-09-02,1.54905
2023-09-03,1.04402
2023-09-04,9.9239
2023-09-05,8.59226
2023-09-06,9.13805
2023-09-07,8.69643
2023-09-08,8.54696
2023-09-09,1.29767
2023-09-10,1.06893
2023-09-11,13.37983
2023-09-12,10.08243
2023-09-13,9.91484
2023-09-14,10.22737
2023-09-15,10.99057
2023-09-16,1.52867
2023-09-17,1.09384
2023-09-18,9.66573
2023-09-19,8.42694
2023-09-20,9.25582
2023-09-21,8.41788
2023-09-22,7.56409
2023-09-23,1.05761
2023-09-24,0.77905
2023-09-25,7.31044
2023-09-26,7.53691
2023-09-27,7.57314
2023-09-28,0.94437
2023-09-29,0.73829
2023-09-30,0.64543
2023-10-01,0.61826
2023-10-02,0.94211
2023-10-03,0.82661
2023-10-04,8.10761
2023-10-05,7.4735
2023-10-06,6.64009
2023-10-07,1.04629
2023-10-08,0.78132
2023-10-09,0.97608
2023-10-10,8.64661
2023-10-11,8.15064
2023-10-12,8.02835
2023-10-13,7.13379
2023-10-14,1.03723
2023-10-15,0.82208
2023-10-16,7.3897
2023-10-17,8.02608
2023-10-18,7.89473
2023-10-19,7.11341
2023-10-20,6.76691
2023-10-21,0.9489
2023-10-22,0.74735
2023-10-23,6.69671
2023-10-24,6.56082
2023-10-25,6.22112
2023-10-26,6.47477
2023-10-27,6.20074
2023-10-28,0.78811
2023-10-29,0.78358
2023-10-30,6.39324
2023-10-31,6.91638
2023-11-01,7.358
2023-11-02,7.38517
2023-11-03,6.5563
2023-11-04,1.01005
2023-11-05,0.86284
2023-11-06,9.76764
2023-11-07,8.42014
2023-11-08,7.29006
2023-11-09,6.97753
2023-11-10,6.18941
2023-11-11,0.77905
2023-11-12,0.6794
2023-11-13,6.04221
2023-11-14,6.55856
2023-11-15,7.08623
2023-11-16,6.57668
2023-11-17,6.203
2023-11-18,0.76093
2023-11-19,0.66355
2023-11-20,6.48383
2023-11-21,6.55403
2023-11-22,6.03315
2023-11-23,6.46118
2023-11-24,5.818
2023-11-25,0.76999
2023-11-26,0.68393
2023-11-27,6.3638
2023-11-28,7.00923
2023-11-29,6.65594
2023-11-30,6.95488
2023-12-01,5.97427
2023-12-02,0.79264
2023-12-03,0.69979
2023-12-04,7.11568
2023-12-05,8.35673
2023-12-06,9.16296
2023-12-07,7.60032
2023-12-08,7.50067
2023-12-09,1.04629
2023-12-10,1.03496
2023-12-11,8.87535
2023-12-12,8.52432
2023-12-13,9.0384
2023-12-14,11.74019
2023-12-15,10.99057
2023-12-16,1.98161
2023-12-17,1.54225
2023-12-18,9.50267
2023-12-19,8.51526
2023-12-20,9.5072
2023-12-21,9.03387
2023-12-22,8.1982
2023-12-23,1.2637
2023-12-24,0.88096
2023-12-25,1.06667
2023-12-26,8.46997
2023-12-27,11.55675
2023-12-28,10.56934
2023-12-29,4.47051
2023-12-30,1.16631
2023-12-31,1.05761
2024-01-01,1.10517
2024-01-02,8.97273
2024-01-03,8.17555
2024-01-04,8.1212
2024-01-05,6.89147
2024-01-06,1.08705
2024-01-07,0.85379
2024-01-08,7.03641
2024-01-09,7.21759
2024-01-10,6.72615
2024-01-11,6.84165
2024-01-12,6.43853
2024-01-13,1.03496
2024-01-14,0.84699
2024-01-15,6.39097
2024-01-16,6.04447
2024-01-17,6.37965
2024-01-18,6.31397
2024-01-19,6.52459
2024-01-20,1.04855
2024-01-21,0.99873
2024-01-22,6.22565
2024-01-23,6.18262
2024-01-24,5.55077
2024-01-25,6.88241
2024-01-26,7.45765
2024-01-27,1.11649
2024-01-28,0.92399
2024-01-29,7.77244
2024-01-30,7.54823
2024-01-31,7.45991
2024-02-01,12.77516
2024-02-02,19.34504
2024-02-03,2.79237
2024-02-04,1.87969
2024-02-05,12.65739
2024-02-06,10.68031
2024-02-07,11.02001
2024-02-08,10.45384
2024-02-09,1.70531
2024-02-10,1.16405
2024-02-11,1.13914
2024-02-12,1.4947
2024-02-13,11.84889
2024-02-14,9.55702
2024-02-15,9.85822
2024-02-16,12.35845
2024-02-17,2.93731
2024-02-18,2.11069
2024-02-19,25.52088
2024-02-20,17.46308
2024-02-21,15.69888
2024-02-22,13.90524
2024-02-23,11.66772
2024-02-24,1.73022
2024-02-25,1.52867
2024-02-26,11.06757
2024-02-27,9.93975
2024-02-28,10.59652
2024-02-29,10.75505
2024-03-01,2.11069
2024-03-02,1.52414
2024-03-03,1.39052
2024-03-04,9.89446
2024-03-05,9.63628
2024-03-06,9.00217
2024-03-07,8.85043
2024-03-08,8.71002
2024-03-09,1.27728
2024-03-10,0.93079
2024-03-11,7.79282
2024-03-12,8.01929
2024-03-13,7.72714
2024-03-14,9.20146
2024-03-15,7.67053
2024-03-16,1.20255
2024-03-17,0.87417
2024-03-18,7.33082
2024-03-19,6.97526
2024-03-20,7.96041
