date,INVESTMENT
2023-05-30,44.92957
2023-05-31,40.70422
2023-06-01,42.39436
2023-06-02,37.32394
2023-06-03,24.78873
2023-06-04,26.47887
2023-06-05,37.04225
2023-06-06,38.16901
2023-06-07,48.30985
2023-06-08,45.49295
2023-06-09,33.80281
2023-06-10,27.32394
2023-06-11,29.29577
2023-06-12,45.6338
2023-06-13,46.47887
2023-06-14,40.28169
2023-06-15,44.92957
2023-06-16,37.60563
2023-06-17,31.40845
2023-06-18,26.76056
2023-06-19,42.67605
2023-06-20,45.07042
2023-06-21,47.88732
2023-06-22,40.0
2023-06-23,36.61971
2023-06-24,30.84507
2023-06-25,25.49295
2023-06-26,41.83098
2023-06-27,44.50704
2023-06-28,34.36619
2023-06-29,36.19718
2023-06-30,27.88732
2023-07-01,21.69014
2023-07-02,23.80281
2023-07-03,37.88732
2023-07-04,47.32394
2023-07-05,46.19718
2023-07-06,44.22535
2023-07-07,42.11267
2023-07-08,21.12676
2023-07-09,24.36619
2023-07-10,49.85915
2023-07-11,46.05633
2023-07-12,46.61971
2023-07-13,48.02816
2023-07-14,40.84507
2023-07-15,26.76056
2023-07-16,26.76056
2023-07-17,44.0845
2023-07-18,48.02816
2023-07-19,44.36619
2023-07-20,51.54929
2023-07-21,47.60563
2023-07-22,21.97183
2023-07-23,23.09859
2023-07-24,53.38028
2023-07-25,50.84507
2023-07-26,49.29577
2023-07-27,47.18309
2023-07-28,41.40845
2023-07-29,22.67605
2023-07-30,22.11267
2023-07-31,41.12676
2023-08-01,46.19718
2023-08-02,44.92957
2023-08-03,50.98591
2023-08-04,43.94366
2023-08-05,27.60563
2023-08-06,27.46478
2023-08-07,45.77464
2023-08-08,52.39436
2023-08-09,45.6338
2023-08-10,47.60563
2023-08-11,46.61971
2023-08-12,28.30985
2023-08-13,27.74647
2023-08-14,38.87323
2023-08-15,32.53521
2023-08-16,45.6338
2023-08-17,49.57746
2023-08-18,43.94366
2023-08-19,29.57746
2023-08-20,28.02816
2023-08-21,49.29577
2023-08-22,45.21126
2023-08-23,48.4507
2023-08-24,47.04225
2023-08-25,40.28169
2023-08-26,23.66197
2023-08-27,28.87323
2023-08-28,40.28169
2023-08-29,40.70422
2023-08-30,41.54929
2023-08-31,39.43661
2023-09-01,28.73239
2023-09-02,23.09859
2023-09-03,26.61971
2023-09-04,38.16901
2023-09-05,41.83098
2023-09-06,41.40845
2023-09-07,44.78873
2023-09-08,36.61971
2023-09-09,20.0
2023-09-10,24.50704
2023-09-11,44.36619
2023-09-12,44.22535
2023-09-13,47.04225
2023-09-14,43.52112
2023-09-15,37.04225
2023-09-16,22.39436
2023-09-17,28.30985
2023-09-18,45.35211
2023-09-19,47.18309
2023-09-20,39.29577
2023-09-21,41.40845
2023-09-22,42.39436
2023-09-23,26.76056
2023-09-24,26.05633
2023-09-25,36.33802
2023-09-26,38.30985
2023-09-27,29.7183
2023-09-28,15.6338
2023-09-29,14.50704
2023-09-30,16.9014
2023-10-01,15.6338
2023-10-02,25.35211
2023-10-03,29.01408
2023-10-04,39.85915
2023-10-05,40.70422
2023-10-06,34.64788
2023-10-07,23.52112
2023-10-08,20.0
2023-10-09,34.64788
2023-10-10,41.2676
2023-10-11,39.15492
2023-10-12,43.38028
2023-10-13,37.18309
2023-10-14,24.78873
2023-10-15,28.16901
2023-10-16,48.02816
2023-10-17,43.52112
2023-10-18,38.73239
2023-10-19,40.84507
2023-10-20,32.39436
2023-10-21,25.07042
2023-10-22,23.52112
2023-10-23,43.09859
2023-10-24,48.87323
2023-10-25,45.07042
2023-10-26,37.88732
2023-10-27,33.23943
2023-10-28,21.83098
2023-10-29,24.78873
2023-10-30,40.14084
2023-10-31,36.9014
2023-11-01,36.47887
2023-11-02,38.4507
2023-11-03,33.23943
2023-11-04,21.97183
2023-11-05,25.49295
2023-11-06,40.84507
2023-11-07,41.83098
2023-11-08,39.57746
2023-11-09,46.76056
2023-11-10,36.61971
2023-11-11,23.80281
2023-11-12,24.22535
2023-11-13,45.6338
2023-11-14,42.95774
2023-11-15,33.52112
2023-11-16,40.70422
2023-11-17,29.43661
2023-11-18,18.4507
2023-11-19,25.35211
2023-11-20,37.46478
2023-11-21,41.69014
2023-11-22,36.61971
2023-11-23,39.01408
2023-11-24,30.70422
2023-11-25,25.35211
2023-11-26,22.25352
2023-11-27,37.32394
2023-11-28,41.2676
2023-11-29,41.12676
2023-11-30,37.18309
2023-12-01,31.54929
2023-12-02,22.11267
2023-12-03,28.30985
2023-12-04,43.52112
2023-12-05,47.04225
2023-12-06,45.77464
2023-12-07,40.98591
2023-12-08,33.52112
2023-12-09,23.80281
2023-12-10,27.04225
2023-12-11,43.23943
2023-12-12,40.84507
2023-12-13,39.43661
2023-12-14,39.29577
2023-12-15,27.32394
2023-12-16,19.7183
2023-12-17,24.22535
2023-12-18,37.04225
2023-12-19,38.02816
2023-12-20,37.60563
2023-12-21,31.69014
2023-12-22,28.16901
2023-12-23,17.88732
2023-12-24,17.04225
2023-12-25,17.74647
2023-12-26,36.19718
2023-12-27,37.32394
2023-12-28,36.05633
2023-12-29,28.16901
2023-12-30,17.04225
2023-12-31,17.60563
2024-01-01,20.70422
2024-01-02,45.6338
2024-01-03,53.23943
2024-01-04,59.85915
2024-01-05,50.84507
2024-01-06,33.80281
2024-01-07,34.78873
2024-01-08,51.12676
2024-01-09,67.04225
2024-01-10,58.4507
2024-01-11,60.70422
2024-01-12,57.88732
2024-01-13,32.8169
2024-01-14,30.70422
2024-01-15,61.2676
2024-01-16,59.57746
2024-01-17,61.12676
2024-01-18,62.39436
2024-01-19,50.0
2024-01-20,29.15492
2024-01-21,34.22535
2024-01-22,58.02816
2024-01-23,65.07042
2024-01-24,58.59154
2024-01-25,61.12676
2024-01-26,54.64788
2024-01-27,32.95774
2024-01-28,39.57746
2024-01-29,58.87323
2024-01-30,64.64788
2024-01-31,53.66197
2024-02-01,57.60563
2024-02-02,52.39436
2024-02-03,30.84507
2024-02-04,32.39436
2024-02-05,57.04225
2024-02-06,52.11267
2024-02-07,46.47887
2024-02-08,44.22535
2024-02-09,21.12676
2024-02-10,18.30985
2024-02-11,19.85915
2024-02-12,35.91549
2024-02-13,53.66197
2024-02-14,55.49295
2024-02-15,48.59154
2024-02-16,48.02816
2024-02-17,28.02816
2024-02-18,28.30985
2024-02-19,52.39436
2024-02-20,53.80281
2024-02-21,52.39436
2024-02-22,50.98591
2024-02-23,40.98591
2024-02-24,28.16901
2024-02-25,27.88732
2024-02-26,52.95774
2024-02-27,44.0845
2024-02-28,46.05633
2024-02-29,44.36619
2024-03-01,24.64788
2024-03-02,24.92957
2024-03-03,28.87323
2024-03-04,38.73239
2024-03-05,46.61971
2024-03-06,51.12676
2024-03-07,50.14084
2024-03-08,40.42253
2024-03-09,24.64788
2024-03-10,33.09859
2024-03-11,58.02816
2024-03-12,52.67605
2024-03-13,55.21126
2024-03-14,48.4507
2024-03-15,36.9014
2024-03-16,28.87323
2024-03-17,31.97183
2024-03-18,45.77464
2024-03-19,48.02816
2024-03-20,43.09859
