date,카드가맹점수수료
2023-09-05,29.81366
2023-09-06,21.73913
2023-09-07,23.60248
2023-09-08,16.14906
2023-09-09,5.59006
2023-09-10,4.34782
2023-09-11,24.84472
2023-09-12,20.49689
2023-09-13,29.19254
2023-09-14,28.57142
2023-09-15,23.60248
2023-09-16,6.21118
2023-09-17,9.31677
2023-09-18,23.60248
2023-09-19,22.36024
2023-09-20,29.81366
2023-09-21,20.49689
2023-09-22,18.63354
2023-09-23,9.93788
2023-09-24,6.83229
2023-09-25,27.32919
2023-09-26,19.87577
2023-09-27,18.63354
2023-09-28,4.96894
2023-09-29,4.96894
2023-09-30,9.31677
2023-10-01,6.83229
2023-10-02,9.31677
2023-10-03,14.90683
2023-10-04,25.46583
2023-10-05,22.36024
2023-10-06,28.57142
2023-10-07,4.34782
2023-10-08,3.10559
2023-10-09,8.69565
2023-10-10,27.32919
2023-10-11,24.2236
2023-10-12,18.01242
2023-10-13,19.87577
2023-10-14,9.31677
2023-10-15,10.559
2023-10-16,35.40372
2023-10-17,23.60248
2023-10-18,22.98136
2023-10-19,21.73913
2023-10-20,20.49689
2023-10-21,7.45341
2023-10-23,21.73913
2023-10-24,32.91925
2023-10-25,21.11801
2023-10-26,21.73913
2023-10-27,25.46583
2023-10-28,11.18012
2023-10-29,9.31677
2023-10-30,19.25465
2023-10-31,33.54037
2023-11-01,39.75155
2023-11-02,24.84472
2023-11-03,27.95031
2023-11-04,16.14906
2023-11-05,12.42236
2023-11-06,31.0559
2023-11-07,36.02484
2023-11-08,27.95031
2023-11-09,30.43478
2023-11-10,19.87577
2023-11-11,10.559
2023-11-12,8.69565
2023-11-13,27.32919
2023-11-14,29.81366
2023-11-15,21.73913
2023-11-16,24.84472
2023-11-17,19.87577
2023-11-18,6.83229
2023-11-19,6.21118
2023-11-20,20.49689
2023-11-21,21.73913
2023-11-22,17.3913
2023-11-23,26.70807
2023-11-24,22.36024
2023-11-25,6.83229
2023-11-26,8.69565
2023-11-27,24.2236
2023-11-28,30.43478
2023-11-29,31.67701
2023-11-30,19.87577
2023-12-01,22.98136
2023-12-02,13.66459
2023-12-03,7.45341
2023-12-04,21.11801
2023-12-05,29.81366
2023-12-06,26.08695
2023-12-07,18.01242
2023-12-08,18.01242
2023-12-09,4.34782
2023-12-10,9.31677
2023-12-11,18.01242
2023-12-12,21.11801
2023-12-13,24.2236
2023-12-14,22.98136
2023-12-15,27.95031
2023-12-16,8.07453
2023-12-18,23.60248
2023-12-19,21.11801
2023-12-20,18.63354
2023-12-21,19.25465
2023-12-22,22.36024
2023-12-23,4.96894
2023-12-24,3.7267
2023-12-26,20.49689
2023-12-27,23.60248
2023-12-28,24.2236
2023-12-29,17.3913
2023-12-30,13.04347
2024-01-01,10.559
2024-01-02,22.36024
2024-01-03,31.0559
2024-01-04,33.54037
2024-01-05,19.25465
2024-01-06,9.93788
2024-01-07,13.66459
2024-01-08,28.57142
2024-01-09,36.02484
2024-01-10,32.29813
2024-01-11,29.81366
2024-01-12,21.11801
2024-01-13,4.34782
2024-01-14,13.04347
2024-01-15,26.08695
2024-01-16,37.88819
2024-01-17,28.57142
2024-01-18,25.46583
2024-01-19,14.90683
2024-01-20,8.07453
2024-01-21,8.07453
2024-01-22,23.60248
2024-01-23,21.73913
2024-01-24,32.91925
2024-01-25,24.2236
2024-01-26,14.90683
2024-01-27,12.42236
2024-01-28,11.80124
2024-01-29,22.98136
2024-01-30,33.54037
2024-01-31,36.64596
2024-02-01,48.4472
2024-02-02,32.91925
2024-02-03,14.28571
2024-02-04,5.59006
2024-02-05,33.54037
2024-02-06,23.60248
2024-02-07,27.32919
2024-02-08,16.14906
2024-02-09,16.14906
2024-02-10,5.59006
2024-02-11,3.7267
2024-02-12,9.93788
2024-02-13,26.70807
2024-02-14,29.81366
2024-02-15,24.2236
2024-02-16,26.70807
2024-02-17,14.90683
2024-02-19,22.36024
2024-02-20,24.84472
2024-02-21,22.98136
2024-02-22,23.60248
2024-02-23,18.01242
2024-02-24,12.42236
2024-02-25,8.07453
2024-02-26,23.60248
2024-02-27,21.73913
2024-02-28,32.29813
2024-02-29,28.57142
2024-03-01,9.31677
2024-03-02,8.69565
2024-03-03,8.07453
2024-03-04,26.70807
2024-03-05,24.84472
2024-03-06,47.20496
2024-03-07,24.84472
2024-03-08,31.67701
2024-03-09,7.45341
2024-03-10,11.80124
2024-03-11,28.57142
2024-03-12,30.43478
2024-03-13,29.81366
2024-03-14,41.6149
2024-03-15,27.32919
2024-03-16,18.63354
2024-03-17,6.21118
2024-03-18,32.29813
2024-03-19,30.43478
2024-03-20,27.95031
