date,시제품제작
2023-06-05,22.80701
2023-06-06,14.03508
2023-06-07,29.82456
2023-06-08,23.39181
2023-06-09,25.73099
2023-06-10,6.43274
2023-06-11,5.26315
2023-06-12,29.82456
2023-06-13,26.31578
2023-06-14,32.16374
2023-06-15,37.4269
2023-06-16,28.07017
2023-06-17,4.09356
2023-06-18,5.26315
2023-06-19,29.23976
2023-06-20,26.31578
2023-06-21,35.08771
2023-06-22,25.14619
2023-06-23,21.63742
2023-06-24,4.67836
2023-06-25,4.67836
2023-06-26,22.22222
2023-06-27,31.57894
2023-06-28,21.63742
2023-06-29,21.63742
2023-06-30,21.05263
2023-07-01,8.18713
2023-07-03,28.07017
2023-07-04,19.88304
2023-07-05,26.31578
2023-07-06,38.01169
2023-07-07,21.05263
2023-07-08,8.18713
2023-07-09,5.84795
2023-07-10,29.82456
2023-07-11,39.18128
2023-07-12,25.73099
2023-07-13,23.9766
2023-07-14,16.95906
2023-07-15,9.35672
2023-07-16,9.35672
2023-07-17,21.05263
2023-07-18,25.73099
2023-07-19,25.14619
2023-07-20,21.63742
2023-07-21,16.95906
2023-07-22,2.92397
2023-07-23,5.26315
2023-07-24,23.9766
2023-07-25,21.63742
2023-07-26,23.9766
2023-07-27,28.07017
2023-07-28,26.31578
2023-07-29,9.94152
2023-07-30,10.52631
2023-07-31,17.54385
2023-08-01,21.05263
2023-08-02,19.88304
2023-08-03,27.48538
2023-08-04,19.29824
2023-08-05,9.94152
2023-08-06,12.2807
2023-08-07,28.07017
2023-08-08,29.82456
2023-08-09,33.91812
2023-08-10,23.39181
2023-08-11,23.9766
2023-08-12,4.67836
2023-08-13,9.94152
2023-08-14,24.5614
2023-08-15,12.2807
2023-08-16,28.65497
2023-08-17,29.23976
2023-08-18,22.80701
2023-08-19,8.77192
2023-08-20,7.60233
2023-08-21,25.73099
2023-08-22,29.23976
2023-08-23,25.14619
2023-08-24,21.05263
2023-08-25,26.31578
2023-08-26,3.50877
2023-08-27,14.61988
2023-08-28,19.88304
2023-08-29,19.29824
2023-08-30,27.48538
2023-08-31,27.48538
2023-09-01,11.6959
2023-09-02,9.94152
2023-09-03,3.50877
2023-09-04,18.12865
2023-09-05,18.12865
2023-09-06,23.39181
2023-09-07,17.54385
2023-09-08,22.80701
2023-09-09,5.84795
2023-09-10,9.35672
2023-09-11,26.90058
2023-09-12,24.5614
2023-09-13,21.05263
2023-09-14,30.99415
2023-09-15,17.54385
2023-09-16,8.77192
2023-09-17,5.26315
2023-09-18,25.73099
2023-09-19,16.37426
2023-09-20,19.88304
2023-09-21,16.95906
2023-09-22,23.39181
2023-09-23,9.35672
2023-09-24,8.18713
2023-09-25,19.29824
2023-09-26,18.71345
2023-09-27,17.54385
2023-09-29,5.84795
2023-09-30,8.18713
2023-10-02,7.60233
2023-10-03,14.03508
2023-10-04,19.29824
2023-10-05,21.05263
2023-10-06,23.39181
2023-10-07,8.18713
2023-10-08,2.92397
2023-10-09,9.35672
2023-10-10,15.20467
2023-10-11,23.39181
2023-10-12,16.37426
2023-10-13,16.95906
2023-10-14,10.52631
2023-10-15,12.2807
2023-10-16,25.14619
2023-10-17,21.05263
2023-10-18,19.29824
2023-10-19,27.48538
2023-10-20,21.63742
2023-10-21,3.50877
2023-10-22,9.94152
2023-10-23,20.46783
2023-10-24,25.14619
2023-10-25,18.12865
2023-10-26,26.90058
2023-10-27,29.23976
2023-10-28,7.01754
2023-10-29,4.09356
2023-10-30,26.90058
2023-10-31,18.12865
2023-11-01,21.63742
2023-11-02,25.73099
2023-11-03,22.22222
2023-11-04,9.35672
2023-11-05,15.20467
2023-11-06,17.54385
2023-11-07,26.31578
2023-11-08,15.78947
2023-11-09,22.22222
2023-11-10,21.05263
2023-11-11,5.26315
2023-11-12,7.60233
2023-11-13,25.73099
2023-11-14,22.80701
2023-11-15,28.07017
2023-11-16,29.82456
2023-11-17,15.20467
2023-11-18,2.92397
2023-11-19,2.92397
2023-11-20,23.9766
2023-11-21,16.37426
2023-11-22,17.54385
2023-11-23,15.78947
2023-11-24,15.20467
2023-11-25,4.67836
2023-11-26,5.84795
2023-11-27,22.22222
2023-11-28,22.80701
2023-11-29,23.39181
2023-11-30,23.9766
2023-12-01,21.05263
2023-12-02,8.18713
2023-12-03,3.50877
2023-12-04,18.71345
2023-12-05,16.95906
2023-12-06,22.80701
2023-12-07,19.88304
2023-12-08,19.29824
2023-12-10,3.50877
2023-12-11,15.20467
2023-12-12,15.78947
2023-12-13,10.52631
2023-12-14,14.61988
2023-12-15,18.71345
2023-12-16,2.92397
2023-12-17,4.67836
2023-12-18,11.6959
2023-12-19,12.2807
2023-12-20,15.20467
2023-12-21,16.95906
2023-12-22,17.54385
2023-12-24,5.84795
2023-12-25,7.01754
2023-12-26,22.80701
2023-12-27,7.01754
2023-12-28,12.86549
2023-12-29,8.77192
2023-12-31,3.50877
2024-01-01,4.09356
2024-01-02,14.03508
2024-01-03,20.46783
2024-01-04,18.71345
2024-01-05,16.95906
2024-01-06,9.94152
2024-01-07,2.92397
2024-01-08,15.78947
2024-01-09,23.39181
2024-01-10,19.88304
2024-01-11,17.54385
2024-01-12,21.05263
2024-01-13,4.09356
2024-01-14,3.50877
2024-01-15,22.22222
2024-01-16,23.9766
2024-01-17,18.71345
2024-01-18,27.48538
2024-01-19,23.39181
2024-01-20,7.60233
2024-01-21,11.11111
2024-01-22,26.31578
2024-01-23,25.73099
2024-01-24,22.80701
2024-01-25,32.74853
2024-01-26,22.22222
2024-01-27,8.77192
2024-01-28,6.43274
2024-01-29,37.4269
2024-01-30,30.99415
2024-01-31,36.2573
2024-02-01,30.40935
2024-02-02,19.29824
2024-02-04,8.77192
2024-02-05,25.73099
2024-02-06,23.39181
2024-02-07,20.46783
2024-02-08,22.22222
2024-02-09,4.67836
2024-02-10,9.35672
2024-02-11,7.01754
2024-02-12,8.77192
2024-02-13,19.29824
2024-02-14,21.05263
2024-02-15,24.5614
2024-02-16,14.61988
2024-02-17,4.09356
2024-02-19,26.90058
2024-02-20,24.5614
2024-02-21,29.23976
2024-02-22,23.9766
2024-02-23,17.54385
2024-02-25,5.84795
2024-02-26,24.5614
2024-02-27,16.37426
2024-02-28,22.80701
2024-02-29,24.5614
2024-03-01,7.01754
2024-03-03,7.01754
2024-03-04,18.12865
2024-03-05,25.14619
2024-03-06,23.9766
2024-03-07,30.40935
2024-03-08,12.2807
2024-03-09,12.86549
2024-03-10,8.77192
2024-03-11,21.63742
2024-03-12,24.5614
2024-03-13,19.29824
2024-03-14,22.22222
2024-03-15,22.80701
2024-03-16,3.50877
2024-03-17,9.94152
2024-03-18,21.05263
2024-03-19,22.80701
2024-03-20,18.12865
