date,사출
2023-05-31,26.32612
2023-06-01,15.1277
2023-06-02,12.93385
2023-06-03,7.72757
2023-06-04,7.59659
2023-06-05,11.0347
2023-06-06,8.74263
2023-06-07,14.76751
2023-06-08,16.43745
2023-06-09,13.52324
2023-06-10,6.94171
2023-06-11,6.22134
2023-06-12,14.44007
2023-06-13,14.89849
2023-06-14,14.86574
2023-06-15,14.53831
2023-06-16,11.59135
2023-06-17,6.12311
2023-06-18,6.02488
2023-06-19,13.4905
2023-06-20,14.17812
2023-06-21,14.37459
2023-06-22,13.78519
2023-06-23,12.60641
2023-06-24,6.87622
2023-06-25,7.62933
2023-06-26,13.78519
2023-06-27,14.53831
2023-06-28,14.47282
2023-06-29,13.42501
2023-06-30,11.55861
2023-07-01,6.94171
2023-07-02,6.12311
2023-07-03,14.63654
2023-07-04,13.52324
2023-07-05,15.32416
2023-07-06,14.40733
2023-07-07,11.10019
2023-07-08,5.86116
2023-07-09,6.09037
2023-07-10,13.52324
2023-07-11,12.24623
2023-07-12,13.32678
2023-07-13,13.68696
2023-07-14,11.82056
2023-07-15,6.67976
2023-07-16,5.76293
2023-07-17,12.77013
2023-07-18,14.21087
2023-07-19,12.99934
2023-07-20,13.68696
2023-07-21,11.0347
2023-07-22,5.50098
2023-07-23,5.46823
2023-07-24,13.91617
2023-07-25,12.27897
2023-07-26,13.91617
2023-07-27,12.60641
2023-07-28,11.72233
2023-07-29,5.73018
2023-07-30,4.87884
2023-07-31,13.32678
2023-08-01,11.75507
2023-08-02,10.90373
2023-08-03,10.8055
2023-08-04,10.47806
2023-08-05,5.53372
2023-08-06,5.79567
2023-08-07,12.83562
2023-08-08,13.62148
2023-08-09,12.9666
2023-08-10,12.18074
2023-08-11,11.00196
2023-08-12,5.82842
2023-08-13,6.05762
2023-08-14,10.44531
2023-08-15,7.56385
2023-08-16,12.57367
2023-08-17,13.06483
2023-08-18,11.8533
2023-08-19,6.15586
2023-08-20,5.46823
2023-08-21,13.91617
2023-08-22,12.44269
2023-08-23,14.73477
2023-08-24,14.50556
2023-08-25,12.54092
2023-08-26,6.25409
2023-08-27,6.51604
2023-08-28,14.47282
2023-08-29,15.55337
2023-08-30,14.44007
2023-08-31,13.09757
2023-09-01,12.18074
2023-09-02,5.10805
2023-09-03,5.30451
2023-09-04,13.52324
2023-09-05,15.1277
2023-09-06,13.22855
2023-09-07,14.44007
2023-09-08,11.98428
2023-09-09,5.92665
2023-09-10,5.99214
2023-09-11,14.04715
2023-09-12,14.63654
2023-09-13,13.78519
2023-09-14,14.99672
2023-09-15,11.72233
2023-09-16,6.81074
2023-09-17,6.67976
2023-09-18,14.07989
2023-09-19,13.55599
2023-09-20,13.22855
2023-09-21,15.29142
2023-09-22,12.50818
2023-09-23,6.74525
2023-09-24,6.35232
2023-09-25,11.72233
2023-09-26,12.148
2023-09-27,8.18598
2023-09-28,5.17354
2023-09-29,4.5514
2023-09-30,5.04256
2023-10-01,6.05762
2023-10-02,7.07269
2023-10-03,6.97445
2023-10-04,13.16306
2023-10-05,14.60379
2023-10-06,13.62148
2023-10-07,8.61165
2023-10-08,9.03732
2023-10-09,10.31434
2023-10-10,18.40209
2023-10-11,20.03929
2023-10-12,17.41977
2023-10-13,14.76751
2023-10-14,10.31434
2023-10-15,11.36214
2023-10-16,14.63654
2023-10-17,15.42239
2023-10-18,15.09495
2023-10-19,14.37459
2023-10-20,13.1958
2023-10-21,7.46561
2023-10-22,8.31696
2023-10-23,16.79764
2023-10-24,13.88343
2023-10-25,14.04715
2023-10-26,13.4905
2023-10-27,11.82056
2023-10-28,6.25409
2023-10-29,7.26915
2023-10-30,11.52586
2023-10-31,13.16306
2023-11-01,10.90373
2023-11-02,11.36214
2023-11-03,9.49574
2023-11-04,5.56647
2023-11-05,5.76293
2023-11-06,11.91879
2023-11-07,13.22855
2023-11-08,11.3294
2023-11-09,13.1958
2023-11-10,10.67452
2023-11-11,5.17354
2023-11-12,6.45055
2023-11-13,11.23117
2023-11-14,11.91879
2023-11-15,11.46037
2023-11-16,11.59135
2023-11-17,9.85592
2023-11-18,4.87884
2023-11-19,4.87884
2023-11-20,11.68958
2023-11-21,12.37721
2023-11-22,12.11525
2023-11-23,11.98428
2023-11-24,11.26391
2023-11-25,5.04256
2023-11-26,6.12311
2023-11-27,11.46037
2023-11-28,12.6719
2023-11-29,11.82056
2023-11-30,11.16568
2023-12-01,10.60903
2023-12-02,5.23903
2023-12-03,5.17354
2023-12-04,10.57629
2023-12-05,12.01702
2023-12-06,11.8533
2023-12-07,13.42501
2023-12-08,10.24885
2023-12-09,6.1886
2023-12-10,6.51604
2023-12-11,14.11263
2023-12-12,11.10019
2023-12-13,11.75507
2023-12-14,10.47806
2023-12-15,8.77537
2023-12-16,6.41781
2023-12-17,4.38768
2023-12-18,11.10019
2023-12-19,11.52586
2023-12-20,11.3294
2023-12-21,10.18336
2023-12-22,8.80812
2023-12-23,4.35494
2023-12-24,4.42043
2023-12-25,5.17354
2023-12-26,10.87098
2023-12-27,9.85592
2023-12-28,9.29927
2023-12-29,7.40013
2023-12-30,3.56908
2023-12-31,3.7328
2024-01-01,4.42043
2024-01-02,11.59135
2024-01-03,10.11787
2024-01-04,12.18074
2024-01-05,11.49312
2024-01-06,6.1886
2024-01-07,5.8939
2024-01-08,10.28159
2024-01-09,12.31172
2024-01-10,12.70464
2024-01-11,11.65684
2024-01-12,10.74001
2024-01-13,5.92665
2024-01-14,6.41781
2024-01-15,15.45514
2024-01-16,14.50556
2024-01-17,13.22855
2024-01-18,14.34184
2024-01-19,11.95153
2024-01-20,6.4833
2024-01-21,5.40275
2024-01-22,12.04977
2024-01-23,11.8533
2024-01-24,11.39489
2024-01-25,11.59135
2024-01-26,10.5108
2024-01-27,5.95939
2024-01-28,5.40275
2024-01-29,12.34446
2024-01-30,11.46037
2024-01-31,12.80288
2024-02-01,13.03208
2024-02-02,11.95153
2024-02-03,4.64963
2024-02-04,6.1886
2024-02-05,9.23379
2024-02-06,11.42763
2024-02-07,9.1683
2024-02-08,9.36476
2024-02-09,4.58415
2024-02-10,3.92927
2024-02-11,4.42043
2024-02-12,5.30451
2024-02-13,9.88867
2024-02-14,10.96922
2024-02-15,11.13294
2024-02-16,11.00196
2024-02-17,5.82842
2024-02-18,5.63195
2024-02-19,11.95153
2024-02-20,12.44269
2024-02-21,10.93647
2024-02-22,11.10019
2024-02-23,9.92141
2024-02-24,5.07531
2024-02-25,5.37
2024-02-26,11.06745
2024-02-27,11.65684
2024-02-28,11.59135
2024-02-29,9.23379
2024-03-01,5.04256
2024-03-02,5.6647
2024-03-03,6.22134
2024-03-04,11.52586
2024-03-05,11.8533
2024-03-06,11.72233
2024-03-07,11.68958
2024-03-08,11.23117
2024-03-09,4.94433
2024-03-10,5.50098
2024-03-11,11.78781
2024-03-12,11.72233
2024-03-13,12.63916
2024-03-14,11.62409
2024-03-15,10.90373
2024-03-16,6.22134
2024-03-17,6.1886
2024-03-18,10.41257
2024-03-19,12.18074
2024-03-20,11.75507
