date,자산운용사
2023-05-30,6.63573
2023-05-31,5.22041
2023-06-01,5.56844
2023-06-02,5.22041
2023-06-03,3.06264
2023-06-04,3.50348
2023-06-05,4.64037
2023-06-06,3.7819
2023-06-07,6.91415
2023-06-08,6.17169
2023-06-09,5.73085
2023-06-10,3.59628
2023-06-11,4.10672
2023-06-12,5.93967
2023-06-13,6.54292
2023-06-14,5.87006
2023-06-15,5.1044
2023-06-16,5.45243
2023-06-17,2.96983
2023-06-18,3.08584
2023-06-19,5.70765
2023-06-20,6.38051
2023-06-21,5.84686
2023-06-22,6.3109
2023-06-23,5.87006
2023-06-24,2.96983
2023-06-25,3.41067
2023-06-26,5.87006
2023-06-27,5.61484
2023-06-28,5.52204
2023-06-29,5.058
2023-06-30,4.80278
2023-07-01,3.20185
2023-07-02,3.03944
2023-07-03,4.96519
2023-07-04,5.75406
2023-07-05,5.59164
2023-07-06,5.42923
2023-07-07,5.42923
2023-07-08,2.71461
2023-07-09,3.01624
2023-07-10,5.54524
2023-07-11,5.35962
2023-07-12,5.19721
2023-07-13,6.14849
2023-07-14,4.64037
2023-07-15,3.06264
2023-07-16,3.31786
2023-07-17,5.15081
2023-07-18,5.93967
2023-07-19,5.59164
2023-07-20,5.0116
2023-07-21,4.82598
2023-07-22,2.85382
2023-07-23,2.96983
2023-07-24,5.29002
2023-07-25,4.73317
2023-07-26,5.29002
2023-07-27,5.49883
2023-07-28,4.87238
2023-07-29,3.54988
2023-07-30,2.80742
2023-07-31,5.0348
2023-08-01,5.61484
2023-08-02,5.70765
2023-08-03,5.35962
2023-08-04,5.0812
2023-08-05,3.43387
2023-08-06,2.76102
2023-08-07,5.29002
2023-08-08,4.77958
2023-08-09,6.24129
2023-08-10,4.26914
2023-08-11,4.77958
2023-08-12,3.01624
2023-08-13,3.29466
2023-08-14,4.40835
2023-08-15,3.52668
2023-08-16,5.49883
2023-08-17,5.12761
2023-08-18,4.80278
2023-08-19,3.08584
2023-08-20,3.22505
2023-08-21,5.56844
2023-08-22,5.70765
2023-08-23,5.26682
2023-08-24,6.10208
2023-08-25,4.64037
2023-08-26,3.08584
2023-08-27,3.34106
2023-08-28,4.96519
2023-08-29,5.54524
2023-08-30,6.2645
2023-08-31,5.49883
2023-09-01,4.15313
2023-09-02,2.99303
2023-09-03,3.01624
2023-09-04,5.63805
2023-09-05,5.12761
2023-09-06,5.0348
2023-09-07,7.12296
2023-09-08,5.75406
2023-09-09,3.03944
2023-09-10,3.01624
2023-09-11,5.75406
2023-09-12,5.89327
2023-09-13,5.40603
2023-09-14,5.59164
2023-09-15,4.84918
2023-09-16,3.03944
2023-09-17,2.73781
2023-09-18,4.82598
2023-09-19,5.1044
2023-09-20,5.49883
2023-09-21,4.57076
2023-09-22,4.29234
2023-09-23,3.20185
2023-09-24,2.92343
2023-09-25,4.87238
2023-09-26,4.01392
2023-09-27,4.01392
2023-09-28,2.48259
2023-09-29,2.83062
2023-09-30,2.90023
2023-10-01,3.7819
2023-10-02,2.66821
2023-10-03,2.87703
2023-10-04,4.94199
2023-10-05,4.45475
2023-10-06,4.64037
2023-10-07,3.48027
2023-10-08,2.66821
2023-10-09,2.99303
2023-10-10,5.15081
2023-10-11,4.43155
2023-10-12,4.24593
2023-10-13,5.98607
2023-10-14,3.31786
2023-10-15,3.36426
2023-10-16,8.02784
2023-10-17,5.54524
2023-10-18,5.59164
2023-10-19,5.29002
2023-10-20,4.38515
2023-10-21,2.5986
2023-10-22,3.22505
2023-10-23,6.45011
2023-10-24,9.53596
2023-10-25,6.3573
2023-10-26,7.07656
2023-10-27,6.70533
2023-10-28,3.03944
2023-10-29,3.20185
2023-10-30,5.54524
2023-10-31,6.00928
2023-11-01,6.14849
2023-11-02,5.77726
2023-11-03,5.45243
2023-11-04,2.66821
2023-11-05,2.69141
2023-11-06,5.29002
2023-11-07,5.47563
2023-11-08,5.54524
2023-11-09,5.35962
2023-11-10,4.80278
2023-11-11,3.01624
2023-11-12,3.10904
2023-11-13,5.35962
2023-11-14,5.45243
2023-11-15,5.68445
2023-11-16,4.47795
2023-11-17,4.80278
2023-11-18,2.29698
2023-11-19,2.87703
2023-11-20,8.32946
2023-11-21,5.98607
2023-11-22,5.56844
2023-11-23,4.96519
2023-11-24,5.1044
2023-11-25,3.8515
2023-11-26,3.99071
2023-11-27,5.63805
2023-11-28,4.31554
2023-11-29,6.03248
2023-11-30,5.0812
2023-12-01,5.0348
2023-12-02,2.73781
2023-12-03,3.54988
2023-12-04,5.12761
2023-12-05,4.57076
2023-12-06,4.70997
2023-12-07,6.38051
2023-12-08,7.03016
2023-12-09,4.52436
2023-12-10,3.73549
2023-12-11,6.00928
2023-12-12,5.75406
2023-12-13,5.17401
2023-12-14,5.40603
2023-12-15,4.91879
2023-12-16,3.20185
2023-12-17,3.10904
2023-12-18,5.31322
2023-12-19,4.82598
2023-12-20,5.33642
2023-12-21,4.80278
2023-12-22,4.73317
2023-12-23,3.17865
2023-12-24,2.529
2023-12-25,3.38747
2023-12-26,5.70765
2023-12-27,5.82366
2023-12-28,5.17401
2023-12-29,4.82598
2023-12-30,2.83062
2023-12-31,3.52668
2024-01-01,2.76102
2024-01-02,5.87006
2024-01-03,5.98607
2024-01-04,6.86774
2024-01-05,6.51972
2024-01-06,4.06032
2024-01-07,3.92111
2024-01-08,5.47563
2024-01-09,6.3109
2024-01-10,5.63805
2024-01-11,5.96287
2024-01-12,5.80046
2024-01-13,3.61948
2024-01-14,3.73549
2024-01-15,5.42923
2024-01-16,6.05568
2024-01-17,5.73085
2024-01-18,5.22041
2024-01-19,5.15081
2024-01-20,3.08584
2024-01-21,2.92343
2024-01-22,4.96519
2024-01-23,6.54292
2024-01-24,5.87006
2024-01-25,5.31322
2024-01-26,4.52436
2024-01-27,3.20185
2024-01-28,3.22505
2024-01-29,5.54524
2024-01-30,5.84686
2024-01-31,5.19721
2024-02-01,6.24129
2024-02-02,4.94199
2024-02-03,3.50348
2024-02-04,3.52668
2024-02-05,5.40603
2024-02-06,5.84686
2024-02-07,5.29002
2024-02-08,4.87238
2024-02-09,3.13225
2024-02-10,3.29466
2024-02-11,3.13225
2024-02-12,3.71229
2024-02-13,6.70533
2024-02-14,6.79814
2024-02-15,7.28538
2024-02-16,6.00928
2024-02-17,4.22273
2024-02-18,4.61716
2024-02-19,6.10208
2024-02-20,11.85614
2024-02-21,9.62877
2024-02-22,9.04872
2024-02-23,6.70533
2024-02-24,5.52204
2024-02-25,6.2645
2024-02-26,7.63341
2024-02-27,10.39443
2024-02-28,6.51972
2024-02-29,8.12064
2024-03-01,5.19721
2024-03-02,5.87006
2024-03-03,6.45011
2024-03-04,7.35498
2024-03-05,10.83526
2024-03-06,9.93039
2024-03-07,9.23433
2024-03-08,7.21577
2024-03-09,6.77494
2024-03-10,8.53828
2024-03-11,7.5638
2024-03-12,9.11832
2024-03-13,7.44779
2024-03-14,6.3573
2024-03-15,5.35962
2024-03-16,4.40835
2024-03-17,4.68677
2024-03-18,6.21809
2024-03-19,6.45011
2024-03-20,6.68213
