date,폐배터리관련주
2023-07-23,20.81268
2023-07-24,29.13776
2023-07-25,35.40138
2023-07-26,53.53815
2023-07-27,24.83647
2023-07-28,23.50842
2023-07-29,19.78196
2023-07-30,17.12586
2023-07-31,19.50445
2023-08-01,31.91278
2023-08-02,12.15064
2023-08-03,11.21902
2023-08-04,8.70168
2023-08-05,5.64915
2023-08-06,7.15559
2023-08-07,14.29137
2023-08-08,21.44697
2023-08-09,17.02675
2023-08-10,10.12884
2023-08-11,9.67294
2023-08-12,17.18533
2023-08-13,9.27651
2023-08-14,9.15758
2023-08-15,9.03865
2023-08-16,11.55599
2023-08-17,11.73439
2023-08-18,9.55401
2023-08-19,6.08523
2023-08-20,7.67096
2023-08-21,10.52527
2023-08-22,20.75322
2023-08-23,11.23885
2023-08-24,9.57383
2023-08-25,8.1665
2023-08-26,6.64023
2023-08-27,8.34489
2023-08-28,12.42814
2023-08-29,28.70168
2023-08-30,22.5768
2023-08-31,33.73637
2023-09-01,10.76313
2023-09-02,8.18632
2023-09-03,15.46085
2023-09-04,21.76412
2023-09-05,14.80673
2023-09-06,10.72348
2023-09-07,11.31813
2023-09-08,8.58275
2023-09-09,12.111
2023-09-10,6.32309
2023-09-11,7.39345
2023-09-12,6.16451
2023-09-13,18.79088
2023-09-14,8.60257
2023-09-15,10.68384
2023-09-16,5.86719
2023-09-17,5.09415
2023-09-18,8.58275
2023-09-19,6.67988
2023-09-20,5.01486
2023-09-21,4.34093
2023-09-22,3.07234
2023-09-23,2.55698
2023-09-24,2.00198
2023-09-25,12.76511
2023-09-26,10.74331
2023-09-27,5.11397
2023-09-28,1.82358
2023-09-29,3.98414
2023-09-30,2.55698
2023-10-01,1.92269
2023-10-02,2.63627
2023-10-03,3.13181
2023-10-04,3.66699
2023-10-05,4.18235
2023-10-06,4.59861
2023-10-07,2.69573
2023-10-08,2.49752
2023-10-09,1.62537
2023-10-10,2.37859
2023-10-11,5.62933
2023-10-12,3.96432
2023-10-13,2.63627
2023-10-14,1.48662
2023-10-15,2.35877
2023-10-16,3.3102
2023-10-17,4.222
2023-10-18,3.42913
2023-10-19,5.19326
2023-10-20,3.4886
2023-10-21,2.20019
2023-10-22,2.59663
2023-10-23,4.16253
2023-10-24,3.88503
2023-10-25,2.93359
2023-10-26,3.98414
2023-10-27,2.35877
2023-10-28,1.86323
2023-10-29,2.43805
2023-10-30,3.96432
2023-10-31,2.93359
2023-11-01,2.53716
2023-11-02,2.67591
2023-11-03,2.97324
2023-11-04,2.10109
2023-11-05,1.82358
2023-11-06,4.69772
2023-11-07,3.2111
2023-11-08,3.3102
2023-11-09,5.49058
2023-11-10,3.46878
2023-11-11,1.90287
2023-11-12,2.18037
2023-11-13,3.56788
2023-11-14,9.33597
2023-11-15,8.62239
2023-11-16,3.82556
2023-11-17,3.11199
2023-11-18,1.70465
2023-11-19,11.67492
2023-11-20,3.94449
2023-11-21,5.35183
2023-11-22,4.44003
2023-11-23,3.50842
2023-11-24,2.55698
2023-11-25,1.78394
2023-11-26,1.58572
2023-11-27,2.97324
2023-11-28,3.50842
2023-11-29,3.15163
2023-11-30,4.12289
2023-12-01,3.09217
2023-12-02,1.94251
2023-12-03,3.58771
2023-12-04,4.61843
2023-12-05,3.36967
2023-12-06,3.70664
2023-12-07,4.89593
2023-12-08,5.25272
2023-12-09,3.4886
2023-12-10,4.222
2023-12-11,4.9554
2023-12-12,4.12289
2023-12-13,11.85332
2023-12-14,22.7552
2023-12-15,10.54509
2023-12-16,3.72646
2023-12-17,5.6888
2023-12-18,7.13577
2023-12-19,7.92864
2023-12-20,6.81863
2023-12-21,5.27254
2023-12-22,10.02973
2023-12-23,3.27056
2023-12-24,51.59563
2023-12-25,69.23686
2023-12-26,20.79286
2023-12-27,10.98116
2023-12-28,9.89098
2023-12-29,6.06541
2023-12-30,5.43111
2023-12-31,8.24578
2024-01-01,6.9772
2024-01-02,6.54112
2024-01-03,4.87611
2024-01-04,6.83845
2024-01-05,7.63131
2024-01-06,5.19326
2024-01-07,5.56987
2024-01-08,6.06541
2024-01-09,5.43111
2024-01-10,10.88206
2024-01-11,6.81863
2024-01-12,5.41129
2024-01-13,3.09217
2024-01-14,2.85431
2024-01-15,3.4886
2024-01-16,4.36075
2024-01-17,13.65708
2024-01-18,3.68681
2024-01-19,7.57185
2024-01-20,2.5768
2024-01-21,2.37859
2024-01-22,3.19127
2024-01-23,4.12289
2024-01-24,3.19127
2024-01-25,4.79682
2024-01-26,3.58771
2024-01-27,2.73538
2024-01-28,2.35877
2024-01-29,2.85431
2024-01-30,3.33002
2024-01-31,2.12091
2024-02-01,2.83448
2024-02-02,3.36967
2024-02-03,2.69573
2024-02-04,2.69573
2024-02-05,2.61645
2024-02-06,3.36967
2024-02-07,3.90485
2024-02-08,2.99306
2024-02-09,2.27948
2024-02-10,1.94251
2024-02-11,1.94251
2024-02-12,3.54806
2024-02-13,5.33201
2024-02-14,4.38057
2024-02-15,4.73736
2024-02-16,5.25272
2024-02-17,2.53716
2024-02-18,2.67591
2024-02-19,5.56987
2024-02-20,4.777
2024-02-21,3.96432
2024-02-22,4.69772
2024-02-23,2.5768
2024-02-24,1.82358
2024-02-25,2.12091
2024-02-26,3.0327
2024-02-27,4.30128
2024-02-28,3.84539
2024-02-29,3.7661
2024-03-01,3.0327
2024-03-02,4.18235
2024-03-03,2.43805
2024-03-04,3.25074
2024-03-05,3.42913
2024-03-06,4.777
2024-03-07,4.45986
2024-03-08,4.777
2024-03-09,3.46878
2024-03-10,3.3102
2024-03-11,3.46878
2024-03-12,6.28344
2024-03-13,12.78493
2024-03-14,8.7215
2024-03-15,4.0436
2024-03-16,2.79484
2024-03-17,3.2111
2024-03-18,3.94449
2024-03-19,6.46184
2024-03-20,4.61843
