date,금선물
2023-05-30,8.15966
2023-05-31,9.46661
2023-06-01,8.65418
2023-06-02,8.51289
2023-06-03,4.20346
2023-06-04,2.79053
2023-06-05,5.86365
2023-06-06,5.51042
2023-06-07,7.41787
2023-06-08,7.3119
2023-06-09,6.8527
2023-06-10,3.07311
2023-06-11,2.68456
2023-06-12,7.17061
2023-06-13,7.17061
2023-06-14,5.72235
2023-06-15,8.51289
2023-06-16,5.89897
2023-06-17,3.03779
2023-06-18,2.08406
2023-06-19,4.59201
2023-06-20,6.28753
2023-06-21,5.89897
2023-06-22,5.43977
2023-06-23,4.76863
2023-06-24,2.86117
2023-06-25,2.96714
2023-06-26,7.02931
2023-06-27,6.92334
2023-06-28,5.75768
2023-06-29,4.66266
2023-06-30,5.05121
2023-07-01,3.10844
2023-07-02,3.00247
2023-07-03,4.48604
2023-07-04,5.29848
2023-07-05,5.08654
2023-07-06,4.59201
2023-07-07,5.01589
2023-07-08,2.79053
2023-07-09,2.26068
2023-07-10,5.54574
2023-07-11,4.83927
2023-07-12,5.12186
2023-07-13,4.59201
2023-07-14,5.12186
2023-07-15,2.4373
2023-07-16,2.15471
2023-07-17,4.30943
2023-07-18,5.08654
2023-07-19,6.88802
2023-07-20,5.89897
2023-07-21,4.52137
2023-07-22,1.97809
2023-07-23,2.01342
2023-07-24,3.95619
2023-07-25,5.05121
2023-07-26,5.96962
2023-07-27,6.2522
2023-07-28,4.45072
2023-07-29,2.04874
2023-07-30,2.47262
2023-07-31,6.99399
2023-08-01,5.47509
2023-08-02,5.96962
2023-08-03,4.90992
2023-08-04,3.88555
2023-08-05,2.68456
2023-08-06,1.8368
2023-08-07,4.66266
2023-08-08,4.13281
2023-08-09,4.13281
2023-08-10,4.09749
2023-08-11,4.45072
2023-08-12,3.24973
2023-08-13,2.15471
2023-08-14,3.56764
2023-08-15,2.79053
2023-08-16,4.98057
2023-08-17,4.69798
2023-08-18,5.01589
2023-08-19,2.75521
2023-08-20,2.50794
2023-08-21,4.80395
2023-08-22,4.16813
2023-08-23,5.01589
2023-08-24,4.06216
2023-08-25,3.99152
2023-08-26,2.75521
2023-08-27,2.15471
2023-08-28,3.85022
2023-08-29,4.8746
2023-08-30,5.36912
2023-08-31,5.15718
2023-09-01,4.38007
2023-09-02,2.40197
2023-09-03,2.33133
2023-09-04,4.80395
2023-09-05,4.52137
2023-09-06,4.76863
2023-09-07,3.77958
2023-09-08,4.69798
2023-09-09,2.86117
2023-09-10,2.33133
2023-09-11,4.34475
2023-09-12,4.52137
2023-09-13,4.38007
2023-09-14,3.49699
2023-09-15,4.20346
2023-09-16,2.75521
2023-09-17,1.90745
2023-09-18,4.34475
2023-09-19,4.90992
2023-09-20,4.2741
2023-09-21,3.46167
2023-09-22,3.63829
2023-09-23,1.76616
2023-09-24,2.22536
2023-09-25,3.49699
2023-09-26,4.02684
2023-09-27,2.82585
2023-09-28,3.00247
2023-09-29,2.75521
2023-09-30,3.39102
2023-10-01,2.04874
2023-10-02,4.52137
2023-10-03,6.00494
2023-10-04,7.34722
2023-10-05,6.67608
2023-10-06,5.29848
2023-10-07,3.00247
2023-10-08,2.86117
2023-10-09,4.23878
2023-10-10,7.06464
2023-10-11,6.04026
2023-10-12,5.65171
2023-10-13,6.46414
2023-10-14,4.69798
2023-10-15,3.63829
2023-10-16,10.59696
2023-10-17,10.87954
2023-10-18,12.82232
2023-10-19,11.55068
2023-10-20,12.96361
2023-10-21,6.21688
2023-10-22,3.53232
2023-10-23,10.49099
2023-10-24,8.01836
2023-10-25,5.26315
2023-10-26,11.19745
2023-10-27,8.2303
2023-10-28,4.16813
2023-10-29,3.39102
2023-10-30,9.89049
2023-10-31,16.7432
2023-11-01,15.71882
2023-11-02,10.31437
2023-11-03,9.67855
2023-11-04,5.40445
2023-11-05,4.16813
2023-11-06,8.12433
2023-11-07,6.78205
2023-11-08,7.20593
2023-11-09,5.43977
2023-11-10,5.75768
2023-11-11,3.07311
2023-11-12,1.80148
2023-11-13,5.54574
2023-11-14,5.58106
2023-11-15,6.04026
2023-11-16,4.69798
2023-11-17,6.2522
2023-11-18,3.70893
2023-11-19,2.86117
2023-11-20,5.75768
2023-11-21,4.52137
2023-11-22,6.49947
2023-11-23,5.61638
2023-11-24,4.45072
2023-11-25,3.28505
2023-11-26,3.63829
2023-11-27,7.02931
2023-11-28,8.8308
2023-11-29,10.49099
2023-11-30,7.66513
2023-12-01,7.70045
2023-12-02,5.72235
2023-12-03,4.02684
2023-12-04,12.50441
2023-12-05,13.45814
2023-12-06,10.10243
2023-12-07,8.76015
2023-12-08,6.3935
2023-12-09,4.13281
2023-12-10,3.85022
2023-12-11,5.82832
2023-12-12,7.62981
2023-12-13,6.88802
2023-12-14,7.84175
2023-12-15,9.14871
2023-12-16,4.2741
2023-12-17,3.99152
2023-12-18,6.78205
2023-12-19,6.7114
2023-12-20,7.02931
2023-12-21,6.18156
2023-12-22,5.793
2023-12-23,4.23878
2023-12-24,3.49699
2023-12-25,3.8149
2023-12-26,6.8527
2023-12-27,6.21688
2023-12-28,8.08901
2023-12-29,6.46414
2023-12-30,3.21441
2023-12-31,3.32038
2024-01-01,4.62734
2024-01-02,6.78205
2024-01-03,6.21688
2024-01-04,6.64076
2024-01-05,7.02931
2024-01-06,3.85022
2024-01-07,4.30943
2024-01-08,6.2522
2024-01-09,6.3935
2024-01-10,6.64076
2024-01-11,6.53479
2024-01-12,7.73578
2024-01-13,4.62734
2024-01-14,4.30943
2024-01-15,8.26563
2024-01-16,7.20593
2024-01-17,8.54821
2024-01-18,6.46414
2024-01-19,6.92334
2024-01-20,4.62734
2024-01-21,4.09749
2024-01-22,6.60543
2024-01-23,6.57011
2024-01-24,6.42882
2024-01-25,6.8527
2024-01-26,5.40445
2024-01-27,4.02684
2024-01-28,4.59201
2024-01-29,6.04026
2024-01-30,6.74673
2024-01-31,5.29848
2024-02-01,5.96962
2024-02-02,6.35817
2024-02-03,3.17908
2024-02-04,3.99152
2024-02-05,5.36912
2024-02-06,5.29848
2024-02-07,4.83927
2024-02-08,5.72235
2024-02-09,3.63829
2024-02-10,3.74425
2024-02-11,3.14376
2024-02-12,4.90992
2024-02-13,5.75768
2024-02-14,6.32285
2024-02-15,4.69798
2024-02-16,4.8746
2024-02-17,3.63829
2024-02-18,3.77958
2024-02-19,4.13281
2024-02-20,5.08654
2024-02-21,5.61638
2024-02-22,4.90992
2024-02-23,4.2741
2024-02-24,3.63829
2024-02-25,3.24973
2024-02-26,4.2741
2024-02-27,5.47509
2024-02-28,4.55669
2024-02-29,4.83927
2024-03-01,4.02684
2024-03-02,4.62734
2024-03-03,3.39102
2024-03-04,6.60543
2024-03-05,10.2084
2024-03-06,10.2084
2024-03-07,11.2681
2024-03-08,9.99646
2024-03-09,5.54574
2024-03-10,5.54574
2024-03-11,8.08901
2024-03-12,10.52631
2024-03-13,8.12433
2024-03-14,8.40692
2024-03-15,7.87707
2024-03-16,3.88555
2024-03-17,3.10844
2024-03-18,6.3935
2024-03-19,7.09996
2024-03-20,6.46414
