date,유언공증
2023-05-30,35.21126
2023-05-31,27.69953
2023-06-01,33.80281
2023-06-02,30.98591
2023-06-03,18.77934
2023-06-04,27.69953
2023-06-05,41.31455
2023-06-06,17.84037
2023-06-07,50.23474
2023-06-08,30.51643
2023-06-09,24.41314
2023-06-10,16.9014
2023-06-11,18.77934
2023-06-12,41.78403
2023-06-13,38.02816
2023-06-14,40.37558
2023-06-15,32.39436
2023-06-16,48.82629
2023-06-17,19.24882
2023-06-18,24.88262
2023-06-19,30.04694
2023-06-20,35.21126
2023-06-21,29.10798
2023-06-22,26.29107
2023-06-23,26.76056
2023-06-24,23.94366
2023-06-25,18.77934
2023-06-26,35.21126
2023-06-27,35.21126
2023-06-28,35.68075
2023-06-29,25.35211
2023-06-30,23.47417
2023-07-01,19.24882
2023-07-02,19.7183
2023-07-03,30.51643
2023-07-04,31.45539
2023-07-05,38.02816
2023-07-06,24.88262
2023-07-07,23.94366
2023-07-08,10.79812
2023-07-09,22.53521
2023-07-10,35.21126
2023-07-11,36.15023
2023-07-12,29.57746
2023-07-13,31.45539
2023-07-14,23.00469
2023-07-15,20.18779
2023-07-16,23.94366
2023-07-17,28.63849
2023-07-18,30.04694
2023-07-19,35.68075
2023-07-20,32.86384
2023-07-21,24.88262
2023-07-22,21.12676
2023-07-23,15.49295
2023-07-24,37.55868
2023-07-25,27.23004
2023-07-26,38.02816
2023-07-27,35.21126
2023-07-28,25.35211
2023-07-29,23.94366
2023-07-30,20.65727
2023-07-31,35.68075
2023-08-01,31.92488
2023-08-02,41.78403
2023-08-03,26.29107
2023-08-04,31.92488
2023-08-05,14.0845
2023-08-06,17.84037
2023-08-07,29.10798
2023-08-08,28.16901
2023-08-09,31.45539
2023-08-10,23.47417
2023-08-11,32.39436
2023-08-12,14.55399
2023-08-13,19.24882
2023-08-14,45.5399
2023-08-15,17.84037
2023-08-16,39.9061
2023-08-17,35.68075
2023-08-18,26.76056
2023-08-19,19.24882
2023-08-20,15.02347
2023-08-21,34.2723
2023-08-22,23.47417
2023-08-23,25.82159
2023-08-24,31.45539
2023-08-25,21.12676
2023-08-26,13.61502
2023-08-27,16.43192
2023-08-28,37.55868
2023-08-29,28.63849
2023-08-30,25.82159
2023-08-31,33.33333
2023-09-01,30.98591
2023-09-02,16.9014
2023-09-03,22.06572
2023-09-04,27.23004
2023-09-05,29.10798
2023-09-06,41.31455
2023-09-07,35.21126
2023-09-08,21.12676
2023-09-09,11.2676
2023-09-10,19.7183
2023-09-11,31.92488
2023-09-12,38.96713
2023-09-13,34.74178
2023-09-14,42.25352
2023-09-15,20.65727
2023-09-16,24.41314
2023-09-17,18.77934
2023-09-18,41.31455
2023-09-19,25.35211
2023-09-20,25.82159
2023-09-21,30.98591
2023-09-22,24.41314
2023-09-23,19.7183
2023-09-24,18.77934
2023-09-25,37.0892
2023-09-26,24.41314
2023-09-27,15.02347
2023-09-28,12.67605
2023-09-29,20.65727
2023-09-30,19.7183
2023-10-01,18.77934
2023-10-02,27.69953
2023-10-03,33.33333
2023-10-04,56.80751
2023-10-05,40.84507
2023-10-06,46.00938
2023-10-07,17.84037
2023-10-08,18.77934
2023-10-09,22.53521
2023-10-10,36.15023
2023-10-11,39.9061
2023-10-12,33.33333
2023-10-13,35.68075
2023-10-14,18.30985
2023-10-15,20.18779
2023-10-16,54.46009
2023-10-17,32.39436
2023-10-18,30.51643
2023-10-19,45.07042
2023-10-20,34.2723
2023-10-21,16.9014
2023-10-22,38.49765
2023-10-23,42.25352
2023-10-24,39.9061
2023-10-25,34.2723
2023-10-26,29.10798
2023-10-27,33.80281
2023-10-28,18.30985
2023-10-29,23.94366
2023-10-30,43.66197
2023-10-31,41.31455
2023-11-01,33.33333
2023-11-02,34.2723
2023-11-03,34.2723
2023-11-04,23.94366
2023-11-05,25.82159
2023-11-06,38.02816
2023-11-07,33.80281
2023-11-08,27.69953
2023-11-09,31.45539
2023-11-10,23.00469
2023-11-11,11.73708
2023-11-12,13.61502
2023-11-13,37.55868
2023-11-14,35.21126
2023-11-15,28.63849
2023-11-16,26.29107
2023-11-17,20.18779
2023-11-18,12.67605
2023-11-19,26.29107
2023-11-20,39.9061
2023-11-21,44.13145
2023-11-22,36.61971
2023-11-23,31.92488
2023-11-24,28.16901
2023-11-25,29.57746
2023-11-26,20.65727
2023-11-27,43.19248
2023-11-28,34.2723
2023-11-29,28.16901
2023-11-30,38.49765
2023-12-01,23.94366
2023-12-02,19.24882
2023-12-03,14.0845
2023-12-04,39.9061
2023-12-05,32.86384
2023-12-06,27.69953
2023-12-07,40.37558
2023-12-08,38.96713
2023-12-09,14.55399
2023-12-10,27.23004
2023-12-11,32.39436
2023-12-12,32.39436
2023-12-13,24.88262
2023-12-14,32.86384
2023-12-15,23.94366
2023-12-16,22.53521
2023-12-17,22.53521
2023-12-18,33.33333
2023-12-19,29.10798
2023-12-20,29.57746
2023-12-21,19.24882
2023-12-22,9.85915
2023-12-23,15.49295
2023-12-24,14.55399
2023-12-25,17.84037
2023-12-26,44.13145
2023-12-27,32.39436
2023-12-28,36.15023
2023-12-29,30.51643
2023-12-30,9.38967
2023-12-31,16.43192
2024-01-01,23.94366
2024-01-02,31.92488
2024-01-03,37.0892
2024-01-04,28.63849
2024-01-05,25.82159
2024-01-06,25.82159
2024-01-07,16.43192
2024-01-08,38.02816
2024-01-09,41.78403
2024-01-10,25.82159
2024-01-11,38.96713
2024-01-12,30.51643
2024-01-13,16.43192
2024-01-14,20.18779
2024-01-15,40.37558
2024-01-16,44.13145
2024-01-17,38.02816
2024-01-18,36.61971
2024-01-19,30.04694
2024-01-20,12.67605
2024-01-21,19.7183
2024-01-22,44.13145
2024-01-23,27.69953
2024-01-24,37.0892
2024-01-25,38.96713
2024-01-26,22.53521
2024-01-27,13.14553
2024-01-28,22.53521
2024-01-29,42.723
2024-01-30,38.02816
2024-01-31,28.63849
2024-02-01,31.92488
2024-02-02,35.21126
2024-02-03,20.18779
2024-02-04,23.47417
2024-02-05,38.02816
2024-02-06,28.63849
2024-02-07,33.80281
2024-02-08,31.92488
2024-02-09,24.88262
2024-02-10,27.23004
2024-02-11,29.57746
2024-02-12,26.76056
2024-02-13,51.64319
2024-02-14,38.02816
2024-02-15,45.07042
2024-02-16,36.15023
2024-02-17,16.9014
2024-02-18,18.30985
2024-02-19,44.60093
2024-02-20,43.19248
2024-02-21,38.02816
2024-02-22,32.39436
2024-02-23,27.23004
2024-02-24,17.37089
2024-02-25,30.51643
2024-02-26,46.47887
2024-02-27,38.49765
2024-02-28,38.96713
2024-02-29,34.2723
2024-03-01,14.0845
2024-03-02,14.55399
2024-03-03,21.12676
2024-03-04,48.3568
2024-03-05,34.2723
2024-03-06,38.96713
2024-03-07,49.76525
2024-03-08,31.92488
2024-03-09,23.47417
2024-03-10,20.18779
2024-03-11,44.60093
2024-03-12,39.43661
2024-03-13,23.47417
2024-03-14,36.61971
2024-03-15,30.04694
2024-03-16,11.2676
2024-03-17,20.65727
2024-03-18,41.78403
2024-03-19,37.55868
2024-03-20,28.63849
