date,주식단타
2023-05-30,9.86717
2023-05-31,9.61416
2023-06-01,8.03289
2023-06-02,5.75585
2023-06-03,4.99683
2023-06-04,4.17457
2023-06-05,6.89437
2023-06-06,5.75585
2023-06-07,9.10815
2023-06-08,9.55091
2023-06-09,10.49968
2023-06-10,6.00885
2023-06-11,5.37634
2023-06-12,9.17141
2023-06-13,9.42441
2023-06-14,10.75268
2023-06-15,9.67741
2023-06-16,10.75268
2023-06-17,4.11132
2023-06-18,4.61733
2023-06-19,8.47564
2023-06-20,9.61416
2023-06-21,10.81593
2023-06-22,9.23466
2023-06-23,8.41239
2023-06-24,4.74383
2023-06-25,3.98481
2023-06-26,8.09614
2023-06-27,9.36116
2023-06-28,8.28589
2023-06-29,8.09614
2023-06-30,7.33712
2023-07-01,4.80708
2023-07-02,4.99683
2023-07-03,7.14737
2023-07-04,10.18342
2023-07-05,9.55091
2023-07-06,9.86717
2023-07-07,8.22264
2023-07-08,3.2258
2023-07-09,4.55407
2023-07-10,9.42441
2023-07-11,11.8912
2023-07-12,11.00569
2023-07-13,11.38519
2023-07-14,10.94244
2023-07-15,6.70461
2023-07-16,6.38836
2023-07-17,10.43643
2023-07-18,11.7647
2023-07-19,12.58697
2023-07-20,12.08096
2023-07-21,10.49968
2023-07-22,6.70461
2023-07-23,4.99683
2023-07-24,11.95445
2023-07-25,13.02972
2023-07-26,16.44528
2023-07-27,14.54775
2023-07-28,14.611
2023-07-29,6.32511
2023-07-30,7.33712
2023-07-31,15.05376
2023-08-01,13.78874
2023-08-02,13.15623
2023-08-03,14.16824
2023-08-04,10.68943
2023-08-05,5.62934
2023-08-06,5.18659
2023-08-07,10.56293
2023-08-08,10.05692
2023-08-09,12.52371
2023-08-10,13.40923
2023-08-11,13.66223
2023-08-12,7.27387
2023-08-13,6.0721
2023-08-14,8.9184
2023-08-15,8.15939
2023-08-16,11.06894
2023-08-17,10.37318
2023-08-18,9.86717
2023-08-19,5.31309
2023-08-20,4.74383
2023-08-21,10.24667
2023-08-22,9.48766
2023-08-23,10.56293
2023-08-24,11.06894
2023-08-25,8.6654
2023-08-26,5.37634
2023-08-27,6.51486
2023-08-28,8.03289
2023-08-29,11.57495
2023-08-30,11.00569
2023-08-31,9.74067
2023-09-01,9.55091
2023-09-02,5.62934
2023-09-03,4.80708
2023-09-04,9.0449
2023-09-05,10.81593
2023-09-06,9.93042
2023-09-07,10.81593
2023-09-08,7.71663
2023-09-09,6.32511
2023-09-10,5.31309
2023-09-11,10.12017
2023-09-12,9.61416
2023-09-13,9.86717
2023-09-14,9.29791
2023-09-15,8.28589
2023-09-16,5.06008
2023-09-17,5.06008
2023-09-18,8.41239
2023-09-19,6.70461
2023-09-20,9.0449
2023-09-21,10.30993
2023-09-22,6.1986
2023-09-23,4.23782
2023-09-24,3.85831
2023-09-25,6.13535
2023-09-26,6.32511
2023-09-27,5.8191
2023-09-28,3.47881
2023-09-29,2.9728
2023-09-30,4.87033
2023-10-01,3.92156
2023-10-02,3.2258
2023-10-03,4.61733
2023-10-04,6.83111
2023-10-05,7.27387
2023-10-06,6.51486
2023-10-07,4.61733
2023-10-08,4.11132
2023-10-09,3.79506
2023-10-10,5.62934
2023-10-11,7.02087
2023-10-12,8.22264
2023-10-13,5.12333
2023-10-14,3.92156
2023-10-15,3.54206
2023-10-16,7.08412
2023-10-17,6.95762
2023-10-18,7.46363
2023-10-19,7.46363
2023-10-20,6.38836
2023-10-21,3.85831
2023-10-22,3.54206
2023-10-23,5.43959
2023-10-24,6.70461
2023-10-25,7.77988
2023-10-26,6.57811
2023-10-27,5.31309
2023-10-28,3.73181
2023-10-29,4.61733
2023-10-30,6.1986
2023-10-31,8.53889
2023-11-01,7.14737
2023-11-02,6.1986
2023-11-03,8.28589
2023-11-04,5.24984
2023-11-05,5.50284
2023-11-06,8.6654
2023-11-07,7.59013
2023-11-08,7.21062
2023-11-09,6.89437
2023-11-10,5.62934
2023-11-11,3.0993
2023-11-12,3.66856
2023-11-13,6.95762
2023-11-14,7.46363
2023-11-15,7.96963
2023-11-16,7.02087
2023-11-17,6.32511
2023-11-18,4.30107
2023-11-19,4.17457
2023-11-20,7.21062
2023-11-21,11.13219
2023-11-22,10.62618
2023-11-23,8.09614
2023-11-24,6.89437
2023-11-25,5.12333
2023-11-26,4.04807
2023-11-27,6.83111
2023-11-28,8.9184
2023-11-29,9.17141
2023-11-30,8.72865
2023-12-01,8.85515
2023-12-02,5.8191
2023-12-03,5.88235
2023-12-04,8.6654
2023-12-05,10.62618
2023-12-06,10.81593
2023-12-07,8.6654
2023-12-08,8.34914
2023-12-09,6.70461
2023-12-10,6.0721
2023-12-11,10.49968
2023-12-12,10.81593
2023-12-13,9.55091
2023-12-14,11.5117
2023-12-15,10.12017
2023-12-16,7.46363
2023-12-17,6.1986
2023-12-18,8.09614
2023-12-19,11.6382
2023-12-20,11.5117
2023-12-21,11.70145
2023-12-22,9.29791
2023-12-23,6.1986
2023-12-24,5.50284
2023-12-25,5.37634
2023-12-26,8.85515
2023-12-27,8.6654
2023-12-28,9.80392
2023-12-29,6.45161
2023-12-30,5.56609
2023-12-31,5.24984
2024-01-01,6.1986
2024-01-02,11.06894
2024-01-03,9.0449
2024-01-04,10.56293
2024-01-05,9.93042
2024-01-06,7.46363
2024-01-07,7.96963
2024-01-08,10.43643
2024-01-09,10.81593
2024-01-10,11.13219
2024-01-11,12.52371
2024-01-12,10.18342
2024-01-13,10.05692
2024-01-14,9.42441
2024-01-15,12.96647
2024-01-16,15.18026
2024-01-17,13.02972
2024-01-18,12.39721
2024-01-19,12.27071
2024-01-20,8.28589
2024-01-21,8.28589
2024-01-22,11.5117
2024-01-23,12.33396
2024-01-24,11.38519
2024-01-25,10.75268
2024-01-26,10.37318
2024-01-27,6.26185
2024-01-28,6.64136
2024-01-29,11.82795
2024-01-30,11.13219
2024-01-31,9.0449
2024-02-01,10.49968
2024-02-02,10.24667
2024-02-03,5.56609
2024-02-04,7.21062
2024-02-05,10.75268
2024-02-06,9.55091
2024-02-07,10.05692
2024-02-08,8.41239
2024-02-09,6.76786
2024-02-10,6.45161
2024-02-11,9.48766
2024-02-12,7.90638
2024-02-13,10.87919
2024-02-14,12.83997
2024-02-15,12.33396
2024-02-16,11.13219
2024-02-17,6.89437
2024-02-18,7.40037
2024-02-19,12.58697
2024-02-20,12.33396
2024-02-21,11.25869
2024-02-22,12.20746
2024-02-23,14.10499
2024-02-24,8.15939
2024-02-25,7.71663
2024-02-26,11.82795
2024-02-27,13.09297
2024-02-28,14.86401
2024-02-29,11.95445
2024-03-01,9.0449
2024-03-02,7.40037
2024-03-03,6.00885
2024-03-04,11.32194
2024-03-05,13.91524
2024-03-06,13.34598
2024-03-07,11.70145
2024-03-08,11.32194
2024-03-09,7.14737
2024-03-10,6.57811
2024-03-11,10.94244
2024-03-12,11.32194
2024-03-13,12.01771
2024-03-14,12.71347
2024-03-15,11.5117
2024-03-16,5.62934
2024-03-17,5.75585
2024-03-18,9.74067
2024-03-19,11.38519
2024-03-20,12.20746
