date,일용직실업급여
2023-05-31,34.90566
2023-06-01,31.98113
2023-06-02,27.83018
2023-06-03,12.35849
2023-06-04,14.0566
2023-06-05,29.24528
2023-06-06,14.90566
2023-06-07,33.5849
2023-06-08,29.24528
2023-06-09,28.01886
2023-06-10,15.09433
2023-06-11,15.0
2023-06-12,29.81132
2023-06-13,33.1132
2023-06-14,32.35849
2023-06-15,27.26415
2023-06-16,25.75471
2023-06-17,13.86792
2023-06-18,16.79245
2023-06-19,30.09433
2023-06-20,29.15094
2023-06-21,25.47169
2023-06-22,33.1132
2023-06-23,25.66037
2023-06-24,14.33962
2023-06-25,16.13207
2023-06-26,30.0
2023-06-27,37.26415
2023-06-28,31.88679
2023-06-29,25.75471
2023-06-30,27.54716
2023-07-01,18.67924
2023-07-02,15.66037
2023-07-03,36.88679
2023-07-04,29.81132
2023-07-05,31.32075
2023-07-06,32.35849
2023-07-07,24.33962
2023-07-08,15.37735
2023-07-09,15.84905
2023-07-10,39.81132
2023-07-11,28.67924
2023-07-12,41.50943
2023-07-13,36.60377
2023-07-14,32.54716
2023-07-15,20.56603
2023-07-16,18.77358
2023-07-17,38.67924
2023-07-18,31.88679
2023-07-19,32.07547
2023-07-20,26.79245
2023-07-21,27.35849
2023-07-22,14.15094
2023-07-23,14.0566
2023-07-24,33.39622
2023-07-25,32.26415
2023-07-26,30.56603
2023-07-27,29.15094
2023-07-28,24.62264
2023-07-29,10.18867
2023-07-30,17.6415
2023-07-31,31.32075
2023-08-01,30.84905
2023-08-02,28.01886
2023-08-03,27.07547
2023-08-04,22.83018
2023-08-05,13.1132
2023-08-06,18.1132
2023-08-07,33.39622
2023-08-08,24.43396
2023-08-09,27.83018
2023-08-10,29.62264
2023-08-11,25.28301
2023-08-12,12.92452
2023-08-13,15.56603
2023-08-14,26.79245
2023-08-15,15.94339
2023-08-16,33.77358
2023-08-17,28.20754
2023-08-18,30.94339
2023-08-19,12.92452
2023-08-20,14.81132
2023-08-21,30.75471
2023-08-22,28.67924
2023-08-23,28.5849
2023-08-24,29.81132
2023-08-25,21.79245
2023-08-26,13.01886
2023-08-27,16.03773
2023-08-28,33.77358
2023-08-29,33.96226
2023-08-30,31.79245
2023-08-31,32.54716
2023-09-01,27.45283
2023-09-02,13.67924
2023-09-03,16.88679
2023-09-04,35.18867
2023-09-05,26.88679
2023-09-06,31.22641
2023-09-07,27.26415
2023-09-08,26.32075
2023-09-09,11.98113
2023-09-10,15.94339
2023-09-11,32.54716
2023-09-12,30.94339
2023-09-13,29.71698
2023-09-14,27.07547
2023-09-15,25.18867
2023-09-16,12.45283
2023-09-17,16.60377
2023-09-18,30.28301
2023-09-19,30.94339
2023-09-20,22.73584
2023-09-21,27.16981
2023-09-22,17.73584
2023-09-23,9.90566
2023-09-24,15.09433
2023-09-25,24.33962
2023-09-26,17.73584
2023-09-27,17.6415
2023-09-28,8.39622
2023-09-29,8.1132
2023-09-30,7.6415
2023-10-01,9.0566
2023-10-02,15.37735
2023-10-03,15.56603
2023-10-04,34.90566
2023-10-05,31.60377
2023-10-06,23.67924
2023-10-07,11.41509
2023-10-08,10.94339
2023-10-09,17.73584
2023-10-10,36.88679
2023-10-11,32.07547
2023-10-12,30.47169
2023-10-13,26.79245
2023-10-14,12.35849
2023-10-15,15.28301
2023-10-16,32.45283
2023-10-17,27.45283
2023-10-18,25.47169
2023-10-19,24.43396
2023-10-20,22.45283
2023-10-21,12.92452
2023-10-22,15.28301
2023-10-23,31.69811
2023-10-24,31.22641
2023-10-25,28.49056
2023-10-26,25.09433
2023-10-27,22.6415
2023-10-28,14.5283
2023-10-29,16.69811
2023-10-30,31.32075
2023-10-31,35.66037
2023-11-01,32.73584
2023-11-02,31.50943
2023-11-03,24.81132
2023-11-04,15.75471
2023-11-05,14.5283
2023-11-06,30.94339
2023-11-07,30.0
2023-11-08,28.77358
2023-11-09,24.43396
2023-11-10,24.33962
2023-11-11,12.73584
2023-11-12,13.1132
2023-11-13,29.71698
2023-11-14,26.88679
2023-11-15,28.1132
2023-11-16,28.49056
2023-11-17,23.67924
2023-11-18,12.45283
2023-11-19,17.16981
2023-11-20,31.13207
2023-11-21,25.66037
2023-11-22,30.0
2023-11-23,29.33962
2023-11-24,21.98113
2023-11-25,11.88679
2023-11-26,16.60377
2023-11-27,32.73584
2023-11-28,28.1132
2023-11-29,27.73584
2023-11-30,31.50943
2023-12-01,30.28301
2023-12-02,16.50943
2023-12-03,16.41509
2023-12-04,36.32075
2023-12-05,32.6415
2023-12-06,28.1132
2023-12-07,30.75471
2023-12-08,30.28301
2023-12-09,13.49056
2023-12-10,18.86792
2023-12-11,36.13207
2023-12-12,37.54716
2023-12-13,29.62264
2023-12-14,28.01886
2023-12-15,28.86792
2023-12-16,15.28301
2023-12-17,15.56603
2023-12-18,31.13207
2023-12-19,30.56603
2023-12-20,29.5283
2023-12-21,29.15094
2023-12-22,22.83018
2023-12-23,15.37735
2023-12-24,12.54716
2023-12-25,15.66037
2023-12-26,35.28301
2023-12-27,29.81132
2023-12-28,33.30188
2023-12-29,28.30188
2023-12-30,18.77358
2023-12-31,15.09433
2024-01-01,21.32075
2024-01-02,44.0566
2024-01-03,41.79245
2024-01-04,34.62264
2024-01-05,32.16981
2024-01-06,18.1132
2024-01-07,22.6415
2024-01-08,36.98113
2024-01-09,38.20754
2024-01-10,37.54716
2024-01-11,36.13207
2024-01-12,33.30188
2024-01-13,19.43396
2024-01-14,17.45283
2024-01-15,42.73584
2024-01-16,42.73584
2024-01-17,37.45283
2024-01-18,31.50943
2024-01-19,27.83018
2024-01-20,17.26415
2024-01-21,17.6415
2024-01-22,33.49056
2024-01-23,30.66037
2024-01-24,28.67924
2024-01-25,30.66037
2024-01-26,26.69811
2024-01-27,13.77358
2024-01-28,22.45283
2024-01-29,32.16981
2024-01-30,36.03773
2024-01-31,30.37735
2024-02-01,34.0566
2024-02-02,26.13207
2024-02-03,12.73584
2024-02-04,16.60377
2024-02-05,28.01886
2024-02-06,24.33962
2024-02-07,26.22641
2024-02-08,20.94339
2024-02-09,10.66037
2024-02-10,8.30188
2024-02-11,10.28301
2024-02-12,15.0
2024-02-13,33.39622
2024-02-14,32.73584
2024-02-15,33.67924
2024-02-16,23.96226
2024-02-17,13.1132
2024-02-18,16.50943
2024-02-19,33.30188
2024-02-20,28.5849
2024-02-21,30.56603
2024-02-22,27.35849
2024-02-23,22.26415
2024-02-24,13.5849
2024-02-25,15.66037
2024-02-26,28.01886
2024-02-27,27.16981
2024-02-28,27.45283
2024-02-29,25.94339
2024-03-01,17.54716
2024-03-02,15.56603
2024-03-03,16.32075
2024-03-04,43.49056
2024-03-05,36.60377
2024-03-06,33.20754
2024-03-07,32.26415
2024-03-08,25.84905
2024-03-09,15.09433
2024-03-10,15.09433
2024-03-11,39.90566
2024-03-12,33.49056
2024-03-13,31.69811
2024-03-14,28.01886
2024-03-15,30.84905
2024-03-16,18.20754
2024-03-17,15.37735
2024-03-18,34.0566
2024-03-19,31.32075
2024-03-20,30.56603
