date,신용카드이벤트
2023-06-05,32.74853
2023-06-06,24.5614
2023-06-07,30.99415
2023-06-08,18.71345
2023-06-09,21.05263
2023-06-10,16.37426
2023-06-11,9.94152
2023-06-12,28.65497
2023-06-13,26.31578
2023-06-14,23.9766
2023-06-15,30.40935
2023-06-16,21.63742
2023-06-17,14.03508
2023-06-18,21.63742
2023-06-19,28.07017
2023-06-20,23.39181
2023-06-21,19.29824
2023-06-22,19.29824
2023-06-23,24.5614
2023-06-24,15.20467
2023-06-25,15.20467
2023-06-26,24.5614
2023-06-27,22.22222
2023-06-28,24.5614
2023-06-29,25.14619
2023-06-30,28.07017
2023-07-01,38.59649
2023-07-02,31.57894
2023-07-03,53.80116
2023-07-04,32.74853
2023-07-05,31.57894
2023-07-06,32.74853
2023-07-07,19.29824
2023-07-08,20.46783
2023-07-09,24.5614
2023-07-10,28.65497
2023-07-11,32.74853
2023-07-12,40.35087
2023-07-13,25.73099
2023-07-14,23.9766
2023-07-15,21.05263
2023-07-16,16.37426
2023-07-17,31.57894
2023-07-18,43.85964
2023-07-19,21.63742
2023-07-20,18.71345
2023-07-21,24.5614
2023-07-22,21.05263
2023-07-23,14.61988
2023-07-24,23.39181
2023-07-25,29.23976
2023-07-26,26.31578
2023-07-27,20.46783
2023-07-28,23.39181
2023-07-29,25.73099
2023-07-30,16.95906
2023-07-31,34.50292
2023-08-01,71.92982
2023-08-02,26.90058
2023-08-03,25.73099
2023-08-04,25.73099
2023-08-05,13.45029
2023-08-06,16.95906
2023-08-07,25.73099
2023-08-08,23.39181
2023-08-09,23.9766
2023-08-10,23.39181
2023-08-11,15.78947
2023-08-12,9.94152
2023-08-13,18.12865
2023-08-14,23.39181
2023-08-15,15.78947
2023-08-16,29.23976
2023-08-17,22.80701
2023-08-18,21.63742
2023-08-19,10.52631
2023-08-20,11.11111
2023-08-21,24.5614
2023-08-22,26.31578
2023-08-23,28.07017
2023-08-24,17.54385
2023-08-25,25.14619
2023-08-26,15.78947
2023-08-27,22.80701
2023-08-28,24.5614
2023-08-29,32.16374
2023-08-30,27.48538
2023-08-31,23.39181
2023-09-01,61.4035
2023-09-02,28.65497
2023-09-03,27.48538
2023-09-04,45.61403
2023-09-05,45.02923
2023-09-06,30.99415
2023-09-07,27.48538
2023-09-08,27.48538
2023-09-09,10.52631
2023-09-10,23.9766
2023-09-11,35.08771
2023-09-12,42.69005
2023-09-13,41.52046
2023-09-14,30.40935
2023-09-15,32.74853
2023-09-16,27.48538
2023-09-17,22.80701
2023-09-18,38.01169
2023-09-19,23.9766
2023-09-20,32.16374
2023-09-21,28.65497
2023-09-22,25.73099
2023-09-23,16.37426
2023-09-24,20.46783
2023-09-25,32.74853
2023-09-26,31.57894
2023-09-27,21.63742
2023-09-28,14.61988
2023-09-29,18.12865
2023-09-30,19.29824
2023-10-01,40.93567
2023-10-02,45.02923
2023-10-03,31.57894
2023-10-04,43.85964
2023-10-05,38.01169
2023-10-06,29.82456
2023-10-07,26.31578
2023-10-08,16.37426
2023-10-09,18.12865
2023-10-10,30.99415
2023-10-11,25.73099
2023-10-12,34.50292
2023-10-13,23.9766
2023-10-14,19.88304
2023-10-15,22.80701
2023-10-16,32.16374
2023-10-17,33.91812
2023-10-18,29.23976
2023-10-19,26.90058
2023-10-20,34.50292
2023-10-21,18.12865
2023-10-22,15.20467
2023-10-23,27.48538
2023-10-24,30.40935
2023-10-25,34.50292
2023-10-26,27.48538
2023-10-27,28.65497
2023-10-28,18.12865
2023-10-29,16.37426
2023-10-30,33.33333
2023-10-31,30.40935
2023-11-01,74.269
2023-11-02,55.55555
2023-11-03,30.99415
2023-11-04,37.4269
2023-11-05,40.93567
2023-11-06,49.7076
2023-11-07,39.76608
2023-11-08,33.91812
2023-11-09,29.82456
2023-11-10,30.40935
2023-11-11,15.20467
2023-11-12,21.63742
2023-11-13,30.40935
2023-11-14,35.67251
2023-11-15,38.59649
2023-11-16,36.8421
2023-11-17,19.29824
2023-11-18,12.2807
2023-11-19,12.86549
2023-11-20,35.08771
2023-11-21,28.07017
2023-11-22,38.01169
2023-11-23,25.14619
2023-11-24,25.14619
2023-11-25,11.6959
2023-11-26,22.22222
2023-11-27,32.74853
2023-11-28,25.73099
2023-11-29,35.67251
2023-11-30,41.52046
2023-12-01,64.91228
2023-12-02,42.10526
2023-12-03,33.91812
2023-12-04,39.18128
2023-12-05,29.23976
2023-12-06,36.2573
2023-12-07,26.90058
2023-12-08,26.90058
2023-12-09,19.29824
2023-12-10,24.5614
2023-12-11,34.50292
2023-12-12,28.07017
2023-12-13,30.40935
2023-12-14,32.74853
2023-12-15,36.2573
2023-12-16,21.63742
2023-12-17,19.88304
2023-12-18,23.39181
2023-12-19,24.5614
2023-12-20,29.82456
2023-12-21,25.73099
2023-12-22,25.73099
2023-12-23,15.78947
2023-12-24,12.86549
2023-12-25,18.71345
2023-12-26,29.82456
2023-12-27,23.9766
2023-12-28,25.14619
2023-12-29,30.99415
2023-12-30,23.39181
2023-12-31,16.95906
2024-01-01,100.0
2024-01-02,83.04093
2024-01-03,66.08187
2024-01-04,69.59064
2024-01-05,50.29239
2024-01-06,36.2573
2024-01-07,34.50292
2024-01-08,35.67251
2024-01-09,42.69005
2024-01-10,43.85964
2024-01-11,43.85964
2024-01-12,30.99415
2024-01-13,27.48538
2024-01-14,28.65497
2024-01-15,43.85964
2024-01-16,42.10526
2024-01-17,36.8421
2024-01-18,33.91812
2024-01-19,30.99415
2024-01-20,22.80701
2024-01-21,26.31578
2024-01-22,42.10526
2024-01-23,35.08771
2024-01-24,33.33333
2024-01-25,35.67251
2024-01-26,33.33333
2024-01-27,25.14619
2024-01-28,24.5614
2024-01-29,41.52046
2024-01-30,36.2573
2024-01-31,39.76608
2024-02-01,81.87134
2024-02-02,41.52046
2024-02-03,23.39181
2024-02-04,39.18128
2024-02-05,48.53801
2024-02-06,28.07017
2024-02-07,30.40935
2024-02-08,30.99415
2024-02-09,13.45029
2024-02-10,18.12865
2024-02-11,12.86549
2024-02-12,21.63742
2024-02-13,35.08771
2024-02-14,30.40935
2024-02-15,30.99415
2024-02-16,31.57894
2024-02-17,22.22222
2024-02-18,26.90058
2024-02-19,38.01169
2024-02-20,37.4269
2024-02-21,46.19883
2024-02-22,25.14619
2024-02-23,31.57894
2024-02-24,14.03508
2024-02-25,23.39181
2024-02-26,28.65497
2024-02-27,33.91812
2024-02-28,32.74853
2024-02-29,26.90058
2024-03-01,56.14035
2024-03-02,32.74853
2024-03-03,31.57894
2024-03-04,35.67251
2024-03-05,38.59649
2024-03-06,34.50292
2024-03-07,26.90058
2024-03-08,28.65497
2024-03-09,17.54385
2024-03-10,21.63742
2024-03-11,27.48538
2024-03-12,31.57894
2024-03-13,38.01169
2024-03-14,33.33333
2024-03-15,33.91812
2024-03-16,11.6959
2024-03-17,25.73099
2024-03-18,24.5614
2024-03-19,22.22222
2024-03-20,26.90058
