date,정보공개
2023-05-30,60.48509
2023-05-31,62.50631
2023-06-01,58.71652
2023-06-02,51.44012
2023-06-03,9.85346
2023-06-04,11.11672
2023-06-05,49.57049
2023-06-06,12.83476
2023-06-07,63.56745
2023-06-08,65.94239
2023-06-09,57.65538
2023-06-10,12.17786
2023-06-11,10.56088
2023-06-12,67.40778
2023-06-13,63.41586
2023-06-14,61.19252
2023-06-15,60.63668
2023-06-16,55.43203
2023-06-17,11.67256
2023-06-18,11.06619
2023-06-19,61.84941
2023-06-20,59.27235
2023-06-21,58.41334
2023-06-22,58.3628
2023-06-23,55.07832
2023-06-24,10.76301
2023-06-25,9.49974
2023-06-26,58.66599
2023-06-27,59.57554
2023-06-28,54.67407
2023-06-29,54.97726
2023-06-30,49.41889
2023-07-01,12.48105
2023-07-02,11.06619
2023-07-03,61.95048
2023-07-04,64.78019
2023-07-05,62.75896
2023-07-06,63.21374
2023-07-07,55.12885
2023-07-08,11.26831
2023-07-09,11.77362
2023-07-10,68.72157
2023-07-11,63.01162
2023-07-12,66.75088
2023-07-13,62.55684
2023-07-14,54.06771
2023-07-15,14.04749
2023-07-16,13.13794
2023-07-17,67.96361
2023-07-18,70.43961
2023-07-19,64.83072
2023-07-20,60.48509
2023-07-21,57.70591
2023-07-22,13.18847
2023-07-23,12.43052
2023-07-24,67.96361
2023-07-25,66.49823
2023-07-26,62.40525
2023-07-27,61.79888
2023-07-28,52.65285
2023-07-29,12.58211
2023-07-30,9.19656
2023-07-31,59.97978
2023-08-01,59.92925
2023-08-02,61.95048
2023-08-03,59.97978
2023-08-04,59.27235
2023-08-05,13.239
2023-08-06,11.72309
2023-08-07,67.20565
2023-08-08,65.33602
2023-08-09,62.70843
2023-08-10,61.95048
2023-08-11,59.27235
2023-08-12,12.27892
2023-08-13,10.71248
2023-08-14,60.03031
2023-08-15,13.13794
2023-08-16,64.72966
2023-08-17,63.82011
2023-08-18,62.30419
2023-08-19,11.67256
2023-08-20,11.87468
2023-08-21,78.17079
2023-08-22,73.57251
2023-08-23,70.0859
2023-08-24,69.32794
2023-08-25,60.23244
2023-08-26,12.43052
2023-08-27,12.68317
2023-08-28,72.91561
2023-08-29,77.31177
2023-08-30,68.72157
2023-08-31,61.34411
2023-09-01,55.68468
2023-09-02,12.27892
2023-09-03,11.82415
2023-09-04,69.53006
2023-09-05,71.70288
2023-09-06,65.03284
2023-09-07,62.05154
2023-09-08,58.46387
2023-09-09,13.8959
2023-09-10,13.08741
2023-09-11,70.28802
2023-09-12,68.62051
2023-09-13,66.64982
2023-09-14,68.36786
2023-09-15,56.18999
2023-09-16,11.47043
2023-09-17,12.22839
2023-09-18,70.84386
2023-09-19,65.1339
2023-09-20,61.39464
2023-09-21,59.97978
2023-09-22,50.07579
2023-09-23,10.86407
2023-09-24,12.12733
2023-09-25,61.14199
2023-09-26,61.39464
2023-09-27,47.80192
2023-09-28,8.38807
2023-09-29,4.59828
2023-09-30,6.26579
2023-10-01,7.07427
2023-10-02,7.37746
2023-10-03,8.84284
2023-10-04,66.09398
2023-10-05,59.72713
2023-10-06,52.70338
2023-10-07,10.00505
2023-10-08,9.19656
2023-10-09,10.81354
2023-10-10,59.87872
2023-10-11,58.41334
2023-10-12,54.26983
2023-10-13,53.05709
2023-10-14,11.31884
2023-10-15,11.92521
2023-10-16,63.87064
2023-10-17,66.4477
2023-10-18,55.28044
2023-10-19,58.11015
2023-10-20,50.68216
2023-10-21,9.80293
2023-10-22,10.56088
2023-10-23,65.28549
2023-10-24,66.64982
2023-10-25,62.20313
2023-10-26,64.17382
2023-10-27,52.19807
2023-10-28,11.52097
2023-10-29,9.55027
2023-10-30,64.78019
2023-10-31,64.88125
2023-11-01,60.13137
2023-11-02,64.22435
2023-11-03,56.79636
2023-11-04,10.71248
2023-11-05,10.76301
2023-11-06,69.22688
2023-11-07,69.47953
2023-11-08,68.92369
2023-11-09,63.9717
2023-11-10,57.95856
2023-11-11,12.78423
2023-11-12,13.59272
2023-11-13,70.38908
2023-11-14,68.7721
2023-11-15,65.89186
2023-11-16,65.68974
2023-11-17,58.31227
2023-11-18,12.63264
2023-11-19,12.78423
2023-11-20,68.16574
2023-11-21,70.38908
2023-11-22,64.37594
2023-11-23,68.21627
2023-11-24,56.29105
2023-11-25,11.47043
2023-11-26,10.30823
2023-11-27,71.19757
2023-11-28,70.03537
2023-11-29,68.92369
2023-11-30,59.82819
2023-12-01,56.59423
2023-12-02,11.06619
2023-12-03,11.67256
2023-12-04,66.19504
2023-12-05,73.0672
2023-12-06,68.1152
2023-12-07,66.24557
2023-12-08,57.30166
2023-12-09,13.239
2023-12-10,10.61141
2023-12-11,73.97675
2023-12-12,68.41839
2023-12-13,67.10459
2023-12-14,63.66851
2023-12-15,58.5144
2023-12-16,11.21778
2023-12-17,11.4199
2023-12-18,63.36533
2023-12-19,59.57554
2023-12-20,62.45578
2023-12-21,61.34411
2023-12-22,49.67155
2023-12-23,13.84537
2023-12-24,9.24709
2023-12-25,9.39868
2023-12-26,58.81758
2023-12-27,61.19252
2023-12-28,58.11015
2023-12-29,43.86053
2023-12-30,12.48105
2023-12-31,8.28701
2024-01-01,11.82415
2024-01-02,71.75341
2024-01-03,76.35169
2024-01-04,74.27993
2024-01-05,67.00353
2024-01-06,14.19909
2024-01-07,15.91712
2024-01-08,68.72157
2024-01-09,81.30368
2024-01-10,76.14957
2024-01-11,78.37291
2024-01-12,65.68974
2024-01-13,14.75492
2024-01-14,15.00757
2024-01-15,77.10965
2024-01-16,81.55634
2024-01-17,73.42091
2024-01-18,77.10965
2024-01-19,68.92369
2024-01-20,13.79484
2024-01-21,13.49166
2024-01-22,77.00859
2024-01-23,68.06467
2024-01-24,75.39161
2024-01-25,71.2481
2024-01-26,64.83072
2024-01-27,16.3719
2024-01-28,14.35068
2024-01-29,80.59626
2024-01-30,79.1814
2024-01-31,73.67357
2024-02-01,74.27993
2024-02-02,63.66851
2024-02-03,17.93835
2024-02-04,16.32137
2024-02-05,75.13895
2024-02-06,73.26932
2024-02-07,74.53259
2024-02-08,67.96361
2024-02-09,12.27892
2024-02-10,7.83223
2024-02-11,9.14603
2024-02-12,13.59272
2024-02-13,84.43658
2024-02-14,73.57251
2024-02-15,75.94744
2024-02-16,65.38655
2024-02-17,17.07933
2024-02-18,16.11925
2024-02-19,78.32238
2024-02-20,78.32238
2024-02-21,69.53006
2024-02-22,72.56189
2024-02-23,64.42647
2024-02-24,15.41182
2024-02-25,16.06872
2024-02-26,73.77463
2024-02-27,74.48206
2024-02-28,73.31985
2024-02-29,66.54876
2024-03-01,13.74431
2024-03-02,13.69378
2024-03-03,13.49166
2024-03-04,73.82516
2024-03-05,76.50328
2024-03-06,70.74279
2024-03-07,74.98736
2024-03-08,64.78019
2024-03-09,16.32137
2024-03-10,14.04749
2024-03-11,71.45022
2024-03-12,70.49014
2024-03-13,71.29863
2024-03-14,66.64982
2024-03-15,69.02475
2024-03-16,15.76553
2024-03-17,14.24962
2024-03-18,79.8383
2024-03-19,75.59373
2024-03-20,77.26124
