date,한국증시거래시간
2023-05-29,3.44007
2023-05-30,2.34096
2023-05-31,1.3489
2023-06-01,1.07056
2023-06-02,1.35842
2023-06-03,1.03249
2023-06-04,0.75177
2023-06-05,1.81757
2023-06-06,1.16572
2023-06-07,1.23471
2023-06-08,1.28943
2023-06-09,1.53685
2023-06-10,1.00157
2023-06-11,0.5781
2023-06-12,1.81757
2023-06-13,1.54874
2023-06-14,1.4631
2023-06-15,1.31084
2023-06-16,1.43217
2023-06-17,0.89689
2023-06-18,0.54717
2023-06-19,2.71922
2023-06-20,2.21487
2023-06-21,1.38697
2023-06-22,1.21568
2023-06-23,1.15382
2023-06-24,0.80648
2023-06-25,0.53765
2023-06-26,1.3608
2023-06-27,0.9064
2023-06-28,0.95161
2023-06-29,1.07294
2023-06-30,1.33463
2023-07-01,1.03725
2023-07-02,0.6685
2023-07-03,2.3362
2023-07-04,3.16172
2023-07-05,1.99124
2023-07-06,1.22995
2023-07-07,1.29894
2023-07-08,1.07056
2023-07-09,0.62092
2023-07-10,1.39648
2023-07-11,1.22519
2023-07-12,1.20854
2023-07-13,1.34652
2023-07-14,1.73431
2023-07-15,1.10862
2023-07-16,0.73036
2023-07-17,1.85088
2023-07-18,1.35604
2023-07-19,1.33939
2023-07-20,1.25374
2023-07-21,1.78664
2023-07-22,1.05866
2023-07-23,0.58761
2023-07-24,1.53685
2023-07-25,1.45358
2023-07-26,2.09592
2023-07-27,1.67721
2023-07-28,1.77475
2023-07-29,1.2014
2023-07-30,0.65661
2023-07-31,3.57567
2023-08-01,1.79616
2023-08-02,1.81519
2023-08-03,1.68672
2023-08-04,1.54398
2023-08-05,1.23709
2023-08-06,0.68278
2023-08-07,1.7581
2023-08-08,1.23471
2023-08-09,1.06818
2023-08-10,1.39648
2023-08-11,1.3608
2023-08-12,0.93495
2023-08-13,0.66612
2023-08-14,1.68672
2023-08-15,1.2014
2023-08-16,1.48927
2023-08-17,1.34414
2023-08-18,1.25374
2023-08-19,0.83979
2023-08-20,0.60665
2023-08-21,1.30846
2023-08-22,1.07056
2023-08-23,1.00394
2023-08-24,1.37507
2023-08-25,1.23709
2023-08-26,0.82076
2023-08-27,0.53765
2023-08-28,1.23471
2023-08-29,1.04201
2023-08-30,1.07531
2023-08-31,1.13717
2023-09-01,1.33701
2023-09-02,0.98253
2023-09-03,0.52814
2023-09-04,2.65261
2023-09-05,1.60584
2023-09-06,0.92306
2023-09-07,1.02536
2023-09-08,1.15382
2023-09-09,0.83979
2023-09-10,0.49483
2023-09-11,1.22757
2023-09-12,0.94923
2023-09-13,0.89451
2023-09-14,1.02298
2023-09-15,1.08959
2023-09-16,0.75653
2023-09-17,0.52338
2023-09-18,1.14193
2023-09-19,0.79697
2023-09-20,0.64947
2023-09-21,0.76604
2023-09-22,0.9183
2023-09-23,0.58999
2023-09-24,0.33782
2023-09-25,0.98015
2023-09-26,0.94685
2023-09-27,1.01346
2023-09-28,0.76366
2023-09-29,0.66374
2023-09-30,0.93257
2023-10-01,0.81362
2023-10-02,1.36318
2023-10-03,0.75177
2023-10-04,1.21806
2023-10-05,1.12527
2023-10-06,0.92068
2023-10-07,0.7137
2023-10-08,0.521
2023-10-09,1.39886
2023-10-10,0.92782
2023-10-11,0.88737
2023-10-12,1.00394
2023-10-13,0.93019
2023-10-14,0.62568
2023-10-15,0.4306
2023-10-16,0.95636
2023-10-17,0.76128
2023-10-18,0.73749
2023-10-19,0.88975
2023-10-20,0.94923
2023-10-21,0.68515
2023-10-22,0.42822
2023-10-23,1.0087
2023-10-24,0.85644
2023-10-25,0.91354
2023-10-26,0.88737
2023-10-27,0.78269
2023-10-28,0.53052
2023-10-29,0.32354
2023-10-30,1.10862
2023-10-31,0.93019
2023-11-01,0.79935
2023-11-02,1.16334
2023-11-03,1.21092
2023-11-04,0.66136
2023-11-05,0.55669
2023-11-06,9.33054
2023-11-07,2.81676
2023-11-08,1.76523
2023-11-09,1.43217
2023-11-10,1.13955
2023-11-11,0.71608
2023-11-12,0.44011
2023-11-13,1.80092
2023-11-14,1.32511
2023-11-15,2.6312
2023-11-16,25.70538
2023-11-17,1.20854
2023-11-18,0.71608
2023-11-19,0.46866
2023-11-20,1.46785
2023-11-21,1.51543
2023-11-22,1.32749
2023-11-23,1.95793
2023-11-24,1.90797
2023-11-25,0.78032
2023-11-26,0.44963
2023-11-27,1.33225
2023-11-28,1.04915
2023-11-29,1.03487
2023-11-30,1.0206
2023-12-01,1.13479
2023-12-02,0.7256
2023-12-03,0.44963
2023-12-04,1.52019
2023-12-05,1.02298
2023-12-06,1.18713
2023-12-07,1.05152
2023-12-08,1.35842
2023-12-09,0.86834
2023-12-10,0.63757
2023-12-11,1.63201
2023-12-12,1.21568
2023-12-13,1.38221
2023-12-14,1.75096
2023-12-15,1.77713
2023-12-16,1.01584
2023-12-17,0.59475
2023-12-18,1.67007
2023-12-19,1.37269
2023-12-20,1.56777
2023-12-21,1.72003
2023-12-22,2.10068
2023-12-23,1.32987
2023-12-24,0.87786
2023-12-25,1.83422
2023-12-26,4.0039
2023-12-27,5.38373
2023-12-28,12.79916
2023-12-29,38.11676
2023-12-30,1.65818
2023-12-31,1.57967
2024-01-01,5.56692
2024-01-02,100.0
2024-01-03,2.57886
2024-01-04,2.06975
2024-01-05,1.64152
2024-01-06,0.98967
2024-01-07,0.78507
2024-01-08,1.88894
2024-01-09,1.75096
2024-01-10,1.56777
2024-01-11,2.26245
2024-01-12,1.60346
2024-01-13,1.10148
2024-01-14,0.78507
2024-01-15,2.81438
2024-01-16,2.55269
2024-01-17,1.69148
2024-01-18,1.26326
2024-01-19,1.701
2024-01-20,1.6891
2024-01-21,0.94209
2024-01-22,2.40995
2024-01-23,1.66293
2024-01-24,1.6558
2024-01-25,1.9841
2024-01-26,1.97221
2024-01-27,1.21568
2024-01-28,0.76366
2024-01-29,2.16729
2024-01-30,1.84612
2024-01-31,1.32273
2024-02-01,1.39173
2024-02-02,1.71527
2024-02-03,1.16572
2024-02-04,0.8612
2024-02-05,2.31955
2024-02-06,1.79854
2024-02-07,2.16967
2024-02-08,2.61455
2024-02-09,2.22676
2024-02-10,2.23866
2024-02-11,1.71052
2024-02-12,3.03563
2024-02-13,3.34729
2024-02-14,1.96031
2024-02-15,1.92939
2024-02-16,2.23152
2024-02-17,1.83898
2024-02-18,1.03487
2024-02-19,3.72793
2024-02-20,3.50906
2024-02-21,1.9508
2024-02-22,2.47894
2024-02-23,2.6764
2024-02-24,1.90322
2024-02-25,1.13241
2024-02-26,2.51225
2024-02-27,1.73193
2024-02-28,1.89608
2024-02-29,1.87705
2024-03-01,1.93652
2024-03-02,1.97697
2024-03-03,1.29656
2024-03-04,3.34015
2024-03-05,2.2458
2024-03-06,2.01503
2024-03-07,2.0293
2024-03-08,2.73825
2024-03-09,2.59551
2024-03-10,1.44406
2024-03-11,3.5043
2024-03-12,2.3362
2024-03-13,2.02455
2024-03-14,2.01979
2024-03-15,1.86515
2024-03-16,1.43217
2024-03-17,0.92306
2024-03-18,2.84769
2024-03-19,1.79854
2024-03-20,1.61297
