date,의료실비
2023-05-29,6.0606
2023-05-30,15.40404
2023-05-31,11.61616
2023-06-01,8.83838
2023-06-02,12.37373
2023-06-03,7.82828
2023-06-04,3.53535
2023-06-05,14.14141
2023-06-06,11.36363
2023-06-07,12.12121
2023-06-08,11.36363
2023-06-09,10.85858
2023-06-10,8.0808
2023-06-11,7.0707
2023-06-12,17.42424
2023-06-13,14.39393
2023-06-14,16.41414
2023-06-15,11.11111
2023-06-16,11.86868
2023-06-17,7.82828
2023-06-18,4.0404
2023-06-19,14.64646
2023-06-20,13.63636
2023-06-21,12.87878
2023-06-22,15.90909
2023-06-23,11.11111
2023-06-24,4.79797
2023-06-25,5.30303
2023-06-26,13.88888
2023-06-27,12.62626
2023-06-28,12.12121
2023-06-29,8.33333
2023-06-30,8.83838
2023-07-01,5.80808
2023-07-02,8.0808
2023-07-03,10.85858
2023-07-04,11.61616
2023-07-05,14.14141
2023-07-06,11.86868
2023-07-07,10.60606
2023-07-08,6.81818
2023-07-09,4.79797
2023-07-10,9.84848
2023-07-11,14.89898
2023-07-12,13.63636
2023-07-13,13.38383
2023-07-14,8.33333
2023-07-15,5.30303
2023-07-16,3.78787
2023-07-17,11.36363
2023-07-18,16.16161
2023-07-19,13.38383
2023-07-20,12.62626
2023-07-21,8.83838
2023-07-22,6.0606
2023-07-23,9.0909
2023-07-24,10.85858
2023-07-25,15.15151
2023-07-26,12.62626
2023-07-27,13.63636
2023-07-28,9.59595
2023-07-29,6.56565
2023-07-30,3.78787
2023-07-31,12.37373
2023-08-01,8.0808
2023-08-02,12.12121
2023-08-03,11.11111
2023-08-04,9.84848
2023-08-05,4.79797
2023-08-06,2.52525
2023-08-07,12.37373
2023-08-08,15.15151
2023-08-09,10.35353
2023-08-10,12.62626
2023-08-11,9.84848
2023-08-12,8.58585
2023-08-13,5.55555
2023-08-14,10.35353
2023-08-15,10.35353
2023-08-16,10.10101
2023-08-17,14.14141
2023-08-18,14.39393
2023-08-19,6.56565
2023-08-20,6.56565
2023-08-21,13.88888
2023-08-22,13.63636
2023-08-23,20.95959
2023-08-24,13.13131
2023-08-25,11.61616
2023-08-26,4.79797
2023-08-27,8.33333
2023-08-28,18.43434
2023-08-29,14.39393
2023-08-30,15.65656
2023-08-31,12.62626
2023-09-01,11.36363
2023-09-02,7.57575
2023-09-03,6.0606
2023-09-04,15.90909
2023-09-05,15.15151
2023-09-06,14.39393
2023-09-07,15.15151
2023-09-08,9.84848
2023-09-09,6.81818
2023-09-10,5.30303
2023-09-11,17.92929
2023-09-12,15.65656
2023-09-13,12.62626
2023-09-14,12.12121
2023-09-15,15.15151
2023-09-16,6.81818
2023-09-17,7.57575
2023-09-18,12.87878
2023-09-19,11.36363
2023-09-20,14.89898
2023-09-21,13.13131
2023-09-22,12.62626
2023-09-23,4.79797
2023-09-24,6.31313
2023-09-25,11.36363
2023-09-26,13.63636
2023-09-27,15.15151
2023-09-28,6.0606
2023-09-29,9.59595
2023-09-30,10.60606
2023-10-01,7.0707
2023-10-02,7.0707
2023-10-03,9.59595
2023-10-04,17.92929
2023-10-05,15.90909
2023-10-06,13.88888
2023-10-07,9.34343
2023-10-08,7.82828
2023-10-09,7.32323
2023-10-10,17.92929
2023-10-11,12.62626
2023-10-12,13.38383
2023-10-13,13.38383
2023-10-14,7.57575
2023-10-15,5.30303
2023-10-16,14.89898
2023-10-17,18.18181
2023-10-18,12.37373
2023-10-19,11.86868
2023-10-20,14.89898
2023-10-21,7.0707
2023-10-22,5.0505
2023-10-23,19.94949
2023-10-24,15.65656
2023-10-25,16.41414
2023-10-26,17.92929
2023-10-27,12.87878
2023-10-28,3.78787
2023-10-29,6.56565
2023-10-30,14.64646
2023-10-31,15.15151
2023-11-01,12.37373
2023-11-02,14.64646
2023-11-03,14.89898
2023-11-04,9.0909
2023-11-05,9.59595
2023-11-06,13.63636
2023-11-07,15.40404
2023-11-08,15.65656
2023-11-09,19.19191
2023-11-10,13.63636
2023-11-11,6.0606
2023-11-12,7.32323
2023-11-13,16.16161
2023-11-14,14.64646
2023-11-15,16.66666
2023-11-16,9.84848
2023-11-17,12.12121
2023-11-18,10.35353
2023-11-19,7.82828
2023-11-20,15.15151
2023-11-21,15.40404
2023-11-22,16.91919
2023-11-23,17.42424
2023-11-24,9.34343
2023-11-25,8.0808
2023-11-26,8.0808
2023-11-27,15.40404
2023-11-28,21.21212
2023-11-29,16.66666
2023-11-30,13.63636
2023-12-01,12.62626
2023-12-02,13.38383
2023-12-03,8.58585
2023-12-04,17.92929
2023-12-05,14.64646
2023-12-06,15.40404
2023-12-07,19.19191
2023-12-08,18.68686
2023-12-09,16.16161
2023-12-10,12.62626
2023-12-11,19.69696
2023-12-12,20.45454
2023-12-13,16.41414
2023-12-14,21.21212
2023-12-15,16.41414
2023-12-16,10.10101
2023-12-17,9.84848
2023-12-18,18.18181
2023-12-19,27.27272
2023-12-20,20.95959
2023-12-21,19.19191
2023-12-22,17.42424
2023-12-23,12.62626
2023-12-24,13.63636
2023-12-25,12.87878
2023-12-26,19.19191
2023-12-27,18.18181
2023-12-28,16.91919
2023-12-29,19.94949
2023-12-30,10.85858
2023-12-31,8.33333
2024-01-01,13.63636
2024-01-02,23.98989
2024-01-03,23.48484
2024-01-04,16.41414
2024-01-05,20.20202
2024-01-06,10.60606
2024-01-07,14.14141
2024-01-08,18.43434
2024-01-09,21.46464
2024-01-10,21.46464
2024-01-11,16.41414
2024-01-12,16.16161
2024-01-13,10.60606
2024-01-14,7.32323
2024-01-15,22.47474
2024-01-16,20.20202
2024-01-17,20.45454
2024-01-18,16.91919
2024-01-19,22.72727
2024-01-20,7.32323
2024-01-21,10.60606
2024-01-22,24.24242
2024-01-23,20.95959
2024-01-24,22.47474
2024-01-25,17.42424
2024-01-26,15.90909
2024-01-27,5.80808
2024-01-28,2.77777
2024-01-29,21.21212
2024-01-30,20.20202
2024-01-31,17.92929
2024-02-01,20.45454
2024-02-02,20.95959
2024-02-03,6.56565
2024-02-04,7.32323
2024-02-05,20.20202
2024-02-06,14.14141
2024-02-07,12.37373
2024-02-08,9.34343
2024-02-09,6.31313
2024-02-10,7.32323
2024-02-11,7.32323
2024-02-12,6.31313
2024-02-13,19.44444
2024-02-14,12.62626
2024-02-15,17.17171
2024-02-16,13.88888
2024-02-17,6.0606
2024-02-18,14.14141
2024-02-19,17.92929
2024-02-20,15.90909
2024-02-21,18.68686
2024-02-22,13.13131
2024-02-23,7.82828
2024-02-24,5.55555
2024-02-25,7.0707
2024-02-26,14.14141
2024-02-27,16.16161
2024-02-28,10.85858
2024-02-29,13.13131
2024-03-01,5.55555
2024-03-02,5.80808
2024-03-03,5.0505
2024-03-04,12.62626
2024-03-05,12.62626
2024-03-06,13.38383
2024-03-07,10.35353
2024-03-08,10.10101
2024-03-09,7.57575
2024-03-10,8.0808
2024-03-11,14.14141
2024-03-12,14.39393
2024-03-13,14.89898
2024-03-14,11.86868
2024-03-15,12.37373
2024-03-16,8.33333
2024-03-17,4.29292
2024-03-18,15.15151
2024-03-19,13.38383
2024-03-20,14.64646
