date,노인학대
2023-05-29,21.56663
2023-05-30,28.17904
2023-05-31,30.01017
2023-06-01,23.29603
2023-06-02,24.41505
2023-06-03,10.57985
2023-06-04,15.76805
2023-06-05,22.27873
2023-06-06,12.41098
2023-06-07,25.43234
2023-06-08,31.33265
2023-06-09,23.60122
2023-06-10,12.00406
2023-06-11,13.93692
2023-06-12,29.50152
2023-06-13,23.9064
2023-06-14,29.19633
2023-06-15,54.73041
2023-06-16,32.04476
2023-06-17,13.42828
2023-06-18,12.61444
2023-06-19,20.95625
2023-06-20,19.93896
2023-06-21,20.34587
2023-06-22,18.61648
2023-06-23,19.02339
2023-06-24,8.03662
2023-06-25,8.64699
2023-06-26,17.09053
2023-06-27,15.46286
2023-06-28,14.24211
2023-06-29,12.41098
2023-06-30,11.49542
2023-07-01,6.10376
2023-07-02,6.10376
2023-07-03,13.12309
2023-07-04,14.03865
2023-07-05,13.53001
2023-07-06,12.30925
2023-07-07,12.71617
2023-07-08,6.00203
2023-07-09,8.44354
2023-07-10,13.93692
2023-07-11,13.83519
2023-07-12,16.48016
2023-07-13,15.56459
2023-07-14,8.74872
2023-07-15,7.12105
2023-07-16,6.71414
2023-07-17,12.61444
2023-07-18,11.59715
2023-07-19,11.0885
2023-07-20,10.98677
2023-07-21,10.78331
2023-07-22,4.67955
2023-07-23,6.91759
2023-07-24,12.51271
2023-07-25,11.29196
2023-07-26,12.30925
2023-07-27,11.29196
2023-07-28,12.10579
2023-07-29,6.91759
2023-07-30,5.49338
2023-07-31,10.57985
2023-08-01,12.30925
2023-08-02,9.46083
2023-08-03,10.68158
2023-08-04,9.3591
2023-08-05,5.9003
2023-08-06,4.88301
2023-08-07,10.88504
2023-08-08,9.05391
2023-08-09,9.05391
2023-08-10,9.66429
2023-08-11,7.32451
2023-08-12,5.28992
2023-08-13,4.27263
2023-08-14,8.13835
2023-08-15,6.10376
2023-08-16,10.88504
2023-08-17,10.57985
2023-08-18,10.68158
2023-08-19,6.91759
2023-08-20,4.06917
2023-08-21,8.13835
2023-08-22,11.69888
2023-08-23,10.47812
2023-08-24,10.17293
2023-08-25,10.88504
2023-08-26,7.01932
2023-08-27,4.37436
2023-08-28,10.07121
2023-08-29,14.75076
2023-08-30,9.56256
2023-08-31,12.20752
2023-09-01,9.15564
2023-09-02,4.88301
2023-09-03,4.06917
2023-09-04,10.88504
2023-09-05,12.61444
2023-09-06,11.29196
2023-09-07,12.91963
2023-09-08,12.51271
2023-09-09,6.91759
2023-09-10,6.61241
2023-09-11,14.03865
2023-09-12,16.07324
2023-09-13,16.58189
2023-09-14,13.73346
2023-09-15,12.00406
2023-09-16,9.05391
2023-09-17,9.86775
2023-09-18,30.1119
2023-09-19,20.4476
2023-09-20,15.46286
2023-09-21,16.48016
2023-09-22,12.91963
2023-09-23,11.69888
2023-09-24,12.51271
2023-09-25,12.91963
2023-09-26,11.29196
2023-09-27,9.76602
2023-09-28,5.49338
2023-09-29,5.9003
2023-09-30,7.42624
2023-10-01,4.88301
2023-10-02,7.01932
2023-10-03,8.85045
2023-10-04,13.42828
2023-10-05,10.68158
2023-10-06,11.39369
2023-10-07,8.24008
2023-10-08,5.59511
2023-10-09,8.85045
2023-10-10,11.90233
2023-10-11,17.80264
2023-10-12,16.17497
2023-10-13,9.56256
2023-10-14,6.61241
2023-10-15,9.56256
2023-10-16,13.53001
2023-10-17,17.39572
2023-10-18,13.83519
2023-10-19,21.26144
2023-10-20,14.95422
2023-10-21,6.91759
2023-10-22,7.22278
2023-10-23,15.97151
2023-10-24,16.17497
2023-10-25,17.90437
2023-10-26,16.48016
2023-10-27,18.41302
2023-10-28,6.91759
2023-10-29,7.93489
2023-10-30,16.9888
2023-10-31,14.64903
2023-11-01,14.85249
2023-11-02,12.41098
2023-11-03,14.14038
2023-11-04,8.44354
2023-11-05,7.93489
2023-11-06,15.05595
2023-11-07,16.07324
2023-11-08,12.41098
2023-11-09,14.75076
2023-11-10,10.88504
2023-11-11,7.12105
2023-11-12,8.24008
2023-11-13,14.44557
2023-11-14,15.56459
2023-11-15,17.09053
2023-11-16,14.03865
2023-11-17,14.85249
2023-11-18,8.85045
2023-11-19,7.01932
2023-11-20,15.66632
2023-11-21,13.53001
2023-11-22,14.14038
2023-11-23,14.24211
2023-11-24,11.80061
2023-11-25,8.34181
2023-11-26,8.24008
2023-11-27,13.42828
2023-11-28,15.97151
2023-11-29,15.15768
2023-11-30,14.03865
2023-12-01,11.19023
2023-12-02,6.00203
2023-12-03,7.52797
2023-12-04,11.39369
2023-12-05,9.46083
2023-12-06,8.64699
2023-12-07,10.88504
2023-12-08,9.3591
2023-12-09,5.28992
2023-12-10,5.08646
2023-12-11,9.66429
2023-12-12,9.66429
2023-12-13,10.78331
2023-12-14,8.44354
2023-12-15,10.78331
2023-12-16,4.47609
2023-12-17,4.47609
2023-12-18,10.78331
2023-12-19,8.85045
2023-12-20,8.95218
2023-12-21,9.76602
2023-12-22,7.93489
2023-12-23,4.37436
2023-12-24,3.96744
2023-12-25,3.35707
2023-12-26,10.57985
2023-12-27,10.88504
2023-12-28,9.3591
2023-12-29,6.20549
2023-12-30,3.96744
2023-12-31,3.15361
2024-01-01,3.56052
2024-01-02,7.83316
2024-01-03,6.30722
2024-01-04,5.28992
2024-01-05,5.49338
2024-01-06,2.54323
2024-01-07,4.37436
2024-01-08,5.79857
2024-01-09,6.10376
2024-01-10,4.78128
2024-01-11,7.73143
2024-01-12,6.30722
2024-01-13,7.12105
2024-01-14,4.78128
2024-01-15,7.73143
2024-01-16,11.59715
2024-01-17,18.31129
2024-01-18,13.63173
2024-01-19,9.86775
2024-01-20,6.81586
2024-01-21,6.71414
2024-01-22,8.64699
2024-01-23,13.93692
2024-01-24,9.3591
2024-01-25,12.10579
2024-01-26,9.05391
2024-01-27,6.20549
2024-01-28,6.40895
2024-01-29,13.73346
2024-01-30,11.59715
2024-01-31,12.10579
2024-02-01,11.69888
2024-02-02,10.78331
2024-02-03,7.93489
2024-02-04,4.88301
2024-02-05,12.30925
2024-02-06,11.59715
2024-02-07,8.85045
2024-02-08,7.32451
2024-02-09,4.27263
2024-02-10,4.67955
2024-02-11,6.00203
2024-02-12,4.37436
2024-02-13,11.39369
2024-02-14,9.76602
2024-02-15,11.29196
2024-02-16,10.68158
2024-02-17,4.88301
2024-02-18,7.52797
2024-02-19,12.51271
2024-02-20,11.29196
2024-02-21,10.17293
2024-02-22,8.64699
2024-02-23,8.44354
2024-02-24,4.98474
2024-02-25,5.18819
2024-02-26,10.17293
2024-02-27,11.49542
2024-02-28,9.76602
2024-02-29,8.24008
2024-03-01,5.59511
2024-03-02,4.27263
2024-03-03,6.61241
2024-03-04,10.78331
2024-03-05,8.95218
2024-03-06,13.63173
2024-03-07,15.15768
2024-03-08,9.66429
2024-03-09,5.18819
2024-03-10,8.34181
2024-03-11,13.53001
2024-03-12,14.5473
2024-03-13,15.66632
2024-03-14,13.93692
2024-03-15,11.69888
2024-03-16,9.05391
2024-03-17,8.03662
2024-03-18,14.75076
2024-03-19,17.49745
2024-03-20,12.71617
