date,홍콩주식
2023-05-30,16.12903
2023-05-31,17.32377
2023-06-01,14.33691
2023-06-02,17.08482
2023-06-03,5.85424
2023-06-04,2.03106
2023-06-05,16.7264
2023-06-06,11.70848
2023-06-07,12.78375
2023-06-08,13.73954
2023-06-09,13.85902
2023-06-10,3.94265
2023-06-11,2.03106
2023-06-12,11.94743
2023-06-13,15.7706
2023-06-14,15.89008
2023-06-15,18.27956
2023-06-16,22.10274
2023-06-17,5.13739
2023-06-18,2.38948
2023-06-19,14.93428
2023-06-20,15.17323
2023-06-21,14.93428
2023-06-22,16.48745
2023-06-23,14.57586
2023-06-24,2.38948
2023-06-25,2.62843
2023-06-26,16.00955
2023-06-27,16.48745
2023-06-28,15.17323
2023-06-29,11.23058
2023-06-30,15.89008
2023-07-01,2.27001
2023-07-02,2.86738
2023-07-03,18.51851
2023-07-04,15.05376
2023-07-05,14.09796
2023-07-06,15.65113
2023-07-07,12.30585
2023-07-08,2.27001
2023-07-09,1.67264
2023-07-10,13.62007
2023-07-11,13.14217
2023-07-12,16.00955
2023-07-13,16.2485
2023-07-14,17.32377
2023-07-15,4.30107
2023-07-16,3.46475
2023-07-17,41.09916
2023-07-18,26.40382
2023-07-19,21.3859
2023-07-20,19.71326
2023-07-21,17.2043
2023-07-22,4.1816
2023-07-23,4.30107
2023-07-24,19.71326
2023-07-25,23.65591
2023-07-26,20.78853
2023-07-27,23.17801
2023-07-28,24.13381
2023-07-29,5.01792
2023-07-30,5.85424
2023-07-31,32.37753
2023-08-01,29.15173
2023-08-02,28.67383
2023-08-03,28.7933
2023-08-04,17.68219
2023-08-05,4.54002
2023-08-06,2.98685
2023-08-07,18.16009
2023-08-08,19.59378
2023-08-09,21.14695
2023-08-10,19.11589
2023-08-11,20.66905
2023-08-12,5.49581
2023-08-13,6.69056
2023-08-14,17.08482
2023-08-15,19.23536
2023-08-16,22.46117
2023-08-17,25.68697
2023-08-18,16.60692
2023-08-19,5.37634
2023-08-20,3.58422
2023-08-21,19.59378
2023-08-22,22.46117
2023-08-23,22.22222
2023-08-24,24.37275
2023-08-25,20.66905
2023-08-26,3.34528
2023-08-27,2.15053
2023-08-28,20.54958
2023-08-29,24.6117
2023-08-30,24.73118
2023-08-31,23.17801
2023-09-01,44.68339
2023-09-02,6.21266
2023-09-03,4.89844
2023-09-04,32.61648
2023-09-05,21.62485
2023-09-06,22.10274
2023-09-07,21.3859
2023-09-08,35.72281
2023-09-09,4.1816
2023-09-10,3.82317
2023-09-11,20.31063
2023-09-12,20.908
2023-09-13,18.39904
2023-09-14,18.04062
2023-09-15,20.66905
2023-09-16,3.34528
2023-09-17,3.34528
2023-09-18,21.50537
2023-09-19,20.19115
2023-09-20,18.63799
2023-09-21,15.05376
2023-09-22,15.65113
2023-09-23,2.62843
2023-09-24,3.94265
2023-09-25,15.41218
2023-09-26,16.60692
2023-09-27,14.09796
2023-09-28,8.60215
2023-09-29,10.39426
2023-09-30,5.61529
2023-10-01,3.58422
2023-10-02,7.52688
2023-10-03,19.23536
2023-10-04,17.92114
2023-10-05,18.99641
2023-10-06,14.57586
2023-10-07,3.7037
2023-10-08,3.46475
2023-10-09,26.40382
2023-10-10,20.78853
2023-10-11,17.92114
2023-10-12,18.39904
2023-10-13,15.17323
2023-10-14,3.46475
2023-10-15,2.27001
2023-10-16,17.92114
2023-10-17,18.16009
2023-10-18,19.83273
2023-10-19,13.73954
2023-10-20,12.5448
2023-10-21,2.86738
2023-10-22,1.79211
2023-10-23,17.08482
2023-10-24,16.12903
2023-10-25,16.00955
2023-10-26,18.51851
2023-10-27,17.2043
2023-10-28,3.7037
2023-10-29,4.1816
2023-10-30,16.2485
2023-10-31,16.48745
2023-11-01,19.23536
2023-11-02,19.59378
2023-11-03,21.98327
2023-11-04,4.30107
2023-11-05,2.27001
2023-11-06,25.5675
2023-11-07,20.908
2023-11-08,18.39904
2023-11-09,16.7264
2023-11-10,12.0669
2023-11-11,3.34528
2023-11-12,1.43369
2023-11-13,16.36798
2023-11-14,17.68219
2023-11-15,24.73118
2023-11-16,22.81959
2023-11-17,16.84587
2023-11-18,4.30107
2023-11-19,2.7479
2023-11-20,32.25806
2023-11-21,33.69175
2023-11-22,28.43488
2023-11-23,25.0896
2023-11-24,24.97013
2023-11-25,12.18637
2023-11-26,11.589
2023-11-27,53.64396
2023-11-28,37.75388
2023-11-29,31.30227
2023-11-30,29.2712
2023-12-01,28.31541
2023-12-02,9.19952
2023-12-03,8.24372
2023-12-04,32.01911
2023-12-05,26.64277
2023-12-06,28.07646
2023-12-07,27.47909
2023-12-08,25.0896
2023-12-09,8.3632
2023-12-10,7.64635
2023-12-11,25.92592
2023-12-12,25.92592
2023-12-13,25.80645
2023-12-14,23.65591
2023-12-15,26.52329
2023-12-16,8.48267
2023-12-17,6.81003
2023-12-18,27.12066
2023-12-19,20.31063
2023-12-20,23.17801
2023-12-21,21.62485
2023-12-22,24.25328
2023-12-23,10.39426
2023-12-24,7.64635
2023-12-25,9.08004
2023-12-26,27.35961
2023-12-27,26.76224
2023-12-28,28.7933
2023-12-29,22.46117
2023-12-30,7.28793
2023-12-31,6.81003
2024-01-01,7.4074
2024-01-02,20.66905
2024-01-03,22.70011
2024-01-04,18.99641
2024-01-05,20.19115
2024-01-06,6.09318
2024-01-07,8.96057
2024-01-08,26.52329
2024-01-09,23.77538
2024-01-10,21.26642
2024-01-11,21.3859
2024-01-12,18.99641
2024-01-13,8.3632
2024-01-14,14.57586
2024-01-15,26.28434
2024-01-16,25.92592
2024-01-17,32.01911
2024-01-18,21.14695
2024-01-19,25.92592
2024-01-20,16.36798
2024-01-21,13.0227
2024-01-22,45.63918
2024-01-23,69.89247
2024-01-24,45.63918
2024-01-25,37.03703
2024-01-26,32.25806
2024-01-27,11.35005
2024-01-28,7.16845
2024-01-29,27.35961
2024-01-30,29.03225
2024-01-31,22.46117
2024-02-01,24.37275
2024-02-02,26.40382
2024-02-03,13.85902
2024-02-04,9.43847
2024-02-05,24.6117
2024-02-06,31.42174
2024-02-07,29.7491
2024-02-08,26.16487
2024-02-09,16.00955
2024-02-10,11.82795
2024-02-11,10.63321
2024-02-12,13.26164
2024-02-13,41.09916
2024-02-14,30.34647
2024-02-15,27.71804
2024-02-16,29.03225
2024-02-17,11.589
2024-02-18,7.28793
2024-02-19,22.22222
2024-02-20,20.908
2024-02-21,31.89964
2024-02-22,27.00119
2024-02-23,29.51015
2024-02-24,7.04898
2024-02-25,6.21266
2024-02-26,19.47431
2024-02-27,23.77538
2024-02-28,26.16487
2024-02-29,22.81959
2024-03-01,13.0227
2024-03-02,6.57108
2024-03-03,4.77897
2024-03-04,23.89486
2024-03-05,26.52329
2024-03-06,21.3859
2024-03-07,19.47431
2024-03-08,23.05854
2024-03-09,4.42054
2024-03-10,5.01792
2024-03-11,29.2712
2024-03-12,40.02389
2024-03-13,32.97491
2024-03-14,22.70011
2024-03-15,21.50537
2024-03-16,8.12425
2024-03-17,6.45161
2024-03-18,17.80167
2024-03-19,20.78853
2024-03-20,21.98327
