date,저축은행예금
2023-06-01,7.57753
2023-06-02,6.52827
2023-06-03,3.78624
2023-06-04,3.90134
2023-06-05,6.78198
2023-06-06,5.58066
2023-06-07,8.26472
2023-06-08,7.09701
2023-06-09,6.71729
2023-06-10,3.69048
2023-06-11,3.84757
2023-06-12,7.25326
2023-06-13,6.47703
2023-06-14,6.4241
2023-06-15,7.06676
2023-06-16,6.10571
2023-06-17,3.48129
2023-06-18,3.9383
2023-06-19,6.8601
2023-06-20,6.9752
2023-06-21,6.94831
2023-06-22,6.20484
2023-06-23,6.43754
2023-06-24,3.63671
2023-06-25,3.73836
2023-06-26,7.12809
2023-06-27,7.32803
2023-06-28,7.08357
2023-06-29,6.66269
2023-06-30,6.86262
2023-07-01,4.52132
2023-07-02,4.72126
2023-07-03,8.46046
2023-07-04,8.14207
2023-07-05,8.46466
2023-07-06,8.38737
2023-07-07,6.77862
2023-07-08,4.07523
2023-07-09,4.39614
2023-07-10,7.97237
2023-07-11,6.96175
2023-07-12,6.9794
2023-07-13,6.6484
2023-07-14,5.94358
2023-07-15,3.51574
2023-07-16,3.58294
2023-07-17,6.81054
2023-07-18,6.47535
2023-07-19,6.08135
2023-07-20,6.03178
2023-07-21,5.72011
2023-07-22,3.65771
2023-07-23,3.84001
2023-07-24,6.69461
2023-07-25,7.25074
2023-07-26,6.619
2023-07-27,6.81726
2023-07-28,6.24264
2023-07-29,3.87109
2023-07-30,4.41295
2023-07-31,8.9057
2023-08-01,8.20256
2023-08-02,8.47726
2023-08-03,6.84834
2023-08-04,6.49719
2023-08-05,3.62915
2023-08-06,4.67673
2023-08-07,7.87156
2023-08-08,7.46244
2023-08-09,6.98276
2023-08-10,7.05248
2023-08-11,6.6316
2023-08-12,4.39278
2023-08-13,4.42051
2023-08-14,7.14405
2023-08-15,5.23539
2023-08-16,7.51873
2023-08-17,7.44228
2023-08-18,6.61312
2023-08-19,3.81565
2023-08-20,3.83161
2023-08-21,7.36751
2023-08-22,7.05752
2023-08-23,6.59968
2023-08-24,6.59212
2023-08-25,6.53499
2023-08-26,3.97778
2023-08-27,4.1626
2023-08-28,7.20202
2023-08-29,7.46832
2023-08-30,7.1869
2023-08-31,7.22218
2023-09-01,6.88027
2023-09-02,3.93326
2023-09-03,4.40623
2023-09-04,7.68254
2023-09-05,7.56325
2023-09-06,6.7761
2023-09-07,7.45152
2023-09-08,7.3986
2023-09-09,4.80274
2023-09-10,4.1752
2023-09-11,6.94831
2023-09-12,6.41402
2023-09-13,6.42242
2023-09-14,6.5686
2023-09-15,6.36614
2023-09-16,3.91646
2023-09-17,4.15252
2023-09-18,7.22386
2023-09-19,6.61396
2023-09-20,6.54339
2023-09-21,7.10373
2023-09-22,6.74837
2023-09-23,4.37598
2023-09-24,5.19338
2023-09-25,8.8259
2023-09-26,9.38119
2023-09-27,8.25884
2023-09-28,4.74562
2023-09-29,4.43899
2023-09-30,4.62885
2023-10-01,5.4244
2023-10-02,7.30115
2023-10-03,8.68392
2023-10-04,15.34997
2023-10-05,12.69363
2023-10-06,10.37669
2023-10-07,5.49749
2023-10-08,5.2253
2023-10-09,6.43754
2023-10-10,12.02493
2023-10-11,10.81605
2023-10-12,10.61107
2023-10-13,9.40219
2023-10-14,5.85621
2023-10-15,6.13175
2023-10-16,12.41305
2023-10-17,13.4077
2023-10-18,15.61964
2023-10-19,18.61621
2023-10-20,23.96753
2023-10-21,10.70096
2023-10-22,10.31284
2023-10-23,21.77156
2023-10-24,21.73124
2023-10-25,21.00288
2023-10-26,19.30424
2023-10-27,18.11972
2023-10-28,9.80291
2023-10-29,13.54548
2023-10-30,27.58829
2023-10-31,22.18236
2023-11-01,23.71971
2023-11-02,20.00403
2023-11-03,16.14637
2023-11-04,10.64719
2023-11-05,10.2826
2023-11-06,18.77499
2023-11-07,16.57145
2023-11-08,16.72099
2023-11-09,14.05457
2023-11-10,13.9714
2023-11-11,7.25074
2023-11-12,7.71531
2023-11-13,15.12399
2023-11-14,15.00554
2023-11-15,14.08649
2023-11-16,13.32454
2023-11-17,11.51584
2023-11-18,6.87439
2023-11-19,7.24318
2023-11-20,15.0593
2023-11-21,13.82018
2023-11-22,12.3114
2023-11-23,11.05799
2023-11-24,10.33972
2023-11-25,6.22416
2023-11-26,6.33841
2023-11-27,12.15682
2023-11-28,11.99553
2023-11-29,11.52508
2023-11-30,12.44917
2023-12-01,10.91686
2023-12-02,5.84193
2023-12-03,6.3821
2023-12-04,11.45787
2023-12-05,11.56036
2023-12-06,12.75244
2023-12-07,11.35286
2023-12-08,10.41617
2023-12-09,5.84361
2023-12-10,6.59044
2023-12-11,12.15346
2023-12-12,10.90678
2023-12-13,10.10618
2023-12-14,10.07006
2023-12-15,8.74693
2023-12-16,5.12702
2023-12-17,5.60082
2023-12-18,9.62649
2023-12-19,9.53913
2023-12-20,9.14093
2023-12-21,9.37615
2023-12-22,8.98635
2023-12-23,5.75876
2023-12-24,4.9254
2023-12-25,6.01498
2023-12-26,11.75442
2023-12-27,11.12772
2023-12-28,10.5111
2023-12-29,10.0877
2023-12-30,5.92761
2023-12-31,5.79152
2024-01-01,7.99506
2024-01-02,13.71349
2024-01-03,11.75526
2024-01-04,11.17729
2024-01-05,10.34644
2024-01-06,6.22332
2024-01-07,6.63076
2024-01-08,10.45902
2024-01-09,10.62367
2024-01-10,10.76649
2024-01-11,10.748
2024-01-12,8.93343
2024-01-13,5.19002
2024-01-14,6.13427
2024-01-15,10.32796
2024-01-16,9.46688
2024-01-17,9.32743
2024-01-18,9.23838
2024-01-19,8.83514
2024-01-20,6.08639
2024-01-21,6.39302
2024-01-22,10.36409
2024-01-23,9.48284
2024-01-24,10.17255
2024-01-25,12.80116
2024-01-26,10.36241
2024-01-27,6.8223
2024-01-28,7.17598
2024-01-29,12.18034
2024-01-30,12.76756
2024-01-31,12.62811
2024-02-01,12.32232
2024-02-02,10.48758
2024-02-03,6.14519
2024-02-04,6.28213
2024-02-05,10.81941
2024-02-06,9.62901
2024-02-07,8.96199
2024-02-08,8.43358
2024-02-09,5.15894
2024-02-10,5.16986
2024-02-11,5.63527
2024-02-12,7.27426
2024-02-13,13.67065
2024-02-14,11.22181
2024-02-15,10.06166
2024-02-16,9.05188
2024-02-17,5.27907
2024-02-18,6.21408
2024-02-19,10.63291
2024-02-20,11.66789
2024-02-21,14.35112
2024-02-22,15.24748
2024-02-23,14.31583
2024-02-24,8.19079
2024-02-25,8.97711
2024-02-26,15.93803
2024-02-27,12.75244
2024-02-28,12.10558
2024-02-29,10.11374
2024-03-01,6.58372
2024-03-02,5.76128
2024-03-03,6.68285
2024-03-04,12.49117
2024-03-05,10.24143
2024-03-06,9.16445
2024-03-07,7.89593
2024-03-08,7.75143
2024-03-09,4.53476
2024-03-10,4.96824
2024-03-11,8.20928
2024-03-12,7.57921
2024-03-13,7.07937
2024-03-14,6.86178
2024-03-15,6.69209
2024-03-16,4.31298
2024-03-17,4.62129
2024-03-18,8.12359
2024-03-19,7.49353
2024-03-20,7.6397
