date,시황
2023-05-31,17.56756
2023-06-01,18.13063
2023-06-02,16.66666
2023-06-03,6.19369
2023-06-04,8.22072
2023-06-05,19.36936
2023-06-06,9.45945
2023-06-07,18.24324
2023-06-08,20.27027
2023-06-09,18.8063
2023-06-10,5.96846
2023-06-11,5.51801
2023-06-12,20.72072
2023-06-13,17.56756
2023-06-14,50.33783
2023-06-15,24.43693
2023-06-16,18.91891
2023-06-17,6.98198
2023-06-18,8.78378
2023-06-19,24.21171
2023-06-20,20.27027
2023-06-21,25.67567
2023-06-22,22.63513
2023-06-23,20.38288
2023-06-24,5.29279
2023-06-25,6.41891
2023-06-26,20.49549
2023-06-27,19.59459
2023-06-28,24.09909
2023-06-29,20.83333
2023-06-30,18.46846
2023-07-01,5.74324
2023-07-02,6.75675
2023-07-03,21.84684
2023-07-04,20.83333
2023-07-05,15.65315
2023-07-06,32.09459
2023-07-07,23.42342
2023-07-08,6.08108
2023-07-09,6.08108
2023-07-10,20.15765
2023-07-11,18.69369
2023-07-12,22.29729
2023-07-13,19.25675
2023-07-14,15.09009
2023-07-15,6.53153
2023-07-16,8.33333
2023-07-17,17.79279
2023-07-18,19.36936
2023-07-19,18.24324
2023-07-20,17.68018
2023-07-21,19.59459
2023-07-22,5.06756
2023-07-23,6.41891
2023-07-24,25.0
2023-07-25,19.93243
2023-07-26,100.0
2023-07-27,28.37837
2023-07-28,17.68018
2023-07-29,5.18018
2023-07-30,6.19369
2023-07-31,18.58108
2023-08-01,18.58108
2023-08-02,38.28828
2023-08-03,20.6081
2023-08-04,17.79279
2023-08-05,6.08108
2023-08-06,8.33333
2023-08-07,21.62162
2023-08-08,22.63513
2023-08-09,20.27027
2023-08-10,19.59459
2023-08-11,17.56756
2023-08-12,6.53153
2023-08-13,5.29279
2023-08-14,21.509
2023-08-15,7.88288
2023-08-16,35.81081
2023-08-17,29.5045
2023-08-18,24.09909
2023-08-19,5.18018
2023-08-20,7.65765
2023-08-21,23.53603
2023-08-22,23.87387
2023-08-23,22.18468
2023-08-24,27.81531
2023-08-25,24.43693
2023-08-26,9.45945
2023-08-27,11.93693
2023-08-28,21.62162
2023-08-29,25.22522
2023-08-30,26.35135
2023-08-31,22.97297
2023-09-01,22.86036
2023-09-02,12.95045
2023-09-03,15.31531
2023-09-04,28.26576
2023-09-05,25.78828
2023-09-06,30.18018
2023-09-07,28.49099
2023-09-08,24.43693
2023-09-09,13.4009
2023-09-10,13.73873
2023-09-11,26.46396
2023-09-12,37.83783
2023-09-13,26.91441
2023-09-14,26.12612
2023-09-15,22.74774
2023-09-16,14.97747
2023-09-17,13.51351
2023-09-18,26.12612
2023-09-19,26.46396
2023-09-20,22.52252
2023-09-21,34.45945
2023-09-22,22.07207
2023-09-23,12.95045
2023-09-24,11.48648
2023-09-25,24.09909
2023-09-26,30.63063
2023-09-27,14.97747
2023-09-28,9.57207
2023-09-29,7.2072
2023-09-30,8.67117
2023-10-01,9.12162
2023-10-02,9.57207
2023-10-03,12.5
2023-10-04,38.51351
2023-10-05,25.11261
2023-10-06,21.05855
2023-10-07,8.89639
2023-10-08,8.33333
2023-10-09,12.72522
2023-10-10,32.43243
2023-10-11,23.19819
2023-10-12,18.91891
2023-10-13,20.49549
2023-10-14,13.4009
2023-10-15,10.69819
2023-10-16,27.59009
2023-10-17,21.73423
2023-10-18,21.39639
2023-10-19,35.02252
2023-10-20,24.77477
2023-10-21,7.54504
2023-10-22,7.99549
2023-10-23,24.66216
2023-10-24,29.72972
2023-10-25,26.68918
2023-10-26,42.68018
2023-10-27,20.27027
2023-10-28,7.2072
2023-10-29,9.009
2023-10-30,21.509
2023-10-31,40.2027
2023-11-01,22.97297
2023-11-02,20.83333
2023-11-03,18.24324
2023-11-04,7.09459
2023-11-05,7.99549
2023-11-06,29.72972
2023-11-07,31.53153
2023-11-08,27.13963
2023-11-09,20.38288
2023-11-10,18.13063
2023-11-11,8.44594
2023-11-12,8.33333
2023-11-13,20.83333
2023-11-14,21.73423
2023-11-15,22.4099
2023-11-16,22.74774
2023-11-17,18.8063
2023-11-18,9.79729
2023-11-19,7.88288
2023-11-20,18.58108
2023-11-21,20.15765
2023-11-22,20.27027
2023-11-23,28.37837
2023-11-24,16.44144
2023-11-25,8.22072
2023-11-26,10.92342
2023-11-27,17.56756
2023-11-28,24.66216
2023-11-29,22.4099
2023-11-30,20.27027
2023-12-01,17.45495
2023-12-02,7.54504
2023-12-03,6.64414
2023-12-04,18.8063
2023-12-05,20.94594
2023-12-06,15.09009
2023-12-07,21.509
2023-12-08,15.42792
2023-12-09,5.63063
2023-12-10,7.31981
2023-12-11,17.45495
2023-12-12,18.58108
2023-12-13,21.39639
2023-12-14,19.59459
2023-12-15,15.54054
2023-12-16,6.41891
2023-12-17,8.1081
2023-12-18,18.24324
2023-12-19,16.21621
2023-12-20,18.24324
2023-12-21,22.07207
2023-12-22,17.56756
2023-12-23,6.64414
2023-12-24,4.95495
2023-12-25,7.09459
2023-12-26,15.31531
2023-12-27,15.09009
2023-12-28,17.79279
2023-12-29,14.3018
2023-12-30,4.95495
2023-12-31,5.51801
2024-01-01,6.08108
2024-01-02,20.04504
2024-01-03,37.27477
2024-01-04,23.08558
2024-01-05,17.45495
2024-01-06,7.31981
2024-01-07,5.74324
2024-01-08,17.45495
2024-01-09,23.08558
2024-01-10,26.01351
2024-01-11,22.86036
2024-01-12,23.42342
2024-01-13,6.86936
2024-01-14,10.02252
2024-01-15,18.69369
2024-01-16,30.18018
2024-01-17,69.81981
2024-01-18,24.66216
2024-01-19,18.58108
2024-01-20,7.2072
2024-01-21,10.81081
2024-01-22,23.42342
2024-01-23,19.36936
2024-01-24,22.86036
2024-01-25,24.21171
2024-01-26,19.81981
2024-01-27,11.37387
2024-01-28,9.79729
2024-01-29,29.16666
2024-01-30,22.07207
2024-01-31,24.66216
2024-02-01,22.86036
2024-02-02,24.09909
2024-02-03,6.19369
2024-02-04,6.98198
2024-02-05,24.43693
2024-02-06,20.94594
2024-02-07,16.77927
2024-02-08,13.4009
2024-02-09,4.84234
2024-02-10,4.95495
2024-02-11,5.85585
2024-02-12,6.98198
2024-02-13,18.13063
2024-02-14,20.27027
2024-02-15,18.46846
2024-02-16,19.03153
2024-02-17,6.98198
2024-02-18,10.24774
2024-02-19,19.14414
2024-02-20,22.86036
2024-02-21,21.05855
2024-02-22,16.66666
2024-02-23,17.0045
2024-02-24,5.74324
2024-02-25,7.88288
2024-02-26,18.91891
2024-02-27,20.49549
2024-02-28,17.79279
2024-02-29,16.55405
2024-03-01,6.86936
2024-03-02,5.51801
2024-03-03,8.67117
2024-03-04,16.89189
2024-03-05,20.04504
2024-03-06,21.28378
2024-03-07,22.07207
2024-03-08,18.01801
2024-03-09,8.22072
2024-03-10,10.02252
2024-03-11,24.09909
2024-03-12,20.72072
2024-03-13,20.72072
2024-03-14,17.11711
2024-03-15,25.22522
2024-03-16,7.09459
2024-03-17,9.57207
2024-03-18,21.28378
2024-03-19,23.98648
2024-03-20,19.03153
