date,국고채금리
2023-05-31,21.26909
2023-06-01,16.68625
2023-06-02,19.62397
2023-06-03,4.34782
2023-06-04,4.93537
2023-06-05,15.86368
2023-06-06,6.81551
2023-06-07,14.45358
2023-06-08,16.0987
2023-06-09,14.92361
2023-06-10,4.46533
2023-06-11,5.75793
2023-06-12,15.74618
2023-06-13,17.74383
2023-06-14,14.92361
2023-06-15,14.21856
2023-06-16,13.86603
2023-06-17,4.58284
2023-06-18,5.17038
2023-06-19,15.27614
2023-06-20,11.51586
2023-06-21,13.27849
2023-06-22,14.21856
2023-06-23,12.69095
2023-06-24,4.93537
2023-06-25,3.29024
2023-06-26,12.45593
2023-06-27,11.28084
2023-06-28,13.86603
2023-06-29,11.98589
2023-06-30,13.16098
2023-07-01,4.81786
2023-07-02,3.64277
2023-07-03,14.33607
2023-07-04,19.62397
2023-07-05,16.0987
2023-07-06,15.27614
2023-07-07,15.86368
2023-07-08,4.23031
2023-07-09,6.58049
2023-07-10,21.3866
2023-07-11,19.97649
2023-07-12,15.39365
2023-07-13,15.51116
2023-07-14,15.39365
2023-07-15,4.70035
2023-07-16,4.46533
2023-07-17,14.45358
2023-07-18,13.396
2023-07-19,12.45593
2023-07-20,13.27849
2023-07-21,11.75088
2023-07-22,3.76028
2023-07-23,4.81786
2023-07-24,10.34077
2023-07-25,12.22091
2023-07-26,11.98589
2023-07-27,17.15628
2023-07-28,15.86368
2023-07-29,5.05287
2023-07-30,2.35017
2023-07-31,17.15628
2023-08-01,10.57579
2023-08-02,14.10105
2023-08-03,15.74618
2023-08-04,12.69095
2023-08-05,3.17273
2023-08-06,3.64277
2023-08-07,15.04112
2023-08-08,13.63102
2023-08-09,10.81081
2023-08-10,9.16568
2023-08-11,10.57579
2023-08-12,3.40775
2023-08-13,3.87779
2023-08-14,12.22091
2023-08-15,6.34547
2023-08-16,13.04347
2023-08-17,17.03877
2023-08-18,15.62867
2023-08-19,5.75793
2023-08-20,3.17273
2023-08-21,13.74853
2023-08-22,17.15628
2023-08-23,17.15628
2023-08-24,14.45358
2023-08-25,13.04347
2023-08-26,4.1128
2023-08-27,4.70035
2023-08-28,12.92596
2023-08-29,12.69095
2023-08-30,13.16098
2023-08-31,11.98589
2023-09-01,10.10575
2023-09-02,3.52526
2023-09-03,4.23031
2023-09-04,13.74853
2023-09-05,16.68625
2023-09-06,13.63102
2023-09-07,16.45123
2023-09-08,10.57579
2023-09-09,3.40775
2023-09-10,4.34782
2023-09-11,17.27379
2023-09-12,15.86368
2023-09-13,14.6886
2023-09-14,16.45123
2023-09-15,12.92596
2023-09-16,4.58284
2023-09-17,4.1128
2023-09-18,15.04112
2023-09-19,13.86603
2023-09-20,16.92126
2023-09-21,18.33137
2023-09-22,19.03642
2023-09-23,5.17038
2023-09-24,3.29024
2023-09-25,15.27614
2023-09-26,17.15628
2023-09-27,13.04347
2023-09-28,3.40775
2023-09-29,3.17273
2023-09-30,4.23031
2023-10-01,3.52526
2023-10-02,3.64277
2023-10-03,5.64042
2023-10-04,49.23619
2023-10-05,37.25029
2023-10-06,20.44653
2023-10-07,5.4054
2023-10-08,5.28789
2023-10-09,9.4007
2023-10-10,20.91656
2023-10-11,16.33372
2023-10-12,15.39365
2023-10-13,16.45123
2023-10-14,5.99294
2023-10-15,4.93537
2023-10-16,16.56874
2023-10-17,18.6839
2023-10-18,18.44888
2023-10-19,28.55464
2023-10-20,25.02937
2023-10-21,9.75323
2023-10-22,7.99059
2023-10-23,25.61692
2023-10-24,21.50411
2023-10-25,21.3866
2023-10-26,25.3819
2023-10-27,25.26439
2023-10-28,5.64042
2023-10-29,6.22796
2023-10-30,17.50881
2023-10-31,20.68155
2023-11-01,18.44888
2023-11-02,17.62632
2023-11-03,17.03877
2023-11-04,7.16803
2023-11-05,4.93537
2023-11-06,17.74383
2023-11-07,17.03877
2023-11-08,18.91891
2023-11-09,15.51116
2023-11-10,11.16333
2023-11-11,4.34782
2023-11-12,4.93537
2023-11-13,15.98119
2023-11-14,14.92361
2023-11-15,16.0987
2023-11-16,17.03877
2023-11-17,15.39365
2023-11-18,5.28789
2023-11-19,6.22796
2023-11-20,20.56404
2023-11-21,17.15628
2023-11-22,16.21621
2023-11-23,17.97884
2023-11-24,13.396
2023-11-25,5.52291
2023-11-26,4.46533
2023-11-27,16.33372
2023-11-28,16.92126
2023-11-29,17.97884
2023-11-30,18.44888
2023-12-01,14.33607
2023-12-02,6.22796
2023-12-03,7.05052
2023-12-04,16.33372
2023-12-05,17.74383
2023-12-06,21.26909
2023-12-07,18.6839
2023-12-08,13.396
2023-12-09,6.34547
2023-12-10,7.16803
2023-12-11,19.38895
2023-12-12,15.86368
2023-12-13,12.22091
2023-12-14,26.43948
2023-12-15,20.79905
2023-12-16,7.05052
2023-12-17,4.93537
2023-12-18,17.27379
2023-12-19,28.0846
2023-12-20,19.03642
2023-12-21,15.86368
2023-12-22,11.51586
2023-12-23,4.70035
2023-12-24,4.34782
2023-12-25,5.05287
2023-12-26,16.45123
2023-12-27,15.39365
2023-12-28,18.21386
2023-12-29,11.86839
2023-12-30,7.63807
2023-12-31,8.22561
2024-01-01,6.93301
2024-01-02,23.97179
2024-01-03,21.26909
2024-01-04,18.44888
2024-01-05,16.68625
2024-01-06,10.57579
2024-01-07,7.63807
2024-01-08,19.62397
2024-01-09,16.68625
2024-01-10,14.80611
2024-01-11,18.91891
2024-01-12,13.396
2024-01-13,4.46533
2024-01-14,6.93301
2024-01-15,12.92596
2024-01-16,16.68625
2024-01-17,14.80611
2024-01-18,13.63102
2024-01-19,13.86603
2024-01-20,4.81786
2024-01-21,4.23031
2024-01-22,21.3866
2024-01-23,13.16098
2024-01-24,18.91891
2024-01-25,17.27379
2024-01-26,11.51586
2024-01-27,6.22796
2024-01-28,5.4054
2024-01-29,15.27614
2024-01-30,13.74853
2024-01-31,12.1034
2024-02-01,15.86368
2024-02-02,14.33607
2024-02-03,6.58049
2024-02-04,4.23031
2024-02-05,16.21621
2024-02-06,12.33842
2024-02-07,9.98824
2024-02-08,9.51821
2024-02-09,4.1128
2024-02-10,1.99764
2024-02-11,3.05522
2024-02-12,5.52291
2024-02-13,17.03877
2024-02-14,15.74618
2024-02-15,17.86133
2024-02-16,11.28084
2024-02-17,3.76028
2024-02-18,2.7027
2024-02-19,11.98589
2024-02-20,14.21856
2024-02-21,16.21621
2024-02-22,15.04112
2024-02-23,14.6886
2024-02-24,4.46533
2024-02-25,4.23031
2024-02-26,15.04112
2024-02-27,11.75088
2024-02-28,12.45593
2024-02-29,13.27849
2024-03-01,6.58049
2024-03-02,3.99529
2024-03-03,6.58049
2024-03-04,14.80611
2024-03-05,16.0987
2024-03-06,12.69095
2024-03-07,13.63102
2024-03-08,11.75088
2024-03-09,7.05052
2024-03-10,5.87544
2024-03-11,15.15863
2024-03-12,12.69095
2024-03-13,14.10105
2024-03-14,14.80611
2024-03-15,12.33842
2024-03-16,2.93772
2024-03-17,4.1128
2024-03-18,13.51351
2024-03-19,12.80846
2024-03-20,14.80611
