date,명의이전
2023-05-29,43.55828
2023-05-30,77.91411
2023-05-31,68.71165
2023-06-01,79.1411
2023-06-02,61.34969
2023-06-03,37.42331
2023-06-04,40.49079
2023-06-05,74.84662
2023-06-06,47.23926
2023-06-07,77.91411
2023-06-08,75.46012
2023-06-09,56.44171
2023-06-10,38.6503
2023-06-11,32.51533
2023-06-12,86.50306
2023-06-13,71.16564
2023-06-14,62.57668
2023-06-15,58.2822
2023-06-16,53.37423
2023-06-17,39.2638
2023-06-18,50.92024
2023-06-19,75.46012
2023-06-20,90.79754
2023-06-21,82.20858
2023-06-22,89.57055
2023-06-23,82.20858
2023-06-24,39.8773
2023-06-25,41.10429
2023-06-26,80.98159
2023-06-27,81.59509
2023-06-28,73.00613
2023-06-29,80.98159
2023-06-30,46.01226
2023-07-01,34.96932
2023-07-02,39.8773
2023-07-03,86.50306
2023-07-04,65.03067
2023-07-05,69.93865
2023-07-06,74.23312
2023-07-07,64.41717
2023-07-08,42.94478
2023-07-09,35.58282
2023-07-10,77.91411
2023-07-11,71.77914
2023-07-12,69.93865
2023-07-13,70.55214
2023-07-14,71.16564
2023-07-15,51.53374
2023-07-16,38.6503
2023-07-17,77.91411
2023-07-18,77.30061
2023-07-19,66.25766
2023-07-20,66.25766
2023-07-21,68.71165
2023-07-22,30.67484
2023-07-23,51.53374
2023-07-24,89.57055
2023-07-25,79.1411
2023-07-26,66.25766
2023-07-27,62.57668
2023-07-28,57.66871
2023-07-29,39.8773
2023-07-30,33.74233
2023-07-31,67.48466
2023-08-01,62.57668
2023-08-02,57.66871
2023-08-03,71.16564
2023-08-04,61.96319
2023-08-05,35.58282
2023-08-06,33.12883
2023-08-07,61.96319
2023-08-08,75.46012
2023-08-09,74.23312
2023-08-10,65.03067
2023-08-11,71.77914
2023-08-12,35.58282
2023-08-13,28.83435
2023-08-14,83.43558
2023-08-15,46.62576
2023-08-16,69.32515
2023-08-17,76.07361
2023-08-18,67.48466
2023-08-19,37.42331
2023-08-20,44.78527
2023-08-21,81.59509
2023-08-22,73.00613
2023-08-23,69.32515
2023-08-24,87.11656
2023-08-25,82.82208
2023-08-26,28.83435
2023-08-27,46.62576
2023-08-28,97.54601
2023-08-29,73.61963
2023-08-30,59.5092
2023-08-31,73.61963
2023-09-01,73.00613
2023-09-02,34.96932
2023-09-03,37.42331
2023-09-04,84.04907
2023-09-05,65.03067
2023-09-06,76.68711
2023-09-07,61.96319
2023-09-08,45.39877
2023-09-09,31.90184
2023-09-10,47.23926
2023-09-11,91.41104
2023-09-12,79.1411
2023-09-13,71.16564
2023-09-14,65.03067
2023-09-15,65.64417
2023-09-16,33.74233
2023-09-17,48.46625
2023-09-18,78.5276
2023-09-19,66.87116
2023-09-20,79.1411
2023-09-21,64.41717
2023-09-22,60.12269
2023-09-23,30.67484
2023-09-24,52.76073
2023-09-25,87.73006
2023-09-26,69.93865
2023-09-27,58.8957
2023-09-28,39.8773
2023-09-29,34.35582
2023-09-30,42.33128
2023-10-01,36.80981
2023-10-02,38.0368
2023-10-03,49.07975
2023-10-04,89.57055
2023-10-05,77.91411
2023-10-06,50.30674
2023-10-07,23.92638
2023-10-08,21.47239
2023-10-09,64.41717
2023-10-10,78.5276
2023-10-11,61.96319
2023-10-12,65.03067
2023-10-13,51.53374
2023-10-14,26.99386
2023-10-15,41.71779
2023-10-16,85.27607
2023-10-17,57.66871
2023-10-18,58.2822
2023-10-19,74.23312
2023-10-20,52.14723
2023-10-21,30.06134
2023-10-22,33.74233
2023-10-23,71.77914
2023-10-24,54.60122
2023-10-25,60.12269
2023-10-26,60.12269
2023-10-27,68.09815
2023-10-28,45.39877
2023-10-29,34.35582
2023-10-30,74.23312
2023-10-31,79.1411
2023-11-01,84.04907
2023-11-02,57.66871
2023-11-03,58.2822
2023-11-04,57.05521
2023-11-05,45.39877
2023-11-06,81.59509
2023-11-07,82.82208
2023-11-08,71.77914
2023-11-09,63.80368
2023-11-10,63.80368
2023-11-11,33.12883
2023-11-12,47.23926
2023-11-13,66.25766
2023-11-14,77.30061
2023-11-15,68.09815
2023-11-16,69.32515
2023-11-17,69.93865
2023-11-18,40.49079
2023-11-19,41.10429
2023-11-20,84.66257
2023-11-21,64.41717
2023-11-22,87.11656
2023-11-23,53.37423
2023-11-24,56.44171
2023-11-25,34.96932
2023-11-26,40.49079
2023-11-27,66.25766
2023-11-28,79.1411
2023-11-29,62.57668
2023-11-30,66.87116
2023-12-01,59.5092
2023-12-02,41.71779
2023-12-03,44.78527
2023-12-04,82.20858
2023-12-05,60.12269
2023-12-06,61.34969
2023-12-07,56.44171
2023-12-08,47.85276
2023-12-09,45.39877
2023-12-10,30.06134
2023-12-11,87.11656
2023-12-12,57.66871
2023-12-13,73.00613
2023-12-14,53.37423
2023-12-15,54.60122
2023-12-16,31.28834
2023-12-17,31.90184
2023-12-18,60.73619
2023-12-19,59.5092
2023-12-20,57.66871
2023-12-21,61.96319
2023-12-22,50.30674
2023-12-23,23.92638
2023-12-24,23.92638
2023-12-25,30.06134
2023-12-26,59.5092
2023-12-27,65.03067
2023-12-28,57.66871
2023-12-29,55.82822
2023-12-30,28.22085
2023-12-31,36.19631
2024-01-01,29.44785
2024-01-02,81.59509
2024-01-03,69.32515
2024-01-04,74.84662
2024-01-05,63.19018
2024-01-06,53.98773
2024-01-07,46.01226
2024-01-08,78.5276
2024-01-09,89.57055
2024-01-10,73.61963
2024-01-11,74.84662
2024-01-12,76.07361
2024-01-13,36.80981
2024-01-14,48.46625
2024-01-15,83.43558
2024-01-16,86.50306
2024-01-17,71.77914
2024-01-18,77.30061
2024-01-19,65.64417
2024-01-20,44.17177
2024-01-21,38.0368
2024-01-22,71.77914
2024-01-23,75.46012
2024-01-24,63.80368
2024-01-25,71.16564
2024-01-26,69.32515
2024-01-27,29.44785
2024-01-28,42.94478
2024-01-29,68.71165
2024-01-30,71.16564
2024-01-31,61.96319
2024-02-01,65.64417
2024-02-02,57.66871
2024-02-03,23.31288
2024-02-04,36.80981
2024-02-05,67.48466
2024-02-06,62.57668
2024-02-07,49.07975
2024-02-08,52.14723
2024-02-09,33.74233
2024-02-10,49.07975
2024-02-11,36.80981
2024-02-12,42.94478
2024-02-13,92.63803
2024-02-14,90.18404
2024-02-15,71.16564
2024-02-16,58.2822
2024-02-17,31.28834
2024-02-18,33.12883
2024-02-19,70.55214
2024-02-20,75.46012
2024-02-21,66.25766
2024-02-22,62.57668
2024-02-23,60.73619
2024-02-24,34.96932
2024-02-25,63.80368
2024-02-26,76.68711
2024-02-27,77.91411
2024-02-28,73.00613
2024-02-29,53.37423
2024-03-01,38.0368
2024-03-02,31.90184
2024-03-03,26.38036
2024-03-04,81.59509
2024-03-05,66.87116
2024-03-06,79.7546
2024-03-07,63.80368
2024-03-08,58.2822
2024-03-09,39.8773
2024-03-10,34.96932
2024-03-11,72.39263
2024-03-12,73.61963
2024-03-13,64.41717
2024-03-14,63.80368
2024-03-15,57.05521
2024-03-16,29.44785
2024-03-17,37.42331
2024-03-18,68.09815
2024-03-19,77.91411
2024-03-20,58.2822
