date,부동산매매
2023-05-29,63.32767
2023-05-30,66.72325
2023-05-31,65.02546
2023-06-01,64.00679
2023-06-02,60.10186
2023-06-03,47.70797
2023-06-04,51.95246
2023-06-05,61.62988
2023-06-06,60.44142
2023-06-07,72.49575
2023-06-08,60.95076
2023-06-09,52.46179
2023-06-10,51.27334
2023-06-11,48.04753
2023-06-12,75.72156
2023-06-13,68.08149
2023-06-14,63.66723
2023-06-15,67.23259
2023-06-16,58.57385
2023-06-17,50.764
2023-06-18,49.74533
2023-06-19,61.96943
2023-06-20,57.04584
2023-06-21,57.04584
2023-06-22,58.23429
2023-06-23,55.51782
2023-06-24,46.51952
2023-06-25,45.50084
2023-06-26,68.42105
2023-06-27,62.13921
2023-06-28,56.02716
2023-06-29,61.96943
2023-06-30,62.81833
2023-07-01,42.95415
2023-07-02,49.40577
2023-07-03,64.85568
2023-07-04,50.93378
2023-07-05,53.82003
2023-07-06,53.48047
2023-07-07,51.27334
2023-07-08,44.65195
2023-07-09,41.93548
2023-07-10,58.40407
2023-07-11,55.51782
2023-07-12,49.40577
2023-07-13,54.66893
2023-07-14,56.70628
2023-07-15,46.51952
2023-07-16,55.00848
2023-07-17,61.4601
2023-07-18,59.93208
2023-07-19,59.7623
2023-07-20,54.15959
2023-07-21,46.51952
2023-07-22,49.06621
2023-07-23,44.14261
2023-07-24,63.83701
2023-07-25,56.70628
2023-07-26,58.91341
2023-07-27,50.42444
2023-07-28,48.72665
2023-07-29,46.17996
2023-07-30,46.34974
2023-07-31,52.12224
2023-08-01,53.31069
2023-08-02,49.74533
2023-08-03,42.78438
2023-08-04,55.00848
2023-08-05,45.33106
2023-08-06,54.8387
2023-08-07,58.23429
2023-08-08,53.98981
2023-08-09,50.08488
2023-08-10,56.19694
2023-08-11,47.19864
2023-08-12,47.02886
2023-08-13,51.6129
2023-08-14,61.12054
2023-08-15,50.25466
2023-08-16,65.5348
2023-08-17,66.89303
2023-08-18,56.87606
2023-08-19,44.82173
2023-08-20,48.38709
2023-08-21,68.93039
2023-08-22,58.91341
2023-08-23,59.42275
2023-08-24,51.27334
2023-08-25,52.29202
2023-08-26,60.78098
2023-08-27,46.85908
2023-08-28,65.87436
2023-08-29,62.30899
2023-08-30,57.55517
2023-08-31,57.21561
2023-09-01,48.89643
2023-09-02,44.48217
2023-09-03,49.40577
2023-09-04,68.42105
2023-09-05,63.15789
2023-09-06,57.72495
2023-09-07,49.40577
2023-09-08,53.82003
2023-09-09,46.6893
2023-09-10,50.93378
2023-09-11,58.74363
2023-09-12,59.25297
2023-09-13,57.55517
2023-09-14,52.97113
2023-09-15,52.97113
2023-09-16,44.99151
2023-09-17,41.42614
2023-09-18,57.21561
2023-09-19,56.36672
2023-09-20,50.764
2023-09-21,43.63327
2023-09-22,47.5382
2023-09-23,37.86078
2023-09-24,42.27504
2023-09-25,48.38709
2023-09-26,45.33106
2023-09-27,40.9168
2023-09-28,30.89983
2023-09-29,30.73005
2023-09-30,43.63327
2023-10-01,40.06791
2023-10-02,58.23429
2023-10-03,48.55687
2023-10-04,62.64855
2023-10-05,59.42275
2023-10-06,52.80135
2023-10-07,44.82173
2023-10-08,48.21731
2023-10-09,60.6112
2023-10-10,66.21392
2023-10-11,58.40407
2023-10-12,58.23429
2023-10-13,48.72665
2023-10-14,47.70797
2023-10-15,47.5382
2023-10-16,65.5348
2023-10-17,58.06451
2023-10-18,54.66893
2023-10-19,58.40407
2023-10-20,44.14261
2023-10-21,44.31239
2023-10-22,42.78438
2023-10-23,65.19524
2023-10-24,54.8387
2023-10-25,53.31069
2023-10-26,55.34804
2023-10-27,57.72495
2023-10-28,42.10526
2023-10-29,45.16129
2023-10-30,64.17657
2023-10-31,65.02546
2023-11-01,62.13921
2023-11-02,61.96943
2023-11-03,50.25466
2023-11-04,48.55687
2023-11-05,54.32937
2023-11-06,62.98811
2023-11-07,56.36672
2023-11-08,52.46179
2023-11-09,46.6893
2023-11-10,50.93378
2023-11-11,41.08658
2023-11-12,46.17996
2023-11-13,53.31069
2023-11-14,65.5348
2023-11-15,57.21561
2023-11-16,57.21561
2023-11-17,52.29202
2023-11-18,44.31239
2023-11-19,47.87775
2023-11-20,50.42444
2023-11-21,61.12054
2023-11-22,63.83701
2023-11-23,51.78268
2023-11-24,51.27334
2023-11-25,41.7657
2023-11-26,45.16129
2023-11-27,60.27164
2023-11-28,57.04584
2023-11-29,53.48047
2023-11-30,52.29202
2023-12-01,44.31239
2023-12-02,42.78438
2023-12-03,47.19864
2023-12-04,63.32767
2023-12-05,52.80135
2023-12-06,52.29202
2023-12-07,44.31239
2023-12-08,52.97113
2023-12-09,44.65195
2023-12-10,50.764
2023-12-11,64.85568
2023-12-12,62.64855
2023-12-13,50.764
2023-12-14,53.65025
2023-12-15,46.85908
2023-12-16,38.70967
2023-12-17,39.55857
2023-12-18,56.02716
2023-12-19,51.95246
2023-12-20,48.21731
2023-12-21,49.06621
2023-12-22,46.17996
2023-12-23,35.14431
2023-12-24,36.33276
2023-12-25,46.01018
2023-12-26,54.32937
2023-12-27,49.91511
2023-12-28,54.15959
2023-12-29,41.59592
2023-12-30,38.87945
2023-12-31,37.691
2024-01-01,42.95415
2024-01-02,59.42275
2024-01-03,61.4601
2024-01-04,61.4601
2024-01-05,50.25466
2024-01-06,50.42444
2024-01-07,53.31069
2024-01-08,55.51782
2024-01-09,58.74363
2024-01-10,65.87436
2024-01-11,60.27164
2024-01-12,56.70628
2024-01-13,49.91511
2024-01-14,55.51782
2024-01-15,73.17487
2024-01-16,69.6095
2024-01-17,65.36502
2024-01-18,64.85568
2024-01-19,51.44312
2024-01-20,50.42444
2024-01-21,49.23599
2024-01-22,65.70458
2024-01-23,60.95076
2024-01-24,65.02546
2024-01-25,62.98811
2024-01-26,58.06451
2024-01-27,55.6876
2024-01-28,59.25297
2024-01-29,71.81663
2024-01-30,67.06281
2024-01-31,60.27164
2024-02-01,55.51782
2024-02-02,50.42444
2024-02-03,51.95246
2024-02-04,55.34804
2024-02-05,64.85568
2024-02-06,56.87606
2024-02-07,53.14091
2024-02-08,43.97283
2024-02-09,37.18166
2024-02-10,47.02886
2024-02-11,61.79966
2024-02-12,62.13921
2024-02-13,75.21222
2024-02-14,66.04414
2024-02-15,66.04414
2024-02-16,57.72495
2024-02-17,54.8387
2024-02-18,57.89473
2024-02-19,83.19185
2024-02-20,63.66723
2024-02-21,62.47877
2024-02-22,58.23429
2024-02-23,53.48047
2024-02-24,48.72665
2024-02-25,54.8387
2024-02-26,69.94906
2024-02-27,59.25297
2024-02-28,50.25466
2024-02-29,57.89473
2024-03-01,45.67062
2024-03-02,50.764
2024-03-03,56.70628
2024-03-04,56.70628
2024-03-05,53.14091
2024-03-06,58.57385
2024-03-07,64.17657
2024-03-08,51.6129
2024-03-09,48.55687
2024-03-10,58.06451
2024-03-11,58.91341
2024-03-12,63.15789
2024-03-13,57.89473
2024-03-14,59.59252
2024-03-15,53.82003
2024-03-16,49.23599
2024-03-17,51.10356
2024-03-18,69.77928
2024-03-19,61.29032
2024-03-20,57.04584
