date,옵션거래
2023-05-31,6.51162
2023-06-01,6.74418
2023-06-02,9.30232
2023-06-03,4.65116
2023-06-04,3.72093
2023-06-05,7.90697
2023-06-06,6.74418
2023-06-07,9.30232
2023-06-08,20.46511
2023-06-09,11.6279
2023-06-10,15.58139
2023-06-11,6.97674
2023-06-12,8.37209
2023-06-13,5.11627
2023-06-14,8.60465
2023-06-15,10.46511
2023-06-16,5.11627
2023-06-17,7.67441
2023-06-18,5.58139
2023-06-19,12.55813
2023-06-20,5.58139
2023-06-21,7.67441
2023-06-22,6.97674
2023-06-23,5.34883
2023-06-24,1.6279
2023-06-25,3.95348
2023-06-26,8.8372
2023-06-27,4.4186
2023-06-28,6.51162
2023-06-29,8.37209
2023-06-30,5.11627
2023-07-01,3.48837
2023-07-02,2.55813
2023-07-03,5.34883
2023-07-04,4.4186
2023-07-05,8.8372
2023-07-06,7.67441
2023-07-07,8.37209
2023-07-08,3.48837
2023-07-09,4.65116
2023-07-10,5.81395
2023-07-11,7.2093
2023-07-12,5.58139
2023-07-13,10.93023
2023-07-14,6.51162
2023-07-15,5.11627
2023-07-16,3.95348
2023-07-17,6.51162
2023-07-18,8.60465
2023-07-19,7.90697
2023-07-20,6.04651
2023-07-21,7.90697
2023-07-22,2.79069
2023-07-23,5.81395
2023-07-24,5.34883
2023-07-25,6.27906
2023-07-26,8.13953
2023-07-27,8.60465
2023-07-28,8.13953
2023-07-29,5.81395
2023-07-30,4.65116
2023-07-31,8.8372
2023-08-01,8.13953
2023-08-02,8.8372
2023-08-03,6.97674
2023-08-04,7.2093
2023-08-05,4.4186
2023-08-06,4.88372
2023-08-07,9.06976
2023-08-08,8.8372
2023-08-09,11.16279
2023-08-10,13.48837
2023-08-11,6.97674
2023-08-12,6.74418
2023-08-13,7.90697
2023-08-14,6.74418
2023-08-15,8.60465
2023-08-16,11.16279
2023-08-17,12.09302
2023-08-18,8.60465
2023-08-19,6.27906
2023-08-20,10.0
2023-08-21,9.53488
2023-08-22,8.37209
2023-08-23,6.51162
2023-08-24,10.46511
2023-08-25,9.06976
2023-08-26,6.04651
2023-08-27,4.65116
2023-08-28,7.90697
2023-08-29,9.53488
2023-08-30,8.13953
2023-08-31,9.06976
2023-09-01,9.76744
2023-09-02,6.27906
2023-09-03,6.27906
2023-09-04,7.2093
2023-09-05,9.06976
2023-09-06,7.67441
2023-09-07,6.51162
2023-09-08,6.27906
2023-09-09,5.11627
2023-09-10,5.81395
2023-09-11,6.27906
2023-09-12,8.8372
2023-09-13,13.02325
2023-09-14,13.25581
2023-09-15,10.23255
2023-09-16,6.51162
2023-09-17,4.88372
2023-09-18,10.0
2023-09-19,8.37209
2023-09-20,8.8372
2023-09-21,10.0
2023-09-22,7.44186
2023-09-23,3.48837
2023-09-24,4.65116
2023-09-25,6.97674
2023-09-26,9.76744
2023-09-27,6.97674
2023-09-28,9.06976
2023-09-29,5.11627
2023-09-30,5.11627
2023-10-01,5.81395
2023-10-02,6.04651
2023-10-03,6.74418
2023-10-04,6.74418
2023-10-05,9.30232
2023-10-06,7.2093
2023-10-07,6.97674
2023-10-08,4.88372
2023-10-09,5.81395
2023-10-10,7.90697
2023-10-11,11.6279
2023-10-12,13.48837
2023-10-13,7.67441
2023-10-14,6.97674
2023-10-15,6.97674
2023-10-16,8.60465
2023-10-17,9.53488
2023-10-18,11.16279
2023-10-19,11.86046
2023-10-20,7.67441
2023-10-21,8.37209
2023-10-22,9.30232
2023-10-23,9.76744
2023-10-24,7.67441
2023-10-25,9.30232
2023-10-26,12.32558
2023-10-27,10.23255
2023-10-28,8.60465
2023-10-29,11.6279
2023-10-30,9.53488
2023-10-31,11.6279
2023-11-01,7.2093
2023-11-02,10.0
2023-11-03,6.74418
2023-11-04,6.27906
2023-11-05,10.93023
2023-11-06,18.37209
2023-11-07,19.76744
2023-11-08,18.8372
2023-11-09,15.34883
2023-11-10,9.06976
2023-11-11,12.79069
2023-11-12,7.2093
2023-11-13,8.8372
2023-11-14,9.30232
2023-11-15,12.55813
2023-11-16,10.0
2023-11-17,11.39534
2023-11-18,4.18604
2023-11-19,6.97674
2023-11-20,9.06976
2023-11-21,9.76744
2023-11-22,10.23255
2023-11-23,8.13953
2023-11-24,11.86046
2023-11-25,7.2093
2023-11-26,6.27906
2023-11-27,7.44186
2023-11-28,8.60465
2023-11-29,10.46511
2023-11-30,13.48837
2023-12-01,7.44186
2023-12-02,7.90697
2023-12-03,5.34883
2023-12-04,8.60465
2023-12-05,7.90697
2023-12-06,8.8372
2023-12-07,9.53488
2023-12-08,9.53488
2023-12-09,13.72093
2023-12-10,13.95348
2023-12-11,13.25581
2023-12-12,10.69767
2023-12-13,13.95348
2023-12-14,13.95348
2023-12-15,11.16279
2023-12-16,7.2093
2023-12-17,10.23255
2023-12-18,12.09302
2023-12-19,9.76744
2023-12-20,10.93023
2023-12-21,9.76744
2023-12-22,15.11627
2023-12-23,8.8372
2023-12-24,10.23255
2023-12-25,9.76744
2023-12-26,7.67441
2023-12-27,10.0
2023-12-28,11.6279
2023-12-29,12.79069
2023-12-30,8.60465
2023-12-31,6.51162
2024-01-01,7.2093
2024-01-02,10.93023
2024-01-03,8.60465
2024-01-04,10.93023
2024-01-05,6.97674
2024-01-06,9.53488
2024-01-07,6.97674
2024-01-08,6.74418
2024-01-09,11.6279
2024-01-10,15.11627
2024-01-11,23.95348
2024-01-12,16.97674
2024-01-13,8.8372
2024-01-14,10.46511
2024-01-15,13.25581
2024-01-16,12.32558
2024-01-17,14.88372
2024-01-18,11.16279
2024-01-19,24.65116
2024-01-20,41.86046
2024-01-21,44.4186
2024-01-22,19.53488
2024-01-23,26.27906
2024-01-24,19.53488
2024-01-25,21.39534
2024-01-26,21.39534
2024-01-27,17.44186
2024-01-28,16.04651
2024-01-29,19.30232
2024-01-30,19.76744
2024-01-31,18.8372
2024-02-01,34.18604
2024-02-02,24.18604
2024-02-03,22.55813
2024-02-04,23.95348
2024-02-05,22.79069
2024-02-06,26.51162
2024-02-07,21.6279
2024-02-08,24.65116
2024-02-09,27.2093
2024-02-10,22.32558
2024-02-11,21.39534
2024-02-12,25.58139
2024-02-13,26.97674
2024-02-14,25.81395
2024-02-15,22.55813
2024-02-16,23.02325
2024-02-17,25.11627
2024-02-18,20.69767
2024-02-19,23.95348
2024-02-20,24.4186
2024-02-21,28.37209
2024-02-22,21.6279
2024-02-23,25.34883
2024-02-24,18.37209
2024-02-25,22.09302
2024-02-26,19.30232
2024-02-27,16.51162
2024-02-28,23.48837
2024-02-29,19.30232
2024-03-01,17.67441
2024-03-02,18.60465
2024-03-03,23.95348
2024-03-04,21.86046
2024-03-05,25.11627
2024-03-06,22.55813
2024-03-07,20.23255
2024-03-08,21.86046
2024-03-09,21.39534
2024-03-10,24.18604
2024-03-11,27.67441
2024-03-12,23.72093
2024-03-13,28.13953
2024-03-14,36.97674
2024-03-15,27.2093
2024-03-16,22.09302
2024-03-17,23.48837
2024-03-18,24.4186
2024-03-19,28.13953
2024-03-20,25.58139
