date,3D프린터가격
2023-06-08,12.15277
2023-06-09,16.31944
2023-06-10,10.41666
2023-06-11,8.68055
2023-06-12,12.5
2023-06-13,11.80555
2023-06-14,12.84722
2023-06-15,10.76388
2023-06-16,11.45833
2023-06-17,3.81944
2023-06-18,8.33333
2023-06-19,9.72222
2023-06-20,12.84722
2023-06-21,7.63888
2023-06-22,6.94444
2023-06-23,11.11111
2023-06-24,6.59722
2023-06-25,7.29166
2023-06-26,8.33333
2023-06-27,6.94444
2023-06-28,11.45833
2023-06-29,9.02777
2023-06-30,9.72222
2023-07-01,9.02777
2023-07-02,6.94444
2023-07-03,7.29166
2023-07-04,11.80555
2023-07-05,9.02777
2023-07-06,8.33333
2023-07-07,10.41666
2023-07-08,7.29166
2023-07-09,8.33333
2023-07-10,8.33333
2023-07-11,10.41666
2023-07-12,11.45833
2023-07-13,7.98611
2023-07-14,12.5
2023-07-15,4.86111
2023-07-16,4.86111
2023-07-17,10.76388
2023-07-18,12.15277
2023-07-19,7.98611
2023-07-20,11.80555
2023-07-21,7.29166
2023-07-22,6.59722
2023-07-23,9.72222
2023-07-24,8.68055
2023-07-25,8.68055
2023-07-26,9.02777
2023-07-27,9.375
2023-07-28,14.93055
2023-07-29,4.16666
2023-07-30,3.81944
2023-07-31,7.63888
2023-08-01,8.33333
2023-08-02,6.94444
2023-08-03,10.76388
2023-08-04,10.41666
2023-08-05,4.16666
2023-08-06,4.51388
2023-08-07,5.55555
2023-08-08,10.41666
2023-08-09,8.33333
2023-08-10,9.02777
2023-08-11,8.33333
2023-08-12,5.90277
2023-08-13,7.63888
2023-08-14,11.80555
2023-08-15,6.94444
2023-08-16,11.80555
2023-08-17,12.15277
2023-08-18,10.41666
2023-08-19,7.29166
2023-08-20,7.29166
2023-08-21,13.54166
2023-08-22,12.5
2023-08-23,13.54166
2023-08-24,13.54166
2023-08-25,12.15277
2023-08-26,6.94444
2023-08-27,7.63888
2023-08-28,10.76388
2023-08-29,4.86111
2023-08-30,10.41666
2023-08-31,9.72222
2023-09-01,17.36111
2023-09-02,7.98611
2023-09-03,11.11111
2023-09-04,14.93055
2023-09-05,18.75
2023-09-06,13.88888
2023-09-07,15.97222
2023-09-08,16.66666
2023-09-09,5.90277
2023-09-10,11.45833
2023-09-11,15.27777
2023-09-12,10.06944
2023-09-13,15.97222
2023-09-14,15.625
2023-09-15,13.19444
2023-09-16,4.16666
2023-09-17,10.76388
2023-09-18,14.93055
2023-09-19,15.27777
2023-09-20,12.5
2023-09-21,10.41666
2023-09-22,9.72222
2023-09-23,12.15277
2023-09-24,12.15277
2023-09-25,8.68055
2023-09-26,14.58333
2023-09-27,14.23611
2023-09-28,6.94444
2023-09-29,3.47222
2023-09-30,4.86111
2023-10-01,7.29166
2023-10-02,4.16666
2023-10-03,9.375
2023-10-04,13.54166
2023-10-05,15.27777
2023-10-06,17.70833
2023-10-07,11.80555
2023-10-08,7.98611
2023-10-09,11.11111
2023-10-10,15.97222
2023-10-11,18.75
2023-10-12,15.27777
2023-10-13,12.15277
2023-10-14,11.80555
2023-10-15,7.98611
2023-10-16,14.93055
2023-10-17,14.93055
2023-10-18,12.5
2023-10-19,18.05555
2023-10-20,9.72222
2023-10-21,11.11111
2023-10-22,9.02777
2023-10-23,19.79166
2023-10-24,12.84722
2023-10-25,11.11111
2023-10-26,7.63888
2023-10-27,13.88888
2023-10-28,9.375
2023-10-29,8.33333
2023-10-30,12.84722
2023-10-31,16.31944
2023-11-01,13.88888
2023-11-02,12.84722
2023-11-03,11.80555
2023-11-04,8.33333
2023-11-05,9.375
2023-11-06,10.76388
2023-11-07,12.5
2023-11-08,14.23611
2023-11-09,13.88888
2023-11-10,10.06944
2023-11-11,6.59722
2023-11-12,6.25
2023-11-13,10.76388
2023-11-14,11.80555
2023-11-15,10.76388
2023-11-16,15.27777
2023-11-17,11.45833
2023-11-18,6.94444
2023-11-19,11.45833
2023-11-20,10.41666
2023-11-21,12.15277
2023-11-22,15.27777
2023-11-23,13.54166
2023-11-24,11.45833
2023-11-25,3.47222
2023-11-26,6.59722
2023-11-27,17.70833
2023-11-28,17.01388
2023-11-29,12.5
2023-11-30,8.68055
2023-12-01,11.80555
2023-12-02,8.33333
2023-12-03,12.84722
2023-12-04,15.97222
2023-12-05,12.5
2023-12-06,13.19444
2023-12-07,13.19444
2023-12-08,13.54166
2023-12-09,7.29166
2023-12-10,3.81944
2023-12-11,12.5
2023-12-12,14.93055
2023-12-13,8.33333
2023-12-14,14.23611
2023-12-15,18.40277
2023-12-16,7.63888
2023-12-17,9.02777
2023-12-18,13.54166
2023-12-19,12.84722
2023-12-20,11.45833
2023-12-21,13.88888
2023-12-22,7.29166
2023-12-23,6.94444
2023-12-24,3.81944
2023-12-25,4.86111
2023-12-26,7.29166
2023-12-27,10.06944
2023-12-28,8.68055
2023-12-29,11.80555
2023-12-30,7.98611
2023-12-31,7.63888
2024-01-01,5.20833
2024-01-02,15.625
2024-01-03,10.06944
2024-01-04,10.41666
2024-01-05,8.33333
2024-01-06,3.81944
2024-01-07,8.33333
2024-01-08,7.29166
2024-01-09,14.93055
2024-01-10,13.54166
2024-01-11,9.72222
2024-01-12,9.02777
2024-01-13,9.375
2024-01-14,11.11111
2024-01-15,9.375
2024-01-16,11.80555
2024-01-17,9.72222
2024-01-18,15.625
2024-01-19,11.11111
2024-01-20,11.45833
2024-01-21,6.25
2024-01-22,17.01388
2024-01-23,13.88888
2024-01-24,13.54166
2024-01-25,12.84722
2024-01-26,9.375
2024-01-27,7.98611
2024-01-28,9.375
2024-01-29,13.19444
2024-01-30,9.02777
2024-01-31,13.88888
2024-02-01,9.02777
2024-02-02,11.11111
2024-02-03,13.54166
2024-02-04,16.66666
2024-02-05,19.44444
2024-02-06,16.31944
2024-02-07,17.01388
2024-02-08,12.15277
2024-02-09,13.54166
2024-02-10,8.68055
2024-02-11,7.29166
2024-02-12,10.41666
2024-02-13,16.31944
2024-02-14,11.80555
2024-02-15,14.58333
2024-02-16,15.97222
2024-02-17,8.68055
2024-02-18,8.68055
2024-02-19,15.97222
2024-02-20,11.45833
2024-02-21,11.80555
2024-02-22,16.66666
2024-02-23,9.72222
2024-02-24,7.63888
2024-02-25,13.19444
2024-02-26,13.19444
2024-02-27,12.5
2024-02-28,17.01388
2024-02-29,13.88888
2024-03-01,6.25
2024-03-02,11.45833
2024-03-03,18.75
2024-03-04,8.33333
2024-03-05,13.54166
2024-03-06,14.23611
2024-03-07,13.54166
2024-03-08,14.93055
2024-03-09,12.84722
2024-03-10,12.84722
2024-03-11,100.0
2024-03-12,17.01388
2024-03-13,15.625
2024-03-14,17.70833
2024-03-15,13.54166
2024-03-16,11.11111
2024-03-17,14.23611
2024-03-18,13.54166
2024-03-19,14.58333
2024-03-20,14.93055
