date,오늘주식시세
2023-05-30,11.20401
2023-05-31,12.78069
2023-06-01,11.82513
2023-06-02,11.94457
2023-06-03,2.24558
2023-06-04,1.14667
2023-06-05,11.03678
2023-06-06,2.89058
2023-06-07,12.20735
2023-06-08,12.37458
2023-06-09,10.94123
2023-06-10,2.24558
2023-06-11,1.05112
2023-06-12,11.96846
2023-06-13,12.78069
2023-06-14,15.12183
2023-06-15,13.8557
2023-06-16,11.4429
2023-06-17,2.26946
2023-06-18,0.81223
2023-06-19,10.82178
2023-06-20,12.68514
2023-06-21,11.41901
2023-06-22,10.82178
2023-06-23,10.65456
2023-06-24,1.88724
2023-06-25,0.95556
2023-06-26,10.84567
2023-06-27,10.86956
2023-06-28,10.75011
2023-06-29,11.72957
2023-06-30,9.84233
2023-07-01,2.15002
2023-07-02,0.57333
2023-07-03,11.94457
2023-07-04,11.84902
2023-07-05,11.08456
2023-07-06,11.53846
2023-07-07,11.2279
2023-07-08,1.69612
2023-07-09,0.74056
2023-07-10,10.89345
2023-07-11,11.89679
2023-07-12,11.49068
2023-07-13,11.25179
2023-07-14,10.32011
2023-07-15,1.64835
2023-07-16,0.81223
2023-07-17,12.42236
2023-07-18,13.11514
2023-07-19,13.68848
2023-07-20,13.18681
2023-07-21,12.08791
2023-07-22,1.67224
2023-07-23,0.97945
2023-07-24,11.63401
2023-07-25,11.80124
2023-07-26,17.51075
2023-07-27,14.62016
2023-07-28,13.23459
2023-07-29,1.98279
2023-07-30,0.69278
2023-07-31,11.92068
2023-08-01,13.71237
2023-08-02,14.40516
2023-08-03,14.07071
2023-08-04,12.70903
2023-08-05,1.62446
2023-08-06,0.95556
2023-08-07,11.68179
2023-08-08,12.44624
2023-08-09,11.6579
2023-08-10,11.13234
2023-08-11,10.65456
2023-08-12,1.36168
2023-08-13,0.74056
2023-08-14,10.79789
2023-08-15,2.93836
2023-08-16,12.97181
2023-08-17,12.58958
2023-08-18,11.94457
2023-08-19,1.79168
2023-08-20,0.74056
2023-08-21,11.70568
2023-08-22,12.01624
2023-08-23,11.80124
2023-08-24,10.75011
2023-08-25,11.25179
2023-08-26,1.88724
2023-08-27,0.645
2023-08-28,9.81844
2023-08-29,10.32011
2023-08-30,10.75011
2023-08-31,10.32011
2023-09-01,10.41567
2023-09-02,1.81557
2023-09-03,1.05112
2023-09-04,11.25179
2023-09-05,11.15623
2023-09-06,11.0129
2023-09-07,11.37123
2023-09-08,10.58289
2023-09-09,1.7439
2023-09-10,0.81223
2023-09-11,9.69899
2023-09-12,10.91734
2023-09-13,10.48733
2023-09-14,10.53511
2023-09-15,11.29956
2023-09-16,1.60057
2023-09-17,0.59722
2023-09-18,10.53511
2023-09-19,10.75011
2023-09-20,9.72288
2023-09-21,11.29956
2023-09-22,10.10511
2023-09-23,1.60057
2023-09-24,0.83612
2023-09-25,10.344
2023-09-26,10.48733
2023-09-27,10.17677
2023-09-28,2.10224
2023-09-29,1.55279
2023-09-30,1.29001
2023-10-01,0.81223
2023-10-02,2.46058
2023-10-03,1.69612
2023-10-04,13.18681
2023-10-05,12.18346
2023-10-06,10.43956
2023-10-07,1.91113
2023-10-08,0.86
2023-10-09,2.15002
2023-10-10,12.13569
2023-10-11,11.63401
2023-10-12,11.6579
2023-10-13,11.70568
2023-10-14,1.69612
2023-10-15,0.86
2023-10-16,9.50788
2023-10-17,10.75011
2023-10-18,10.46344
2023-10-19,10.65456
2023-10-20,11.34734
2023-10-21,2.24558
2023-10-22,0.645
2023-10-23,11.39512
2023-10-24,11.13234
2023-10-25,11.6579
2023-10-26,13.61681
2023-10-27,12.49402
2023-10-28,1.64835
2023-10-29,0.57333
2023-10-30,10.91734
2023-10-31,13.61681
2023-11-01,12.04013
2023-11-02,12.1118
2023-11-03,12.87625
2023-11-04,2.1978
2023-11-05,1.12279
2023-11-06,20.83134
2023-11-07,22.95747
2023-11-08,17.72575
2023-11-09,15.12183
2023-11-10,14.45293
2023-11-11,2.36502
2023-11-12,1.05112
2023-11-13,14.83516
2023-11-14,14.28571
2023-11-15,15.74295
2023-11-16,31.43812
2023-11-17,16.38795
2023-11-18,2.67558
2023-11-19,1.40946
2023-11-20,14.0946
2023-11-21,12.85236
2023-11-22,11.77735
2023-11-23,12.90014
2023-11-24,11.4429
2023-11-25,1.57668
2023-11-26,0.97945
2023-11-27,12.5418
2023-11-28,10.91734
2023-11-29,12.63736
2023-11-30,12.66125
2023-12-01,11.39512
2023-12-02,1.88724
2023-12-03,0.95556
2023-12-04,12.13569
2023-12-05,12.25513
2023-12-06,12.7568
2023-12-07,11.96846
2023-12-08,11.92068
2023-12-09,2.15002
2023-12-10,0.86
2023-12-11,10.22455
2023-12-12,10.27233
2023-12-13,10.67845
2023-12-14,12.47013
2023-12-15,11.6579
2023-12-16,1.91113
2023-12-17,1.00334
2023-12-18,12.27902
2023-12-19,11.75346
2023-12-20,12.78069
2023-12-21,13.13903
2023-12-22,13.09125
2023-12-23,1.76779
2023-12-24,0.97945
2023-12-25,1.02723
2023-12-26,10.08122
2023-12-27,11.77735
2023-12-28,12.56569
2023-12-29,18.89632
2023-12-30,1.69612
2023-12-31,0.69278
2024-01-01,1.57668
2024-01-02,27.78308
2024-01-03,14.0946
2024-01-04,12.49402
2024-01-05,12.5418
2024-01-06,1.81557
2024-01-07,1.07501
2024-01-08,10.53511
2024-01-09,11.89679
2024-01-10,10.89345
2024-01-11,12.27902
2024-01-12,12.66125
2024-01-13,1.86335
2024-01-14,1.02723
2024-01-15,11.56235
2024-01-16,11.32345
2024-01-17,12.78069
2024-01-18,12.18346
2024-01-19,11.84902
2024-01-20,2.03057
2024-01-21,0.93167
2024-01-22,11.46679
2024-01-23,12.01624
2024-01-24,10.70234
2024-01-25,11.08456
2024-01-26,11.46679
2024-01-27,1.72001
2024-01-28,0.45389
2024-01-29,12.39847
2024-01-30,12.73291
2024-01-31,12.08791
2024-02-01,11.70568
2024-02-02,15.09794
2024-02-03,2.03057
2024-02-04,0.78834
2024-02-05,13.23459
2024-02-06,11.61012
2024-02-07,12.06402
2024-02-08,11.46679
2024-02-09,2.12613
2024-02-10,0.54945
2024-02-11,0.66889
2024-02-12,1.40946
2024-02-13,12.90014
2024-02-14,13.33014
2024-02-15,13.4257
2024-02-16,12.20735
2024-02-17,1.5289
2024-02-18,0.62111
2024-02-19,12.15957
2024-02-20,12.73291
2024-02-21,12.61347
2024-02-22,13.18681
2024-02-23,12.58958
2024-02-24,1.83946
2024-02-25,0.66889
2024-02-26,12.90014
2024-02-27,12.49402
2024-02-28,12.37458
2024-02-29,12.44624
2024-03-01,2.55613
2024-03-02,1.24223
2024-03-03,0.57333
2024-03-04,13.4257
2024-03-05,12.08791
2024-03-06,12.5418
2024-03-07,12.82847
2024-03-08,12.63736
2024-03-09,1.3139
2024-03-10,0.54945
2024-03-11,11.99235
2024-03-12,13.28236
2024-03-13,14.90683
2024-03-14,15.86239
2024-03-15,15.28905
2024-03-16,1.60057
2024-03-17,0.81223
2024-03-18,13.97515
2024-03-19,14.90683
2024-03-20,16.10129
